Year,GeoAreaName,Type of product,Value
2018,Georgia,MIL,NaN
2018,Georgia,RIC,NaN
2018,Georgia,SOR,NaN
2019,Georgia,RIC,NaN
2019,Georgia,MAZ,NaN
2019,Georgia,MIL,NaN
2019,Georgia,WHE,0.9
2019,Georgia,SOR,NaN
2020,Georgia,WHE,1
2020,Georgia,MAZ,NaN
2016,Uzbekistan,MAZ,NaN
2016,Uzbekistan,MIL,NaN
2016,Uzbekistan,RIC,NaN
2016,Uzbekistan,SOR,NaN
2017,Uzbekistan,MAZ,NaN
2017,Uzbekistan,SOR,NaN
2017,Uzbekistan,RIC,NaN
2017,Uzbekistan,MIL,NaN
2017,Uzbekistan,WHE,NaN
2018,Uzbekistan,WHE,NaN
2018,Uzbekistan,SOR,NaN
2018,Uzbekistan,MIL,NaN
2019,Sweden,MAZ,NaN
2019,Sweden,SOR,NaN
2019,Sweden,MIL,NaN
2019,Sweden,WHE,NaN
2020,Sweden,WHE,NaN
2020,Sweden,MIL,NaN
2020,Sweden,SOR,NaN
2020,Sweden,MAZ,NaN
2020,Sweden,RIC,NaN
2021,Sweden,MAZ,NaN
2021,Sweden,RIC,NaN
2021,Sweden,WHE,NaN
2021,Sweden,MIL,NaN
2020,Georgia,MIL,NaN
2020,Georgia,RIC,NaN
2020,Georgia,SOR,NaN
2021,Georgia,RIC,NaN
2021,Georgia,SOR,NaN
2021,Georgia,MAZ,NaN
2021,Georgia,MIL,NaN
2021,Georgia,WHE,0.35
2022,Georgia,MAZ,NaN
2022,Georgia,WHE,1.42
2022,Georgia,MIL,NaN
2022,Georgia,RIC,NaN
2021,Sweden,SOR,NaN
2022,Sweden,MIL,NaN
2022,Sweden,WHE,NaN
2022,Sweden,SOR,NaN
2022,Sweden,MAZ,NaN
2022,Sweden,RIC,NaN
2015,Switzerland,MIL,NaN
2015,Switzerland,WHE,NaN
2015,Switzerland,MAZ,NaN
2015,Switzerland,SOR,NaN
2015,Switzerland,RIC,NaN
2016,Switzerland,SOR,NaN
2022,Georgia,SOR,NaN
2015,Germany,RIC,NaN
2015,Germany,MAZ,NaN
2015,Germany,MIL,NaN
2015,Germany,WHE,NaN
2015,Germany,SOR,NaN
2016,Germany,WHE,NaN
2016,Germany,MAZ,NaN
2016,Germany,RIC,NaN
2016,Germany,MIL,NaN
2016,Germany,SOR,NaN
2017,Germany,RIC,NaN
2017,Germany,MAZ,NaN
2016,Switzerland,RIC,NaN
2016,Switzerland,MAZ,NaN
2016,Switzerland,MIL,NaN
2016,Switzerland,WHE,NaN
2017,Switzerland,WHE,NaN
2017,Switzerland,SOR,NaN
2017,Switzerland,MAZ,NaN
2017,Switzerland,RIC,NaN
2017,Switzerland,MIL,NaN
2018,Switzerland,MIL,NaN
2018,Switzerland,RIC,NaN
2018,Switzerland,SOR,NaN
2018,Uzbekistan,MAZ,NaN
2018,Uzbekistan,RIC,NaN
2019,Uzbekistan,RIC,NaN
2019,Uzbekistan,SOR,NaN
2019,Uzbekistan,WHE,NaN
2019,Uzbekistan,MAZ,NaN
2019,Uzbekistan,MIL,NaN
2020,Uzbekistan,SOR,NaN
2020,Uzbekistan,MIL,NaN
2020,Uzbekistan,WHE,NaN
2020,Uzbekistan,RIC,NaN
2020,Uzbekistan,MAZ,NaN
2018,Switzerland,MAZ,NaN
2018,Switzerland,WHE,NaN
2019,Switzerland,MIL,NaN
2019,Switzerland,MAZ,NaN
2019,Switzerland,SOR,NaN
2019,Switzerland,RIC,NaN
2019,Switzerland,WHE,NaN
2020,Switzerland,RIC,NaN
2020,Switzerland,MIL,NaN
2020,Switzerland,WHE,NaN
2020,Switzerland,MAZ,NaN
2020,Switzerland,SOR,NaN
2021,Switzerland,SOR,NaN
2021,Switzerland,WHE,NaN
2021,Switzerland,RIC,NaN
2021,Switzerland,MAZ,NaN
2021,Switzerland,MIL,NaN
2022,Switzerland,WHE,NaN
2022,Switzerland,MAZ,NaN
2022,Switzerland,RIC,NaN
2022,Switzerland,MIL,NaN
2022,Switzerland,SOR,NaN
2015,Tajikistan,SOR,NaN
2015,Tajikistan,MAZ,NaN
2015,Tajikistan,RIC,NaN
2015,Tajikistan,WHE,0.56
2015,Tajikistan,MIL,NaN
2016,Tajikistan,MAZ,NaN
2016,Tajikistan,SOR,NaN
2016,Tajikistan,WHE,-0.53
2016,Tajikistan,RIC,NaN
2016,Tajikistan,MIL,NaN
2017,Tajikistan,SOR,NaN
2017,Tajikistan,MIL,NaN
2017,Tajikistan,RIC,NaN
2017,Tajikistan,MAZ,NaN
2017,Tajikistan,WHE,-0.22
2018,Tajikistan,MAZ,NaN
2018,Tajikistan,MIL,NaN
2018,Tajikistan,WHE,-0.47
2018,Tajikistan,RIC,NaN
2018,Tajikistan,SOR,NaN
2019,Tajikistan,RIC,NaN
2019,Tajikistan,SOR,NaN
2019,Tajikistan,MAZ,NaN
2019,Tajikistan,MIL,NaN
2019,Tajikistan,WHE,0.86
2020,Tajikistan,MIL,NaN
2020,Tajikistan,RIC,NaN
2020,Tajikistan,MAZ,NaN
2020,Tajikistan,WHE,0.73
2020,Tajikistan,SOR,NaN
2021,Tajikistan,SOR,NaN
2021,Tajikistan,MAZ,NaN
2021,Tajikistan,RIC,NaN
2021,Tajikistan,MIL,NaN
2021,Tajikistan,WHE,0.04
2022,Tajikistan,WHE,1.11
2022,Tajikistan,SOR,NaN
2022,Tajikistan,MAZ,NaN
2022,Tajikistan,RIC,NaN
2022,Tajikistan,MIL,NaN
2015,Türkiye,SOR,NaN
2015,Türkiye,WHE,NaN
2015,Türkiye,MIL,NaN
2015,Türkiye,MAZ,NaN
2015,Türkiye,RIC,NaN
2016,Türkiye,RIC,NaN
2016,Türkiye,MAZ,NaN
2016,Türkiye,SOR,NaN
2016,Türkiye,WHE,NaN
2016,Türkiye,MIL,NaN
2017,Türkiye,RIC,NaN
2017,Türkiye,SOR,NaN
2017,Türkiye,MAZ,NaN
2017,Türkiye,WHE,NaN
2017,Türkiye,MIL,NaN
2018,Türkiye,RIC,NaN
2018,Türkiye,MAZ,NaN
2018,Türkiye,WHE,NaN
2018,Türkiye,MIL,NaN
2018,Türkiye,SOR,NaN
2019,Türkiye,SOR,NaN
2019,Türkiye,RIC,NaN
2019,Türkiye,MIL,NaN
2019,Türkiye,WHE,NaN
2019,Türkiye,MAZ,NaN
2020,Türkiye,MIL,NaN
2020,Türkiye,MAZ,NaN
2020,Türkiye,SOR,NaN
2020,Türkiye,WHE,NaN
2020,Türkiye,RIC,NaN
2021,Türkiye,MAZ,NaN
2021,Türkiye,RIC,NaN
2021,Türkiye,SOR,NaN
2021,Türkiye,MIL,NaN
2021,Türkiye,WHE,NaN
2022,Türkiye,MIL,NaN
2022,Türkiye,WHE,NaN
2022,Türkiye,RIC,NaN
2022,Türkiye,SOR,NaN
2022,Türkiye,MAZ,NaN
2015,Turkmenistan,RIC,NaN
2015,Turkmenistan,MAZ,NaN
2015,Turkmenistan,WHE,NaN
2015,Turkmenistan,MIL,NaN
2015,Turkmenistan,SOR,NaN
2016,Turkmenistan,RIC,NaN
2016,Turkmenistan,MIL,NaN
2016,Turkmenistan,WHE,NaN
2016,Turkmenistan,SOR,NaN
2016,Turkmenistan,MAZ,NaN
2017,Turkmenistan,WHE,NaN
2017,Turkmenistan,MAZ,NaN
2017,Turkmenistan,MIL,NaN
2017,Turkmenistan,SOR,NaN
2017,Turkmenistan,RIC,NaN
2018,Turkmenistan,MIL,NaN
2018,Turkmenistan,SOR,NaN
2018,Turkmenistan,RIC,NaN
2018,Turkmenistan,MAZ,NaN
2018,Turkmenistan,WHE,NaN
2019,Turkmenistan,MIL,NaN
2019,Turkmenistan,WHE,NaN
2019,Turkmenistan,RIC,NaN
2019,Turkmenistan,MAZ,NaN
2019,Turkmenistan,SOR,NaN
2020,Turkmenistan,SOR,NaN
2020,Turkmenistan,WHE,NaN
2020,Turkmenistan,RIC,NaN
2020,Turkmenistan,MIL,NaN
2021,Uzbekistan,RIC,NaN
2021,Uzbekistan,MIL,NaN
2021,Uzbekistan,WHE,NaN
2021,Uzbekistan,MAZ,NaN
2021,Uzbekistan,SOR,NaN
2022,Uzbekistan,WHE,NaN
2022,Uzbekistan,MAZ,NaN
2022,Uzbekistan,MIL,NaN
2022,Uzbekistan,SOR,NaN
2022,Uzbekistan,RIC,NaN
2017,Germany,SOR,NaN
2017,Germany,WHE,NaN
2017,Germany,MIL,NaN
2020,Turkmenistan,MAZ,NaN
2021,Turkmenistan,RIC,NaN
2021,Turkmenistan,MIL,NaN
2021,Turkmenistan,SOR,NaN
2021,Turkmenistan,WHE,NaN
2021,Turkmenistan,MAZ,NaN
2022,Turkmenistan,WHE,NaN
2022,Turkmenistan,MAZ,NaN
2022,Turkmenistan,SOR,NaN
2022,Turkmenistan,RIC,NaN
2022,Turkmenistan,MIL,NaN
2021,Netherlands,SOR,NaN
2021,Netherlands,MIL,NaN
2021,Netherlands,MAZ,NaN
2021,Netherlands,RIC,NaN
2021,Netherlands,WHE,NaN
2022,Netherlands,SOR,NaN
2022,Netherlands,MAZ,NaN
2022,Netherlands,RIC,NaN
2022,Netherlands,WHE,NaN
2022,Netherlands,MIL,NaN
2022,Netherlands,MIL,NaN
