Year,GeoAreaName,Age,Sex,Value
2014,Poland,18+,FEMALE,NaN
2014,Poland,ALLAGE,BOTHSEX,0.08
2014,Poland,18+,MALE,0.03
2014,Poland,<18Y,MALE,NaN
2014,Poland,<18Y,FEMALE,NaN
2015,Poland,18+,FEMALE,NaN
2015,Poland,18+,MALE,NaN
2015,Poland,ALLAGE,BOTHSEX,0.06
2016,Poland,18+,FEMALE,NaN
2016,Poland,18+,MALE,NaN
2016,Poland,<18Y,FEMALE,NaN
2016,Poland,ALLAGE,BOTHSEX,0.05
2016,Poland,<18Y,MALE,NaN
2017,Poland,<18Y,BOTHSEX,NaN
2004,Croatia,ALLAGE,BOTHSEX,0.23
2008,Croatia,ALLAGE,BOTHSEX,NaN
2009,Croatia,ALLAGE,BOTHSEX,NaN
2010,Croatia,ALLAGE,BOTHSEX,NaN
2011,Croatia,ALLAGE,BOTHSEX,NaN
2014,Croatia,18+,FEMALE,NaN
2014,Croatia,<18Y,FEMALE,NaN
2014,Croatia,<18Y,MALE,NaN
2017,Poland,<18Y,MALE,NaN
2017,Poland,18+,FEMALE,NaN
2017,Poland,18+,BOTHSEX,0.05
2017,Poland,<18Y,FEMALE,NaN
2017,Poland,ALLAGE,BOTHSEX,0.04
2017,Poland,18+,MALE,0.08
2018,Poland,18+,BOTHSEX,0.03
2018,Poland,18+,MALE,NaN
2014,Croatia,18+,MALE,NaN
2014,Croatia,ALLAGE,BOTHSEX,0.12
2015,Croatia,18+,MALE,NaN
2015,Croatia,ALLAGE,BOTHSEX,NaN
2017,Croatia,<18Y,MALE,NaN
2017,Croatia,18+,FEMALE,0.44
2017,Croatia,ALLAGE,BOTHSEX,0.45
2017,Croatia,18+,MALE,NaN
2018,Poland,ALLAGE,BOTHSEX,0.03
2018,Poland,<18Y,FEMALE,NaN
2018,Poland,<18Y,MALE,NaN
2018,Poland,18+,FEMALE,0.05
2019,Poland,18+,BOTHSEX,NaN
2019,Poland,<18Y,BOTHSEX,NaN
2019,Poland,<18Y,FEMALE,NaN
2019,Poland,18+,FEMALE,NaN
2017,Croatia,<18Y,FEMALE,1.7
2018,Croatia,<18Y,FEMALE,NaN
2018,Croatia,18+,FEMALE,2.51
2018,Croatia,18+,MALE,0.97
2018,Croatia,<18Y,MALE,NaN
2018,Croatia,ALLAGE,BOTHSEX,1.49
2019,Croatia,ALLAGE,BOTHSEX,NaN
2020,Croatia,ALLAGE,BOTHSEX,NaN
2019,Poland,<18Y,MALE,NaN
2019,Poland,18+,MALE,NaN
2019,Poland,ALLAGE,BOTHSEX,NaN
2020,Poland,<18Y,FEMALE,NaN
2020,Poland,18+,FEMALE,NaN
2020,Poland,ALLAGE,BOTHSEX,NaN
2020,Poland,<18Y,MALE,NaN
2020,Poland,18+,MALE,NaN
2008,Cyprus,ALLAGE,BOTHSEX,1.1
2014,Cyprus,18+,MALE,1.49
2014,Cyprus,ALLAGE,BOTHSEX,0.59
2014,Cyprus,<18Y,FEMALE,NaN
2014,Cyprus,<18Y,MALE,NaN
2014,Cyprus,18+,FEMALE,NaN
2015,Cyprus,18+,MALE,1.47
2015,Cyprus,ALLAGE,BOTHSEX,0.59
2021,Poland,ALLAGE,BOTHSEX,NaN
2008,Portugal,ALLAGE,BOTHSEX,NaN
2009,Portugal,ALLAGE,BOTHSEX,NaN
2010,Portugal,ALLAGE,BOTHSEX,NaN
2011,Portugal,ALLAGE,BOTHSEX,NaN
2013,Portugal,ALLAGE,BOTHSEX,NaN
2014,Portugal,ALLAGE,BOTHSEX,0.1
2014,Portugal,<18Y,FEMALE,NaN
2015,Cyprus,18+,FEMALE,NaN
2015,Cyprus,<18Y,FEMALE,NaN
2015,Cyprus,<18Y,MALE,NaN
2016,Cyprus,18+,FEMALE,NaN
2016,Cyprus,ALLAGE,BOTHSEX,1.75
2016,Cyprus,<18Y,MALE,NaN
2016,Cyprus,18+,MALE,3.74
2017,Cyprus,<18Y,FEMALE,NaN
2017,Cyprus,<18Y,MALE,NaN
2017,Cyprus,18+,FEMALE,NaN
2017,Cyprus,18+,MALE,NaN
2017,Cyprus,ALLAGE,BOTHSEX,NaN
2018,Cyprus,<18Y,FEMALE,NaN
2018,Cyprus,18+,FEMALE,NaN
2018,Cyprus,18+,MALE,1.22
2018,Cyprus,ALLAGE,BOTHSEX,0.66
2018,Cyprus,<18Y,MALE,NaN
2019,Cyprus,18+,FEMALE,NaN
2019,Cyprus,<18Y,MALE,NaN
2019,Cyprus,18+,MALE,1.62
2019,Cyprus,<18Y,FEMALE,NaN
2019,Cyprus,ALLAGE,BOTHSEX,1.06
2020,Cyprus,ALLAGE,BOTHSEX,NaN
2020,Cyprus,<18Y,FEMALE,NaN
2014,Portugal,18+,FEMALE,NaN
2014,Portugal,<18Y,MALE,NaN
2017,Portugal,<18Y,FEMALE,NaN
2017,Portugal,ALLAGE,BOTHSEX,0.07
2017,Portugal,18+,MALE,NaN
2017,Portugal,18+,FEMALE,NaN
2017,Portugal,<18Y,MALE,0.77
2018,Portugal,<18Y,MALE,NaN
2020,Cyprus,18+,MALE,NaN
2020,Cyprus,<18Y,MALE,NaN
2020,Cyprus,18+,FEMALE,NaN
2008,Czechia,ALLAGE,BOTHSEX,NaN
2009,Czechia,ALLAGE,BOTHSEX,NaN
2011,Czechia,ALLAGE,BOTHSEX,NaN
2012,Czechia,ALLAGE,BOTHSEX,NaN
2016,Czechia,ALLAGE,BOTHSEX,NaN
2017,Czechia,ALLAGE,BOTHSEX,NaN
2018,Czechia,18+,MALE,0.19
2018,Czechia,<18Y,FEMALE,NaN
2018,Czechia,ALLAGE,BOTHSEX,0.09
2018,Czechia,<18Y,MALE,NaN
2018,Czechia,18+,FEMALE,NaN
2019,Czechia,<18Y,FEMALE,NaN
2019,Czechia,18+,FEMALE,NaN
2019,Czechia,ALLAGE,BOTHSEX,0.09
2019,Czechia,18+,BOTHSEX,NaN
2019,Czechia,18+,MALE,0.17
2019,Czechia,<18Y,MALE,NaN
2020,Czechia,18+,MALE,NaN
2020,Czechia,ALLAGE,BOTHSEX,NaN
2020,Czechia,<18Y,FEMALE,NaN
2020,Czechia,18+,FEMALE,NaN
2018,Portugal,<18Y,FEMALE,NaN
2018,Portugal,18+,MALE,NaN
2018,Portugal,ALLAGE,BOTHSEX,NaN
2018,Portugal,18+,FEMALE,NaN
2019,Portugal,18+,MALE,0.15
2019,Portugal,<18Y,MALE,NaN
2019,Portugal,ALLAGE,BOTHSEX,0.17
2019,Portugal,18+,FEMALE,0.24
2020,Czechia,<18Y,MALE,NaN
2010,Denmark,ALLAGE,BOTHSEX,NaN
2011,Denmark,ALLAGE,BOTHSEX,NaN
2012,Denmark,ALLAGE,BOTHSEX,NaN
2013,Denmark,ALLAGE,BOTHSEX,0.12
2014,Denmark,ALLAGE,BOTHSEX,0.14
2015,Denmark,ALLAGE,BOTHSEX,0.76
2016,Denmark,ALLAGE,BOTHSEX,0.12
2019,Portugal,<18Y,FEMALE,NaN
2020,Portugal,<18Y,FEMALE,NaN
2020,Portugal,<18Y,MALE,NaN
2020,Portugal,18+,MALE,NaN
2020,Portugal,18+,FEMALE,NaN
2020,Portugal,ALLAGE,BOTHSEX,NaN
2005,Romania,ALLAGE,BOTHSEX,0.53
2006,Romania,ALLAGE,BOTHSEX,0.54
2007,Romania,ALLAGE,BOTHSEX,0.87
2008,Romania,ALLAGE,BOTHSEX,0.53
2009,Romania,ALLAGE,BOTHSEX,0.7
2010,Romania,ALLAGE,BOTHSEX,0.83
2011,Romania,ALLAGE,BOTHSEX,0.66
2012,Romania,ALLAGE,BOTHSEX,0.52
2013,Romania,ALLAGE,BOTHSEX,0.41
2014,Romania,ALLAGE,BOTHSEX,0.54
2015,Romania,ALLAGE,BOTHSEX,0.96
2017,Denmark,<18Y,FEMALE,NaN
2017,Denmark,18+,BOTHSEX,0.17
2017,Denmark,18+,_O,NaN
2017,Denmark,ALLAGE,BOTHSEX,0.21
2017,Denmark,18+,FEMALE,0.34
2017,Denmark,<18Y,MALE,NaN
2017,Denmark,18+,MALE,NaN
2017,Denmark,<18Y,_O,NaN
2016,Romania,ALLAGE,BOTHSEX,0.47
2017,Romania,ALLAGE,BOTHSEX,0.87
2017,Romania,18+,_O,NaN
2017,Romania,_U,_U,NaN
2017,Romania,18+,BOTHSEX,0.19
2017,Romania,<18Y,FEMALE,2.45
2017,Romania,<18Y,BOTHSEX,1.28
2017,Romania,<18Y,_O,NaN
2017,Denmark,<18Y,BOTHSEX,NaN
2017,Denmark,_U,_U,NaN
2018,Denmark,18+,_O,NaN
2018,Denmark,ALLAGE,BOTHSEX,0.36
2018,Denmark,<18Y,BOTHSEX,0.61
2018,Denmark,18+,BOTHSEX,0.15
2018,Denmark,_U,_U,NaN
2018,Denmark,<18Y,MALE,NaN
2017,Romania,<18Y,MALE,2.34
2017,Romania,18+,MALE,0.16
2017,Romania,18+,FEMALE,0.23
2018,Romania,18+,BOTHSEX,0.15
2018,Romania,<18Y,MALE,0.47
2018,Romania,18+,MALE,0.15
2018,Romania,_U,_U,NaN
2018,Romania,ALLAGE,BOTHSEX,0.36
2018,Romania,<18Y,BOTHSEX,0.27
2018,Denmark,<18Y,_O,NaN
2018,Denmark,<18Y,FEMALE,1.42
2018,Denmark,18+,FEMALE,0.39
2018,Denmark,18+,MALE,NaN
2019,Denmark,18+,BOTHSEX,0.13
2019,Denmark,<18Y,BOTHSEX,NaN
2019,Denmark,18+,_O,NaN
2019,Denmark,<18Y,MALE,NaN
2018,Romania,18+,FEMALE,0.22
2018,Romania,<18Y,FEMALE,NaN
2018,Romania,18+,_O,NaN
2018,Romania,<18Y,_O,NaN
2019,Romania,18+,FEMALE,0.28
2019,Romania,18+,BOTHSEX,0.2
2019,Romania,<18Y,BOTHSEX,0.91
2019,Romania,18+,_O,NaN
2019,Denmark,<18Y,FEMALE,1.78
2019,Denmark,_U,_U,NaN
2019,Denmark,ALLAGE,BOTHSEX,0.36
2019,Denmark,18+,MALE,NaN
2019,Denmark,18+,FEMALE,0.34
2019,Denmark,<18Y,_O,NaN
2020,Denmark,18+,MALE,NaN
2020,Denmark,18+,FEMALE,0.38
2019,Romania,<18Y,MALE,1.67
2019,Romania,_U,_U,NaN
2019,Romania,<18Y,FEMALE,1.48
2019,Romania,18+,MALE,0.37
2019,Romania,<18Y,_O,NaN
2019,Romania,ALLAGE,BOTHSEX,0.56
2020,Romania,18+,MALE,0.45
2020,Romania,<18Y,MALE,1.05
2020,Romania,<18Y,BOTHSEX,0.72
2020,Denmark,<18Y,BOTHSEX,0.52
2020,Denmark,<18Y,_O,NaN
2020,Denmark,18+,_O,NaN
2020,Denmark,18+,BOTHSEX,0.28
2020,Denmark,_U,_U,NaN
2020,Denmark,<18Y,FEMALE,NaN
2020,Denmark,<18Y,MALE,NaN
2020,Denmark,ALLAGE,BOTHSEX,0.33
2020,Romania,_U,_U,NaN
2020,Romania,<18Y,_O,NaN
2020,Romania,<18Y,FEMALE,0.93
2020,Romania,18+,FEMALE,0.44
2020,Romania,18+,_O,NaN
2020,Romania,18+,BOTHSEX,0.3
2020,Romania,ALLAGE,BOTHSEX,0.57
2021,Romania,ALLAGE,BOTHSEX,0.37
2006,Serbia,ALLAGE,BOTHSEX,0.08
2008,Serbia,ALLAGE,BOTHSEX,0.21
2009,Serbia,ALLAGE,BOTHSEX,0.14
2012,Serbia,ALLAGE,BOTHSEX,0.32
2014,Serbia,<18Y,MALE,0.75
2014,Serbia,ALLAGE,BOTHSEX,0.11
2014,Serbia,18+,MALE,NaN
2015,Serbia,18+,FEMALE,NaN
2012,Estonia,ALLAGE,BOTHSEX,NaN
2017,Estonia,ALLAGE,BOTHSEX,0.38
2017,Estonia,18+,FEMALE,NaN
2017,Estonia,<18Y,FEMALE,NaN
2017,Estonia,18+,MALE,NaN
2017,Estonia,<18Y,MALE,NaN
2018,Estonia,<18Y,MALE,NaN
2018,Estonia,<18Y,FEMALE,NaN
2015,Serbia,ALLAGE,BOTHSEX,NaN
2015,Serbia,<18Y,FEMALE,NaN
2015,Serbia,<18Y,MALE,NaN
2015,Serbia,18+,MALE,NaN
2016,Serbia,ALLAGE,BOTHSEX,NaN
2016,Serbia,<18Y,MALE,NaN
2017,Serbia,18+,BOTHSEX,NaN
2017,Serbia,<18Y,FEMALE,1.93
2018,Estonia,18+,FEMALE,NaN
2018,Estonia,ALLAGE,BOTHSEX,NaN
2018,Estonia,18+,MALE,NaN
2019,Estonia,<18Y,MALE,NaN
2019,Estonia,<18Y,BOTHSEX,NaN
2019,Estonia,18+,FEMALE,NaN
2019,Estonia,ALLAGE,BOTHSEX,NaN
2019,Estonia,18+,MALE,NaN
2017,Serbia,ALLAGE,BOTHSEX,0.38
2017,Serbia,18+,MALE,0.31
2017,Serbia,<18Y,MALE,0.75
2017,Serbia,<18Y,BOTHSEX,0.93
2017,Serbia,18+,FEMALE,NaN
2018,Serbia,18+,FEMALE,0.15
2018,Serbia,ALLAGE,BOTHSEX,0.24
2018,Serbia,18+,BOTHSEX,0.08
2018,Serbia,18+,MALE,NaN
2019,Estonia,<18Y,FEMALE,NaN
2020,Estonia,18+,FEMALE,NaN
2020,Estonia,<18Y,MALE,NaN
2020,Estonia,ALLAGE,BOTHSEX,NaN
2020,Estonia,<18Y,FEMALE,NaN
2020,Estonia,18+,MALE,NaN
2007,Finland,ALLAGE,BOTHSEX,NaN
2008,Finland,ALLAGE,BOTHSEX,NaN
2009,Finland,ALLAGE,BOTHSEX,NaN
2010,Finland,ALLAGE,BOTHSEX,0.11
2011,Finland,ALLAGE,BOTHSEX,NaN
2012,Finland,ALLAGE,BOTHSEX,NaN
2013,Finland,ALLAGE,BOTHSEX,NaN
2014,Finland,<18Y,MALE,NaN
2014,Finland,18+,MALE,0.23
2014,Finland,<18Y,FEMALE,NaN
2018,Serbia,<18Y,BOTHSEX,0.47
2018,Serbia,<18Y,FEMALE,0.96
2018,Serbia,<18Y,MALE,0.75
2019,Serbia,18+,FEMALE,NaN
