Year,GeoAreaName,Sex,Value
1990,Greece,MALE,71
1990,Greece,FEMALE,33
1991,Greece,MALE,96
2008,Netherlands,MALE,103
2008,Netherlands,FEMALE,47
2009,Netherlands,MALE,104
2009,Netherlands,FEMALE,50
2009,Netherlands,BOTHSEX,154
2010,Netherlands,BOTHSEX,144
2010,Netherlands,FEMALE,54
2010,Netherlands,MALE,90
2011,Netherlands,MALE,93
2011,Netherlands,FEMALE,50
2011,Netherlands,BOTHSEX,143
2012,Netherlands,FEMALE,50
2012,Netherlands,MALE,95
2012,Netherlands,BOTHSEX,145
2013,Netherlands,FEMALE,56
2013,Netherlands,MALE,69
2013,Netherlands,BOTHSEX,125
2014,Netherlands,BOTHSEX,123
2011,Sweden,BOTHSEX,81
2012,Sweden,MALE,46
2012,Sweden,BOTHSEX,68
2012,Sweden,FEMALE,21
2013,Sweden,BOTHSEX,87
2013,Sweden,MALE,61
2013,Sweden,FEMALE,26
2014,Sweden,FEMALE,25
2014,Sweden,MALE,62
2014,Sweden,BOTHSEX,87
1991,Greece,BOTHSEX,138
1991,Greece,FEMALE,42
1992,Greece,BOTHSEX,137
1992,Greece,FEMALE,30
1992,Greece,MALE,107
1993,Greece,MALE,111
1993,Greece,BOTHSEX,150
1993,Greece,FEMALE,39
1994,Greece,BOTHSEX,133
1994,Greece,FEMALE,30
1994,Greece,MALE,103
1995,Greece,BOTHSEX,151
2014,Netherlands,MALE,93
2014,Netherlands,FEMALE,30
2015,Netherlands,MALE,62
2015,Netherlands,FEMALE,42
2015,Netherlands,BOTHSEX,104
2016,Netherlands,MALE,62
2016,Netherlands,FEMALE,32
2016,Netherlands,BOTHSEX,94
2017,Netherlands,FEMALE,43
2015,Sweden,FEMALE,29
2015,Sweden,BOTHSEX,112
2015,Sweden,MALE,83
2016,Sweden,FEMALE,29
2016,Sweden,MALE,77
2016,Sweden,BOTHSEX,106
2017,Sweden,BOTHSEX,113
2017,Sweden,MALE,86
2017,Sweden,FEMALE,27
2018,Sweden,MALE,75
2018,Sweden,FEMALE,33
2018,Sweden,BOTHSEX,108
2019,Sweden,MALE,86
2019,Sweden,BOTHSEX,111
2019,Sweden,FEMALE,25
2020,Sweden,BOTHSEX,124
2020,Sweden,MALE,99
2020,Sweden,FEMALE,25
2021,Sweden,BOTHSEX,113
2021,Sweden,MALE,89
2017,Netherlands,MALE,89
2017,Netherlands,BOTHSEX,132
2018,Netherlands,BOTHSEX,100
2018,Netherlands,FEMALE,36
2018,Netherlands,MALE,64
2019,Netherlands,MALE,67
2019,Netherlands,FEMALE,42
2019,Netherlands,BOTHSEX,109
2020,Netherlands,MALE,63
2013,Austria,BOTHSEX,61
2013,Austria,MALE,32
2014,Austria,BOTHSEX,42
2014,Austria,FEMALE,22
2014,Austria,MALE,20
2015,Austria,MALE,27
2015,Austria,BOTHSEX,44
2015,Austria,FEMALE,17
2016,Austria,BOTHSEX,54
2016,Austria,MALE,23
1995,Greece,FEMALE,43
1995,Greece,MALE,108
1996,Greece,BOTHSEX,169
1996,Greece,MALE,115
1996,Greece,FEMALE,54
1997,Greece,FEMALE,39
1997,Greece,MALE,164
1997,Greece,BOTHSEX,203
1998,Greece,BOTHSEX,176
1998,Greece,MALE,133
1998,Greece,FEMALE,43
1999,Greece,FEMALE,41
2020,Netherlands,FEMALE,44
2020,Netherlands,BOTHSEX,107
2021,Netherlands,BOTHSEX,114
2021,Netherlands,MALE,77
2021,Netherlands,FEMALE,37
1990,Norway,BOTHSEX,47
1990,Norway,MALE,35
1990,Norway,FEMALE,12
1991,Norway,FEMALE,15
1991,Norway,MALE,35
1991,Norway,BOTHSEX,50
2021,Sweden,FEMALE,24
1990,Switzerland,FEMALE,51
1990,Switzerland,MALE,59
1990,Switzerland,BOTHSEX,110
1991,Switzerland,MALE,55
1991,Switzerland,FEMALE,43
1991,Switzerland,BOTHSEX,98
1992,Switzerland,FEMALE,42
1992,Switzerland,MALE,51
1992,Switzerland,BOTHSEX,93
1993,Switzerland,MALE,61
1999,Greece,MALE,114
1999,Greece,BOTHSEX,155
2001,Greece,MALE,96
2001,Greece,FEMALE,36
2001,Greece,BOTHSEX,132
2002,Greece,FEMALE,24
2002,Greece,MALE,70
2002,Greece,BOTHSEX,94
2003,Greece,MALE,89
2003,Greece,FEMALE,33
2004,Greece,FEMALE,30
2004,Greece,MALE,81
1992,Norway,MALE,33
1992,Norway,BOTHSEX,46
1992,Norway,FEMALE,13
1993,Norway,BOTHSEX,38
1993,Norway,FEMALE,17
1993,Norway,MALE,21
1994,Norway,MALE,17
1994,Norway,FEMALE,16
1994,Norway,BOTHSEX,33
1995,Norway,BOTHSEX,42
1995,Norway,FEMALE,16
1995,Norway,MALE,26
1993,Switzerland,FEMALE,44
1993,Switzerland,BOTHSEX,105
1994,Switzerland,BOTHSEX,80
1994,Switzerland,FEMALE,41
1994,Switzerland,MALE,39
1995,Switzerland,MALE,42
1995,Switzerland,FEMALE,40
1995,Switzerland,BOTHSEX,82
1996,Switzerland,BOTHSEX,83
1996,Switzerland,FEMALE,31
1996,Switzerland,MALE,52
2004,Greece,BOTHSEX,111
2005,Greece,BOTHSEX,132
2005,Greece,MALE,88
2005,Greece,FEMALE,44
2006,Greece,FEMALE,22
2006,Greece,MALE,88
2006,Greece,BOTHSEX,110
2007,Greece,BOTHSEX,130
2007,Greece,MALE,95
2007,Greece,FEMALE,35
2008,Greece,FEMALE,33
1996,Norway,FEMALE,20
1996,Norway,MALE,23
1996,Norway,BOTHSEX,43
1997,Norway,FEMALE,12
1997,Norway,MALE,26
1997,Norway,BOTHSEX,38
1998,Norway,BOTHSEX,38
1998,Norway,MALE,26
1998,Norway,FEMALE,12
1999,Norway,FEMALE,12
