Year,GeoAreaName,Type of product,Value
2019,Latvia,NMC,9.40866
2019,Latvia,GAS,0.47472
2019,Latvia,WCH,0.05025
2019,Latvia,NMM,9.66201
2019,Latvia,FOF,0.51301
2019,Latvia,COL,0.03829
2019,Latvia,WOD,0.57089
2019,Latvia,NMA,0.25335
2019,Latvia,NFO,0.00321
2019,Latvia,GBO,1.03357
2019,Latvia,CPR,1.53592
2019,Latvia,ONT,0
2019,Latvia,FEO,0.10776
2019,Latvia,PET,0
2019,Latvia,CRO,0.47414
2019,Latvia,MEO,0.11097
2000,Liechtenstein,NMA,0
2000,Liechtenstein,BIM,1.41329
2000,Liechtenstein,ALP,1.98134
2000,Liechtenstein,COL,0
2000,Liechtenstein,FOF,0.56804
2000,Liechtenstein,FEO,0
2000,Liechtenstein,WCH,0
2000,Liechtenstein,ONT,0
2000,Liechtenstein,NMC,0
2000,Liechtenstein,CPR,0
2000,Liechtenstein,NMM,0
2000,Liechtenstein,GAS,0.56804
2000,Liechtenstein,NFO,0
2000,Liechtenstein,WOD,0.40361
2000,Liechtenstein,CRO,0.00561
2000,Liechtenstein,MEO,0
2000,Liechtenstein,GBO,1.00407
2000,Liechtenstein,PET,0
2001,Liechtenstein,NMC,0
2001,Liechtenstein,ONT,0
2001,Liechtenstein,GAS,0.62183
2001,Liechtenstein,NMM,0
2001,Liechtenstein,CRO,0.00563
2001,Liechtenstein,NFO,0
2001,Liechtenstein,ALP,1.98552
2001,Liechtenstein,FOF,0.62183
2001,Liechtenstein,PET,0
2001,Liechtenstein,GBO,0.98977
2001,Liechtenstein,CPR,0
2001,Liechtenstein,WOD,0.36829
2001,Liechtenstein,BIM,1.36369
2001,Liechtenstein,MEO,0
2001,Liechtenstein,FEO,0
2001,Liechtenstein,WCH,0
2001,Liechtenstein,COL,0
2001,Liechtenstein,NMA,0
2002,Liechtenstein,CRO,0.00564
2002,Liechtenstein,GBO,1.01104
2002,Liechtenstein,WCH,0
2002,Liechtenstein,ALP,2.01194
2002,Liechtenstein,NMA,0
2002,Liechtenstein,COL,0
2002,Liechtenstein,FEO,0
2002,Liechtenstein,ONT,0
2002,Liechtenstein,NFO,0
2002,Liechtenstein,MEO,0
2002,Liechtenstein,FOF,0.63069
2002,Liechtenstein,NMC,0
2002,Liechtenstein,GAS,0.63069
2002,Liechtenstein,CPR,0
2002,Liechtenstein,WOD,0.36457
2002,Liechtenstein,BIM,1.38125
2002,Liechtenstein,PET,0
2002,Liechtenstein,NMM,0
2003,Liechtenstein,FOF,0.66899
2003,Liechtenstein,NMA,0
2003,Liechtenstein,CPR,0
2003,Liechtenstein,WCH,0
2003,Liechtenstein,GAS,0.66899
2003,Liechtenstein,CRO,0.00565
2003,Liechtenstein,FEO,0
2003,Liechtenstein,MEO,0
2003,Liechtenstein,NFO,0
2003,Liechtenstein,ONT,0
2003,Liechtenstein,PET,0
2003,Liechtenstein,NMC,0
2003,Liechtenstein,WOD,0.36151
2003,Liechtenstein,BIM,1.38582
2003,Liechtenstein,NMM,0
2003,Liechtenstein,ALP,2.05481
2003,Liechtenstein,GBO,1.01866
2003,Liechtenstein,COL,0
2004,Liechtenstein,GBO,1.04065
2004,Liechtenstein,MEO,0
2004,Liechtenstein,BIM,1.40493
2004,Liechtenstein,ALP,2.10616
2004,Liechtenstein,WCH,0
2004,Liechtenstein,ONT,0
2004,Liechtenstein,CRO,0.00563
2004,Liechtenstein,CPR,0
2004,Liechtenstein,NMM,0
2004,Liechtenstein,COL,0
2004,Liechtenstein,FOF,0.70123
2004,Liechtenstein,NMA,0
2004,Liechtenstein,NFO,0
2004,Liechtenstein,NMC,0
2004,Liechtenstein,GAS,0.70123
2004,Liechtenstein,WOD,0.35866
2004,Liechtenstein,PET,0
2004,Liechtenstein,FEO,0
2005,Liechtenstein,WCH,0
2005,Liechtenstein,COL,0
2005,Liechtenstein,WOD,0.35583
2005,Liechtenstein,GAS,0.72601
2005,Liechtenstein,MEO,0
2005,Liechtenstein,CRO,0.00562
2005,Liechtenstein,NMA,0
2005,Liechtenstein,FEO,0
2005,Liechtenstein,PET,0
2005,Liechtenstein,NMM,0
2005,Liechtenstein,CPR,0
2005,Liechtenstein,BIM,1.41729
2005,Liechtenstein,NMC,0
2005,Liechtenstein,GBO,1.05584
2005,Liechtenstein,ALP,2.1433
2005,Liechtenstein,ONT,0
2005,Liechtenstein,NFO,0
2005,Liechtenstein,FOF,0.72601
2006,Liechtenstein,BIM,1.38394
2006,Liechtenstein,ALP,2.11802
2006,Liechtenstein,NMC,0
2006,Liechtenstein,WCH,0
2006,Liechtenstein,MEO,0
2006,Liechtenstein,CPR,0
2006,Liechtenstein,NFO,0
2006,Liechtenstein,COL,0
2006,Liechtenstein,FOF,0.73408
2006,Liechtenstein,NMA,0
2006,Liechtenstein,GBO,1.09573
2006,Liechtenstein,GAS,0.73408
2006,Liechtenstein,CRO,0.00572
2006,Liechtenstein,NMM,0
2006,Liechtenstein,PET,0
2006,Liechtenstein,FEO,0
2006,Liechtenstein,WOD,0.28249
2006,Liechtenstein,ONT,0
2007,Liechtenstein,PET,0
2007,Liechtenstein,MEO,0
2007,Liechtenstein,FEO,0
2007,Liechtenstein,FOF,0.70151
2007,Liechtenstein,CRO,0.00559
2007,Liechtenstein,CPR,0
2007,Liechtenstein,NMA,0
2007,Liechtenstein,NMM,0
2007,Liechtenstein,NFO,0
2007,Liechtenstein,ALP,2.11056
2007,Liechtenstein,GBO,1.12292
2007,Liechtenstein,WOD,0.28055
2007,Liechtenstein,ONT,0
2007,Liechtenstein,BIM,1.40906
2007,Liechtenstein,WCH,0
2007,Liechtenstein,COL,0
2007,Liechtenstein,GAS,0.70151
2007,Liechtenstein,NMC,0
2008,Liechtenstein,NMC,0
2008,Liechtenstein,ALP,2.1909
2008,Liechtenstein,ONT,0
2008,Liechtenstein,WCH,0
2008,Liechtenstein,FOF,0.71789
2008,Liechtenstein,WOD,0.33906
2008,Liechtenstein,PET,0
2008,Liechtenstein,CRO,0.00555
2008,Liechtenstein,CPR,0
2008,Liechtenstein,BIM,1.473
2008,Liechtenstein,NMM,0
2008,Liechtenstein,GBO,1.12839
2008,Liechtenstein,NFO,0
2008,Liechtenstein,MEO,0
2008,Liechtenstein,NMA,0
2008,Liechtenstein,COL,0
2008,Liechtenstein,GAS,0.71789
2008,Liechtenstein,FEO,0
2009,Liechtenstein,MEO,0
2009,Liechtenstein,CRO,0.00551
2009,Liechtenstein,PET,0
2009,Liechtenstein,GBO,1.1279
2009,Liechtenstein,NFO,0
2009,Liechtenstein,ONT,0
2009,Liechtenstein,NMC,0
2009,Liechtenstein,NMM,0
2009,Liechtenstein,ALP,1.99325
2009,Liechtenstein,CPR,0
2009,Liechtenstein,COL,0
2009,Liechtenstein,NMA,0
2009,Liechtenstein,GAS,0.56311
2009,Liechtenstein,FEO,0
2009,Liechtenstein,BIM,1.43015
2009,Liechtenstein,FOF,0.56311
2009,Liechtenstein,WCH,0
2009,Liechtenstein,WOD,0.29673
2010,Liechtenstein,WCH,0
2010,Liechtenstein,NMM,0
2010,Liechtenstein,BIM,1.42879
2010,Liechtenstein,WOD,0.32337
2010,Liechtenstein,FOF,0.58842
2010,Liechtenstein,NMA,0
2010,Liechtenstein,PET,0
2010,Liechtenstein,CRO,0.00547
2010,Liechtenstein,COL,0
2010,Liechtenstein,ALP,2.01721
2010,Liechtenstein,NMC,0
2010,Liechtenstein,ONT,0
2010,Liechtenstein,CPR,0
2010,Liechtenstein,MEO,0
2010,Liechtenstein,GBO,1.09995
2010,Liechtenstein,NFO,0
2010,Liechtenstein,GAS,0.58842
2010,Liechtenstein,FEO,0
2011,Liechtenstein,PET,0
2011,Liechtenstein,NMA,0
2011,Liechtenstein,FEO,0
2011,Liechtenstein,ONT,0
2011,Liechtenstein,WCH,0
2011,Liechtenstein,NMC,0
2011,Liechtenstein,NMM,0
2011,Liechtenstein,GBO,1.12009
2011,Liechtenstein,CRO,0.00543
2011,Liechtenstein,ALP,1.99755
2011,Liechtenstein,NFO,0
2011,Liechtenstein,CPR,0
2011,Liechtenstein,GAS,0.51609
2011,Liechtenstein,MEO,0
2011,Liechtenstein,COL,0
2011,Liechtenstein,FOF,0.51609
2011,Liechtenstein,WOD,0.35593
2011,Liechtenstein,BIM,1.48145
2012,Liechtenstein,FEO,0
2012,Liechtenstein,GBO,1.13133
2012,Liechtenstein,CPR,0
2012,Liechtenstein,NFO,0
2012,Liechtenstein,CRO,0.00533
2012,Liechtenstein,ONT,0
2012,Liechtenstein,PET,0
2012,Liechtenstein,ALP,2.03819
2012,Liechtenstein,GAS,0.52064
2012,Liechtenstein,WOD,0.38089
2012,Liechtenstein,BIM,1.51755
2012,Liechtenstein,MEO,0
2012,Liechtenstein,FOF,0.52064
2012,Liechtenstein,WCH,0
2012,Liechtenstein,NMA,0
2012,Liechtenstein,NMC,0
2012,Liechtenstein,COL,0
2012,Liechtenstein,NMM,0
2013,Liechtenstein,ONT,0
2013,Liechtenstein,FEO,0
2013,Liechtenstein,MEO,0
2013,Liechtenstein,NFO,0
2013,Liechtenstein,BIM,1.38001
2013,Liechtenstein,WCH,0
2013,Liechtenstein,WOD,0.30785
2013,Liechtenstein,NMC,0
2013,Liechtenstein,GAS,0.54742
2013,Liechtenstein,COL,0
2013,Liechtenstein,ALP,1.92743
2013,Liechtenstein,CRO,0.00533
2013,Liechtenstein,GBO,1.06683
2013,Liechtenstein,FOF,0.54742
2013,Liechtenstein,NMA,0
2013,Liechtenstein,PET,0
2013,Liechtenstein,CPR,0
2013,Liechtenstein,NMM,0
2014,Liechtenstein,NFO,0
2014,Liechtenstein,GBO,1.09203
2014,Liechtenstein,CPR,0
2014,Liechtenstein,COL,0
2014,Liechtenstein,CRO,0.00532
2014,Liechtenstein,PET,0
2014,Liechtenstein,ALP,1.87609
2014,Liechtenstein,ONT,0
2014,Liechtenstein,NMC,0
2014,Liechtenstein,FOF,0.45185
2014,Liechtenstein,GAS,0.45185
2014,Liechtenstein,WOD,0.3269
2014,Liechtenstein,MEO,0
2014,Liechtenstein,WCH,0
2014,Liechtenstein,BIM,1.42425
2014,Liechtenstein,NMM,0
2014,Liechtenstein,NMA,0
2014,Liechtenstein,FEO,0
2015,Liechtenstein,WCH,0
2015,Liechtenstein,NMM,0
2015,Liechtenstein,ALP,1.66785
2015,Liechtenstein,BIM,1.18876
2015,Liechtenstein,FEO,0
2015,Liechtenstein,MEO,0
2015,Liechtenstein,GBO,1.06026
2015,Liechtenstein,WOD,0.12326
2015,Liechtenstein,ONT,0
2015,Liechtenstein,NMA,0
2015,Liechtenstein,CRO,0.00523
2015,Liechtenstein,CPR,0
2015,Liechtenstein,GAS,0.47909
2015,Liechtenstein,NFO,0
2015,Liechtenstein,COL,0
2015,Liechtenstein,FOF,0.47909
2015,Liechtenstein,NMC,0
2015,Liechtenstein,PET,0
2016,Liechtenstein,ONT,0
2016,Liechtenstein,CPR,0
2016,Liechtenstein,NFO,0
2016,Liechtenstein,GAS,0.47363
2016,Liechtenstein,MEO,0
2016,Liechtenstein,BIM,1.21791
2016,Liechtenstein,COL,0
2016,Liechtenstein,GBO,1.08723
2016,Liechtenstein,NMM,0
2016,Liechtenstein,WOD,0.12547
2016,Liechtenstein,FOF,0.47363
2016,Liechtenstein,NMA,0
2016,Liechtenstein,WCH,0
2016,Liechtenstein,FEO,0
2016,Liechtenstein,NMC,0
2016,Liechtenstein,CRO,0.00521
2016,Liechtenstein,PET,0
2016,Liechtenstein,ALP,1.69153
2017,Liechtenstein,CPR,0
2017,Liechtenstein,MEO,0
2017,Liechtenstein,ALP,1.64433
2017,Liechtenstein,NMM,0
2017,Liechtenstein,WCH,0
2017,Liechtenstein,FEO,0
2017,Liechtenstein,WOD,0.12945
2017,Liechtenstein,NMA,0
2017,Liechtenstein,NFO,0
2017,Liechtenstein,CRO,0.00518
2017,Liechtenstein,ONT,0
2017,Liechtenstein,COL,0
2017,Liechtenstein,GAS,0.49493
2017,Liechtenstein,BIM,1.1494
2017,Liechtenstein,FOF,0.49493
2017,Liechtenstein,GBO,1.01476
2017,Liechtenstein,PET,0
2017,Liechtenstein,NMC,0
2018,Liechtenstein,FOF,0.45821
2018,Liechtenstein,BIM,1.22039
2018,Liechtenstein,FEO,0
2018,Liechtenstein,NMM,0
2018,Liechtenstein,COL,0
2018,Liechtenstein,GAS,0.45821
2018,Liechtenstein,NMA,0
2018,Liechtenstein,GBO,1.03592
2018,Liechtenstein,WCH,0
2018,Liechtenstein,CPR,0
2018,Liechtenstein,WOD,0.1793
2018,Liechtenstein,ONT,0
2018,Liechtenstein,NFO,0
2018,Liechtenstein,PET,0
2018,Liechtenstein,NMC,0
2018,Liechtenstein,MEO,0
2018,Liechtenstein,ALP,1.6786
2018,Liechtenstein,CRO,0.00517
2019,Liechtenstein,GAS,0.46282
2019,Liechtenstein,WOD,0.1608
2019,Liechtenstein,CRO,0.00515
2019,Liechtenstein,BIM,1.2038
2019,Liechtenstein,NFO,0
2019,Liechtenstein,CPR,0
2019,Liechtenstein,COL,0
2019,Liechtenstein,MEO,0
2019,Liechtenstein,NMA,0
2019,Liechtenstein,GBO,1.03784
2019,Liechtenstein,ALP,1.66662
2019,Liechtenstein,NMM,0
2019,Liechtenstein,PET,0
2019,Liechtenstein,FOF,0.46282
2019,Liechtenstein,WCH,0
2019,Liechtenstein,FEO,0
2019,Liechtenstein,ONT,0
2019,Liechtenstein,NMC,0
2000,Lithuania,NMA,-0.04528
2000,Lithuania,PET,1.42411
2000,Lithuania,NMM,1.87462
2000,Lithuania,MEO,0.0607
2000,Lithuania,NMC,1.9199
2000,Lithuania,CRO,1.72665
2000,Lithuania,FEO,0.06612
2000,Lithuania,ONT,0
2000,Lithuania,WCH,0.0479
2000,Lithuania,COL,0.14949
2000,Lithuania,NFO,-0.00542
2000,Lithuania,CPR,1.06723
2000,Lithuania,WOD,0.67256
2000,Lithuania,BIM,4.76019
2000,Lithuania,GAS,0.48352
2000,Lithuania,ALP,8.2437
2000,Lithuania,FOF,2.05712
2000,Lithuania,GBO,1.24585
2001,Lithuania,GBO,1.05415
2001,Lithuania,FOF,2.55146
2001,Lithuania,NMC,2.30174
2001,Lithuania,ALP,7.86269
2001,Lithuania,NFO,-0.00515
2001,Lithuania,WCH,0.07623
2001,Lithuania,ONT,0
2001,Lithuania,CPR,0.91009
2001,Lithuania,NMA,-0.17126
2001,Lithuania,MEO,0.07627
2001,Lithuania,CRO,1.35656
2001,Lithuania,WOD,0.70065
2001,Lithuania,FEO,0.08142
2001,Lithuania,PET,1.92537
2001,Lithuania,BIM,4.09767
2001,Lithuania,GAS,0.50633
2001,Lithuania,NMM,2.13048
2001,Lithuania,COL,0.11976
2002,Lithuania,COL,0.22817
2002,Lithuania,NMC,3.10132
2002,Lithuania,FEO,0.13712
2002,Lithuania,NMA,-0.12067
2002,Lithuania,PET,1.90288
2002,Lithuania,BIM,4.57953
2002,Lithuania,CRO,1.69828
2002,Lithuania,NFO,-0.00129
2002,Lithuania,MEO,0.13583
2002,Lithuania,WCH,0.06185
2002,Lithuania,ALP,9.42941
2002,Lithuania,WOD,0.7193
2002,Lithuania,GAS,0.51628
2002,Lithuania,CPR,1.03697
2002,Lithuania,NMM,2.98065
2002,Lithuania,FOF,2.64734
2002,Lithuania,GBO,1.06314
2002,Lithuania,ONT,0
2003,Lithuania,GBO,1.10412
2003,Lithuania,CRO,1.63008
2003,Lithuania,WCH,0.05635
2003,Lithuania,PET,2.10991
2003,Lithuania,FEO,0.12763
2003,Lithuania,BIM,4.56411
2003,Lithuania,ALP,9.42059
2003,Lithuania,NFO,-0.00134
2003,Lithuania,COL,0.21615
2003,Lithuania,WOD,0.70838
2003,Lithuania,NMC,2.91028
2003,Lithuania,GAS,0.56566
2003,Lithuania,ONT,0
2003,Lithuania,FOF,2.89171
2003,Lithuania,CPR,1.06518
2003,Lithuania,MEO,0.1263
2003,Lithuania,NMA,-0.057
2003,Lithuania,NMM,2.85328
2004,Lithuania,COL,0.17834
2004,Lithuania,NMA,-0.08304
2004,Lithuania,ONT,0
2004,Lithuania,GAS,0.56829
2004,Lithuania,NFO,0.00004
2004,Lithuania,CPR,1.15451
2004,Lithuania,MEO,0.16975
2004,Lithuania,WCH,0.06641
2004,Lithuania,GBO,1.16329
2004,Lithuania,WOD,0.81488
2004,Lithuania,NMC,3.62347
2004,Lithuania,ALP,10.4666
2004,Lithuania,NMM,3.54043
2004,Lithuania,FEO,0.16971
2004,Lithuania,FOF,3.36528
2004,Lithuania,PET,2.61865
2004,Lithuania,CRO,1.55314
2004,Lithuania,BIM,4.75224
2005,Lithuania,CPR,1.13672
2005,Lithuania,PET,2.70374
2005,Lithuania,NMA,-0.17764
2005,Lithuania,ALP,10.90413
2005,Lithuania,MEO,0.16647
2005,Lithuania,FOF,3.52852
2005,Lithuania,COL,0.2135
2005,Lithuania,NFO,0.00283
2005,Lithuania,NMC,4.23735
2005,Lithuania,WOD,0.8793
2005,Lithuania,GBO,1.15003
2005,Lithuania,FEO,0.16363
2005,Lithuania,NMM,4.05971
2005,Lithuania,BIM,4.50179
2005,Lithuania,CRO,1.27872
2005,Lithuania,GAS,0.61128
2005,Lithuania,ONT,0
2005,Lithuania,WCH,0.05703
2006,Lithuania,MEO,0.20332
2006,Lithuania,NMA,-0.13078
2006,Lithuania,COL,0.28396
2006,Lithuania,GAS,0.61558
2006,Lithuania,FOF,3.47724
2006,Lithuania,GBO,1.17439
2006,Lithuania,BIM,3.97241
2006,Lithuania,CPR,0.77136
2006,Lithuania,ALP,11.51809
2006,Lithuania,NFO,0.00451
2006,Lithuania,NMM,5.00223
2006,Lithuania,WOD,0.87882
2006,Lithuania,CRO,1.0844
2006,Lithuania,PET,2.5777
2006,Lithuania,WCH,0.06344
2006,Lithuania,FEO,0.19881
2006,Lithuania,NMC,5.13301
2006,Lithuania,ONT,0
2007,Lithuania,FEO,0.23171
2007,Lithuania,BIM,4.9995
2007,Lithuania,GAS,0.74883
2007,Lithuania,NMC,6.02957
2007,Lithuania,MEO,0.23706
2007,Lithuania,CRO,1.47282
2007,Lithuania,FOF,2.7246
2007,Lithuania,COL,0.22645
2007,Lithuania,NMA,-0.31398
2007,Lithuania,GBO,1.24257
2007,Lithuania,CPR,1.25914
2007,Lithuania,NFO,0.00535
2007,Lithuania,WOD,0.95527
2007,Lithuania,ALP,13.02891
2007,Lithuania,WCH,0.0697
2007,Lithuania,ONT,0
2007,Lithuania,PET,1.74932
2007,Lithuania,NMM,5.71559
2008,Lithuania,COL,0.31125
2008,Lithuania,NMA,-0.22261
2008,Lithuania,WCH,0.08037
2008,Lithuania,NFO,0.00532
2008,Lithuania,GBO,1.18409
2008,Lithuania,WOD,0.96309
2008,Lithuania,CRO,1.27883
2008,Lithuania,NMC,6.27729
2008,Lithuania,ONT,0
2008,Lithuania,GAS,0.63809
2008,Lithuania,FOF,3.8564
2008,Lithuania,NMM,6.05468
2008,Lithuania,FEO,0.17738
2008,Lithuania,CPR,1.42132
2008,Lithuania,PET,2.90706
2008,Lithuania,MEO,0.18271
2008,Lithuania,BIM,4.92771
2008,Lithuania,ALP,12.92319
2009,Lithuania,MEO,0.07753
2009,Lithuania,WCH,0.07576
2009,Lithuania,PET,2.69033
2009,Lithuania,GAS,0.56692
2009,Lithuania,ALP,9.75468
2009,Lithuania,NMM,3.04569
2009,Lithuania,FEO,0.07542
2009,Lithuania,NMA,-0.17692
2009,Lithuania,NMC,3.2226
2009,Lithuania,GBO,1.17541
2009,Lithuania,CRO,1.37759
2009,Lithuania,CPR,1.62887
2009,Lithuania,NFO,0.00211
2009,Lithuania,FOF,3.52546
2009,Lithuania,COL,0.26821
2009,Lithuania,WOD,0.88881
2009,Lithuania,BIM,5.14645
2009,Lithuania,ONT,0
2010,Lithuania,ONT,0
2010,Lithuania,CPR,1.27144
2010,Lithuania,BIM,4.76339
2010,Lithuania,FOF,3.80165
2010,Lithuania,NMA,0.02781
2010,Lithuania,COL,0.22344
2010,Lithuania,WOD,1.13384
2010,Lithuania,MEO,0.10808
2010,Lithuania,NMC,4.45048
2010,Lithuania,PET,2.9259
2010,Lithuania,ALP,10.80745
2010,Lithuania,CRO,1.10923
2010,Lithuania,GBO,1.16908
2010,Lithuania,NMM,4.47829
2010,Lithuania,NFO,0.00586
2010,Lithuania,WCH,0.0798
2010,Lithuania,FEO,0.10222
2010,Lithuania,GAS,0.6523
2011,Lithuania,WCH,0.07021
2011,Lithuania,ALP,12.07991
2011,Lithuania,PET,2.99572
2011,Lithuania,MEO,0.1403
2011,Lithuania,GBO,1.16393
2011,Lithuania,CRO,1.55958
2011,Lithuania,ONT,0
2011,Lithuania,NMA,-0.16138
2011,Lithuania,NMC,5.42834
2011,Lithuania,WOD,1.15665
2011,Lithuania,NMM,5.26696
2011,Lithuania,BIM,5.44575
2011,Lithuania,CPR,1.49538
2011,Lithuania,FEO,0.13175
2011,Lithuania,NFO,0.00855
2011,Lithuania,COL,0.28151
2011,Lithuania,GAS,0.7249
2011,Lithuania,FOF,4.00212
2012,Lithuania,NFO,0.00384
2012,Lithuania,FOF,3.8745
2012,Lithuania,BIM,6.09626
2012,Lithuania,COL,0.24593
2012,Lithuania,WOD,1.00934
2012,Lithuania,CPR,2.10467
2012,Lithuania,FEO,0.13375
2012,Lithuania,NMC,4.50291
2012,Lithuania,PET,2.91342
2012,Lithuania,GBO,1.17371
2012,Lithuania,NMA,-0.1594
2012,Lithuania,ONT,0
2012,Lithuania,ALP,11.69285
2012,Lithuania,NMM,4.34351
2012,Lithuania,GAS,0.71515
2012,Lithuania,CRO,1.75388
2012,Lithuania,WCH,0.05466
2012,Lithuania,MEO,0.13759
2013,Lithuania,FOF,4.03228
2013,Lithuania,ALP,12.70518
2013,Lithuania,NFO,0.00614
2013,Lithuania,CRO,1.48305
2013,Lithuania,GBO,1.1484
2013,Lithuania,BIM,5.68624
2013,Lithuania,NMM,5.81915
2013,Lithuania,MEO,0.16327
2013,Lithuania,NMC,5.8249
2013,Lithuania,FEO,0.15713
2013,Lithuania,WCH,0.0641
2013,Lithuania,CPR,2.02167
2013,Lithuania,COL,0.32703
2013,Lithuania,WOD,0.96903
2013,Lithuania,PET,3.11505
2013,Lithuania,GAS,0.5902
2013,Lithuania,ONT,0
2013,Lithuania,NMA,-0.00574
2014,Lithuania,ONT,0
2014,Lithuania,NMM,5.92241
2014,Lithuania,NFO,0.00405
2014,Lithuania,PET,2.68181
2014,Lithuania,CPR,2.29629
2014,Lithuania,FEO,0.18273
2014,Lithuania,WOD,1.1589
2014,Lithuania,MEO,0.18677
2014,Lithuania,COL,0.28039
2014,Lithuania,NMA,-0.11972
2014,Lithuania,CRO,1.65783
2014,Lithuania,ALP,13.92296
2014,Lithuania,GAS,0.59337
2014,Lithuania,BIM,6.33101
2014,Lithuania,GBO,1.12924
2014,Lithuania,WCH,0.08874
2014,Lithuania,NMC,6.04212
2014,Lithuania,FOF,3.55557
2015,Lithuania,COL,0.10619
2015,Lithuania,WOD,0.97625
2015,Lithuania,MEO,0.18668
2015,Lithuania,ONT,0
2015,Lithuania,GAS,0.57664
2015,Lithuania,CPR,2.71887
2015,Lithuania,GBO,1.17832
2015,Lithuania,FEO,0.18205
2015,Lithuania,NMC,6.26025
2015,Lithuania,WCH,0.06306
2015,Lithuania,NFO,0.00463
2015,Lithuania,NMA,0.02507
2015,Lithuania,PET,3.07892
2015,Lithuania,ALP,14.45012
2015,Lithuania,CRO,1.68662
2015,Lithuania,BIM,6.62311
2015,Lithuania,FOF,3.76175
2015,Lithuania,NMM,6.28532
2016,Lithuania,GAS,0.52586
2016,Lithuania,COL,0.09188
2016,Lithuania,WOD,1.23971
2016,Lithuania,FEO,0.20814
2016,Lithuania,NMM,6.65282
2016,Lithuania,ONT,0
2016,Lithuania,CRO,1.49269
2016,Lithuania,WCH,0.07477
2016,Lithuania,NFO,0.00352
2016,Lithuania,NMA,0.01231
2016,Lithuania,ALP,13.41744
2016,Lithuania,PET,3.47645
2016,Lithuania,CPR,2.39707
2016,Lithuania,MEO,0.21166
2016,Lithuania,BIM,6.38424
2016,Lithuania,FOF,4.0942
2016,Lithuania,NMC,6.64051
2016,Lithuania,GBO,1.17999
2017,Lithuania,COL,0.11311
2017,Lithuania,MEO,0.03924
2017,Lithuania,FOF,4.27697
2017,Lithuania,CRO,1.57212
2017,Lithuania,ONT,0
2017,Lithuania,ALP,15.91916
2017,Lithuania,GBO,1.15613
2017,Lithuania,NMM,9.28434
2017,Lithuania,BIM,6.54696
2017,Lithuania,GAS,0.55006
2017,Lithuania,NMC,8.64324
2017,Lithuania,NFO,-0.00108
2017,Lithuania,PET,3.61381
2017,Lithuania,WOD,1.2579
2017,Lithuania,FEO,0.04032
2017,Lithuania,WCH,0.07246
2017,Lithuania,CPR,2.48835
2017,Lithuania,NMA,0.6411
2018,Lithuania,GAS,0.51427
2018,Lithuania,MEO,0.05207
2018,Lithuania,ONT,0
2018,Lithuania,PET,3.57809
2018,Lithuania,FEO,0.05075
2018,Lithuania,NFO,0.00132
2018,Lithuania,ALP,15.79677
2018,Lithuania,CRO,1.53008
2018,Lithuania,BIM,6.0426
2018,Lithuania,WCH,0.06066
2018,Lithuania,COL,0.11846
2018,Lithuania,FOF,4.21082
2018,Lithuania,NMA,0.72583
2018,Lithuania,CPR,1.97128
2018,Lithuania,WOD,1.33707
2018,Lithuania,NMM,10.26065
2018,Lithuania,NMC,9.53482
2018,Lithuania,GBO,1.14351
2019,Lithuania,NMC,9.90602
2019,Lithuania,WCH,0.06028
2019,Lithuania,FOF,4.29491
2019,Lithuania,BIM,5.95357
2019,Lithuania,COL,0.11234
2019,Lithuania,NMA,0.67481
2019,Lithuania,CPR,2.10424
2019,Lithuania,ALP,16.41573
2019,Lithuania,NMM,10.58082
2019,Lithuania,ONT,0
2019,Lithuania,NFO,-0.00005
2019,Lithuania,PET,3.62867
2019,Lithuania,MEO,0.06194
2019,Lithuania,FEO,0.06199
2019,Lithuania,GAS,0.5539
2019,Lithuania,CRO,1.18484
2019,Lithuania,GBO,1.14279
2019,Lithuania,WOD,1.46141
2000,Luxembourg,FOF,6.02019
2000,Luxembourg,NMM,12.76777
2000,Luxembourg,ALP,26.72624
2000,Luxembourg,BIM,5.62154
2000,Luxembourg,MEO,1.9537
2001,Luxembourg,MEO,1.44911
2001,Luxembourg,ALP,24.17381
2001,Luxembourg,NMM,11.47077
2001,Luxembourg,FOF,6.3304
2001,Luxembourg,BIM,4.50659
2002,Luxembourg,NMM,12.0194
2002,Luxembourg,FOF,7.16032
2002,Luxembourg,MEO,1.77291
2002,Luxembourg,BIM,4.72364
2002,Luxembourg,ALP,26.03
2003,Luxembourg,ALP,26.39255
2003,Luxembourg,BIM,4.40705
2003,Luxembourg,NMM,12.10122
2003,Luxembourg,MEO,1.99723
2003,Luxembourg,FOF,7.40646
2004,Luxembourg,NMM,11.91834
2004,Luxembourg,FOF,7.58686
2004,Luxembourg,MEO,2.0835
2004,Luxembourg,ALP,27.15274
2004,Luxembourg,BIM,4.99052
2005,Luxembourg,BIM,4.16748
2005,Luxembourg,ALP,25.78973
2005,Luxembourg,FOF,7.30059
2005,Luxembourg,NMM,12.33247
2005,Luxembourg,MEO,1.60632
2006,Luxembourg,ALP,28.25584
2006,Luxembourg,FOF,7.72348
2006,Luxembourg,NMM,12.38217
2006,Luxembourg,MEO,2.92024
2006,Luxembourg,BIM,5.01431
2007,Luxembourg,BIM,5.07565
2007,Luxembourg,MEO,2.23525
2007,Luxembourg,NMM,12.20395
2007,Luxembourg,ALP,27.09094
2007,Luxembourg,FOF,7.33996
2008,Luxembourg,ALP,23.69059
2008,Luxembourg,NMM,10.96753
2008,Luxembourg,MEO,1.51255
