Year,GeoAreaName,Age,Location,Sex,Value
2001,Slovenia,20-74,ALLAREA,MALE,10.13889
2001,Slovenia,20-74,ALLAREA,FEMALE,18.26389
2003,Spain,20-74,ALLAREA,FEMALE,17.08333
2003,Spain,20-74,ALLAREA,MALE,5.55556
2010,Spain,20-74,ALLAREA,FEMALE,15.97222
2010,Spain,20-74,ALLAREA,MALE,6.94444
2001,Sweden,25-44,ALLAREA,FEMALE,14.23264
2001,Sweden,20-64,ALLAREA,FEMALE,14.30556
2001,Sweden,20-64,ALLAREA,MALE,10.13889
2001,Sweden,55-64,ALLAREA,MALE,12.33955
2001,Sweden,65+,ALLAREA,MALE,15.63314
2001,Sweden,20+,ALLAREA,MALE,11.08427
2001,Sweden,25-44,ALLAREA,MALE,9.37935
2001,Sweden,45-54,ALLAREA,MALE,11.20735
2001,Sweden,20+,ALLAREA,FEMALE,15.1371
2001,Sweden,20-24,ALLAREA,FEMALE,8.37221
2001,Sweden,65+,ALLAREA,FEMALE,18.48261
2001,Sweden,20-24,ALLAREA,MALE,7.19963
2001,Sweden,55-64,ALLAREA,FEMALE,16.56036
2001,Sweden,45-54,ALLAREA,FEMALE,14.73061
2011,Sweden,15+,ALLAREA,MALE,11.13255
2011,Sweden,25-44,ALLAREA,FEMALE,12.49712
2011,Sweden,55-64,ALLAREA,MALE,12.99445
2011,Sweden,25-44,ALLAREA,MALE,10.14152
2011,Sweden,45-54,ALLAREA,MALE,11.2452
2011,Sweden,20-64,ALLAREA,MALE,10.625
2011,Sweden,15-24,ALLAREA,MALE,4.87697
2011,Sweden,55-64,ALLAREA,FEMALE,15.21864
2010,Hungary,65+,ALLAREA,FEMALE,17.01634
2010,Hungary,65+,RURAL,FEMALE,16.85146
2010,Hungary,10+,ALLAREA,MALE,6.45417
2010,Hungary,25-44,RURAL,FEMALE,16.61142
2010,Hungary,45-54,RURAL,FEMALE,17.02176
2010,Hungary,15+,ALLAREA,MALE,6.74458
2010,Hungary,15-24,RURAL,MALE,3.6777
2010,Hungary,25-44,RURAL,MALE,6.76284
2010,Hungary,45-54,RURAL,MALE,8.23191
2010,Hungary,55-64,RURAL,MALE,9.47139
2010,Hungary,10+,URBAN,MALE,6.34605
2010,Hungary,15+,URBAN,MALE,6.61605
2010,Hungary,15-24,URBAN,MALE,2.83506
2010,Hungary,25-44,URBAN,MALE,5.36999
2010,Hungary,45-54,URBAN,MALE,7.53143
2010,Hungary,55-64,URBAN,MALE,9.04115
2011,Sweden,45-54,ALLAREA,FEMALE,13.84124
2011,Sweden,65+,ALLAREA,FEMALE,17.66819
2011,Sweden,20-64,ALLAREA,FEMALE,13.125
2011,Sweden,15-24,ALLAREA,FEMALE,8.1511
2011,Sweden,65+,ALLAREA,MALE,15.17256
2011,Sweden,15+,ALLAREA,FEMALE,13.63728
2000,Switzerland,55-64,ALLAREA,FEMALE,16.85
2000,Switzerland,25-44,ALLAREA,FEMALE,16.76667
2000,Switzerland,65+,ALLAREA,MALE,9.75
2000,Switzerland,25-44,ALLAREA,MALE,7.62917
2010,Hungary,65+,URBAN,MALE,9.70649
2005,Ireland,15-64,ALLAREA,FEMALE,12.63889
2005,Ireland,15-64,ALLAREA,MALE,6.94444
2003,Italy,65+,RURAL,MALE,7.70833
2003,Italy,15+,URBAN,FEMALE,18.66667
2003,Italy,15-24,URBAN,FEMALE,6.75
2003,Italy,25-44,URBAN,FEMALE,17.41667
2003,Italy,3+,URBAN,FEMALE,16.79167
2003,Italy,65+,URBAN,MALE,8.83333
2003,Italy,45-54,ALLAREA,MALE,5.91667
2003,Italy,65+,ALLAREA,MALE,8.5
2003,Italy,15+,RURAL,FEMALE,19.45833
2003,Italy,15-24,RURAL,FEMALE,7.04167
2003,Italy,25-44,RURAL,FEMALE,18.54167
2003,Italy,3+,RURAL,FEMALE,17.54167
2003,Italy,45-54,RURAL,FEMALE,25
2000,Switzerland,55-64,ALLAREA,MALE,8.675
2000,Switzerland,65+,ALLAREA,FEMALE,14.82083
2000,Switzerland,15-24,ALLAREA,MALE,5.525
2000,Switzerland,15+,ALLAREA,FEMALE,15.30833
2000,Switzerland,15+,ALLAREA,MALE,7.875
2000,Switzerland,45-54,ALLAREA,FEMALE,17.9625
2000,Switzerland,15-24,ALLAREA,FEMALE,7.40833
2000,Switzerland,45-54,ALLAREA,MALE,8.17917
2004,Switzerland,25-44,ALLAREA,FEMALE,16.50833
2003,Italy,15-24,ALLAREA,FEMALE,6.83333
2003,Italy,25-44,ALLAREA,FEMALE,17.70833
2003,Italy,3+,ALLAREA,FEMALE,16.95833
2003,Italy,45-54,ALLAREA,FEMALE,23.70833
2003,Italy,55-64,ALLAREA,FEMALE,25.125
2003,Italy,65+,ALLAREA,FEMALE,19.83333
2003,Italy,15+,ALLAREA,MALE,5.41667
2003,Italy,15-24,ALLAREA,MALE,1.83333
2004,Switzerland,15-24,ALLAREA,FEMALE,7.525
2004,Switzerland,65+,ALLAREA,FEMALE,14.75417
2004,Switzerland,15+,ALLAREA,MALE,8.45833
2004,Switzerland,45-54,ALLAREA,MALE,8.51667
2004,Switzerland,65+,ALLAREA,MALE,10.65833
2004,Switzerland,25-44,ALLAREA,MALE,8.125
2004,Switzerland,55-64,ALLAREA,MALE,9.34583
2004,Switzerland,15+,ALLAREA,FEMALE,15.17083
2004,Switzerland,45-54,ALLAREA,FEMALE,17.67083
2003,Italy,45-54,URBAN,FEMALE,23.25
2003,Italy,55-64,URBAN,FEMALE,24.95833
2003,Italy,65+,URBAN,FEMALE,19.66667
2003,Italy,15+,URBAN,MALE,5.5
2003,Italy,15-24,URBAN,MALE,1.875
2003,Italy,25-44,URBAN,MALE,3.79167
2003,Italy,3+,URBAN,MALE,4.95833
2003,Italy,45-54,URBAN,MALE,6.16667
2003,Italy,55-64,URBAN,MALE,8.25
2003,Italy,55-64,RURAL,FEMALE,25.66667
2003,Italy,65+,RURAL,FEMALE,20.20833
2003,Italy,15+,RURAL,MALE,5.16667
2003,Italy,15-24,RURAL,MALE,1.79167
2003,Italy,55-64,ALLAREA,MALE,8.375
2003,Italy,55-64,RURAL,MALE,8.70833
2003,Italy,45-54,RURAL,MALE,5.25
2003,Italy,3+,RURAL,MALE,4.66667
2003,Italy,25-44,RURAL,MALE,3.75
2003,Italy,25-44,ALLAREA,MALE,3.79167
2003,Italy,3+,ALLAREA,MALE,4.875
2003,Italy,15+,ALLAREA,FEMALE,18.875
2009,Italy,65+,ALLAREA,FEMALE,20.41667
2009,Italy,15+,URBAN,MALE,5.83333
2009,Italy,65+,URBAN,FEMALE,20.45833
2009,Italy,45-54,URBAN,FEMALE,21.375
2009,Italy,3+,ALLAREA,MALE,5.16667
2009,Italy,45-54,ALLAREA,MALE,5.58333
2009,Italy,55-64,URBAN,FEMALE,23.25
2009,Italy,65+,RURAL,FEMALE,20.29167
2009,Italy,15-24,RURAL,MALE,1.875
2009,Italy,25-44,RURAL,MALE,3.66667
2009,Italy,3+,RURAL,MALE,4.95833
2004,Switzerland,55-64,ALLAREA,FEMALE,16.97083
2004,Switzerland,15-24,ALLAREA,MALE,6.02083
2007,Switzerland,65+,ALLAREA,FEMALE,14.1375
2007,Switzerland,15-24,ALLAREA,MALE,6.49167
2007,Switzerland,25-44,ALLAREA,MALE,8.825
2007,Switzerland,55-64,ALLAREA,FEMALE,16.14583
2007,Switzerland,15+,ALLAREA,FEMALE,14.92083
2007,Switzerland,45-54,ALLAREA,FEMALE,17.25
2007,Switzerland,15+,ALLAREA,MALE,8.875
2009,Italy,45-54,RURAL,MALE,5
2009,Italy,55-64,RURAL,MALE,8.95833
2009,Italy,65+,RURAL,MALE,8.70833
2009,Italy,15+,URBAN,FEMALE,18.04167
2009,Italy,25-44,URBAN,MALE,4.20833
2009,Italy,3+,URBAN,MALE,5.29167
2009,Italy,45-54,URBAN,MALE,5.83333
2009,Italy,55-64,URBAN,MALE,8.54167
2009,Italy,65+,URBAN,MALE,9.33333
2009,Italy,15+,ALLAREA,FEMALE,18.29167
2009,Italy,15-24,ALLAREA,FEMALE,6.16667
2009,Italy,25-44,ALLAREA,FEMALE,16.66667
2009,Italy,3+,ALLAREA,FEMALE,16.5
2009,Italy,55-64,ALLAREA,MALE,8.66667
2009,Italy,65+,ALLAREA,MALE,9.125
2009,Italy,15+,RURAL,FEMALE,18.91667
2009,Italy,15-24,RURAL,FEMALE,7.08333
2009,Italy,25-44,RURAL,FEMALE,17.625
2009,Italy,3+,RURAL,FEMALE,17.125
2009,Italy,45-54,RURAL,FEMALE,23.70833
2009,Italy,55-64,RURAL,FEMALE,25
2009,Italy,15-24,URBAN,FEMALE,5.75
2009,Italy,25-44,URBAN,FEMALE,16.29167
2009,Italy,3+,URBAN,FEMALE,16.25
2009,Italy,15+,RURAL,MALE,5.45833
2009,Italy,15+,ALLAREA,MALE,5.70833
2009,Italy,15-24,ALLAREA,MALE,1.83333
2009,Italy,25-44,ALLAREA,MALE,4.04167
2009,Italy,15-24,URBAN,MALE,1.79167
2009,Italy,45-54,ALLAREA,FEMALE,22
2009,Italy,55-64,ALLAREA,FEMALE,23.70833
2014,Italy,15+,ALLAREA,FEMALE,17.625
2007,Switzerland,15-24,ALLAREA,FEMALE,8.03333
2007,Switzerland,25-44,ALLAREA,FEMALE,16.50417
2007,Switzerland,55-64,ALLAREA,MALE,9.47083
2007,Switzerland,45-54,ALLAREA,MALE,9.35833
2007,Switzerland,65+,ALLAREA,MALE,10.075
2010,Switzerland,45-54,RURAL,MALE,9.025
2010,Switzerland,55-64,RURAL,MALE,9.32917
2010,Switzerland,55-64,ALLAREA,FEMALE,15.3
2010,Switzerland,15+,RURAL,FEMALE,15.31667
2014,Italy,15-24,ALLAREA,FEMALE,5.70833
2014,Italy,25-44,ALLAREA,FEMALE,15.70833
2014,Italy,3+,ALLAREA,FEMALE,15.875
2014,Italy,45-54,ALLAREA,FEMALE,21.33333
2014,Italy,65+,ALLAREA,FEMALE,19.45833
2014,Italy,55-64,ALLAREA,FEMALE,22.5
2014,Italy,3+,RURAL,FEMALE,17.08333
2014,Italy,65+,RURAL,FEMALE,20.5
2014,Italy,15+,RURAL,MALE,6.25
2014,Italy,15-24,RURAL,MALE,2.16667
2014,Italy,25-44,RURAL,MALE,4.70833
2014,Italy,3+,RURAL,MALE,5.75
2014,Italy,45-54,RURAL,MALE,6.16667
2014,Italy,15-24,URBAN,MALE,1.83333
2014,Italy,25-44,URBAN,MALE,4.75
2014,Italy,3+,URBAN,MALE,5.75
2014,Italy,45-54,URBAN,MALE,6.08333
2014,Italy,55-64,URBAN,MALE,9.16667
2014,Italy,65+,URBAN,MALE,9.91667
2014,Italy,3+,URBAN,FEMALE,15.41667
2014,Italy,55-64,RURAL,FEMALE,24.16667
2014,Italy,15+,ALLAREA,MALE,6.33333
2014,Italy,15-24,ALLAREA,MALE,1.91667
2014,Italy,25-44,ALLAREA,MALE,4.75
2014,Italy,3+,ALLAREA,MALE,5.75
2014,Italy,45-54,ALLAREA,MALE,6.08333
2014,Italy,55-64,ALLAREA,MALE,8.79167
2014,Italy,65+,ALLAREA,MALE,9.70833
2014,Italy,15+,RURAL,FEMALE,18.875
2014,Italy,15-24,RURAL,FEMALE,6.25
2014,Italy,55-64,RURAL,MALE,8
2014,Italy,65+,RURAL,MALE,9.33333
2014,Italy,15+,URBAN,FEMALE,17.125
2014,Italy,15-24,URBAN,FEMALE,5.5
2014,Italy,25-44,URBAN,FEMALE,15.08333
2014,Italy,45-54,URBAN,FEMALE,20.79167
2014,Italy,55-64,URBAN,FEMALE,21.91667
2014,Italy,65+,URBAN,FEMALE,19
2014,Italy,15+,URBAN,MALE,6.375
2014,Italy,45-54,RURAL,FEMALE,22.95833
2010,Switzerland,15+,RURAL,MALE,8.61667
2010,Switzerland,65+,ALLAREA,MALE,9.26667
2010,Switzerland,45-54,RURAL,FEMALE,17.375
2010,Switzerland,55-64,RURAL,FEMALE,16.8875
2010,Switzerland,25-44,RURAL,FEMALE,17
2010,Switzerland,45-54,ALLAREA,FEMALE,16.1625
2010,Switzerland,65+,ALLAREA,FEMALE,13.41667
2010,Switzerland,15+,URBAN,MALE,8.05
2010,Switzerland,15-24,URBAN,MALE,5.32917
2010,Switzerland,45-54,ALLAREA,MALE,8.05
2014,Italy,25-44,RURAL,FEMALE,17.29167
2003,Kazakhstan,20-74,ALLAREA,FEMALE,24.79167
2003,Kazakhstan,20-74,ALLAREA,MALE,15.97222
2006,Kazakhstan,20-74,ALLAREA,FEMALE,23.26389
2006,Kazakhstan,20-74,ALLAREA,MALE,13.88889
2012,Kazakhstan,10+,ALLAREA,FEMALE,15
2012,Kazakhstan,10+,ALLAREA,MALE,6.94444
2018,Kazakhstan,10+,ALLAREA,FEMALE,15.06944
2018,Kazakhstan,15+,ALLAREA,FEMALE,15.90278
2018,Kazakhstan,15-24,URBAN,FEMALE,11.18056
2018,Kazakhstan,15+,URBAN,FEMALE,15.13889
2018,Kazakhstan,10+,URBAN,FEMALE,14.44444
2018,Kazakhstan,65+,RURAL,MALE,6.45833
2018,Kazakhstan,55-64,ALLAREA,MALE,6.04167
2018,Kazakhstan,65+,ALLAREA,MALE,6.59722
2018,Kazakhstan,10+,RURAL,FEMALE,16.04167
2018,Kazakhstan,25-44,URBAN,FEMALE,15.76389
2018,Kazakhstan,45-54,URBAN,FEMALE,15.20833
2018,Kazakhstan,55-64,URBAN,FEMALE,17.15278
2018,Kazakhstan,65+,URBAN,MALE,6.73611
2018,Kazakhstan,15+,RURAL,FEMALE,17.15278
2018,Kazakhstan,25-44,RURAL,FEMALE,19.44444
2018,Kazakhstan,45-54,RURAL,FEMALE,18.05556
2018,Kazakhstan,55-64,RURAL,FEMALE,17.70833
2018,Kazakhstan,65+,RURAL,FEMALE,12.36111
2018,Kazakhstan,25-44,ALLAREA,FEMALE,17.15278
2018,Kazakhstan,15-24,ALLAREA,FEMALE,12.5
2018,Kazakhstan,45-54,ALLAREA,FEMALE,16.31944
2018,Kazakhstan,55-64,ALLAREA,FEMALE,17.36111
2018,Kazakhstan,65+,ALLAREA,FEMALE,14.16667
2018,Kazakhstan,10+,ALLAREA,MALE,4.79167
2018,Kazakhstan,15+,ALLAREA,MALE,5.06944
2018,Kazakhstan,15-24,ALLAREA,MALE,4.23611
2018,Kazakhstan,25-44,ALLAREA,MALE,4.65278
2018,Kazakhstan,45-54,ALLAREA,MALE,5.34722
2018,Kazakhstan,65+,URBAN,FEMALE,15.20833
2018,Kazakhstan,10+,URBAN,MALE,4.375
2018,Kazakhstan,15+,URBAN,MALE,4.51389
2018,Kazakhstan,15-24,URBAN,MALE,3.81944
2018,Kazakhstan,25-44,URBAN,MALE,4.02778
2018,Kazakhstan,45-54,URBAN,MALE,4.72222
2018,Kazakhstan,55-64,URBAN,MALE,5.625
2018,Kazakhstan,10+,RURAL,MALE,5.41667
2018,Kazakhstan,15+,RURAL,MALE,5.69444
2010,Switzerland,15+,ALLAREA,MALE,7.9625
2010,Switzerland,55-64,ALLAREA,MALE,8.525
2010,Switzerland,15-24,RURAL,MALE,6.21667
2010,Switzerland,55-64,URBAN,MALE,8.18333
2010,Switzerland,15-24,RURAL,FEMALE,8.20417
2010,Switzerland,15-24,URBAN,FEMALE,7.09167
2010,Switzerland,15+,URBAN,FEMALE,12.6625
2010,Switzerland,25-44,URBAN,FEMALE,13.2875
2010,Switzerland,15+,ALLAREA,FEMALE,13.90833
2018,Kazakhstan,15-24,RURAL,MALE,4.79167
2018,Kazakhstan,25-44,RURAL,MALE,5.55556
2018,Kazakhstan,45-54,RURAL,MALE,6.18056
2018,Kazakhstan,55-64,RURAL,MALE,6.52778
2018,Kazakhstan,15-24,RURAL,FEMALE,14.16667
2000,Kyrgyzstan,20-74,ALLAREA,MALE,12.22222
2000,Kyrgyzstan,20-74,ALLAREA,FEMALE,22.36111
2005,Kyrgyzstan,20-74,ALLAREA,MALE,8.61111
2005,Kyrgyzstan,20-74,ALLAREA,FEMALE,19.86111
2010,Switzerland,15-24,ALLAREA,FEMALE,7.89583
2010,Switzerland,65+,RURAL,FEMALE,14.72917
2010,Switzerland,25-44,ALLAREA,MALE,8.19583
2010,Switzerland,25-44,RURAL,MALE,8.76667
2010,Switzerland,15-24,ALLAREA,MALE,5.23333
2010,Switzerland,65+,RURAL,MALE,9.4
2010,Switzerland,25-44,ALLAREA,FEMALE,14.92917
2010,Switzerland,45-54,URBAN,MALE,7.675
2010,Switzerland,25-44,URBAN,MALE,8.275
2010,Switzerland,65+,URBAN,FEMALE,12.91667
2010,Kyrgyzstan,12+,ALLAREA,FEMALE,17.36111
2010,Kyrgyzstan,12+,ALLAREA,MALE,5.69444
2015,Kyrgyzstan,12+,ALLAREA,FEMALE,15.625
2015,Kyrgyzstan,12+,ALLAREA,MALE,8.95833
2003,Latvia,20-74,ALLAREA,MALE,8.33333
2003,Latvia,20-74,ALLAREA,FEMALE,16.04167
2003,Lithuania,20-74,ALLAREA,MALE,8.47083
2003,Lithuania,15-24,ALLAREA,MALE,3.9625
2003,Lithuania,25-44,ALLAREA,MALE,6.54583
2010,Switzerland,55-64,URBAN,FEMALE,14.10833
2010,Switzerland,65+,URBAN,MALE,9.71667
2010,Switzerland,45-54,URBAN,FEMALE,13.91667
2013,Switzerland,45-54,ALLAREA,MALE,8.84167
2013,Switzerland,15-24,ALLAREA,FEMALE,7.70417
2013,Switzerland,25-44,ALLAREA,MALE,8.5625
2013,Switzerland,45-54,ALLAREA,FEMALE,15.29167
2013,Switzerland,55-64,ALLAREA,FEMALE,14.49583
2013,Switzerland,25-44,ALLAREA,FEMALE,14.67083
2003,Lithuania,45-64,ALLAREA,MALE,10.2375
2003,Lithuania,65+,ALLAREA,MALE,15.52083
2003,Lithuania,10+,ALLAREA,FEMALE,15.38333
2003,Lithuania,15-24,ALLAREA,FEMALE,8.42083
2003,Lithuania,20-74,ALLAREA,FEMALE,16.94445
2003,Lithuania,25-44,ALLAREA,FEMALE,14.94167
2003,Lithuania,45-64,ALLAREA,FEMALE,18.2625
2003,Lithuania,65+,ALLAREA,FEMALE,21.52083
2003,Lithuania,10+,ALLAREA,MALE,7.88333
2013,Switzerland,55-64,URBAN,MALE,9.52917
2013,Switzerland,15-24,RURAL,MALE,4.92083
2013,Switzerland,55-64,RURAL,FEMALE,15.8625
2013,Switzerland,65+,RURAL,MALE,9.88333
2013,Switzerland,45-54,URBAN,FEMALE,13.35833
2013,Switzerland,55-64,RURAL,MALE,9.8625
2013,Switzerland,15+,ALLAREA,MALE,8.46667
2013,Switzerland,15-24,RURAL,FEMALE,6.8625
2013,Switzerland,15+,ALLAREA,FEMALE,13.525
2013,Switzerland,15+,RURAL,FEMALE,14.79583
2013,Switzerland,55-64,ALLAREA,MALE,9.25417
2013,Switzerland,25-44,RURAL,FEMALE,16.7375
2013,Switzerland,65+,ALLAREA,FEMALE,13.27083
2013,Switzerland,15-24,ALLAREA,MALE,5.54167
2013,Switzerland,25-44,URBAN,MALE,8.60833
2013,Switzerland,65+,URBAN,MALE,9.11667
2013,Switzerland,45-54,RURAL,FEMALE,16.79583
2013,Switzerland,65+,URBAN,FEMALE,12.29167
2014,Luxembourg,10+,ALLAREA,FEMALE,12.70833
2014,Luxembourg,10+,ALLAREA,MALE,6.31944
2002,Malta,10+,ALLAREA,FEMALE,17.08333
2002,Malta,10+,ALLAREA,MALE,6.25
2012,Republic of Moldova,10+,ALLAREA,MALE,10.33875
2012,Republic of Moldova,15+,ALLAREA,MALE,10.65151
2012,Republic of Moldova,15-24,ALLAREA,MALE,7.64902
2012,Republic of Moldova,25-44,ALLAREA,MALE,8.76367
2013,Switzerland,15+,URBAN,MALE,8.5
2013,Switzerland,65+,RURAL,FEMALE,14.84167
2013,Switzerland,15-24,URBAN,MALE,6.2875
2013,Switzerland,45-54,URBAN,MALE,8.4375
2013,Switzerland,45-54,RURAL,MALE,10.075
2013,Switzerland,25-44,RURAL,MALE,9.5
2013,Switzerland,15+,URBAN,FEMALE,12.42083
2013,Switzerland,55-64,URBAN,FEMALE,13.82083
2013,Switzerland,15+,RURAL,MALE,9.05833
2013,Switzerland,65+,ALLAREA,MALE,9.56667
2012,Republic of Moldova,45-54,ALLAREA,MALE,12.59929
2012,Republic of Moldova,15+,ALLAREA,FEMALE,17.76178
2012,Republic of Moldova,65+,RURAL,FEMALE,22.84875
2012,Republic of Moldova,10+,RURAL,MALE,12.03905
2012,Republic of Moldova,15+,RURAL,MALE,12.48386
2012,Republic of Moldova,15-24,RURAL,MALE,9.68698
2012,Republic of Moldova,25-44,RURAL,MALE,11.56078
2012,Republic of Moldova,45-54,RURAL,MALE,13.15469
2012,Republic of Moldova,65+,URBAN,FEMALE,19.14445
2012,Republic of Moldova,10+,URBAN,MALE,7.52841
2012,Republic of Moldova,15+,URBAN,MALE,7.79247
2012,Republic of Moldova,15+,RURAL,FEMALE,20.89982
2012,Republic of Moldova,10+,RURAL,FEMALE,19.80582
2012,Republic of Moldova,65+,ALLAREA,MALE,16.05231
2013,Switzerland,25-44,URBAN,FEMALE,13.32083
2013,Switzerland,15-24,URBAN,FEMALE,7.12917
2016,Switzerland,15+,RURAL,MALE,9.29167
2016,Switzerland,65+,RURAL,MALE,10.15833
2016,Switzerland,65+,URBAN,MALE,10.175
2016,Switzerland,45-54,RURAL,MALE,9.72917
2016,Switzerland,15-24,RURAL,MALE,6.67083
2016,Switzerland,25-44,RURAL,MALE,9.39167
2016,Switzerland,25-44,URBAN,FEMALE,12.94167
2016,Switzerland,55-64,RURAL,MALE,9.90833
2012,Republic of Moldova,15-24,URBAN,MALE,4.5964
2012,Republic of Moldova,10+,ALLAREA,FEMALE,17.15208
2012,Republic of Moldova,15-24,ALLAREA,FEMALE,11.14997
2012,Republic of Moldova,25-44,ALLAREA,FEMALE,17.48134
2012,Republic of Moldova,45-54,ALLAREA,FEMALE,18.33518
2012,Republic of Moldova,55-64,ALLAREA,FEMALE,21.90201
2012,Republic of Moldova,65+,ALLAREA,FEMALE,21.30659
2012,Republic of Moldova,25-44,URBAN,MALE,5.22887
2012,Republic of Moldova,45-54,URBAN,MALE,11.50866
2012,Republic of Moldova,55-64,URBAN,MALE,12.18369
2012,Republic of Moldova,65+,URBAN,MALE,13.44602
2012,Republic of Moldova,15-24,RURAL,FEMALE,13.67368
2012,Republic of Moldova,25-44,RURAL,FEMALE,21.64106
2012,Republic of Moldova,45-54,RURAL,FEMALE,20.96826
2012,Republic of Moldova,55-64,RURAL,FEMALE,25.39733
2012,Republic of Moldova,55-64,RURAL,MALE,13.75918
2012,Republic of Moldova,65+,RURAL,MALE,17.38017
2012,Republic of Moldova,10+,URBAN,FEMALE,14.2016
2012,Republic of Moldova,15+,URBAN,FEMALE,14.49215
2012,Republic of Moldova,15-24,URBAN,FEMALE,8.53628
2012,Republic of Moldova,25-44,URBAN,FEMALE,13.70739
2012,Republic of Moldova,45-54,URBAN,FEMALE,15.41492
2012,Republic of Moldova,55-64,URBAN,FEMALE,18.37394
2012,Republic of Moldova,55-64,ALLAREA,MALE,13.17946
2001,Netherlands,12+,ALLAREA,MALE,7.29167
2001,Netherlands,12+,ALLAREA,FEMALE,12.63889
2003,Netherlands,12+,ALLAREA,FEMALE,12.98611
2003,Netherlands,12+,ALLAREA,MALE,6.80556
2006,Netherlands,20-74,ALLAREA,FEMALE,14.375
2016,Switzerland,45-54,URBAN,MALE,9.04167
2016,Switzerland,25-44,ALLAREA,FEMALE,14.46667
2016,Switzerland,45-54,ALLAREA,FEMALE,16.01667
2016,Switzerland,45-54,RURAL,FEMALE,16.77917
2016,Switzerland,25-44,RURAL,FEMALE,15.23333
2016,Switzerland,55-64,ALLAREA,FEMALE,14.8
2016,Switzerland,65+,RURAL,FEMALE,14.76667
2016,Switzerland,55-64,RURAL,FEMALE,15.15
2016,Switzerland,65+,URBAN,FEMALE,13.25
2006,Netherlands,20-74,ALLAREA,MALE,8.54167
2012,Netherlands,20-74,ALLAREA,FEMALE,12.43056
2012,Netherlands,20-74,ALLAREA,MALE,8.05556
2001,Norway,16+,ALLAREA,FEMALE,13.47222
2001,Norway,16+,ALLAREA,MALE,9.51389
2011,Norway,16+,ALLAREA,MALE,10.34722
2011,Norway,25-44,ALLAREA,MALE,10.275
2011,Norway,45-54,ALLAREA,MALE,8.58333
2011,Norway,55-64,ALLAREA,MALE,11.45833
2011,Norway,16+,ALLAREA,FEMALE,13.05556
2011,Norway,65+,ALLAREA,MALE,15.55417
2011,Norway,15-24,RURAL,FEMALE,6.45833
2011,Norway,15+,RURAL,FEMALE,13.8875
2011,Norway,15+,URBAN,FEMALE,12.56667
2011,Norway,15-24,ALLAREA,FEMALE,6.875
2011,Norway,15+,ALLAREA,FEMALE,12.53333
2011,Norway,45-54,URBAN,FEMALE,13.33333
2011,Norway,55-64,URBAN,FEMALE,14.23333
2011,Norway,65+,URBAN,FEMALE,17.15
2011,Norway,15+,URBAN,MALE,8.5
2011,Norway,15-24,URBAN,MALE,4.44167
2011,Norway,25-44,URBAN,MALE,10.275
2011,Norway,45-54,URBAN,MALE,10.9
2011,Norway,55-64,URBAN,MALE,8.58333
2011,Norway,65+,URBAN,MALE,15.1375
2011,Norway,25-44,URBAN,FEMALE,12.775
2011,Norway,15-24,URBAN,FEMALE,6.94167
2011,Norway,65+,RURAL,MALE,16.73333
2011,Norway,25-44,ALLAREA,FEMALE,13.05417
2011,Norway,45-54,ALLAREA,FEMALE,12.625
2011,Norway,55-64,ALLAREA,FEMALE,14.72083
2016,Switzerland,45-54,URBAN,FEMALE,14.95417
2016,Switzerland,15+,URBAN,MALE,8.75
2016,Switzerland,15-24,ALLAREA,FEMALE,8.85
2016,Switzerland,15+,ALLAREA,FEMALE,13.9125
2016,Switzerland,15+,URBAN,FEMALE,13.38333
2016,Switzerland,15-24,URBAN,FEMALE,11.62917
2016,Switzerland,55-64,URBAN,MALE,8.63333
2016,Switzerland,55-64,URBAN,FEMALE,14.52083
2016,Switzerland,15-24,URBAN,MALE,6.1125
2011,Norway,65+,ALLAREA,FEMALE,16.80417
2011,Norway,15+,ALLAREA,MALE,10.25
2011,Norway,15-24,ALLAREA,MALE,4.72083
2011,Norway,25-44,RURAL,FEMALE,14.23333
2011,Norway,45-54,RURAL,FEMALE,15.06667
2011,Norway,55-64,RURAL,FEMALE,16.10833
2011,Norway,65+,RURAL,FEMALE,15.97083
2011,Norway,15+,RURAL,MALE,8.61667
2011,Norway,15-24,RURAL,MALE,5.9
2011,Norway,25-44,RURAL,MALE,10.34583
2011,Norway,45-54,RURAL,MALE,10.7625
2016,Switzerland,25-44,URBAN,MALE,8.76667
2016,Switzerland,55-64,ALLAREA,MALE,9.32917
2016,Switzerland,65+,ALLAREA,MALE,10.16667
2016,Switzerland,15+,RURAL,FEMALE,14.275
2016,Switzerland,15-24,RURAL,FEMALE,7.8
2016,Switzerland,15-24,ALLAREA,MALE,6.25833
2016,Switzerland,15+,ALLAREA,MALE,8.89583
2016,Switzerland,25-44,ALLAREA,MALE,8.85
2016,Switzerland,45-54,ALLAREA,MALE,9.24167
2016,Switzerland,65+,ALLAREA,FEMALE,13.725
2011,Norway,55-64,RURAL,MALE,13.125
2004,Poland,15-64,ALLAREA,FEMALE,17.84722
2004,Poland,20-74,ALLAREA,MALE,8.68056
2004,Poland,15-64,ALLAREA,MALE,9.86111
2004,Poland,20-74,ALLAREA,FEMALE,16.94444
2013,Poland,15+,URBAN,MALE,8.33333
2013,Poland,45-54,URBAN,MALE,9.44583
2013,Poland,25-44,URBAN,MALE,6.45833
2013,Poland,15-24,URBAN,MALE,4.30417
2013,Poland,55-64,URBAN,FEMALE,17.42917
2013,Poland,45-54,URBAN,FEMALE,15.625
2013,Poland,25-44,URBAN,FEMALE,12.84583
