Year,GeoAreaName,Age,Freq,Location,Sex,Value
2017,Germany,15+,,,FEMALE,2.8
2017,Germany,15+,,,MALE,3.7
2017,Germany,ALLAGE,,,BOTHSEX,3.6
2018,Germany,15+,,,FEMALE,2.7
2018,Germany,15+,,,MALE,3.6
2018,Germany,ALLAGE,,,BOTHSEX,3.5
2019,Germany,ALLAGE,,,BOTHSEX,3.4
2019,Germany,15+,,,FEMALE,2.9
2019,Germany,15+,,,MALE,3.4
2020,Germany,ALLAGE,,,BOTHSEX,3.5
2015,Türkiye,ALLAGE,,,BOTHSEX,NaN
2016,Türkiye,ALLAGE,,,BOTHSEX,NaN
2016,Türkiye,15+,,,MALE,NaN
2016,Türkiye,15+,,,FEMALE,NaN
2017,Türkiye,15+,,,FEMALE,NaN
2017,Türkiye,15+,,,MALE,NaN
2017,Türkiye,ALLAGE,,,BOTHSEX,NaN
2018,Türkiye,ALLAGE,,,BOTHSEX,NaN
2018,Türkiye,15+,,,FEMALE,NaN
2018,Türkiye,15+,,,MALE,NaN
2019,Türkiye,15+,,,MALE,NaN
2019,Türkiye,ALLAGE,,,BOTHSEX,NaN
2019,Türkiye,15+,,,FEMALE,NaN
2020,Türkiye,15+,,,MALE,NaN
2020,Türkiye,ALLAGE,,,BOTHSEX,NaN
2020,Türkiye,15+,,,FEMALE,NaN
2015,Turkmenistan,15+,,,MALE,NaN
2015,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2015,Turkmenistan,15+,,,FEMALE,NaN
2016,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2016,Turkmenistan,15+,,,FEMALE,NaN
2016,Turkmenistan,15+,,,MALE,NaN
2017,Turkmenistan,15+,,,FEMALE,NaN
2017,Turkmenistan,15+,,,MALE,NaN
2017,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2018,Turkmenistan,15+,,,FEMALE,NaN
2018,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2018,Turkmenistan,15+,,,MALE,NaN
2019,Turkmenistan,15+,,,FEMALE,NaN
2019,Turkmenistan,15+,,,MALE,NaN
2019,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2020,Germany,15+,,,FEMALE,3.2
2020,Germany,15+,,,MALE,3.5
2015,Greece,15+,,,FEMALE,15.2
2015,Greece,ALLAGE,,,BOTHSEX,15.8
2015,Greece,15+,,,MALE,15.4
2016,Greece,15+,,,MALE,16.1
2016,Greece,ALLAGE,,,BOTHSEX,16.4
2016,Greece,15+,,,FEMALE,15.8
2017,Greece,15+,,,FEMALE,15.9
2017,Greece,ALLAGE,,,BOTHSEX,16.6
2017,Greece,15+,,,MALE,16.7
2018,Greece,15+,,,FEMALE,15.2
2018,Greece,15+,,,MALE,12.7
2018,Greece,ALLAGE,,,BOTHSEX,13.3
2019,Greece,ALLAGE,,,BOTHSEX,8.6
2019,Greece,15+,,,MALE,12.1
2019,Greece,15+,,,FEMALE,14.9
2020,Greece,ALLAGE,,,BOTHSEX,6.8
2020,Turkmenistan,ALLAGE,,,BOTHSEX,NaN
2020,Turkmenistan,15+,,,MALE,NaN
2020,Turkmenistan,15+,,,FEMALE,NaN
2015,Ukraine,15+,,,FEMALE,22.4
2015,Ukraine,ALLAGE,,,BOTHSEX,19.8
2015,Ukraine,15+,,,MALE,17.1
2016,Ukraine,ALLAGE,,,BOTHSEX,22.3
2016,Ukraine,15+,,,FEMALE,24.4
2016,Ukraine,15+,,,MALE,19.5
2017,Ukraine,15+,,,MALE,18.8
2017,Ukraine,15+,,,FEMALE,23.2
2017,Ukraine,ALLAGE,,,BOTHSEX,21.5
2018,Ukraine,15+,,,MALE,14.9
2018,Ukraine,15+,,,FEMALE,20.3
2018,Ukraine,ALLAGE,,,BOTHSEX,18.3
2019,Ukraine,15+,,,FEMALE,22
2019,Ukraine,15+,,,MALE,17.4
2019,Ukraine,ALLAGE,,,BOTHSEX,19.9
2020,Ukraine,ALLAGE,,,BOTHSEX,22.7
2020,Ukraine,15+,,,FEMALE,24.6
2020,Ukraine,15+,,,MALE,20.2
2015,North Macedonia,15+,,,MALE,12.1
2015,North Macedonia,ALLAGE,,,BOTHSEX,15.1
2015,North Macedonia,15+,,,FEMALE,16
2016,North Macedonia,15+,,,FEMALE,14.1
2016,North Macedonia,15+,,,MALE,11.6
2016,North Macedonia,ALLAGE,,,BOTHSEX,13.7
2017,North Macedonia,15+,,,MALE,14.2
2017,North Macedonia,ALLAGE,,,BOTHSEX,14.3
2017,North Macedonia,15+,,,FEMALE,13.2
2018,North Macedonia,15+,,,FEMALE,14.4
2018,North Macedonia,15+,,,MALE,13.2
2018,North Macedonia,ALLAGE,,,BOTHSEX,14.4
2019,North Macedonia,15+,,,FEMALE,17
2019,North Macedonia,15+,,,MALE,16.6
2019,North Macedonia,ALLAGE,,,BOTHSEX,17.7
2020,North Macedonia,15+,,,FEMALE,20.8
2020,Greece,15+,,,FEMALE,16.4
2020,Greece,15+,,,MALE,13.2
2015,Hungary,15+,,,MALE,8.7
2015,Hungary,ALLAGE,,,BOTHSEX,11.3
2015,Hungary,15+,,,FEMALE,11.9
2016,Hungary,15+,,,FEMALE,9.9
2016,Hungary,15+,,,MALE,7.3
2016,Hungary,ALLAGE,,,BOTHSEX,9.4
2017,Hungary,ALLAGE,,,BOTHSEX,8.8
2017,Hungary,15+,,,MALE,6.5
2017,Hungary,15+,,,FEMALE,9.4
2018,Hungary,15+,,,FEMALE,7.6
2018,Hungary,ALLAGE,,,BOTHSEX,6.9
2018,Hungary,15+,,,MALE,5.4
2019,Hungary,ALLAGE,,,BOTHSEX,8.6
2019,Hungary,15+,,,MALE,7.2
2019,Hungary,15+,,,FEMALE,9.9
2020,Hungary,15+,,,FEMALE,12
2020,North Macedonia,15+,,,MALE,18.9
2020,North Macedonia,ALLAGE,,,BOTHSEX,20.9
2015,Uzbekistan,15+,,,MALE,9.8
2015,Uzbekistan,15+,,,FEMALE,12.2
2015,Uzbekistan,ALLAGE,,,BOTHSEX,11.2
2016,Uzbekistan,15+,,,MALE,12.6
2016,Uzbekistan,ALLAGE,,,BOTHSEX,13.4
2016,Uzbekistan,15+,,,FEMALE,13.9
2017,Uzbekistan,ALLAGE,,,BOTHSEX,14.9
2017,Uzbekistan,15+,,,MALE,14.3
2017,Uzbekistan,15+,,,FEMALE,14.8
2018,Uzbekistan,15+,,,MALE,16.4
2018,Uzbekistan,15+,,,FEMALE,16.9
2018,Uzbekistan,ALLAGE,,,BOTHSEX,17.2
2019,Uzbekistan,15+,,,MALE,17.7
2019,Uzbekistan,ALLAGE,,,BOTHSEX,19.7
2019,Uzbekistan,15+,,,FEMALE,20.7
2020,Uzbekistan,15+,,,MALE,22.4
2020,Hungary,15+,,,MALE,9.3
2020,Hungary,ALLAGE,,,BOTHSEX,10.6
2015,Iceland,15+,,,MALE,5.3
2015,Iceland,15+,,,FEMALE,7.5
2015,Iceland,ALLAGE,,,BOTHSEX,6.4
2016,Iceland,15+,,,FEMALE,8.4
2016,Iceland,ALLAGE,,,BOTHSEX,7.2
2016,Iceland,15+,,,MALE,5.5
2017,Iceland,ALLAGE,,,BOTHSEX,6.8
2017,Iceland,15+,,,FEMALE,7.8
2017,Iceland,15+,,,MALE,5.3
2018,Iceland,15+,,,MALE,5.4
2018,Iceland,ALLAGE,,,BOTHSEX,7.2
2018,Iceland,15+,,,FEMALE,8.3
2019,Iceland,15+,,,MALE,6.1
2019,Iceland,ALLAGE,,,BOTHSEX,6.6
2019,Iceland,15+,,,FEMALE,7.3
2020,Iceland,15+,,,MALE,6.2
2020,Iceland,ALLAGE,,,BOTHSEX,6.3
2020,Iceland,15+,,,FEMALE,7
2015,Ireland,15+,,,FEMALE,7.4
2015,Ireland,15+,,,MALE,8.1
2015,Ireland,ALLAGE,,,BOTHSEX,8.9
2016,Ireland,15+,,,FEMALE,5.8
2016,Ireland,15+,,,MALE,6.5
2016,Ireland,ALLAGE,,,BOTHSEX,7.2
2017,Ireland,15+,,,FEMALE,5
2017,Ireland,15+,,,MALE,6.1
2017,Ireland,ALLAGE,,,BOTHSEX,6.6
2018,Ireland,ALLAGE,,,BOTHSEX,7.2
2018,Ireland,15+,,,MALE,7.2
2018,Ireland,15+,,,FEMALE,5
2019,Ireland,15+,,,MALE,8.3
2019,Ireland,15+,,,FEMALE,5.9
2019,Ireland,ALLAGE,,,BOTHSEX,8.3
2020,Ireland,15+,,,FEMALE,4.8
2020,Ireland,ALLAGE,,,BOTHSEX,6.5
2020,Ireland,15+,,,MALE,6.6
2015,Italy,15+,,,MALE,7.6
2015,Italy,ALLAGE,,,BOTHSEX,8.6
2015,Italy,15+,,,FEMALE,9.1
2016,Italy,ALLAGE,,,BOTHSEX,7.6
2016,Italy,15+,,,MALE,7.2
2016,Italy,15+,,,FEMALE,8
2017,Italy,ALLAGE,,,BOTHSEX,7.5
2017,Italy,15+,,,MALE,7.2
2017,Italy,15+,,,FEMALE,7.8
2018,Italy,15+,,,MALE,7.1
2018,Italy,15+,,,FEMALE,7.4
2018,Italy,ALLAGE,,,BOTHSEX,7.2
2019,Italy,15+,,,MALE,6.1
2019,Italy,15+,,,FEMALE,6.2
2019,Italy,ALLAGE,,,BOTHSEX,6.7
2020,Italy,15+,,,FEMALE,5.1
2020,Italy,ALLAGE,,,BOTHSEX,6.3
2020,Italy,15+,,,MALE,5.4
2015,Kazakhstan,15+,,,FEMALE,NaN
2015,Kazakhstan,ALLAGE,,,BOTHSEX,NaN
2015,Kazakhstan,15+,,,MALE,NaN
2016,Kazakhstan,15+,,,MALE,NaN
2016,Kazakhstan,15+,,,FEMALE,NaN
2016,Kazakhstan,ALLAGE,,,BOTHSEX,NaN
2017,Kazakhstan,ALLAGE,,,BOTHSEX,2.1
2017,Kazakhstan,15+,,,FEMALE,10.2
2017,Kazakhstan,15+,,,MALE,8.4
2018,Kazakhstan,15+,,,FEMALE,11
2018,Kazakhstan,15+,,,MALE,10.8
2018,Kazakhstan,ALLAGE,,,BOTHSEX,2.1
2019,Kazakhstan,ALLAGE,,,BOTHSEX,2.3
2019,Kazakhstan,15+,,,FEMALE,12.1
2019,Kazakhstan,15+,,,MALE,11.3
2020,Kazakhstan,15+,,,FEMALE,14
2020,Kazakhstan,15+,,,MALE,13
2020,Kazakhstan,ALLAGE,,,BOTHSEX,2.7
2015,Kyrgyzstan,ALLAGE,,,BOTHSEX,NaN
2015,Kyrgyzstan,15+,,,MALE,NaN
2015,Kyrgyzstan,15+,,,FEMALE,NaN
2016,Kyrgyzstan,15+,,,FEMALE,NaN
2016,Kyrgyzstan,ALLAGE,,,BOTHSEX,NaN
2016,Kyrgyzstan,15+,,,MALE,NaN
2017,Kyrgyzstan,ALLAGE,,,BOTHSEX,6.3
2017,Kyrgyzstan,15+,,,MALE,23.5
2017,Kyrgyzstan,15+,,,FEMALE,22.2
2018,Kyrgyzstan,15+,,,FEMALE,25
2018,Kyrgyzstan,15+,,,MALE,24.2
2018,Kyrgyzstan,ALLAGE,,,BOTHSEX,6.3
2019,Kyrgyzstan,ALLAGE,,,BOTHSEX,6.4
2019,Kyrgyzstan,15+,,,MALE,25.8
2019,Kyrgyzstan,15+,,,FEMALE,27.9
2020,Kyrgyzstan,ALLAGE,,,BOTHSEX,6.6
2020,Kyrgyzstan,15+,,,FEMALE,27.8
2020,Kyrgyzstan,15+,,,MALE,26.1
2015,Latvia,15+,,,MALE,7.8
2015,Latvia,ALLAGE,,,BOTHSEX,9.9
2015,Latvia,15+,,,FEMALE,10.8
2016,Latvia,ALLAGE,,,BOTHSEX,9.5
2016,Latvia,15+,,,MALE,8.2
2016,Latvia,15+,,,FEMALE,9.8
2017,Latvia,15+,,,FEMALE,9.1
2017,Latvia,ALLAGE,,,BOTHSEX,9.4
2017,Latvia,15+,,,MALE,8.5
2018,Latvia,ALLAGE,,,BOTHSEX,9.5
2018,Latvia,15+,,,FEMALE,9.1
2018,Latvia,15+,,,MALE,8.9
2019,Latvia,15+,,,MALE,7.8
2019,Latvia,15+,,,FEMALE,8.9
2019,Latvia,ALLAGE,,,BOTHSEX,10.2
2020,Latvia,15+,,,MALE,7.3
2020,Latvia,ALLAGE,,,BOTHSEX,9.4
2020,Latvia,15+,,,FEMALE,8.3
2015,Liechtenstein,15+,,,FEMALE,NaN
2015,Liechtenstein,ALLAGE,,,BOTHSEX,NaN
2015,Liechtenstein,15+,,,MALE,NaN
2016,Liechtenstein,15+,,,MALE,NaN
2016,Liechtenstein,15+,,,FEMALE,NaN
2016,Liechtenstein,ALLAGE,,,BOTHSEX,NaN
2017,Liechtenstein,ALLAGE,,,BOTHSEX,NaN
2017,Liechtenstein,15+,,,FEMALE,NaN
2017,Liechtenstein,15+,,,MALE,NaN
2018,Liechtenstein,ALLAGE,,,BOTHSEX,NaN
2018,Liechtenstein,15+,,,FEMALE,NaN
2018,Liechtenstein,15+,,,MALE,NaN
2019,Liechtenstein,15+,,,FEMALE,NaN
2019,Liechtenstein,15+,,,MALE,NaN
2019,Liechtenstein,ALLAGE,,,BOTHSEX,NaN
2020,Liechtenstein,15+,,,FEMALE,NaN
2020,Liechtenstein,15+,,,MALE,NaN
2020,Liechtenstein,ALLAGE,,,BOTHSEX,NaN
2015,Lithuania,ALLAGE,,,BOTHSEX,15.3
2015,Lithuania,15+,,,MALE,14
2015,Lithuania,15+,,,FEMALE,15.4
2016,Lithuania,15+,,,MALE,12.3
2016,Lithuania,ALLAGE,,,BOTHSEX,13.3
2016,Lithuania,15+,,,FEMALE,13.3
2017,Lithuania,15+,,,MALE,10.6
2017,Lithuania,ALLAGE,,,BOTHSEX,12.3
2017,Lithuania,15+,,,FEMALE,12.7
2018,Lithuania,15+,,,FEMALE,11.1
2018,Lithuania,ALLAGE,,,BOTHSEX,10.7
2018,Lithuania,15+,,,MALE,9.7
2019,Lithuania,15+,,,FEMALE,10
2019,Lithuania,15+,,,MALE,9
2019,Lithuania,ALLAGE,,,BOTHSEX,11.3
2020,Lithuania,ALLAGE,,,BOTHSEX,9.8
2020,Lithuania,15+,,,FEMALE,9.1
2020,Lithuania,15+,,,MALE,7.4
2015,Luxembourg,15+,,,FEMALE,4.4
2015,Luxembourg,ALLAGE,,,BOTHSEX,4.7
2015,Luxembourg,15+,,,MALE,3.4
2016,Luxembourg,15+,,,MALE,3.2
2016,Luxembourg,ALLAGE,,,BOTHSEX,4
2016,Luxembourg,15+,,,FEMALE,3.6
2017,Luxembourg,15+,,,MALE,2.9
2017,Luxembourg,ALLAGE,,,BOTHSEX,3.3
2017,Luxembourg,15+,,,FEMALE,2.8
2018,Luxembourg,15+,,,FEMALE,2.8
2018,Luxembourg,ALLAGE,,,BOTHSEX,3.3
2018,Luxembourg,15+,,,MALE,2.9
2020,Uzbekistan,15+,,,FEMALE,23.7
2020,Uzbekistan,ALLAGE,,,BOTHSEX,23.5
2019,Luxembourg,ALLAGE,,,BOTHSEX,3.1
2019,Luxembourg,15+,,,MALE,2.7
2019,Luxembourg,15+,,,FEMALE,2.6
2020,Luxembourg,15+,,,MALE,2.4
2020,Luxembourg,ALLAGE,,,BOTHSEX,2.8
2020,Luxembourg,15+,,,FEMALE,2.4
2020,Luxembourg,15+,,,FEMALE,2.4
