Year,GeoAreaName,IHR Capacity,Value
2019,Germany,SPAR09,100
2010,Latvia,IHR08,81
2010,Latvia,IHR03,69
2010,Latvia,IHR02,71
2010,Latvia,IHR05,60
2010,Latvia,IHR04,63
2020,Ireland,SPAR06,80
2020,Ireland,SPAR04,100
2020,Ireland,SPAR07,60
2021,Ireland,SPAR2-C01,30
2021,Ireland,SPAR2-C02,53
2021,Ireland,SPAR2-C03,40
2012,Belgium,IHR06,100
2012,Belgium,IHR07,60
2012,Belgium,IHR08,91
2012,Belgium,IHR12,92
2012,Belgium,IHR11,100
2019,Germany,SPAR10,60
2019,Germany,SPAR01,100
2019,Germany,SPAR13,100
2019,Germany,SPAR12,80
2019,Germany,SPAR11,60
2020,Germany,SPAR08,87
2021,Ireland,SPAR2-C15,60
2021,Ireland,SPAR2-C10,80
2021,Ireland,SPAR2-C09,93
2021,Ireland,SPAR2-C08,87
2021,Ireland,SPAR2-C07,73
2020,Germany,SPAR09,100
2020,Germany,SPAR10,60
2020,Germany,SPAR13,100
2020,Germany,SPAR12,80
2020,Germany,SPAR11,70
2020,Germany,SPAR02,100
2020,Germany,SPAR03,100
2020,Germany,SPAR04,80
2020,Germany,SPAR05,100
2020,Germany,SPAR06,100
2020,Germany,SPAR07,80
2020,Germany,SPAR01,100
2010,Latvia,IHR10,76
2010,Latvia,IHR11,73
2010,Latvia,IHR06,80
2010,Latvia,IHR12,71
2010,Latvia,IHR13,100
2011,Latvia,IHR03,75
2011,Latvia,IHR04,71
2011,Latvia,IHR07,25
2011,Latvia,IHR10,100
2011,Latvia,IHR09,89
2021,Ireland,SPAR2-C04,100
2021,Ireland,SPAR2-C05,80
2021,Ireland,SPAR2-C06,60
2021,Ireland,SPAR2-C11,0
2021,Ireland,SPAR2-C12,80
2021,Ireland,SPAR2-C13,100
2021,Ireland,SPAR2-C14,60
2010,Italy,IHR11,93
2010,Italy,IHR10,92
2010,Italy,IHR03,76
2021,Germany,SPAR2-C02,100
2021,Germany,SPAR2-C03,100
2021,Germany,SPAR2-C04,88
2021,Germany,SPAR2-C05,100
2021,Germany,SPAR2-C07,80
2011,Latvia,IHR08,90
2011,Latvia,IHR02,100
2011,Latvia,IHR01,25
2011,Latvia,IHR06,71
2011,Latvia,IHR05,100
2010,Italy,IHR02,66
2010,Italy,IHR06,70
2010,Italy,IHR05,67
2010,Italy,IHR13,86
2010,Italy,IHR12,78
2021,Germany,SPAR2-C06,80
2021,Germany,SPAR2-C01,90
2021,Germany,SPAR2-C10,60
2021,Germany,SPAR2-C11,67
2021,Germany,SPAR2-C12,100
2011,Latvia,IHR13,100
2011,Latvia,IHR12,92
2011,Latvia,IHR11,92
2012,Latvia,IHR02,66
2012,Latvia,IHR06,71
2010,Italy,IHR01,50
2010,Italy,IHR04,84
2010,Italy,IHR08,92
2010,Italy,IHR07,33
2010,Italy,IHR09,93
2021,Germany,SPAR2-C13,80
2021,Germany,SPAR2-C14,80
2021,Germany,SPAR2-C15,80
2021,Germany,SPAR2-C09,100
2021,Germany,SPAR2-C08,93
2011,Italy,IHR03,80
2011,Italy,IHR04,78
2011,Italy,IHR05,67
2011,Italy,IHR07,50
2011,Italy,IHR06,71
2012,Latvia,IHR03,80
2012,Latvia,IHR11,100
2012,Latvia,IHR04,94
2012,Latvia,IHR01,100
2012,Latvia,IHR09,59
2011,Italy,IHR12,100
2011,Italy,IHR11,92
2011,Italy,IHR08,100
2011,Italy,IHR09,80
2011,Italy,IHR02,56
2014,Liechtenstein,IHR04,83
2014,Liechtenstein,IHR05,83
2014,Liechtenstein,IHR06,71
2014,Liechtenstein,IHR07,0
2014,Liechtenstein,IHR13,85
2011,Italy,IHR01,50
2011,Italy,IHR13,83
2011,Italy,IHR10,100
2016,Italy,IHR04,100
2016,Italy,IHR05,73
2012,Latvia,IHR10,100
2012,Latvia,IHR08,96
2012,Latvia,IHR07,20
2012,Latvia,IHR05,100
2012,Latvia,IHR13,100
2012,Latvia,IHR12,92
2014,Latvia,IHR04,88
2014,Latvia,IHR05,100
2014,Latvia,IHR10,100
2014,Latvia,IHR11,100
2014,Liechtenstein,IHR01,75
2014,Liechtenstein,IHR02,90
2014,Liechtenstein,IHR03,90
2014,Liechtenstein,IHR08,80
2014,Liechtenstein,IHR09,0
2014,Liechtenstein,IHR10,100
2014,Liechtenstein,IHR11,93
2014,Liechtenstein,IHR12,92
2015,Liechtenstein,IHR04,83
2015,Liechtenstein,IHR05,75
2016,Italy,IHR10,100
2016,Italy,IHR11,100
2016,Italy,IHR06,100
2016,Italy,IHR01,100
2016,Italy,IHR02,67
2016,Italy,IHR03,95
2016,Italy,IHR12,100
2016,Italy,IHR13,92
2016,Italy,IHR09,91
2016,Italy,IHR08,96
2015,Liechtenstein,IHR08,80
2015,Liechtenstein,IHR07,0
2015,Liechtenstein,IHR06,71
2015,Liechtenstein,IHR09,0
2015,Liechtenstein,IHR01,67
2015,Liechtenstein,IHR02,73
2015,Liechtenstein,IHR03,90
2015,Liechtenstein,IHR10,100
2015,Liechtenstein,IHR11,93
2015,Liechtenstein,IHR12,92
2014,Latvia,IHR12,92
2014,Latvia,IHR13,100
2014,Latvia,IHR03,90
2014,Latvia,IHR06,100
2014,Latvia,IHR07,60
2016,Italy,IHR07,60
2018,Italy,SPAR05,100
2018,Italy,SPAR06,90
2018,Italy,SPAR07,80
2018,Italy,SPAR01,87
2018,Italy,SPAR02,90
2014,Latvia,IHR08,100
2014,Latvia,IHR09,88
2014,Latvia,IHR02,66
2014,Latvia,IHR01,100
2015,Latvia,IHR11,100
2018,Italy,SPAR03,100
2018,Italy,SPAR04,80
2018,Italy,SPAR12,60
2018,Italy,SPAR13,80
2018,Italy,SPAR08,100
2018,Italy,SPAR09,93
2015,Latvia,IHR12,92
2015,Latvia,IHR02,67
2015,Latvia,IHR03,90
2015,Latvia,IHR04,88
2015,Latvia,IHR05,92
2018,Italy,SPAR10,60
2018,Italy,SPAR11,80
2019,Italy,SPAR02,90
2019,Italy,SPAR03,100
2019,Italy,SPAR04,80
2019,Italy,SPAR05,100
2019,Italy,SPAR13,80
2019,Italy,SPAR09,93
2019,Italy,SPAR06,90
2019,Italy,SPAR07,80
2019,Italy,SPAR01,87
2019,Italy,SPAR08,93
2015,Liechtenstein,IHR13,85
2016,Liechtenstein,IHR05,83
2016,Liechtenstein,IHR06,71
2016,Liechtenstein,IHR07,0
2016,Liechtenstein,IHR08,86
2015,Latvia,IHR13,100
2015,Latvia,IHR10,100
2015,Latvia,IHR09,97
2015,Latvia,IHR07,60
2015,Latvia,IHR01,100
2019,Italy,SPAR10,80
2019,Italy,SPAR11,80
2019,Italy,SPAR12,60
2020,Italy,SPAR05,100
2020,Italy,SPAR06,90
2020,Italy,SPAR07,60
2016,Liechtenstein,IHR01,100
2016,Liechtenstein,IHR02,90
2016,Liechtenstein,IHR03,95
2016,Liechtenstein,IHR04,89
2016,Liechtenstein,IHR09,0
2020,Italy,SPAR08,73
2020,Italy,SPAR09,93
2020,Italy,SPAR13,80
2020,Italy,SPAR12,80
2020,Italy,SPAR01,93
2020,Italy,SPAR02,80
2015,Latvia,IHR06,86
2015,Latvia,IHR08,96
2016,Latvia,IHR11,100
2016,Latvia,IHR10,100
2016,Latvia,IHR09,97
2016,Liechtenstein,IHR10,100
2016,Liechtenstein,IHR11,93
2016,Liechtenstein,IHR12,92
2016,Liechtenstein,IHR13,85
2017,Liechtenstein,IHR05,63
2016,Latvia,IHR04,88
2016,Latvia,IHR05,92
2016,Latvia,IHR06,86
2016,Latvia,IHR07,60
2016,Latvia,IHR12,92
2016,Latvia,IHR08,92
2016,Latvia,IHR01,100
2016,Latvia,IHR02,83
2016,Latvia,IHR03,90
2016,Latvia,IHR13,100
2017,Liechtenstein,IHR09,0
2017,Liechtenstein,IHR10,100
2017,Liechtenstein,IHR11,87
2017,Liechtenstein,IHR12,92
2017,Liechtenstein,IHR01,100
2017,Liechtenstein,IHR02,73
2017,Liechtenstein,IHR03,95
2017,Liechtenstein,IHR04,76
2017,Liechtenstein,IHR13,62
2017,Liechtenstein,IHR08,86
2017,Latvia,IHR05,92
2017,Latvia,IHR06,86
2017,Latvia,IHR07,40
2017,Latvia,IHR13,100
2017,Latvia,IHR01,100
2017,Latvia,IHR02,100
2017,Latvia,IHR08,92
2017,Latvia,IHR09,89
2017,Latvia,IHR10,100
2017,Latvia,IHR11,100
2017,Liechtenstein,IHR07,0
2017,Liechtenstein,IHR06,71
2019,Liechtenstein,SPAR08,40
2019,Liechtenstein,SPAR09,73
2019,Liechtenstein,SPAR10,60
2019,Liechtenstein,SPAR11,0
2019,Liechtenstein,SPAR12,100
2019,Liechtenstein,SPAR01,93
2019,Liechtenstein,SPAR02,70
2019,Liechtenstein,SPAR03,80
2019,Liechtenstein,SPAR13,80
2019,Liechtenstein,SPAR04,80
2020,Italy,SPAR03,100
2020,Italy,SPAR04,100
2020,Italy,SPAR11,70
2020,Italy,SPAR10,60
2021,Italy,SPAR2-C14,80
2021,Italy,SPAR2-C10,60
2017,Latvia,IHR12,92
2017,Latvia,IHR03,90
2017,Latvia,IHR04,88
2018,Latvia,SPAR06,80
2018,Latvia,SPAR05,73
2018,Latvia,SPAR04,80
2021,Italy,SPAR2-C11,73
2021,Italy,SPAR2-C12,80
2021,Italy,SPAR2-C13,100
2021,Italy,SPAR2-C05,80
2021,Italy,SPAR2-C06,50
2021,Italy,SPAR2-C07,73
2019,Liechtenstein,SPAR05,100
2019,Liechtenstein,SPAR06,90
2019,Liechtenstein,SPAR07,80
2020,Liechtenstein,SPAR10,60
2020,Liechtenstein,SPAR09,73
2020,Liechtenstein,SPAR07,80
2020,Liechtenstein,SPAR01,93
2020,Liechtenstein,SPAR02,70
2020,Liechtenstein,SPAR03,80
2020,Liechtenstein,SPAR12,100
2020,Liechtenstein,SPAR13,100
2020,Liechtenstein,SPAR04,80
2018,Latvia,SPAR07,80
2018,Latvia,SPAR01,80
2018,Latvia,SPAR12,40
2018,Latvia,SPAR13,60
2018,Latvia,SPAR02,90
2018,Latvia,SPAR03,80
2018,Latvia,SPAR08,80
2018,Latvia,SPAR09,87
2018,Latvia,SPAR10,60
2018,Latvia,SPAR11,80
2019,Latvia,SPAR06,80
2019,Latvia,SPAR07,80
2020,Liechtenstein,SPAR05,100
2020,Liechtenstein,SPAR06,90
2020,Liechtenstein,SPAR08,40
2020,Liechtenstein,SPAR11,0
2021,Liechtenstein,SPAR2-C06,80
2021,Liechtenstein,SPAR2-C10,67
2021,Liechtenstein,SPAR2-C11,0
2021,Liechtenstein,SPAR2-C12,80
2021,Liechtenstein,SPAR2-C13,80
2021,Liechtenstein,SPAR2-C01,100
2021,Liechtenstein,SPAR2-C02,100
2019,Latvia,SPAR08,87
2019,Latvia,SPAR09,87
2019,Latvia,SPAR12,60
2019,Latvia,SPAR10,60
2019,Latvia,SPAR01,80
2019,Latvia,SPAR11,80
2021,Liechtenstein,SPAR2-C03,100
2021,Liechtenstein,SPAR2-C04,100
2021,Liechtenstein,SPAR2-C05,90
2021,Liechtenstein,SPAR2-C14,100
2021,Liechtenstein,SPAR2-C15,100
2019,Latvia,SPAR13,60
2019,Latvia,SPAR02,90
2019,Latvia,SPAR03,80
2019,Latvia,SPAR04,80
2019,Latvia,SPAR05,80
2020,Latvia,SPAR02,90
2021,Liechtenstein,SPAR2-C09,53
2021,Liechtenstein,SPAR2-C08,93
2021,Liechtenstein,SPAR2-C07,73
2010,Lithuania,IHR13,100
2010,Lithuania,IHR04,61
2020,Latvia,SPAR03,80
2020,Latvia,SPAR04,80
2020,Latvia,SPAR05,80
2020,Latvia,SPAR06,80
2020,Latvia,SPAR13,60
2020,Latvia,SPAR01,80
2010,Lithuania,IHR02,65
2010,Lithuania,IHR10,92
2010,Lithuania,IHR11,100
2010,Lithuania,IHR12,64
2010,Lithuania,IHR07,0
2020,Latvia,SPAR07,80
2020,Latvia,SPAR08,87
2020,Latvia,SPAR09,87
2020,Latvia,SPAR10,60
2020,Latvia,SPAR11,80
2020,Latvia,SPAR12,60
2010,Lithuania,IHR05,42
2010,Lithuania,IHR06,50
2010,Lithuania,IHR01,100
2010,Lithuania,IHR03,80
2010,Lithuania,IHR08,87
2010,Lithuania,IHR09,76
2011,Lithuania,IHR02,83
2011,Lithuania,IHR01,100
2011,Lithuania,IHR08,50
2011,Lithuania,IHR03,70
2011,Lithuania,IHR10,100
2011,Lithuania,IHR13,100
2011,Lithuania,IHR06,100
2011,Lithuania,IHR05,67
2011,Lithuania,IHR04,57
2011,Lithuania,IHR07,0
2011,Lithuania,IHR09,95
2011,Lithuania,IHR12,83
2011,Lithuania,IHR11,100
2012,Lithuania,IHR10,100
2021,Italy,SPAR2-C08,60
2021,Italy,SPAR2-C09,80
2021,Italy,SPAR2-C03,80
2021,Italy,SPAR2-C01,20
2021,Italy,SPAR2-C15,80
2021,Italy,SPAR2-C02,67
2021,Latvia,SPAR2-C08,80
2021,Latvia,SPAR2-C09,67
2021,Latvia,SPAR2-C03,50
2021,Latvia,SPAR2-C01,50
2021,Latvia,SPAR2-C10,53
2012,Lithuania,IHR01,100
2012,Lithuania,IHR12,100
2012,Lithuania,IHR09,94
2012,Lithuania,IHR02,83
2012,Lithuania,IHR08,87
2012,Lithuania,IHR03,85
2012,Lithuania,IHR04,55
2012,Lithuania,IHR13,93
2012,Lithuania,IHR11,100
2012,Lithuania,IHR07,20
2021,Latvia,SPAR2-C02,80
2021,Latvia,SPAR2-C04,84
2021,Latvia,SPAR2-C05,80
2021,Latvia,SPAR2-C06,50
2021,Latvia,SPAR2-C07,87
2021,Italy,SPAR2-C04,92
2011,Malta,IHR02,63
2011,Malta,IHR11,100
2011,Malta,IHR10,89
2011,Malta,IHR09,37
2012,Lithuania,IHR06,100
2012,Lithuania,IHR05,70
2013,Lithuania,IHR06,100
2013,Lithuania,IHR05,63
2013,Lithuania,IHR04,65
2011,Malta,IHR03,80
2011,Malta,IHR05,57
2011,Malta,IHR08,90
2011,Malta,IHR07,0
2011,Malta,IHR06,43
2021,Latvia,SPAR2-C11,73
2021,Latvia,SPAR2-C12,80
2021,Latvia,SPAR2-C13,80
2021,Latvia,SPAR2-C14,60
2021,Latvia,SPAR2-C15,60
2011,Malta,IHR12,33
2011,Malta,IHR01,50
2011,Malta,IHR13,58
2011,Malta,IHR04,64
2012,Malta,IHR02,100
2012,Belgium,IHR03,65
2012,Belgium,IHR02,80
2013,Belgium,IHR07,60
2013,Belgium,IHR04,72
2013,Belgium,IHR05,46
2013,Lithuania,IHR10,100
2013,Lithuania,IHR09,97
2013,Lithuania,IHR13,100
2013,Lithuania,IHR12,100
2013,Lithuania,IHR03,95
2012,Malta,IHR03,100
2012,Malta,IHR01,100
2012,Malta,IHR10,100
2012,Malta,IHR09,28
2012,Malta,IHR07,0
2010,Republic of Moldova,IHR06,50
2010,Republic of Moldova,IHR08,54
2010,Republic of Moldova,IHR13,100
2010,Republic of Moldova,IHR03,80
2010,Republic of Moldova,IHR02,75
2013,Lithuania,IHR02,83
2013,Lithuania,IHR01,100
2013,Lithuania,IHR08,100
2013,Lithuania,IHR07,0
2013,Lithuania,IHR11,100
2012,Malta,IHR08,79
2012,Malta,IHR13,57
2012,Malta,IHR04,71
2012,Malta,IHR05,60
2012,Malta,IHR06,57
2010,Republic of Moldova,IHR10,92
2010,Republic of Moldova,IHR09,42
2011,Republic of Moldova,IHR02,83
2011,Republic of Moldova,IHR08,60
2011,Republic of Moldova,IHR07,25
2012,Malta,IHR12,54
2012,Malta,IHR11,100
2013,Malta,IHR03,100
2013,Malta,IHR04,83
2013,Malta,IHR05,75
2014,Lithuania,IHR01,100
2014,Lithuania,IHR02,83
2014,Lithuania,IHR03,90
2014,Lithuania,IHR05,63
2014,Lithuania,IHR10,89
2011,Republic of Moldova,IHR06,57
2011,Republic of Moldova,IHR05,52
2011,Republic of Moldova,IHR04,93
2011,Republic of Moldova,IHR03,90
2011,Republic of Moldova,IHR01,100
2013,Malta,IHR02,83
2013,Malta,IHR09,42
2013,Malta,IHR10,100
2013,Malta,IHR13,62
2013,Malta,IHR11,100
2011,Republic of Moldova,IHR13,100
2011,Republic of Moldova,IHR09,77
2011,Republic of Moldova,IHR12,75
2011,Republic of Moldova,IHR11,75
2011,Republic of Moldova,IHR10,89
2012,Republic of Moldova,IHR08,66
2012,Republic of Moldova,IHR10,89
2012,Republic of Moldova,IHR11,67
2012,Republic of Moldova,IHR13,100
2012,Republic of Moldova,IHR06,57
2014,Lithuania,IHR11,100
2014,Lithuania,IHR12,92
2014,Lithuania,IHR13,100
2014,Lithuania,IHR07,0
2014,Lithuania,IHR06,100
2013,Malta,IHR12,90
2013,Malta,IHR07,0
2013,Malta,IHR06,67
2013,Malta,IHR08,87
2013,Malta,IHR01,100
2012,Republic of Moldova,IHR07,20
2012,Republic of Moldova,IHR02,83
2012,Republic of Moldova,IHR04,88
2012,Republic of Moldova,IHR12,69
2012,Republic of Moldova,IHR09,85
2014,Lithuania,IHR04,77
2014,Lithuania,IHR08,77
2014,Lithuania,IHR09,97
2015,Lithuania,IHR03,90
2015,Lithuania,IHR05,63
2014,Malta,IHR03,100
2014,Malta,IHR05,75
2014,Malta,IHR06,71
2014,Malta,IHR07,0
2014,Malta,IHR13,62
2012,Republic of Moldova,IHR05,40
2012,Republic of Moldova,IHR03,95
2012,Republic of Moldova,IHR01,100
2014,Republic of Moldova,IHR05,35
2014,Republic of Moldova,IHR06,57
2014,Malta,IHR04,89
2014,Malta,IHR02,100
2014,Malta,IHR01,100
2014,Malta,IHR08,77
2014,Malta,IHR09,42
2015,Lithuania,IHR06,100
2015,Lithuania,IHR07,0
2015,Lithuania,IHR02,83
2015,Lithuania,IHR11,100
2015,Lithuania,IHR12,92
2014,Republic of Moldova,IHR07,20
2014,Republic of Moldova,IHR13,100
2014,Republic of Moldova,IHR02,90
2014,Republic of Moldova,IHR01,100
2014,Republic of Moldova,IHR03,100
2014,Malta,IHR10,100
2014,Malta,IHR11,100
2014,Malta,IHR12,77
2016,Malta,IHR02,100
2016,Malta,IHR03,100
2015,Lithuania,IHR13,100
2015,Lithuania,IHR08,82
2015,Lithuania,IHR09,97
2015,Lithuania,IHR10,89
2015,Lithuania,IHR04,88
2014,Republic of Moldova,IHR04,88
2014,Republic of Moldova,IHR08,96
2014,Republic of Moldova,IHR09,64
2014,Republic of Moldova,IHR10,100
2014,Republic of Moldova,IHR11,80
2016,Malta,IHR04,94
2016,Malta,IHR05,50
2016,Malta,IHR06,100
2016,Malta,IHR11,100
2016,Malta,IHR12,38
2014,Republic of Moldova,IHR12,77
2015,Republic of Moldova,IHR05,35
2015,Republic of Moldova,IHR06,57
2015,Republic of Moldova,IHR07,20
2015,Republic of Moldova,IHR08,96
2016,Malta,IHR13,69
2016,Malta,IHR09,92
2016,Malta,IHR07,0
2016,Malta,IHR01,100
2016,Malta,IHR08,78
2015,Lithuania,IHR01,100
2016,Lithuania,IHR01,100
2016,Lithuania,IHR02,83
2016,Lithuania,IHR03,90
2016,Lithuania,IHR04,71
2016,Malta,IHR10,100
2017,Malta,IHR02,100
2017,Malta,IHR03,100
2017,Malta,IHR04,94
2017,Malta,IHR05,50
2015,Republic of Moldova,IHR09,69
2015,Republic of Moldova,IHR13,100
2015,Republic of Moldova,IHR01,100
2015,Republic of Moldova,IHR03,100
2015,Republic of Moldova,IHR04,88
2016,Lithuania,IHR05,63
2016,Lithuania,IHR10,100
2016,Lithuania,IHR11,100
2016,Lithuania,IHR13,100
2016,Lithuania,IHR12,92
2015,Republic of Moldova,IHR02,90
2015,Republic of Moldova,IHR10,100
2015,Republic of Moldova,IHR11,80
2015,Republic of Moldova,IHR12,77
2016,Republic of Moldova,IHR05,53
2016,Lithuania,IHR06,86
2016,Lithuania,IHR07,0
2016,Lithuania,IHR08,82
2016,Lithuania,IHR09,97
2017,Lithuania,IHR02,83
2016,Republic of Moldova,IHR04,94
2016,Republic of Moldova,IHR02,100
2016,Republic of Moldova,IHR11,100
2016,Republic of Moldova,IHR12,92
2016,Republic of Moldova,IHR13,92
2017,Malta,IHR12,38
2017,Malta,IHR11,100
2017,Malta,IHR09,92
2017,Malta,IHR01,100
2017,Malta,IHR06,100
2017,Lithuania,IHR03,95
2017,Lithuania,IHR05,63
2017,Lithuania,IHR06,86
2017,Lithuania,IHR11,93
2017,Lithuania,IHR12,92
2016,Republic of Moldova,IHR03,95
2016,Republic of Moldova,IHR01,100
2016,Republic of Moldova,IHR06,57
2016,Republic of Moldova,IHR07,0
2016,Republic of Moldova,IHR08,96
2017,Malta,IHR07,0
2017,Malta,IHR08,78
2017,Malta,IHR13,69
2017,Malta,IHR10,100
2018,Malta,SPAR01,100
2018,Malta,SPAR02,70
2018,Malta,SPAR03,80
2018,Malta,SPAR12,20
2018,Malta,SPAR13,40
2018,Malta,SPAR11,60
2018,Malta,SPAR08,20
2018,Malta,SPAR09,53
2018,Malta,SPAR10,20
2018,Malta,SPAR04,80
2018,Malta,SPAR05,73
2018,Malta,SPAR06,70
2018,Malta,SPAR07,100
2019,Malta,SPAR01,100
2017,Lithuania,IHR13,100
2017,Lithuania,IHR01,100
2017,Lithuania,IHR07,0
2017,Lithuania,IHR08,35
2017,Lithuania,IHR09,80
2016,Republic of Moldova,IHR09,69
2016,Republic of Moldova,IHR10,100
2018,Republic of Moldova,SPAR13,40
2018,Republic of Moldova,SPAR09,60
2018,Republic of Moldova,SPAR10,60
2018,Republic of Moldova,SPAR12,40
2019,Malta,SPAR02,70
2019,Malta,SPAR03,80
2019,Malta,SPAR11,60
2019,Malta,SPAR12,20
2019,Malta,SPAR13,40
2019,Malta,SPAR04,80
2018,Republic of Moldova,SPAR04,80
2018,Republic of Moldova,SPAR05,53
2018,Republic of Moldova,SPAR06,80
2018,Republic of Moldova,SPAR07,40
2018,Republic of Moldova,SPAR08,53
2018,Republic of Moldova,SPAR11,60
2019,Malta,SPAR05,73
2019,Malta,SPAR06,70
2019,Malta,SPAR07,100
2019,Malta,SPAR08,20
2019,Malta,SPAR09,53
2019,Malta,SPAR10,20
2017,Lithuania,IHR10,100
2017,Lithuania,IHR04,71
2018,Lithuania,SPAR02,90
2018,Lithuania,SPAR03,80
2018,Lithuania,SPAR04,80
2018,Lithuania,SPAR01,87
2018,Republic of Moldova,SPAR01,80
2018,Republic of Moldova,SPAR02,70
2018,Republic of Moldova,SPAR03,60
2019,Republic of Moldova,SPAR09,60
2019,Republic of Moldova,SPAR10,60
2019,Republic of Moldova,SPAR11,70
2020,Malta,SPAR04,80
2020,Malta,SPAR05,73
2020,Malta,SPAR06,70
2020,Malta,SPAR07,100
2020,Malta,SPAR08,20
2020,Malta,SPAR09,53
2019,Republic of Moldova,SPAR12,40
2019,Republic of Moldova,SPAR13,40
2019,Republic of Moldova,SPAR04,80
2019,Republic of Moldova,SPAR03,60
2019,Republic of Moldova,SPAR02,70
2019,Republic of Moldova,SPAR01,73
2020,Malta,SPAR10,20
2020,Malta,SPAR01,100
2020,Malta,SPAR02,80
2020,Malta,SPAR03,80
2020,Malta,SPAR11,60
2020,Malta,SPAR12,20
2020,Malta,SPAR13,40
2021,Malta,SPAR2-C03,60
2021,Malta,SPAR2-C01,70
2021,Malta,SPAR2-C04,84
2021,Malta,SPAR2-C12,100
2021,Malta,SPAR2-C13,80
2021,Malta,SPAR2-C14,20
2021,Malta,SPAR2-C15,40
2021,Malta,SPAR2-C02,73
2021,Malta,SPAR2-C05,80
2021,Malta,SPAR2-C06,90
2021,Malta,SPAR2-C07,53
2019,Republic of Moldova,SPAR05,53
2019,Republic of Moldova,SPAR06,80
2019,Republic of Moldova,SPAR07,40
2019,Republic of Moldova,SPAR08,53
2020,Republic of Moldova,SPAR13,40
2020,Republic of Moldova,SPAR01,73
2018,Lithuania,SPAR10,60
2018,Lithuania,SPAR08,93
2018,Lithuania,SPAR11,60
2018,Lithuania,SPAR12,80
2018,Lithuania,SPAR13,100
2018,Lithuania,SPAR05,80
2020,Republic of Moldova,SPAR02,70
2020,Republic of Moldova,SPAR03,60
2020,Republic of Moldova,SPAR04,80
2020,Republic of Moldova,SPAR05,53
2020,Republic of Moldova,SPAR11,70
2020,Republic of Moldova,SPAR12,40
2013,Belgium,IHR06,100
2013,Belgium,IHR12,92
2013,Belgium,IHR10,89
2013,Belgium,IHR11,100
2013,Belgium,IHR09,70
2020,Republic of Moldova,SPAR06,80
2020,Republic of Moldova,SPAR07,40
2020,Republic of Moldova,SPAR08,60
2020,Republic of Moldova,SPAR09,60
2020,Republic of Moldova,SPAR10,80
2021,Republic of Moldova,SPAR2-C12,60
2013,Belgium,IHR01,100
2013,Belgium,IHR02,63
2013,Belgium,IHR03,65
2013,Belgium,IHR08,91
2013,Belgium,IHR13,100
2021,Malta,SPAR2-C08,93
2021,Malta,SPAR2-C09,93
2021,Malta,SPAR2-C10,87
2021,Malta,SPAR2-C11,67
2010,Republic of Moldova,IHR04,73
2021,Republic of Moldova,SPAR2-C13,40
2021,Republic of Moldova,SPAR2-C14,40
2021,Republic of Moldova,SPAR2-C15,40
2021,Republic of Moldova,SPAR2-C07,73
2021,Republic of Moldova,SPAR2-C08,73
2021,Republic of Moldova,SPAR2-C09,67
2021,Republic of Moldova,SPAR2-C10,60
2021,Republic of Moldova,SPAR2-C11,60
2021,Republic of Moldova,SPAR2-C06,30
2021,Republic of Moldova,SPAR2-C04,56
2021,Republic of Moldova,SPAR2-C05,80
2021,Republic of Moldova,SPAR2-C01,70
2021,Republic of Moldova,SPAR2-C02,80
2021,Republic of Moldova,SPAR2-C03,70
2012,Montenegro,IHR09,9
2012,Montenegro,IHR13,64
2012,Montenegro,IHR12,31
2012,Montenegro,IHR11,80
2012,Montenegro,IHR04,59
2012,Montenegro,IHR07,20
2010,Republic of Moldova,IHR11,93
2010,Republic of Moldova,IHR12,50
2010,Republic of Moldova,IHR01,100
2010,Republic of Moldova,IHR07,0
2010,Republic of Moldova,IHR05,51
2012,Montenegro,IHR01,25
2012,Montenegro,IHR08,77
2012,Montenegro,IHR06,57
2012,Montenegro,IHR10,56
2012,Montenegro,IHR02,100
2018,Lithuania,SPAR06,70
2018,Lithuania,SPAR07,80
2018,Lithuania,SPAR09,100
2019,Lithuania,SPAR02,90
2019,Lithuania,SPAR12,80
2019,Lithuania,SPAR13,100
2012,Montenegro,IHR03,75
2012,Montenegro,IHR05,70
2013,Montenegro,IHR09,9
2013,Montenegro,IHR02,83
2013,Montenegro,IHR07,20
2013,Montenegro,IHR08,77
2013,Montenegro,IHR10,63
2013,Montenegro,IHR11,73
2013,Montenegro,IHR13,62
2013,Montenegro,IHR12,31
2014,Belgium,IHR06,100
2014,Belgium,IHR07,60
2014,Belgium,IHR08,91
2014,Belgium,IHR09,70
2014,Belgium,IHR10,89
2019,Lithuania,SPAR04,100
2019,Lithuania,SPAR03,80
2019,Lithuania,SPAR01,87
2019,Lithuania,SPAR05,60
2019,Lithuania,SPAR06,80
2019,Lithuania,SPAR07,80
2013,Montenegro,IHR01,25
2013,Montenegro,IHR03,80
2013,Montenegro,IHR06,71
2013,Montenegro,IHR04,59
2013,Montenegro,IHR05,65
2014,Montenegro,IHR05,65
2014,Montenegro,IHR06,86
2014,Montenegro,IHR01,25
2014,Montenegro,IHR02,83
2014,Montenegro,IHR03,80
2014,Montenegro,IHR08,77
2014,Montenegro,IHR12,31
2014,Montenegro,IHR13,62
2014,Montenegro,IHR07,20
2014,Montenegro,IHR04,59
2014,Montenegro,IHR11,67
2014,Montenegro,IHR09,9
2014,Montenegro,IHR10,56
2015,Montenegro,IHR02,83
2015,Montenegro,IHR03,80
2011,Netherlands,IHR08,90
2011,Netherlands,IHR07,0
2011,Netherlands,IHR01,100
2011,Netherlands,IHR02,100
