Year,GeoAreaName,Age,Sex,Value
2018,Tajikistan,18+,BOTHSEX,12
2018,Tajikistan,<18Y,BOTHSEX,11
2018,Tajikistan,<18Y,FEMALE,5
2018,Tajikistan,18+,MALE,11
2018,Tajikistan,<18Y,MALE,5
2019,Tajikistan,<18Y,_O,10
2019,Tajikistan,<18Y,FEMALE,NaN
2019,Tajikistan,<18Y,MALE,6
2019,Tajikistan,ALLAGE,BOTHSEX,44
2019,Tajikistan,18+,BOTHSEX,34
2019,Tajikistan,<18Y,BOTHSEX,10
2019,Tajikistan,18+,MALE,29
2019,Tajikistan,18+,FEMALE,5
2020,Tajikistan,<18Y,FEMALE,NaN
2020,Tajikistan,ALLAGE,BOTHSEX,56
2020,Tajikistan,<18Y,_O,8
2020,Tajikistan,<18Y,MALE,NaN
2020,Tajikistan,18+,BOTHSEX,48
2020,Tajikistan,18+,MALE,48
2020,Tajikistan,<18Y,BOTHSEX,8
2017,Türkiye,ALLAGE,BOTHSEX,NaN
2017,Türkiye,18+,MALE,NaN
2017,Türkiye,<18Y,FEMALE,NaN
2017,Türkiye,18+,FEMALE,NaN
2017,Türkiye,<18Y,MALE,NaN
2018,Türkiye,18+,FEMALE,NaN
2018,Türkiye,18+,MALE,NaN
2018,Türkiye,ALLAGE,BOTHSEX,NaN
2018,Türkiye,<18Y,FEMALE,NaN
2018,Türkiye,<18Y,MALE,NaN
2019,Türkiye,ALLAGE,BOTHSEX,NaN
2020,Türkiye,ALLAGE,BOTHSEX,NaN
2017,Turkmenistan,ALLAGE,BOTHSEX,NaN
2018,Turkmenistan,ALLAGE,BOTHSEX,NaN
2019,Turkmenistan,ALLAGE,BOTHSEX,NaN
2020,Turkmenistan,ALLAGE,BOTHSEX,NaN
2007,Ukraine,ALLAGE,BOTHSEX,37
2008,Ukraine,ALLAGE,BOTHSEX,24
2009,Ukraine,ALLAGE,BOTHSEX,39
2010,Ukraine,ALLAGE,BOTHSEX,NaN
2012,Ukraine,ALLAGE,BOTHSEX,NaN
2014,Ukraine,18+,MALE,5
2014,Ukraine,<18Y,FEMALE,NaN
2014,Ukraine,18+,FEMALE,NaN
2014,Ukraine,<18Y,MALE,NaN
2014,Ukraine,ALLAGE,BOTHSEX,10
2015,Ukraine,18+,MALE,11
2015,Ukraine,18+,FEMALE,NaN
2015,Ukraine,ALLAGE,BOTHSEX,16
2015,Ukraine,<18Y,MALE,NaN
2015,Ukraine,<18Y,FEMALE,NaN
2016,Ukraine,18+,MALE,5
2016,Ukraine,18+,FEMALE,NaN
2016,Ukraine,ALLAGE,BOTHSEX,8
2017,Ukraine,<18Y,FEMALE,NaN
2017,Ukraine,ALLAGE,BOTHSEX,14
2017,Ukraine,<18Y,MALE,NaN
2017,Ukraine,18+,MALE,NaN
2004,Croatia,ALLAGE,BOTHSEX,10
2008,Croatia,ALLAGE,BOTHSEX,NaN
2009,Croatia,ALLAGE,BOTHSEX,NaN
2010,Croatia,ALLAGE,BOTHSEX,NaN
2011,Croatia,ALLAGE,BOTHSEX,NaN
2014,Croatia,ALLAGE,BOTHSEX,5
2014,Croatia,18+,FEMALE,NaN
2014,Croatia,<18Y,MALE,NaN
2014,Croatia,18+,MALE,NaN
2014,Croatia,<18Y,FEMALE,NaN
2015,Croatia,ALLAGE,BOTHSEX,NaN
2015,Croatia,18+,MALE,NaN
2017,Croatia,<18Y,MALE,NaN
2017,Croatia,<18Y,FEMALE,6
2017,Croatia,ALLAGE,BOTHSEX,19
2017,Croatia,18+,FEMALE,8
2017,Croatia,18+,MALE,NaN
2018,Croatia,18+,FEMALE,45
2018,Croatia,ALLAGE,BOTHSEX,62
2018,Croatia,18+,MALE,16
2018,Croatia,<18Y,MALE,NaN
2018,Croatia,<18Y,FEMALE,NaN
2019,Croatia,ALLAGE,BOTHSEX,NaN
2020,Croatia,ALLAGE,BOTHSEX,NaN
2008,Cyprus,ALLAGE,BOTHSEX,12
2014,Cyprus,ALLAGE,BOTHSEX,7
2014,Cyprus,<18Y,FEMALE,NaN
2014,Cyprus,18+,FEMALE,NaN
2014,Cyprus,<18Y,MALE,NaN
2014,Cyprus,18+,MALE,7
2015,Cyprus,<18Y,FEMALE,NaN
2015,Cyprus,<18Y,MALE,NaN
2015,Cyprus,18+,MALE,7
2015,Cyprus,ALLAGE,BOTHSEX,7
2015,Cyprus,18+,FEMALE,NaN
2016,Cyprus,18+,FEMALE,NaN
2016,Cyprus,18+,MALE,18
2016,Cyprus,<18Y,MALE,NaN
2016,Cyprus,ALLAGE,BOTHSEX,21
2017,Cyprus,<18Y,FEMALE,NaN
2017,Cyprus,18+,MALE,NaN
2017,Cyprus,18+,FEMALE,NaN
2017,Cyprus,<18Y,MALE,NaN
2017,Cyprus,ALLAGE,BOTHSEX,NaN
2018,Cyprus,<18Y,MALE,NaN
2018,Cyprus,18+,FEMALE,NaN
2018,Cyprus,ALLAGE,BOTHSEX,8
2018,Cyprus,18+,MALE,6
2018,Cyprus,<18Y,FEMALE,NaN
2019,Cyprus,<18Y,FEMALE,NaN
2019,Cyprus,<18Y,MALE,NaN
2019,Cyprus,ALLAGE,BOTHSEX,13
2019,Cyprus,18+,MALE,8
2019,Cyprus,18+,FEMALE,NaN
2020,Cyprus,18+,MALE,NaN
2020,Cyprus,ALLAGE,BOTHSEX,NaN
2020,Cyprus,<18Y,MALE,NaN
2020,Cyprus,<18Y,FEMALE,NaN
2020,Cyprus,18+,FEMALE,NaN
2008,Czechia,ALLAGE,BOTHSEX,NaN
2009,Czechia,ALLAGE,BOTHSEX,NaN
2011,Czechia,ALLAGE,BOTHSEX,NaN
2012,Czechia,ALLAGE,BOTHSEX,NaN
2016,Czechia,ALLAGE,BOTHSEX,NaN
2017,Czechia,ALLAGE,BOTHSEX,NaN
2018,Czechia,<18Y,MALE,NaN
2018,Czechia,ALLAGE,BOTHSEX,10
2018,Czechia,18+,FEMALE,NaN
2018,Czechia,18+,MALE,8
2018,Czechia,<18Y,FEMALE,NaN
2019,Czechia,ALLAGE,BOTHSEX,9
2019,Czechia,18+,MALE,7
