Year,GeoAreaName,Age,Sex,Value
2008,Ireland,<1Y,MALE,151
2008,Ireland,<1Y,FEMALE,120
2009,Ireland,<1Y,FEMALE,121
2009,Ireland,<1Y,MALE,152
2009,Ireland,<1Y,BOTHSEX,273
2010,Ireland,<1Y,MALE,148
2010,Ireland,<1Y,BOTHSEX,267
2010,Ireland,<1Y,FEMALE,119
2011,Ireland,<1Y,FEMALE,115
2011,Ireland,<1Y,MALE,143
2010,Cyprus,<1Y,FEMALE,18
2010,Cyprus,<1Y,BOTHSEX,40
2010,Cyprus,<1Y,MALE,22
2011,Cyprus,<1Y,FEMALE,17
2011,Cyprus,<1Y,MALE,20
2011,Cyprus,<1Y,BOTHSEX,37
2012,Cyprus,<1Y,BOTHSEX,35
2012,Cyprus,<1Y,MALE,19
2012,Cyprus,<1Y,FEMALE,16
2013,Cyprus,<1Y,FEMALE,15
2013,Cyprus,<1Y,MALE,18
2013,Cyprus,<1Y,BOTHSEX,33
2000,Austria,<1Y,BOTHSEX,358
2000,Austria,<1Y,MALE,201
2000,Austria,<1Y,FEMALE,157
2001,Austria,<1Y,FEMALE,151
2001,Austria,<1Y,MALE,195
2001,Austria,<1Y,BOTHSEX,346
2002,Austria,<1Y,FEMALE,149
2002,Austria,<1Y,BOTHSEX,339
2002,Austria,<1Y,MALE,190
2003,Austria,<1Y,FEMALE,146
2003,Austria,<1Y,MALE,187
2003,Austria,<1Y,BOTHSEX,333
2014,Cyprus,<1Y,BOTHSEX,31
2014,Cyprus,<1Y,MALE,17
2014,Cyprus,<1Y,FEMALE,14
2015,Cyprus,<1Y,MALE,17
2015,Cyprus,<1Y,FEMALE,14
2015,Cyprus,<1Y,BOTHSEX,31
2016,Cyprus,<1Y,BOTHSEX,31
2016,Cyprus,<1Y,MALE,17
2016,Cyprus,<1Y,FEMALE,14
2017,Cyprus,<1Y,MALE,17
2017,Cyprus,<1Y,FEMALE,14
2017,Cyprus,<1Y,BOTHSEX,31
2011,Ireland,<1Y,BOTHSEX,258
2012,Ireland,<1Y,BOTHSEX,247
2012,Ireland,<1Y,MALE,137
2012,Ireland,<1Y,FEMALE,110
2013,Ireland,<1Y,FEMALE,104
2013,Ireland,<1Y,MALE,130
2013,Ireland,<1Y,BOTHSEX,234
2014,Ireland,<1Y,BOTHSEX,222
2014,Ireland,<1Y,MALE,124
2014,Ireland,<1Y,FEMALE,98
2015,Ireland,<1Y,FEMALE,93
2015,Ireland,<1Y,MALE,117
2015,Ireland,<1Y,BOTHSEX,210
2016,Ireland,<1Y,BOTHSEX,199
2016,Ireland,<1Y,MALE,110
2016,Ireland,<1Y,FEMALE,89
2017,Ireland,<1Y,FEMALE,84
2017,Ireland,<1Y,MALE,104
2017,Ireland,<1Y,BOTHSEX,188
2018,Ireland,<1Y,BOTHSEX,181
2018,Ireland,<1Y,MALE,100
2018,Ireland,<1Y,FEMALE,81
2019,Ireland,<1Y,FEMALE,78
2019,Ireland,<1Y,MALE,98
2004,Austria,<1Y,BOTHSEX,325
2004,Austria,<1Y,FEMALE,143
2004,Austria,<1Y,MALE,182
2005,Austria,<1Y,MALE,178
2005,Austria,<1Y,FEMALE,139
2005,Austria,<1Y,BOTHSEX,317
2006,Austria,<1Y,BOTHSEX,305
2006,Austria,<1Y,FEMALE,134
2006,Austria,<1Y,MALE,171
2007,Austria,<1Y,MALE,166
2007,Austria,<1Y,BOTHSEX,295
2007,Austria,<1Y,FEMALE,129
2018,Cyprus,<1Y,BOTHSEX,30
2018,Cyprus,<1Y,FEMALE,13
2018,Cyprus,<1Y,MALE,17
2019,Cyprus,<1Y,MALE,16
2019,Cyprus,<1Y,FEMALE,14
2019,Cyprus,<1Y,BOTHSEX,30
2020,Cyprus,<1Y,BOTHSEX,30
2020,Cyprus,<1Y,MALE,17
2020,Cyprus,<1Y,FEMALE,13
2021,Cyprus,<1Y,MALE,17
2021,Cyprus,<1Y,FEMALE,13
2021,Cyprus,<1Y,BOTHSEX,30
2019,Ireland,<1Y,BOTHSEX,176
2020,Ireland,<1Y,BOTHSEX,169
2020,Ireland,<1Y,MALE,94
2020,Ireland,<1Y,FEMALE,75
2021,Ireland,<1Y,FEMALE,72
2021,Ireland,<1Y,MALE,90
2021,Ireland,<1Y,BOTHSEX,162
2000,Italy,<1Y,MALE,1410
2000,Italy,<1Y,BOTHSEX,2551
2000,Italy,<1Y,FEMALE,1141
2001,Italy,<1Y,FEMALE,1082
2001,Italy,<1Y,BOTHSEX,2418
2008,Austria,<1Y,MALE,162
2008,Austria,<1Y,FEMALE,126
2008,Austria,<1Y,BOTHSEX,288
2009,Austria,<1Y,MALE,159
2009,Austria,<1Y,FEMALE,123
2009,Austria,<1Y,BOTHSEX,282
2010,Austria,<1Y,FEMALE,121
2010,Austria,<1Y,MALE,156
2010,Austria,<1Y,BOTHSEX,277
2011,Austria,<1Y,BOTHSEX,270
2011,Austria,<1Y,MALE,152
2011,Austria,<1Y,FEMALE,118
2000,Czechia,<1Y,FEMALE,173
2000,Czechia,<1Y,BOTHSEX,405
2000,Czechia,<1Y,MALE,232
2001,Czechia,<1Y,BOTHSEX,388
2001,Czechia,<1Y,FEMALE,165
2001,Czechia,<1Y,MALE,223
2002,Czechia,<1Y,FEMALE,160
2002,Czechia,<1Y,BOTHSEX,375
2002,Czechia,<1Y,MALE,215
2003,Czechia,<1Y,MALE,210
2003,Czechia,<1Y,FEMALE,155
2003,Czechia,<1Y,BOTHSEX,365
2004,Czechia,<1Y,BOTHSEX,358
2004,Czechia,<1Y,FEMALE,152
2004,Czechia,<1Y,MALE,206
2005,Czechia,<1Y,MALE,206
2005,Czechia,<1Y,FEMALE,152
2005,Czechia,<1Y,BOTHSEX,358
2006,Czechia,<1Y,BOTHSEX,354
2006,Czechia,<1Y,FEMALE,150
2006,Czechia,<1Y,MALE,204
2007,Czechia,<1Y,FEMALE,150
2007,Czechia,<1Y,BOTHSEX,352
2007,Czechia,<1Y,MALE,202
2001,Italy,<1Y,MALE,1336
2002,Italy,<1Y,BOTHSEX,2292
2002,Italy,<1Y,FEMALE,1025
2002,Italy,<1Y,MALE,1267
2003,Italy,<1Y,FEMALE,987
2003,Italy,<1Y,BOTHSEX,2200
2003,Italy,<1Y,MALE,1213
2004,Italy,<1Y,MALE,1191
2004,Italy,<1Y,BOTHSEX,2156
2004,Italy,<1Y,FEMALE,965
2005,Italy,<1Y,FEMALE,940
2005,Italy,<1Y,BOTHSEX,2110
2005,Italy,<1Y,MALE,1170
2006,Italy,<1Y,MALE,1142
2006,Italy,<1Y,BOTHSEX,2052
2006,Italy,<1Y,FEMALE,910
2007,Italy,<1Y,FEMALE,895
2007,Italy,<1Y,BOTHSEX,2013
2007,Italy,<1Y,MALE,1118
2008,Italy,<1Y,FEMALE,890
2008,Italy,<1Y,MALE,1108
2008,Italy,<1Y,BOTHSEX,1998
2009,Italy,<1Y,FEMALE,877
2009,Italy,<1Y,BOTHSEX,1969
