Year,GeoAreaName,Migratory status,Sex,Value
2004,Bulgaria,_T,BOTHSEX,196
2005,Bulgaria,_T,FEMALE,122
2005,Bulgaria,_T,BOTHSEX,187
2019,Norway,_T,BOTHSEX,326.94
2020,Norway,_T,BOTHSEX,341.59
2010,Poland,NONMIG,FEMALE,442.43
2010,Poland,NONMIG,MALE,904.1
2010,Poland,NONMIG,BOTHSEX,684.75
2010,Poland,_T,FEMALE,446.47
2010,Poland,_T,MALE,933.05
2010,Poland,_T,BOTHSEX,701.87
2011,Poland,_T,FEMALE,374.19
2011,Poland,NONMIG,FEMALE,372.26
2011,Poland,_T,BOTHSEX,543.96
2011,Poland,NONMIG,BOTHSEX,530.64
2011,Poland,_T,MALE,682.16
2011,Poland,NONMIG,MALE,659.63
2012,Poland,_T,FEMALE,417.25
2012,Poland,_T,BOTHSEX,570.17
2012,Poland,NONMIG,FEMALE,415.33
2012,Poland,_T,MALE,694.82
2012,Poland,NONMIG,MALE,668.93
2012,Poland,NONMIG,BOTHSEX,554.99
2013,Poland,NONMIG,BOTHSEX,498.89
2013,Poland,NONMIG,FEMALE,384.51
2013,Poland,NONMIG,MALE,593.29
2013,Poland,_T,FEMALE,386.43
2005,Bulgaria,_T,MALE,252
2006,Bulgaria,_T,MALE,228
2006,Bulgaria,_T,FEMALE,105
2006,Bulgaria,_T,BOTHSEX,167
2007,Bulgaria,_T,MALE,192
2007,Bulgaria,_T,BOTHSEX,144
2007,Bulgaria,_T,FEMALE,95
2008,Bulgaria,_T,FEMALE,91
2013,Poland,_T,MALE,615.93
2013,Poland,_T,BOTHSEX,512.23
2014,Poland,NONMIG,FEMALE,381.42
2014,Poland,NONMIG,BOTHSEX,493.31
2014,Poland,NONMIG,MALE,585.07
2014,Poland,_T,FEMALE,383.41
2008,Bulgaria,_T,BOTHSEX,130
2008,Bulgaria,_T,MALE,165
2009,Bulgaria,_T,MALE,132.91
2009,Bulgaria,NONMIG,BOTHSEX,92.03
2009,Bulgaria,NONMIG,FEMALE,50.47
2009,Bulgaria,_T,FEMALE,50.54
2014,Poland,_T,MALE,608.35
2014,Poland,_T,BOTHSEX,507.02
2015,Poland,_T,BOTHSEX,509.09
2015,Poland,NONMIG,BOTHSEX,496.34
2015,Poland,_T,FEMALE,410.55
2015,Poland,NONMIG,FEMALE,409.13
2015,Poland,NONMIG,MALE,567.39
2015,Poland,_T,MALE,589.3
2016,Poland,_T,BOTHSEX,532.04
2017,Poland,_T,BOTHSEX,625.19
2018,Poland,_T,BOTHSEX,575.79
2019,Poland,_T,BOTHSEX,487.29
2020,Poland,_T,FEMALE,363.6
2009,Bulgaria,NONMIG,MALE,132.69
2009,Bulgaria,_T,BOTHSEX,92.17
2010,Bulgaria,NONMIG,FEMALE,54.89
2010,Bulgaria,_T,MALE,127.73
2010,Bulgaria,NONMIG,MALE,127.58
2010,Bulgaria,_T,FEMALE,54.81
2020,Poland,_T,MALE,529.13
2020,Poland,_T,BOTHSEX,452.91
2000,Portugal,_T,BOTHSEX,4260.2
2000,Portugal,_T,MALE,6034.8
2000,Portugal,_T,FEMALE,1868.8
2001,Portugal,_T,FEMALE,1933
2001,Portugal,_T,BOTHSEX,4276
2001,Portugal,_T,MALE,5990
2002,Portugal,_T,BOTHSEX,4016
2002,Portugal,_T,MALE,5583
2002,Portugal,_T,FEMALE,1884
2003,Portugal,_T,MALE,5516
2003,Portugal,_T,BOTHSEX,3931
2003,Portugal,_T,FEMALE,1807
2004,Portugal,_T,BOTHSEX,3947
2004,Portugal,_T,MALE,5448
2004,Portugal,_T,FEMALE,1896
2005,Portugal,_T,FEMALE,1885
2005,Portugal,_T,MALE,5354
2005,Portugal,_T,BOTHSEX,3867
2006,Portugal,_T,BOTHSEX,3996
2006,Portugal,_T,FEMALE,1896
2006,Portugal,_T,MALE,5448
2007,Portugal,_T,BOTHSEX,3965
2010,Bulgaria,_T,BOTHSEX,91.21
2010,Bulgaria,NONMIG,BOTHSEX,91.17
2011,Bulgaria,_T,MALE,125
2011,Bulgaria,_T,BOTHSEX,87.34
2011,Bulgaria,NONMIG,FEMALE,49.99
2011,Bulgaria,NONMIG,MALE,124.81
2007,Portugal,_T,MALE,5366
2007,Portugal,_T,FEMALE,2117
2009,Portugal,_T,BOTHSEX,2673.13
2009,Portugal,NONMIG,FEMALE,1120.73
2009,Portugal,_T,FEMALE,1173.66
2009,Portugal,_T,MALE,3993.58
2009,Portugal,NONMIG,MALE,3788.27
2009,Portugal,NONMIG,BOTHSEX,2541.29
2010,Portugal,_T,BOTHSEX,2616.84
2010,Portugal,NONMIG,MALE,3838
2010,Portugal,NONMIG,FEMALE,1156.02
2011,Bulgaria,NONMIG,BOTHSEX,87.21
2011,Bulgaria,_T,FEMALE,50.07
2012,Bulgaria,NONMIG,MALE,124.82
2012,Bulgaria,_T,MALE,124.86
2012,Bulgaria,_T,BOTHSEX,88.9
2012,Bulgaria,NONMIG,FEMALE,52.85
2010,Portugal,NONMIG,BOTHSEX,2584.57
2010,Portugal,_T,MALE,3886.56
2010,Portugal,_T,FEMALE,1178.16
2011,Portugal,NONMIG,FEMALE,1744.74
2011,Portugal,_T,FEMALE,1787.38
2011,Portugal,NONMIG,MALE,4331.89
2011,Portugal,_T,MALE,4406.08
2011,Portugal,_T,BOTHSEX,3322.14
2011,Portugal,NONMIG,BOTHSEX,3265.86
2012,Portugal,NONMIG,BOTHSEX,3174.07
2012,Portugal,NONMIG,FEMALE,1886.65
2012,Portugal,_T,MALE,4176.53
2012,Portugal,_T,BOTHSEX,3215.64
2012,Portugal,NONMIG,MALE,4109.13
2012,Portugal,_T,FEMALE,1906.75
2012,Bulgaria,NONMIG,BOTHSEX,88.79
2012,Bulgaria,_T,FEMALE,53.07
2013,Bulgaria,NONMIG,FEMALE,47.93
2013,Bulgaria,NONMIG,MALE,118.8
2013,Bulgaria,NONMIG,BOTHSEX,83.22
2013,Bulgaria,_T,MALE,118.92
2013,Portugal,NONMIG,BOTHSEX,2742.17
2013,Portugal,_T,BOTHSEX,2780.05
2013,Portugal,NONMIG,MALE,3730.15
2013,Portugal,NONMIG,FEMALE,1682.87
2013,Portugal,_T,FEMALE,1708.71
2013,Portugal,_T,MALE,3782.37
2014,Portugal,NONMIG,FEMALE,1699.81
2014,Portugal,NONMIG,MALE,3964.21
2014,Portugal,NONMIG,BOTHSEX,2870.29
2014,Portugal,_T,FEMALE,1704.2
2014,Portugal,_T,MALE,4009.61
2014,Portugal,_T,BOTHSEX,2892.64
2015,Portugal,NONMIG,MALE,3991.96
2015,Portugal,_T,FEMALE,1799.26
2015,Portugal,_T,MALE,4049.84
2015,Portugal,_T,BOTHSEX,2954.23
2015,Portugal,NONMIG,BOTHSEX,2914.81
2015,Portugal,NONMIG,FEMALE,1774.55
2013,Bulgaria,_T,FEMALE,47.86
2013,Bulgaria,_T,BOTHSEX,83.25
2014,Bulgaria,_T,BOTHSEX,85.37
2014,Bulgaria,_T,FEMALE,49.17
2014,Bulgaria,NONMIG,FEMALE,48.94
2014,Bulgaria,NONMIG,MALE,121.6
2016,Portugal,_T,BOTHSEX,2932.15
2017,Portugal,_T,BOTHSEX,2848.41
2018,Portugal,_T,BOTHSEX,2680.15
2019,Portugal,_T,BOTHSEX,2680.94
2020,Portugal,_T,BOTHSEX,2259.94
2000,Romania,_T,BOTHSEX,94
2001,Romania,_T,BOTHSEX,98.81
2002,Romania,_T,BOTHSEX,94
2003,Romania,_T,BOTHSEX,91
2004,Romania,_T,BOTHSEX,89
2005,Romania,_T,BOTHSEX,76.17
2006,Romania,_T,BOTHSEX,77.9
2007,Romania,_T,BOTHSEX,76.39
2008,Romania,_T,BOTHSEX,80
2009,Romania,_T,BOTHSEX,38.48
2014,Bulgaria,NONMIG,BOTHSEX,85.22
2014,Bulgaria,_T,MALE,121.69
2015,Bulgaria,_T,MALE,121.26
2015,Bulgaria,_T,FEMALE,50.98
2015,Bulgaria,NONMIG,BOTHSEX,86.12
2015,Bulgaria,NONMIG,FEMALE,50.89
2009,Romania,NONMIG,FEMALE,18.82
2009,Romania,NONMIG,MALE,54.2
2009,Romania,NONMIG,BOTHSEX,38.34
2009,Romania,_T,MALE,54.43
2009,Romania,_T,FEMALE,18.85
2010,Romania,_T,FEMALE,24.74
2015,Bulgaria,NONMIG,MALE,121.27
2015,Bulgaria,_T,BOTHSEX,86.16
2016,Bulgaria,_T,MALE,111.88
2016,Bulgaria,_T,FEMALE,53.49
2016,Bulgaria,_T,BOTHSEX,82.7
2017,Bulgaria,_T,BOTHSEX,80.74
2010,Romania,_T,BOTHSEX,47.98
2010,Romania,NONMIG,FEMALE,24.69
2010,Romania,_T,MALE,69.74
2010,Romania,NONMIG,MALE,69.55
2010,Romania,NONMIG,BOTHSEX,47.85
2011,Romania,_T,FEMALE,25.12
2011,Romania,_T,BOTHSEX,69.11
2011,Romania,NONMIG,BOTHSEX,68.89
2011,Romania,_T,MALE,117.65
2011,Romania,NONMIG,FEMALE,24.96
2011,Romania,NONMIG,MALE,117.37
2012,Romania,NONMIG,BOTHSEX,68.6
2017,Bulgaria,_T,FEMALE,53.05
2017,Bulgaria,_T,MALE,109.46
2018,Bulgaria,_T,MALE,111.48
2018,Bulgaria,_T,BOTHSEX,82.54
2018,Bulgaria,_T,FEMALE,53.22
2019,Bulgaria,_T,BOTHSEX,86.42
2019,Bulgaria,_T,FEMALE,58.21
2019,Bulgaria,_T,MALE,115.09
2020,Bulgaria,_T,BOTHSEX,76.96
2020,Bulgaria,_T,FEMALE,47.61
2020,Bulgaria,_T,MALE,105.85
2000,Belarus,_T,FEMALE,102.8
2000,Belarus,_T,MALE,302.6
2000,Belarus,_T,BOTHSEX,198.7
2001,Belarus,_T,MALE,265.8
2001,Belarus,_T,BOTHSEX,173.9
2001,Belarus,_T,FEMALE,87.9
2002,Belarus,_T,BOTHSEX,149.7
2002,Belarus,_T,FEMALE,72.4
2002,Belarus,_T,MALE,234.1
2003,Belarus,_T,FEMALE,72.8
2003,Belarus,_T,BOTHSEX,143.1
2003,Belarus,_T,MALE,220.1
2004,Belarus,_T,BOTHSEX,136.1
2004,Belarus,_T,MALE,210.7
2004,Belarus,_T,FEMALE,68.7
2005,Belarus,_T,FEMALE,58.4
2005,Belarus,_T,BOTHSEX,111.1
2005,Belarus,_T,MALE,168
2006,Belarus,_T,FEMALE,50.9
2006,Belarus,_T,BOTHSEX,94.7
2006,Belarus,_T,MALE,141.7
2007,Belarus,_T,FEMALE,43.4
2007,Belarus,_T,BOTHSEX,83.9
2007,Belarus,_T,MALE,127.7
2008,Belarus,_T,BOTHSEX,78.2
2008,Belarus,_T,MALE,117.9
2008,Belarus,_T,FEMALE,43.3
2009,Belarus,_T,BOTHSEX,70
2009,Belarus,_T,MALE,100
2009,Belarus,_T,FEMALE,40
2010,Belarus,_T,FEMALE,30
2010,Belarus,_T,MALE,90
2010,Belarus,_T,BOTHSEX,60
2011,Belarus,_T,BOTHSEX,56.6
2011,Belarus,_T,FEMALE,26.8
2011,Belarus,_T,MALE,88.6
2012,Belarus,_T,BOTHSEX,51.6
2012,Belarus,_T,MALE,79.7
2012,Belarus,_T,FEMALE,26.3
2012,Romania,_T,MALE,114.55
2012,Romania,NONMIG,FEMALE,27.45
2012,Romania,NONMIG,MALE,114.48
2012,Romania,_T,BOTHSEX,68.72
2012,Romania,_T,FEMALE,27.6
2013,Romania,NONMIG,FEMALE,28.64
2013,Belarus,_T,FEMALE,24.4
2013,Belarus,_T,BOTHSEX,50.5
2013,Belarus,_T,MALE,79.6
2014,Belarus,_T,MALE,72.6
2014,Belarus,_T,BOTHSEX,47.7
2014,Belarus,_T,FEMALE,25.3
2015,Belarus,_T,MALE,62.3
2015,Belarus,_T,FEMALE,21.8
2015,Belarus,_T,BOTHSEX,40.9
2016,Belarus,_T,BOTHSEX,40.64
2016,Belarus,_T,FEMALE,21.36
2016,Belarus,_T,MALE,62.22
2013,Romania,_T,FEMALE,28.71
2013,Romania,NONMIG,MALE,119.73
2013,Romania,_T,BOTHSEX,71.91
2013,Romania,_T,MALE,119.97
2013,Romania,NONMIG,BOTHSEX,71.75
2014,Romania,NONMIG,BOTHSEX,68.54
2017,Belarus,_T,BOTHSEX,38.84
2017,Belarus,_T,MALE,61.05
2017,Belarus,_T,FEMALE,19.09
2018,Belarus,_T,FEMALE,22.08
2018,Belarus,_T,BOTHSEX,46.74
2018,Belarus,_T,MALE,74.07
2014,Romania,_T,FEMALE,29.56
2014,Romania,NONMIG,MALE,111.77
2014,Romania,_T,BOTHSEX,68.69
2014,Romania,NONMIG,FEMALE,29.5
2014,Romania,_T,MALE,112.03
2015,Romania,NONMIG,BOTHSEX,77.18
2019,Belarus,_T,FEMALE,26.64
2019,Belarus,_T,MALE,78.74
2019,Belarus,_T,BOTHSEX,51.27
2021,Belarus,_T,BOTHSEX,51.58
2021,Belarus,_T,FEMALE,27.76
2021,Belarus,_T,MALE,78.19
2015,Romania,NONMIG,FEMALE,36.57
2015,Romania,_T,MALE,114.06
2015,Romania,NONMIG,MALE,113.92
2015,Romania,_T,FEMALE,36.81
2015,Romania,_T,BOTHSEX,77.36
2016,Romania,_T,BOTHSEX,82.38
2000,Croatia,_T,MALE,2324
2000,Croatia,_T,FEMALE,928
2000,Croatia,_T,BOTHSEX,1697.53
2001,Croatia,_T,BOTHSEX,1662.48
2001,Croatia,_T,MALE,2272
2001,Croatia,_T,FEMALE,910
2002,Croatia,_T,MALE,2147
2002,Croatia,_T,FEMALE,909
2017,Romania,_T,BOTHSEX,83.6
2018,Romania,_T,BOTHSEX,85.2
2019,Romania,_T,BOTHSEX,62.29
2020,Romania,_T,BOTHSEX,72.88
2021,Romania,_T,BOTHSEX,71.37
2000,Slovakia,_T,BOTHSEX,1071
2000,Slovakia,_T,FEMALE,537
2002,Croatia,_T,BOTHSEX,1595
2003,Croatia,_T,FEMALE,1011
2003,Croatia,_T,BOTHSEX,1659
2003,Croatia,_T,MALE,2167
2004,Croatia,_T,BOTHSEX,1551
2004,Croatia,_T,MALE,2066
2004,Croatia,_T,FEMALE,906
2005,Croatia,_T,FEMALE,968
2000,Slovakia,_T,MALE,1530
2001,Slovakia,_T,BOTHSEX,1021
2001,Slovakia,_T,MALE,1497
2001,Slovakia,_T,FEMALE,478
2002,Slovakia,_T,MALE,1366
2002,Slovakia,_T,BOTHSEX,956
2002,Slovakia,_T,FEMALE,486
2003,Slovakia,_T,BOTHSEX,801
2005,Croatia,_T,BOTHSEX,1564
2005,Croatia,_T,MALE,2048
2006,Croatia,_T,BOTHSEX,1645
2006,Croatia,_T,MALE,2162
2006,Croatia,_T,FEMALE,1010
2007,Croatia,_T,MALE,2011
2007,Croatia,_T,FEMALE,965
2007,Croatia,_T,BOTHSEX,1540
2003,Slovakia,_T,MALE,1228
2003,Slovakia,_T,FEMALE,443
2004,Slovakia,_T,BOTHSEX,659
2004,Slovakia,_T,FEMALE,340
2004,Slovakia,_T,MALE,932
2005,Slovakia,_T,MALE,874
2005,Slovakia,_T,BOTHSEX,635
2005,Slovakia,_T,FEMALE,351
2008,Croatia,_T,BOTHSEX,1656.3
2008,Croatia,_T,MALE,2101.5
2008,Croatia,_T,FEMALE,1109.8
2009,Croatia,_T,MALE,1480.43
2009,Croatia,_T,FEMALE,910.09
2009,Croatia,_T,BOTHSEX,1218.87
2010,Croatia,_T,BOTHSEX,831.59
2011,Croatia,_T,BOTHSEX,962.06
2012,Croatia,NONMIG,MALE,1037.38
2012,Croatia,_T,MALE,1034.6
2012,Croatia,_T,FEMALE,525.96
2012,Croatia,NONMIG,BOTHSEX,800.03
2012,Croatia,NONMIG,FEMALE,526.4
2006,Slovakia,_T,MALE,942
2006,Slovakia,_T,BOTHSEX,678
2006,Slovakia,_T,FEMALE,374
2007,Slovakia,_T,FEMALE,363
2007,Slovakia,_T,MALE,849
2007,Slovakia,_T,BOTHSEX,648
2008,Slovakia,_T,BOTHSEX,657
2008,Slovakia,_T,FEMALE,381
2012,Croatia,_T,BOTHSEX,798.55
2013,Croatia,_T,MALE,1064.2
2013,Croatia,_T,FEMALE,593
2013,Croatia,NONMIG,FEMALE,587.74
2013,Croatia,_T,BOTHSEX,843.5
2013,Croatia,NONMIG,BOTHSEX,834.22
2008,Slovakia,_T,MALE,925
2009,Slovakia,_T,BOTHSEX,390.52
2009,Slovakia,_T,FEMALE,273.35
2009,Slovakia,NONMIG,FEMALE,273.06
2009,Slovakia,_T,MALE,490.64
2009,Slovakia,NONMIG,BOTHSEX,390.84
2013,Croatia,NONMIG,MALE,1051.82
2014,Croatia,_T,FEMALE,636.64
2014,Croatia,_T,BOTHSEX,871.75
2014,Croatia,NONMIG,MALE,1064.84
2014,Croatia,NONMIG,FEMALE,633.23
2014,Croatia,_T,MALE,1077.96
2009,Slovakia,NONMIG,MALE,491.62
2010,Slovakia,_T,MALE,488.99
2010,Slovakia,NONMIG,FEMALE,266.02
2010,Slovakia,NONMIG,BOTHSEX,387.62
2010,Slovakia,_T,FEMALE,265.81
2010,Slovakia,NONMIG,MALE,489.97
2014,Croatia,NONMIG,BOTHSEX,863.15
2015,Croatia,NONMIG,BOTHSEX,949.27
2015,Croatia,NONMIG,MALE,1185.29
2015,Croatia,NONMIG,FEMALE,687.58
2015,Croatia,_T,BOTHSEX,950.67
2015,Croatia,_T,MALE,1188.44
2010,Slovakia,_T,BOTHSEX,387.13
2011,Slovakia,NONMIG,MALE,492.01
2011,Slovakia,_T,MALE,491.72
2011,Slovakia,_T,FEMALE,228.2
2011,Slovakia,NONMIG,FEMALE,228.28
2011,Slovakia,_T,BOTHSEX,360.32
2011,Slovakia,NONMIG,BOTHSEX,360.45
2012,Slovakia,NONMIG,MALE,465.2
2012,Slovakia,_T,MALE,464.99
2012,Slovakia,NONMIG,FEMALE,227.89
2012,Slovakia,NONMIG,BOTHSEX,347.25
2012,Slovakia,_T,BOTHSEX,347.02
2015,Croatia,_T,FEMALE,687.25
2016,Croatia,_T,FEMALE,945.18
2016,Croatia,_T,MALE,1287.24
2016,Croatia,_T,BOTHSEX,1125.69
2017,Croatia,_T,BOTHSEX,1006.85
2018,Croatia,_T,BOTHSEX,832.12
2019,Croatia,_T,BOTHSEX,714.35
2012,Slovakia,_T,FEMALE,227.63
2013,Slovakia,NONMIG,MALE,458.05
2013,Slovakia,_T,FEMALE,271.78
2013,Slovakia,NONMIG,FEMALE,272.28
2013,Slovakia,NONMIG,BOTHSEX,375.56
2013,Slovakia,_T,MALE,457.88
2020,Croatia,_T,BOTHSEX,549.34
2000,Cyprus,_T,BOTHSEX,1025
2001,Cyprus,_T,BOTHSEX,1029
2002,Cyprus,_T,BOTHSEX,681.1
2002,Cyprus,_T,MALE,1126.6
2002,Cyprus,_T,FEMALE,199.1
2003,Cyprus,_T,BOTHSEX,831.7
2013,Slovakia,_T,BOTHSEX,375.27
2014,Slovakia,_T,BOTHSEX,362.12
2014,Slovakia,_T,MALE,449.27
2014,Slovakia,NONMIG,MALE,449.25
2014,Slovakia,_T,FEMALE,252.51
2014,Slovakia,NONMIG,FEMALE,252.83
2003,Cyprus,_T,FEMALE,284.5
2003,Cyprus,_T,MALE,1359.2
2004,Cyprus,_T,MALE,1385.1
2004,Cyprus,_T,FEMALE,267.4
2004,Cyprus,_T,BOTHSEX,840
2005,Cyprus,_T,MALE,1262
2005,Cyprus,_T,BOTHSEX,809
2014,Slovakia,NONMIG,BOTHSEX,362.18
2015,Slovakia,NONMIG,MALE,583.24
2015,Slovakia,_T,FEMALE,299.1
2015,Slovakia,_T,BOTHSEX,449.82
2015,Slovakia,_T,MALE,582.75
2015,Slovakia,NONMIG,FEMALE,299.55
2005,Cyprus,_T,FEMALE,304
2006,Cyprus,_T,FEMALE,305
2006,Cyprus,_T,BOTHSEX,745
2006,Cyprus,_T,MALE,1145
2007,Cyprus,_T,FEMALE,297
2007,Cyprus,_T,MALE,1069
2007,Cyprus,_T,BOTHSEX,694
2015,Slovakia,NONMIG,BOTHSEX,450.32
2016,Slovakia,_T,MALE,548
2016,Slovakia,_T,BOTHSEX,441
2016,Slovakia,_T,FEMALE,322
2017,Slovakia,_T,BOTHSEX,470.41
2018,Slovakia,_T,BOTHSEX,463.74
2019,Slovakia,_T,BOTHSEX,440.39
2008,Cyprus,_T,BOTHSEX,768.39
2008,Cyprus,_T,FEMALE,313.46
2008,Cyprus,_T,MALE,1196.93
2009,Cyprus,_T,MALE,819.08
2009,Cyprus,NONMIG,BOTHSEX,533.16
2009,Cyprus,_T,BOTHSEX,579.91
2020,Slovakia,_T,MALE,445.49
2020,Slovakia,_T,FEMALE,250.36
2020,Slovakia,_T,BOTHSEX,351.77
2021,Slovakia,_T,MALE,467.34
2021,Slovakia,_T,BOTHSEX,359.24
2021,Slovakia,_T,FEMALE,252.69
2000,Slovenia,_T,BOTHSEX,5091.8
2009,Cyprus,NONMIG,MALE,721.74
2009,Cyprus,NONMIG,FEMALE,276.31
2009,Cyprus,_T,FEMALE,285.92
2010,Cyprus,NONMIG,MALE,710.52
2010,Cyprus,_T,BOTHSEX,562.98
2010,Cyprus,_T,FEMALE,299.33
2001,Slovenia,_T,BOTHSEX,5079.7
2002,Slovenia,_T,BOTHSEX,5152.9
2003,Slovenia,_T,BOTHSEX,5213.8
2004,Slovenia,_T,BOTHSEX,5238
2005,Slovenia,_T,BOTHSEX,4565
2006,Slovenia,_T,BOTHSEX,4437
2007,Slovenia,_T,BOTHSEX,4250
2010,Cyprus,NONMIG,BOTHSEX,537.23
2010,Cyprus,_T,MALE,781.2
2010,Cyprus,NONMIG,FEMALE,300.15
2011,Cyprus,NONMIG,MALE,881.15
2011,Cyprus,_T,MALE,947.48
2011,Cyprus,NONMIG,FEMALE,258.79
2009,Slovenia,NONMIG,BOTHSEX,1616.15
2009,Slovenia,_T,FEMALE,947.16
2009,Slovenia,_T,BOTHSEX,1745.61
2009,Slovenia,NONMIG,FEMALE,935.87
2009,Slovenia,_T,MALE,2348.34
2009,Slovenia,NONMIG,MALE,2135.62
2011,Cyprus,_T,BOTHSEX,600.77
2011,Cyprus,_T,FEMALE,269.65
2011,Cyprus,NONMIG,BOTHSEX,578.02
2012,Cyprus,_T,MALE,793.43
2012,Cyprus,_T,BOTHSEX,528.5
2012,Cyprus,_T,FEMALE,275.36
2012,Cyprus,NONMIG,BOTHSEX,501.86
2012,Cyprus,NONMIG,MALE,740.07
2012,Cyprus,NONMIG,FEMALE,250.33
2013,Cyprus,_T,MALE,566.82
2013,Cyprus,_T,FEMALE,259.59
2013,Cyprus,NONMIG,MALE,531.71
2010,Slovenia,NONMIG,BOTHSEX,1757.49
2010,Slovenia,NONMIG,FEMALE,1020.2
2010,Slovenia,_T,FEMALE,1029.1
2010,Slovenia,_T,MALE,2598.26
2010,Slovenia,NONMIG,MALE,2372.19
2010,Slovenia,_T,BOTHSEX,1888.14
2013,Cyprus,_T,BOTHSEX,419.64
2013,Cyprus,NONMIG,BOTHSEX,406.97
2013,Cyprus,NONMIG,FEMALE,252.15
2014,Cyprus,_T,BOTHSEX,560.76
2014,Cyprus,_T,MALE,844.89
2014,Cyprus,NONMIG,MALE,767.57
2011,Slovenia,NONMIG,FEMALE,1026.46
2011,Slovenia,_T,MALE,2528.23
2011,Slovenia,NONMIG,BOTHSEX,1734.69
2011,Slovenia,_T,BOTHSEX,1856.67
2011,Slovenia,_T,FEMALE,1033.48
2011,Slovenia,NONMIG,MALE,2322.94
2014,Cyprus,_T,FEMALE,307.82
2014,Cyprus,NONMIG,FEMALE,287.54
2014,Cyprus,NONMIG,BOTHSEX,524.63
2015,Cyprus,_T,MALE,759.16
2015,Cyprus,NONMIG,FEMALE,251.51
2015,Cyprus,NONMIG,BOTHSEX,474.71
2012,Slovenia,NONMIG,MALE,2186.11
2012,Slovenia,NONMIG,FEMALE,892.12
2012,Slovenia,_T,MALE,2362.72
2012,Slovenia,_T,FEMALE,900.47
2012,Slovenia,NONMIG,BOTHSEX,1590.52
2012,Slovenia,_T,BOTHSEX,1697.28
2013,Slovenia,NONMIG,FEMALE,810.69
2013,Slovenia,NONMIG,MALE,1868.3
2013,Slovenia,_T,BOTHSEX,1490.82
2013,Slovenia,NONMIG,BOTHSEX,1382.95
2013,Slovenia,_T,FEMALE,820.19
2013,Slovenia,_T,MALE,2046.69
2015,Cyprus,NONMIG,MALE,686.32
2015,Cyprus,_T,BOTHSEX,515.17
2015,Cyprus,_T,FEMALE,277.53
2016,Cyprus,_T,BOTHSEX,531.24
2017,Cyprus,_T,BOTHSEX,553.94
2018,Cyprus,_T,BOTHSEX,547.47
2019,Cyprus,_T,BOTHSEX,528.41
2014,Slovenia,_T,FEMALE,831.32
2014,Slovenia,_T,MALE,2074.99
2014,Slovenia,_T,BOTHSEX,1520.46
2014,Slovenia,NONMIG,BOTHSEX,1415.5
2014,Slovenia,NONMIG,MALE,1903.07
2014,Slovenia,NONMIG,FEMALE,824.86
2015,Slovenia,_T,MALE,2050.21
2015,Slovenia,_T,BOTHSEX,1512.11
2015,Slovenia,NONMIG,FEMALE,847.1
2015,Slovenia,NONMIG,BOTHSEX,1419.3
2015,Slovenia,NONMIG,MALE,1896.59
2015,Slovenia,_T,FEMALE,849.73
2020,Cyprus,_T,BOTHSEX,419.91
2000,Czechia,_T,BOTHSEX,2052
2000,Czechia,_T,MALE,3016
2000,Czechia,_T,FEMALE,968
2001,Czechia,_T,BOTHSEX,2075
2001,Czechia,_T,FEMALE,1052
2001,Czechia,_T,MALE,2985
2002,Czechia,_T,MALE,2900
2002,Czechia,_T,BOTHSEX,2034
2002,Czechia,_T,FEMALE,1061
2003,Czechia,_T,BOTHSEX,1872
2003,Czechia,_T,FEMALE,1004
2003,Czechia,_T,MALE,2627
2004,Czechia,_T,BOTHSEX,1861
2004,Czechia,_T,MALE,2613
2004,Czechia,_T,FEMALE,1011
2016,Slovenia,_T,BOTHSEX,1431.14
2017,Slovenia,_T,BOTHSEX,1534.73
2018,Slovenia,_T,BOTHSEX,1460.6
2019,Slovenia,_T,FEMALE,896.89
2019,Slovenia,_T,MALE,2021.68
2019,Slovenia,_T,BOTHSEX,1518.47
2020,Slovenia,_T,BOTHSEX,1867.77
2005,Czechia,_T,MALE,2577
2005,Czechia,_T,BOTHSEX,1847
2005,Czechia,_T,FEMALE,1017
2006,Czechia,_T,MALE,2553
2006,Czechia,_T,BOTHSEX,1830
2006,Czechia,_T,FEMALE,1011
2007,Czechia,_T,FEMALE,921
2007,Czechia,_T,MALE,2354
2007,Czechia,_T,BOTHSEX,1680
2008,Czechia,_T,FEMALE,884
2008,Czechia,_T,BOTHSEX,1559
2008,Czechia,_T,MALE,2156
2009,Czechia,NONMIG,MALE,1689.76
2009,Czechia,_T,FEMALE,870.3
2009,Czechia,NONMIG,BOTHSEX,1335.91
2009,Czechia,_T,MALE,1701.44
2009,Czechia,NONMIG,FEMALE,862.98
2009,Czechia,_T,BOTHSEX,1345.93
2010,Czechia,_T,BOTHSEX,1332.78
2010,Czechia,NONMIG,FEMALE,888.53
2010,Czechia,_T,MALE,1658.25
2010,Czechia,NONMIG,MALE,1642.89
2010,Czechia,NONMIG,BOTHSEX,1320.19
2010,Czechia,_T,FEMALE,896.39
2011,Czechia,_T,BOTHSEX,906.84
2011,Czechia,_T,FEMALE,597.27
2011,Czechia,NONMIG,FEMALE,591.33
2011,Czechia,NONMIG,MALE,1133.93
2011,Czechia,NONMIG,BOTHSEX,897.78
2011,Czechia,_T,MALE,1144.64
2012,Czechia,_T,BOTHSEX,875.64
2012,Czechia,NONMIG,MALE,1066.48
2012,Czechia,_T,FEMALE,581.27
2012,Czechia,NONMIG,FEMALE,577.21
2012,Czechia,NONMIG,BOTHSEX,852.82
2012,Czechia,_T,MALE,1102.99
