Year,GeoAreaName,Sex,Value
2011,Portugal,BOTHSEX,41.9
2013,Portugal,MALE,48
2013,Portugal,BOTHSEX,46.4
2013,Portugal,FEMALE,44.7
2014,Portugal,FEMALE,44.5
2014,Portugal,BOTHSEX,46.6
2014,Portugal,MALE,48.8
2020,Portugal,BOTHSEX,40.2
2001,Romania,BOTHSEX,45.2
2005,Romania,BOTHSEX,38
2007,Romania,BOTHSEX,33.2
2009,Romania,BOTHSEX,52.3
2010,Romania,BOTHSEX,55.4
2011,Romania,BOTHSEX,26.8
2013,Romania,BOTHSEX,26.3
2013,Romania,FEMALE,37.8
2013,Romania,MALE,19
2014,Romania,MALE,16.9
2014,Romania,BOTHSEX,22.7
2014,Romania,FEMALE,31.7
2020,Romania,FEMALE,21.1
2020,Romania,MALE,12.8
2020,Romania,BOTHSEX,15.8
2000,Serbia,BOTHSEX,11.1
2005,Serbia,BOTHSEX,10.4
2007,Serbia,BOTHSEX,7.7
2009,Serbia,BOTHSEX,11.6
2010,Serbia,BOTHSEX,10.2
2011,Serbia,BOTHSEX,8.5
2012,Serbia,FEMALE,7.8
2012,Serbia,MALE,9.9
2012,Serbia,BOTHSEX,8.8
2020,Serbia,MALE,6.5
2020,Serbia,BOTHSEX,6.6
2020,Serbia,FEMALE,6.6
2021,Serbia,MALE,8.9
2021,Serbia,FEMALE,10.2
2021,Serbia,BOTHSEX,9.5
2000,Slovakia,BOTHSEX,23.1
2005,Slovakia,BOTHSEX,9.1
2007,Slovakia,BOTHSEX,7.6
2009,Slovakia,BOTHSEX,15.8
2010,Slovakia,BOTHSEX,11.1
2011,Slovakia,BOTHSEX,11.5
2013,Slovakia,FEMALE,11.4
2013,Slovakia,MALE,9.8
2013,Slovakia,BOTHSEX,10.5
2014,Slovakia,FEMALE,10.7
2014,Slovakia,BOTHSEX,9.9
2014,Slovakia,MALE,9.2
2020,Slovakia,BOTHSEX,13
2000,Slovenia,BOTHSEX,21.7
2005,Slovenia,BOTHSEX,19.2
2007,Slovenia,BOTHSEX,20
2009,Slovenia,BOTHSEX,36.1
2010,Slovenia,BOTHSEX,34.4
2011,Slovenia,BOTHSEX,32.8
2013,Slovenia,BOTHSEX,29.4
2014,Slovenia,BOTHSEX,25.9
2016,Slovenia,FEMALE,22.2
2016,Slovenia,MALE,30.4
2020,Slovenia,FEMALE,24
2020,Slovenia,MALE,35.3
2020,Slovenia,BOTHSEX,29.7
2000,Spain,BOTHSEX,41.4
2005,Spain,BOTHSEX,65.1
2007,Spain,BOTHSEX,73.9
2009,Spain,BOTHSEX,62.3
2010,Spain,BOTHSEX,63
2011,Spain,BOTHSEX,53.2
2013,Spain,FEMALE,37.6
2013,Spain,MALE,42.2
2013,Spain,BOTHSEX,40
2014,Spain,FEMALE,35.1
2014,Spain,MALE,38.9
2014,Spain,BOTHSEX,37.1
2020,Spain,MALE,44.3
2020,Spain,BOTHSEX,44.2
2020,Spain,FEMALE,44.1
2005,Sweden,BOTHSEX,86.2
2007,Sweden,BOTHSEX,64.8
2009,Sweden,BOTHSEX,39.2
2010,Sweden,BOTHSEX,33.9
2011,Sweden,BOTHSEX,28.4
2014,Sweden,BOTHSEX,25.9
2020,Sweden,MALE,54.8
2020,Sweden,FEMALE,66.9
2020,Sweden,BOTHSEX,60.2
2000,Switzerland,BOTHSEX,79.2
2005,Switzerland,BOTHSEX,82.4
2007,Switzerland,BOTHSEX,71.4
2009,Switzerland,BOTHSEX,72.2
2010,Switzerland,BOTHSEX,74.8
2011,Switzerland,BOTHSEX,64.7
2013,Switzerland,BOTHSEX,59
2013,Switzerland,MALE,60.9
2013,Switzerland,FEMALE,57
2014,Switzerland,BOTHSEX,57.7
2014,Switzerland,MALE,59.9
2014,Switzerland,FEMALE,55.3
2020,Switzerland,MALE,66.8
2020,Switzerland,BOTHSEX,62
2020,Switzerland,FEMALE,56.7
2005,Tajikistan,BOTHSEX,5.1
2007,Tajikistan,BOTHSEX,5
2009,Tajikistan,BOTHSEX,3.8
2010,Tajikistan,BOTHSEX,5.3
2011,Tajikistan,BOTHSEX,8.5
2016,Tajikistan,MALE,16.2
2016,Tajikistan,FEMALE,18.2
2016,Tajikistan,BOTHSEX,17.3
2020,Tajikistan,BOTHSEX,20.8
2004,Türkiye,BOTHSEX,8.7
2005,Türkiye,BOTHSEX,5.4
2007,Türkiye,BOTHSEX,4.3
2009,Türkiye,BOTHSEX,7.9
2010,Türkiye,BOTHSEX,6.3
2011,Türkiye,BOTHSEX,6.5
2013,Türkiye,BOTHSEX,1.4
2013,Türkiye,MALE,1.6
2013,Türkiye,FEMALE,1
2014,Türkiye,FEMALE,1.1
2014,Türkiye,BOTHSEX,1.4
2014,Türkiye,MALE,1.6
2020,Türkiye,BOTHSEX,18.3
2022,Turkmenistan,BOTHSEX,0
2000,Ukraine,BOTHSEX,23.6
2005,Ukraine,BOTHSEX,40.3
2007,Ukraine,BOTHSEX,34.4
2009,Ukraine,BOTHSEX,26.2
2010,Ukraine,BOTHSEX,18.7
2011,Ukraine,BOTHSEX,21.3
2015,Ukraine,BOTHSEX,21.9
2018,Ukraine,FEMALE,19
2018,Ukraine,MALE,15
2018,Ukraine,BOTHSEX,17
2020,Ukraine,BOTHSEX,84.1
2003,North Macedonia,BOTHSEX,9.9
2004,North Macedonia,BOTHSEX,10.7
2007,North Macedonia,BOTHSEX,7.8
2009,North Macedonia,BOTHSEX,8.2
2016,North Macedonia,BOTHSEX,11.5
2020,North Macedonia,BOTHSEX,17.5
2017,Uzbekistan,BOTHSEX,0.8
2017,Uzbekistan,BOTHSEX,0.8
