Year,GeoAreaName,Sex,Value
2018,Turkmenistan,FEMALE,25.81
2019,Turkmenistan,FEMALE,25.00
2020,Turkmenistan,FEMALE,25.00
2021,Turkmenistan,FEMALE,25
2022,Turkmenistan,FEMALE,25.86
2023,Turkmenistan,FEMALE,25.86
2000,Ukraine,FEMALE,7.78
2001,Ukraine,FEMALE,7.78
2002,Ukraine,FEMALE,7.78
2003,Ukraine,FEMALE,5.33
2004,Ukraine,FEMALE,5.33
2005,Ukraine,FEMALE,5.33
2006,Ukraine,FEMALE,5.33
2018,Malta,FEMALE,11.94
2019,Malta,FEMALE,11.94
2020,Malta,FEMALE,13.43
2021,Malta,FEMALE,13.43
2022,Malta,FEMALE,13.43
2023,Malta,FEMALE,27.85
2000,Republic of Moldova,FEMALE,8.91
2001,Republic of Moldova,FEMALE,7.92
2002,Republic of Moldova,FEMALE,12.87
2007,Ukraine,FEMALE,8.67
2008,Ukraine,FEMALE,8.22
2009,Ukraine,FEMALE,8.22
2010,Ukraine,FEMALE,8.00
2011,Ukraine,FEMALE,8.00
2012,Ukraine,FEMALE,8.00
2013,Ukraine,FEMALE,9.44
2014,Ukraine,FEMALE,9.73
2015,Ukraine,FEMALE,11.85
2003,Republic of Moldova,FEMALE,12.87
2004,Republic of Moldova,FEMALE,12.87
2005,Republic of Moldova,FEMALE,15.84
2006,Republic of Moldova,FEMALE,21.78
2007,Republic of Moldova,FEMALE,21.78
2008,Republic of Moldova,FEMALE,21.78
2009,Republic of Moldova,FEMALE,21.78
2010,Republic of Moldova,FEMALE,23.76
2011,Republic of Moldova,FEMALE,18.81
2012,Republic of Moldova,FEMALE,19.80
2013,Republic of Moldova,FEMALE,19.80
2014,Republic of Moldova,FEMALE,18.81
2015,Republic of Moldova,FEMALE,20.79
2016,Republic of Moldova,FEMALE,21.78
2017,Republic of Moldova,FEMALE,22.77
2018,Republic of Moldova,FEMALE,22.77
2016,Ukraine,FEMALE,12.09
2017,Ukraine,FEMALE,12.29
2018,Ukraine,FEMALE,12.29
2019,Ukraine,FEMALE,11.58
2020,Ukraine,FEMALE,20.80
2021,Ukraine,FEMALE,20.8
2022,Ukraine,FEMALE,20.33
2023,Ukraine,FEMALE,20.43
2000,North Macedonia,FEMALE,7.50
2019,Republic of Moldova,FEMALE,22.77
2020,Republic of Moldova,FEMALE,24.75
2021,Republic of Moldova,FEMALE,24.75
2022,Republic of Moldova,FEMALE,40.59
2023,Republic of Moldova,FEMALE,38.61
2007,Montenegro,FEMALE,8.64
2008,Montenegro,FEMALE,11.11
2009,Montenegro,FEMALE,11.11
2010,Montenegro,FEMALE,11.11
2011,Montenegro,FEMALE,11.11
2012,Montenegro,FEMALE,12.35
2013,Montenegro,FEMALE,17.28
2014,Montenegro,FEMALE,14.81
2015,Montenegro,FEMALE,17.28
2016,Montenegro,FEMALE,17.28
2017,Montenegro,FEMALE,23.46
2018,Montenegro,FEMALE,23.46
2001,North Macedonia,FEMALE,6.67
2002,North Macedonia,FEMALE,6.67
2003,North Macedonia,FEMALE,18.33
2004,North Macedonia,FEMALE,18.33
2005,North Macedonia,FEMALE,19.17
2006,North Macedonia,FEMALE,19.17
2007,North Macedonia,FEMALE,28.33
2008,North Macedonia,FEMALE,29.17
2009,North Macedonia,FEMALE,31.67
2010,North Macedonia,FEMALE,32.50
2011,North Macedonia,FEMALE,32.50
2012,North Macedonia,FEMALE,30.89
2013,North Macedonia,FEMALE,32.52
2014,North Macedonia,FEMALE,34.15
2015,North Macedonia,FEMALE,33.33
2016,North Macedonia,FEMALE,33.33
2017,North Macedonia,FEMALE,31.67
2018,North Macedonia,FEMALE,37.50
2019,Montenegro,FEMALE,23.46
2020,Montenegro,FEMALE,29.63
2021,Montenegro,FEMALE,24.69
2022,Montenegro,FEMALE,27.16
2023,Montenegro,FEMALE,28.4
2000,Netherlands,FEMALE,36.00
2001,Netherlands,FEMALE,36.00
2002,Netherlands,FEMALE,36.00
2003,Netherlands,FEMALE,36.67
2004,Netherlands,FEMALE,36.67
2005,Netherlands,FEMALE,36.67
2006,Netherlands,FEMALE,36.67
2007,Netherlands,FEMALE,36.67
2008,Netherlands,FEMALE,39.33
2009,Netherlands,FEMALE,41.33
2010,Netherlands,FEMALE,42.00
2011,Netherlands,FEMALE,40.67
2012,Netherlands,FEMALE,40.67
2013,Netherlands,FEMALE,38.67
2014,Netherlands,FEMALE,38.67
2015,Netherlands,FEMALE,37.33
2016,Netherlands,FEMALE,37.33
2017,Netherlands,FEMALE,38.00
2018,Netherlands,FEMALE,36.00
2019,Netherlands,FEMALE,31.33
2020,Netherlands,FEMALE,33.33
2017,Belgium,FEMALE,38.00
2018,Belgium,FEMALE,38.00
2019,Belgium,FEMALE,38.00
2020,Belgium,FEMALE,40.67
2021,Belgium,FEMALE,42
2022,Belgium,FEMALE,42
2023,Belgium,FEMALE,42.67
2000,Bosnia and Herzegovina,FEMALE,7.14
2001,Bosnia and Herzegovina,FEMALE,7.14
2021,Netherlands,FEMALE,33.33
2022,Netherlands,FEMALE,40.67
2023,Netherlands,FEMALE,40.67
2000,Norway,FEMALE,36.36
2001,Norway,FEMALE,36.36
2002,Norway,FEMALE,35.76
2003,Norway,FEMALE,36.36
2004,Norway,FEMALE,36.36
2005,Norway,FEMALE,38.18
2002,Bosnia and Herzegovina,FEMALE,16.67
2003,Bosnia and Herzegovina,FEMALE,16.67
2004,Bosnia and Herzegovina,FEMALE,16.67
2005,Bosnia and Herzegovina,FEMALE,16.67
2006,Bosnia and Herzegovina,FEMALE,16.67
2007,Bosnia and Herzegovina,FEMALE,14.29
2008,Bosnia and Herzegovina,FEMALE,11.90
2009,Bosnia and Herzegovina,FEMALE,11.90
2010,Bosnia and Herzegovina,FEMALE,19.05
2011,Bosnia and Herzegovina,FEMALE,16.67
2012,Bosnia and Herzegovina,FEMALE,21.43
2013,Bosnia and Herzegovina,FEMALE,21.43
2014,Bosnia and Herzegovina,FEMALE,21.43
2015,Bosnia and Herzegovina,FEMALE,21.43
2016,Bosnia and Herzegovina,FEMALE,21.43
2017,Bosnia and Herzegovina,FEMALE,21.43
2018,Bosnia and Herzegovina,FEMALE,21.43
2019,Bosnia and Herzegovina,FEMALE,21.43
2020,Bosnia and Herzegovina,FEMALE,21.43
2021,Bosnia and Herzegovina,FEMALE,26.19
2022,Bosnia and Herzegovina,FEMALE,26.19
2023,Bosnia and Herzegovina,FEMALE,19.05
2000,Bulgaria,FEMALE,10.83
2001,Bulgaria,FEMALE,10.83
2002,Bulgaria,FEMALE,26.25
2003,Bulgaria,FEMALE,26.25
2004,Bulgaria,FEMALE,26.25
2005,Bulgaria,FEMALE,26.25
2006,Bulgaria,FEMALE,22.08
2007,Bulgaria,FEMALE,22.08
2008,Bulgaria,FEMALE,21.67
2009,Bulgaria,FEMALE,21.67
2010,Bulgaria,FEMALE,20.83
