Year,GeoAreaName,Disability status,Sex,Value
2016,Poland,PD,MALE,24.77
2016,Poland,_T,MALE,8.68
2016,Poland,PWD,MALE,8.39
2016,Poland,_T,FEMALE,11.57
2016,Poland,_T,BOTHSEX,10.06
2016,Poland,PD,FEMALE,20.99
2016,Poland,PD,BOTHSEX,23.04
2017,Poland,PD,FEMALE,13.88
2017,Poland,_T,MALE,7.71
2017,Poland,PD,MALE,19.1
2017,Poland,PWD,BOTHSEX,8.94
2017,Poland,PWD,MALE,7.38
2017,Poland,PWD,FEMALE,10.63
2017,Poland,_T,BOTHSEX,9.13
2017,Poland,PD,BOTHSEX,17.45
2017,Poland,_T,FEMALE,10.68
2018,Poland,_T,BOTHSEX,7.82
2018,Poland,PWD,MALE,6.03
2018,Poland,PWD,BOTHSEX,7.6
2018,Poland,_T,MALE,6.38
2018,Poland,PD,FEMALE,16.06
2018,Poland,PWD,FEMALE,9.28
2018,Poland,PD,BOTHSEX,20.36
2005,Hungary,_T,MALE,11.34
2005,Hungary,PD,BOTHSEX,22.77
2006,Hungary,PWD,MALE,10.43
2006,Hungary,_T,MALE,11.03
2006,Hungary,PWD,FEMALE,10.15
2006,Hungary,_T,FEMALE,10.8
2006,Hungary,_T,BOTHSEX,10.92
2006,Hungary,PD,FEMALE,30.9
2006,Hungary,PWD,BOTHSEX,10.3
2012,Austria,PD,BOTHSEX,33.18
2012,Austria,PD,FEMALE,31.97
2012,Austria,PWD,MALE,6.52
2012,Austria,PWD,BOTHSEX,6.82
2012,Austria,_T,BOTHSEX,7.81
2013,Austria,_T,BOTHSEX,8.72
2013,Austria,_T,MALE,8.61
2013,Austria,_T,FEMALE,8.87
2013,Austria,PWD,FEMALE,7.89
2006,Hungary,PD,BOTHSEX,31.86
2006,Hungary,PD,MALE,32.82
2007,Hungary,_T,MALE,10.62
2007,Hungary,PWD,BOTHSEX,10.1
2007,Hungary,PWD,MALE,10.08
2007,Hungary,PD,FEMALE,22.83
2007,Hungary,PWD,FEMALE,10.13
2007,Hungary,_T,FEMALE,10.52
2007,Hungary,PD,MALE,32.31
2018,Poland,PD,MALE,22.98
2018,Poland,_T,FEMALE,9.37
2019,Poland,_T,BOTHSEX,7.34
2019,Poland,PWD,BOTHSEX,7.18
2019,Poland,_T,MALE,6.09
2019,Poland,PWD,MALE,5.86
2019,Poland,_T,FEMALE,8.64
2019,Poland,PWD,FEMALE,8.57
2019,Poland,PD,BOTHSEX,15.77
2007,Hungary,_T,BOTHSEX,10.57
2007,Hungary,PD,BOTHSEX,27.42
2008,Hungary,PWD,FEMALE,11.1
2008,Hungary,_T,BOTHSEX,11.53
2008,Hungary,PD,BOTHSEX,29.27
2008,Hungary,PWD,BOTHSEX,11.02
2008,Hungary,_T,FEMALE,11.72
2008,Hungary,_T,MALE,11.38
2008,Hungary,PWD,MALE,10.95
2013,Austria,PD,BOTHSEX,35.39
2013,Austria,PD,FEMALE,34.43
2013,Austria,PWD,BOTHSEX,7.68
2013,Austria,PWD,MALE,7.51
2013,Austria,PD,MALE,36.11
2014,Austria,PD,MALE,43.7
2014,Austria,PWD,FEMALE,8.28
2014,Austria,PWD,BOTHSEX,8.35
2014,Austria,PD,BOTHSEX,45.92
2019,Poland,PD,MALE,17.81
2019,Poland,PD,FEMALE,13.13
2020,Poland,PWD,BOTHSEX,6.44
2020,Poland,PD,MALE,16.39
2020,Poland,_T,MALE,5.55
2020,Poland,_T,FEMALE,7.85
2020,Poland,_T,BOTHSEX,6.65
2020,Poland,PWD,MALE,5.38
2020,Poland,PD,BOTHSEX,19.13
2008,Hungary,PD,FEMALE,33.25
2008,Hungary,PD,MALE,25.99
2009,Hungary,PWD,MALE,10.91
2009,Hungary,_T,FEMALE,11.18
2009,Hungary,PD,BOTHSEX,30.31
2009,Hungary,PD,FEMALE,34.19
2009,Hungary,PD,MALE,26.48
2009,Hungary,PWD,BOTHSEX,10.79
2009,Hungary,_T,MALE,11.21
2009,Hungary,PWD,FEMALE,10.65
2009,Hungary,_T,BOTHSEX,11.19
2010,Hungary,PWD,BOTHSEX,13.52
2010,Hungary,PD,MALE,27.78
2010,Hungary,PWD,MALE,14.35
2010,Hungary,_T,BOTHSEX,13.74
2010,Hungary,_T,FEMALE,12.71
2010,Hungary,PWD,FEMALE,12.53
2010,Hungary,_T,MALE,14.62
2010,Hungary,PD,BOTHSEX,23.58
2010,Hungary,PD,FEMALE,19.73
2011,Hungary,PWD,FEMALE,14.2
2011,Hungary,PD,MALE,30.65
2011,Hungary,PD,BOTHSEX,32.02
2011,Hungary,_T,FEMALE,14.6
2011,Hungary,PWD,MALE,15.89
2011,Hungary,_T,MALE,16.12
2011,Hungary,PD,FEMALE,33.21
2020,Poland,PWD,FEMALE,7.61
2020,Poland,PD,FEMALE,21.95
2004,Portugal,PWD,FEMALE,11.18
2004,Portugal,_T,MALE,8.88
2004,Portugal,_T,BOTHSEX,9.99
2004,Portugal,PWD,BOTHSEX,9.59
2004,Portugal,PWD,MALE,8.29
2004,Portugal,_T,FEMALE,11.32
2004,Portugal,PD,MALE,22.76
2004,Portugal,PD,FEMALE,13.68
2004,Portugal,PD,BOTHSEX,17.98
2005,Portugal,_T,MALE,8.74
2005,Portugal,PD,BOTHSEX,20.7
2005,Portugal,_T,FEMALE,11.43
2005,Portugal,PWD,FEMALE,11.2
2005,Portugal,PD,MALE,25.5
2005,Portugal,PD,FEMALE,16.69
2005,Portugal,_T,BOTHSEX,9.99
2005,Portugal,PWD,MALE,8.23
2005,Portugal,PWD,BOTHSEX,9.6
2006,Portugal,_T,FEMALE,11.5
2006,Portugal,PWD,MALE,8.59
2006,Portugal,PD,MALE,17.24
2006,Portugal,_T,MALE,8.81
2006,Portugal,PWD,FEMALE,10.99
2006,Portugal,_T,BOTHSEX,10.07
2006,Portugal,PWD,BOTHSEX,9.7
2006,Portugal,PD,BOTHSEX,22.03
2006,Portugal,PD,FEMALE,26.33
2007,Portugal,_T,FEMALE,11.41
2007,Portugal,PWD,FEMALE,11.05
2007,Portugal,PD,FEMALE,19.55
2007,Portugal,_T,BOTHSEX,10.18
2007,Portugal,PD,BOTHSEX,18.02
2007,Portugal,PWD,MALE,8.85
2007,Portugal,PD,MALE,16.23
2011,Hungary,PWD,BOTHSEX,15.11
2011,Hungary,_T,BOTHSEX,15.42
2012,Hungary,PWD,BOTHSEX,15.15
2012,Hungary,PD,FEMALE,24.35
2012,Hungary,PWD,MALE,15.27
2012,Hungary,PD,MALE,34.77
2012,Hungary,_T,BOTHSEX,15.39
2012,Hungary,_T,MALE,15.56
2012,Hungary,PD,BOTHSEX,29.19
2012,Hungary,_T,FEMALE,15.19
2012,Hungary,PWD,FEMALE,15
2013,Hungary,PWD,FEMALE,14.98
2013,Hungary,PD,MALE,31.07
2013,Hungary,_T,FEMALE,15.4
2013,Hungary,PD,FEMALE,34.98
2013,Hungary,PWD,MALE,15.65
2013,Hungary,_T,MALE,15.89
2013,Hungary,PD,BOTHSEX,33.18
2007,Portugal,PWD,BOTHSEX,9.88
2007,Portugal,_T,MALE,9.09
2008,Portugal,PD,MALE,10.69
2008,Portugal,PWD,BOTHSEX,8.94
2008,Portugal,_T,BOTHSEX,9.06
2008,Portugal,_T,FEMALE,10.3
2008,Portugal,PWD,FEMALE,10.14
2008,Portugal,PD,FEMALE,14.51
2008,Portugal,PWD,MALE,7.92
2008,Portugal,_T,MALE,7.99
2008,Portugal,PD,BOTHSEX,12.79
2009,Portugal,_T,FEMALE,14.9
2009,Portugal,_T,BOTHSEX,13.74
2009,Portugal,PD,MALE,27.48
2009,Portugal,PWD,MALE,12.41
2009,Portugal,_T,MALE,12.69
2009,Portugal,PWD,BOTHSEX,13.42
2009,Portugal,PD,BOTHSEX,25.99
2013,Hungary,PWD,BOTHSEX,15.34
2013,Hungary,_T,BOTHSEX,15.66
2014,Hungary,PD,MALE,52.48
2014,Hungary,_T,BOTHSEX,14.77
2014,Hungary,_T,FEMALE,13.42
2014,Hungary,PWD,FEMALE,12.88
2014,Hungary,PWD,BOTHSEX,14.2
2014,Hungary,PD,FEMALE,42.67
2014,Hungary,PWD,MALE,15.31
2009,Portugal,PWD,FEMALE,14.57
2009,Portugal,PD,FEMALE,25
2010,Portugal,PWD,BOTHSEX,14.62
2010,Portugal,PD,BOTHSEX,38.05
2010,Portugal,_T,BOTHSEX,15.14
2010,Portugal,PWD,MALE,13.22
2010,Portugal,PD,MALE,35.38
2010,Portugal,PD,FEMALE,40.94
2010,Portugal,PWD,FEMALE,16.18
2010,Portugal,_T,MALE,13.71
2010,Portugal,_T,FEMALE,16.74
2011,Portugal,PD,BOTHSEX,14.4
2011,Portugal,PWD,FEMALE,12.6
2011,Portugal,_T,FEMALE,12.9
2011,Portugal,PWD,MALE,12.4
2011,Portugal,PD,FEMALE,14.6
2011,Portugal,PD,MALE,14.1
2011,Portugal,_T,MALE,12.6
2011,Portugal,PWD,BOTHSEX,12.5
2014,Hungary,_T,MALE,15.92
2014,Hungary,PD,BOTHSEX,47.76
2015,Hungary,PWD,FEMALE,7.4
2015,Hungary,PD,MALE,19.4
2015,Hungary,PD,BOTHSEX,18
2015,Hungary,PD,FEMALE,16.6
2015,Hungary,PWD,MALE,7.2
2015,Hungary,PWD,BOTHSEX,7.3
2015,Hungary,_T,FEMALE,7.8
2015,Hungary,_T,MALE,7.7
2015,Hungary,_T,BOTHSEX,7.8
2016,Hungary,_T,BOTHSEX,9.92
2016,Hungary,PWD,MALE,10.42
2016,Hungary,_T,FEMALE,9.07
2016,Hungary,_T,MALE,10.63
2016,Hungary,PD,FEMALE,36.94
2016,Hungary,PD,BOTHSEX,32.08
2016,Hungary,PWD,BOTHSEX,9.57
2011,Portugal,_T,BOTHSEX,12.8
2012,Portugal,PD,MALE,29.78
2012,Portugal,PWD,BOTHSEX,20.06
2012,Portugal,PWD,MALE,19.76
2012,Portugal,_T,MALE,20.03
2012,Portugal,PD,FEMALE,35.69
2012,Portugal,_T,BOTHSEX,20.43
2012,Portugal,PD,BOTHSEX,32.88
2012,Portugal,_T,FEMALE,20.86
2016,Hungary,PWD,FEMALE,8.54
2016,Hungary,PD,MALE,26.21
2017,Hungary,_T,MALE,8.37
2017,Hungary,PD,MALE,22.06
2017,Hungary,PD,FEMALE,27.02
2017,Hungary,PWD,BOTHSEX,7.47
2017,Hungary,_T,BOTHSEX,7.83
2017,Hungary,PWD,FEMALE,6.7
2017,Hungary,PD,BOTHSEX,24.8
2012,Portugal,PWD,FEMALE,20.38
2013,Portugal,_T,MALE,22.62
2013,Portugal,PWD,BOTHSEX,22.38
2013,Portugal,PD,MALE,38.2
2013,Portugal,PWD,MALE,22.18
2013,Portugal,PWD,FEMALE,22.58
2013,Portugal,_T,BOTHSEX,22.88
2013,Portugal,PD,FEMALE,36.96
2013,Portugal,PD,BOTHSEX,37.48
2017,Hungary,PWD,MALE,8.13
2017,Hungary,_T,FEMALE,7.2
2018,Hungary,PWD,MALE,6.24
2018,Hungary,_T,BOTHSEX,6.79
2018,Hungary,PD,FEMALE,21.71
2018,Hungary,PD,BOTHSEX,30.3
2018,Hungary,_T,MALE,6.77
2018,Hungary,PWD,BOTHSEX,6.34
2018,Hungary,PD,MALE,43.39
2018,Hungary,PWD,FEMALE,6.45
2018,Hungary,_T,FEMALE,6.82
2019,Hungary,_T,FEMALE,6.49
2019,Hungary,_T,BOTHSEX,5.95
2019,Hungary,_T,MALE,5.47
2019,Hungary,PWD,BOTHSEX,5.44
2019,Hungary,PD,MALE,25.48
2019,Hungary,PD,FEMALE,43.94
2019,Hungary,PD,BOTHSEX,35.06
2013,Portugal,_T,FEMALE,23.15
2014,Portugal,_T,BOTHSEX,21.75
2014,Portugal,PWD,BOTHSEX,21.28
2014,Portugal,PWD,MALE,21.15
2014,Portugal,PWD,FEMALE,21.41
2014,Portugal,PD,MALE,33.42
2014,Portugal,_T,FEMALE,21.98
2014,Portugal,_T,MALE,21.52
2014,Portugal,PD,FEMALE,35.27
2019,Hungary,PWD,FEMALE,5.77
2019,Hungary,PWD,MALE,5.16
2020,Hungary,PWD,MALE,5.37
2020,Hungary,_T,BOTHSEX,6.02
2020,Hungary,_T,FEMALE,6.46
2020,Hungary,PD,MALE,24.17
2020,Hungary,PD,BOTHSEX,24.12
2020,Hungary,PWD,BOTHSEX,5.74
2020,Hungary,_T,MALE,5.64
2014,Portugal,PD,BOTHSEX,34.47
2015,Portugal,PWD,BOTHSEX,18.07
2015,Portugal,PWD,MALE,18.54
2015,Portugal,_T,FEMALE,18.08
2015,Portugal,PD,MALE,34.57
2015,Portugal,_T,BOTHSEX,18.58
2015,Portugal,PWD,FEMALE,17.58
2015,Portugal,PD,BOTHSEX,32.22
2015,Portugal,PD,FEMALE,30.25
2020,Hungary,PWD,FEMALE,6.18
2020,Hungary,PD,FEMALE,24.07
2021,Hungary,PWD,MALE,6.49
2021,Hungary,PD,FEMALE,36.56
2021,Hungary,PWD,BOTHSEX,7.03
2021,Hungary,_T,BOTHSEX,7.33
2021,Hungary,PD,MALE,24.2
2021,Hungary,_T,MALE,6.75
2021,Hungary,PD,BOTHSEX,29.2
2015,Portugal,_T,MALE,19.06
2016,Portugal,PD,FEMALE,30.13
2016,Portugal,_T,BOTHSEX,16.64
2016,Portugal,_T,MALE,16.51
2016,Portugal,PWD,BOTHSEX,16.25
2016,Portugal,PWD,FEMALE,16.36
2016,Portugal,PWD,MALE,16.14
2016,Portugal,_T,FEMALE,16.77
2016,Portugal,PD,BOTHSEX,29.78
2021,Hungary,PWD,FEMALE,7.67
2021,Hungary,_T,FEMALE,8.01
2004,Iceland,PWD,BOTHSEX,2.12
2004,Iceland,_T,MALE,2.2
2004,Iceland,_T,FEMALE,2.1
2004,Iceland,PWD,MALE,2.13
2004,Iceland,PWD,FEMALE,2.11
2004,Iceland,_T,BOTHSEX,2.15
2005,Iceland,PWD,BOTHSEX,2.19
2016,Portugal,PD,MALE,29.41
2017,Portugal,PD,BOTHSEX,22.79
2017,Portugal,PWD,MALE,13.44
2017,Portugal,PWD,BOTHSEX,13.8
2017,Portugal,PD,MALE,26.76
2017,Portugal,_T,BOTHSEX,14.09
2017,Portugal,PWD,FEMALE,14.16
2017,Portugal,_T,MALE,13.8
2017,Portugal,PD,FEMALE,19.87
2005,Iceland,_T,MALE,2.06
2005,Iceland,_T,BOTHSEX,2.19
2005,Iceland,_T,FEMALE,2.34
2005,Iceland,PWD,MALE,2.08
2005,Iceland,PWD,FEMALE,2.31
2006,Iceland,PWD,MALE,1.28
2006,Iceland,_T,FEMALE,1.76
2006,Iceland,_T,BOTHSEX,1.5
2006,Iceland,PWD,BOTHSEX,1.45
2006,Iceland,PWD,FEMALE,1.66
2006,Iceland,_T,MALE,1.29
2007,Iceland,_T,MALE,1
2007,Iceland,PWD,MALE,1.01
2007,Iceland,PWD,FEMALE,1.07
2007,Iceland,_T,BOTHSEX,1.05
2007,Iceland,PWD,BOTHSEX,1.03
2007,Iceland,_T,FEMALE,1.12
2008,Iceland,_T,MALE,0.9
2008,Iceland,PWD,MALE,0.63
2008,Iceland,_T,BOTHSEX,0.84
2008,Iceland,PWD,BOTHSEX,0.7
2008,Iceland,_T,FEMALE,0.76
2008,Iceland,PWD,FEMALE,0.78
2009,Iceland,PWD,BOTHSEX,6.62
2009,Iceland,_T,FEMALE,4.78
2009,Iceland,PD,BOTHSEX,20.1
2009,Iceland,_T,BOTHSEX,6.9
2009,Iceland,PWD,FEMALE,4.39
2009,Iceland,PWD,MALE,8.49
2009,Iceland,PD,FEMALE,25.08
2009,Iceland,_T,MALE,8.68
2009,Iceland,PD,MALE,16.65
2010,Iceland,PWD,FEMALE,6.2
2010,Iceland,PD,MALE,21.08
2010,Iceland,PWD,MALE,8.52
2010,Iceland,PWD,BOTHSEX,7.46
2017,Portugal,_T,FEMALE,14.37
2018,Portugal,PWD,FEMALE,13.44
2018,Portugal,_T,FEMALE,13.75
2018,Portugal,PD,FEMALE,21.28
2018,Portugal,PD,MALE,27.6
2018,Portugal,_T,MALE,11.87
2018,Portugal,PWD,BOTHSEX,12.42
2018,Portugal,PD,BOTHSEX,23.84
2018,Portugal,PWD,MALE,11.43
2018,Portugal,_T,BOTHSEX,12.81
2019,Portugal,PD,MALE,21.7
2019,Portugal,PD,FEMALE,22.61
2019,Portugal,PWD,BOTHSEX,11.19
2019,Portugal,_T,BOTHSEX,11.5
2019,Portugal,PD,BOTHSEX,22.25
2019,Portugal,PWD,FEMALE,12.01
2019,Portugal,_T,FEMALE,12.38
2019,Portugal,PWD,MALE,10.37
2010,Iceland,PD,BOTHSEX,15.45
2010,Iceland,_T,FEMALE,6.25
2010,Iceland,_T,MALE,8.79
2010,Iceland,_T,BOTHSEX,7.63
2011,Iceland,PWD,BOTHSEX,7.41
2011,Iceland,_T,FEMALE,5.6
2011,Iceland,_T,MALE,9.67
2011,Iceland,PWD,MALE,9.01
2011,Iceland,PD,BOTHSEX,22.75
2019,Portugal,_T,MALE,10.62
2020,Portugal,_T,FEMALE,14.89
2020,Portugal,PWD,FEMALE,14.42
2020,Portugal,PWD,BOTHSEX,13.28
2020,Portugal,PD,FEMALE,25.6
2020,Portugal,PD,MALE,23.09
2020,Portugal,PWD,MALE,12.14
2020,Portugal,PD,BOTHSEX,24.57
2020,Portugal,_T,BOTHSEX,13.68
2011,Iceland,PD,MALE,32.67
2011,Iceland,PWD,FEMALE,5.56
2011,Iceland,_T,BOTHSEX,7.79
2012,Iceland,PD,BOTHSEX,14.26
2012,Iceland,_T,BOTHSEX,6.85
2012,Iceland,PD,MALE,17.16
2012,Iceland,PWD,FEMALE,5.24
2012,Iceland,PD,FEMALE,10.62
2012,Iceland,PWD,MALE,7.76
2012,Iceland,_T,MALE,8.06
2012,Iceland,_T,FEMALE,5.4
2012,Iceland,PWD,BOTHSEX,6.61
2013,Iceland,PWD,BOTHSEX,5.47
2013,Iceland,_T,MALE,5.86
2013,Iceland,PD,FEMALE,8.54
2013,Iceland,PWD,MALE,5.71
2013,Iceland,PWD,FEMALE,5.2
2013,Iceland,_T,BOTHSEX,5.59
2013,Iceland,PD,BOTHSEX,10.39
2013,Iceland,PD,MALE,12.27
2013,Iceland,_T,FEMALE,5.29
2014,Iceland,PD,MALE,9.17
2014,Iceland,_T,MALE,5.36
2014,Iceland,_T,FEMALE,3.95
2014,Iceland,PD,FEMALE,13.28
2014,Iceland,PWD,FEMALE,3.69
2014,Iceland,_T,BOTHSEX,4.71
2020,Portugal,_T,MALE,12.47
2021,Portugal,PD,MALE,31.04
2021,Portugal,PWD,MALE,9.68
2021,Portugal,_T,MALE,10.5
2021,Portugal,PWD,BOTHSEX,11.54
2021,Portugal,_T,BOTHSEX,12.03
2021,Portugal,PWD,FEMALE,13.37
2021,Portugal,PD,FEMALE,16.8
2021,Portugal,_T,FEMALE,13.52
2014,Iceland,PD,BOTHSEX,11.15
2014,Iceland,PWD,MALE,5.26
2014,Iceland,PWD,BOTHSEX,4.53
2015,Iceland,_T,MALE,4.64
2015,Iceland,PWD,MALE,4.5
2015,Iceland,PWD,BOTHSEX,3.78
2015,Iceland,_T,FEMALE,2.93
2015,Iceland,_T,BOTHSEX,3.86
2015,Iceland,PWD,FEMALE,2.9
2021,Portugal,PD,BOTHSEX,23.15
2007,Romania,_T,FEMALE,4.78
2007,Romania,PWD,MALE,8.42
2007,Romania,PD,BOTHSEX,16.88
2007,Romania,PD,FEMALE,6.84
2007,Romania,_T,MALE,8.61
2007,Romania,PWD,FEMALE,4.75
2007,Romania,PWD,BOTHSEX,6.87
2007,Romania,PD,MALE,28.44
2007,Romania,_T,BOTHSEX,7
2008,Romania,_T,BOTHSEX,4.87
2008,Romania,_T,FEMALE,3.41
2008,Romania,_T,MALE,5.92
2008,Romania,PD,BOTHSEX,11.2
2008,Romania,PWD,FEMALE,3.37
2008,Romania,PWD,BOTHSEX,4.8
2008,Romania,PD,MALE,14.6
2008,Romania,PWD,MALE,5.84
2009,Romania,_T,FEMALE,3.32
2009,Romania,_T,BOTHSEX,4.87
2009,Romania,PWD,FEMALE,3.34
2009,Romania,_T,MALE,5.97
2009,Romania,PWD,BOTHSEX,4.84
2009,Romania,PWD,MALE,5.89
2010,Romania,_T,FEMALE,4.24
2010,Romania,PWD,BOTHSEX,5.33
2010,Romania,_T,BOTHSEX,5.32
2015,Iceland,PD,BOTHSEX,6.63
2016,Iceland,_T,BOTHSEX,2.55
2016,Iceland,PWD,BOTHSEX,2.44
2016,Iceland,_T,FEMALE,2.33
2016,Iceland,PWD,FEMALE,2.41
2016,Iceland,PWD,MALE,2.47
2016,Iceland,_T,MALE,2.75
2004,Ireland,PWD,BOTHSEX,7.21
2004,Ireland,PD,BOTHSEX,25.88
2004,Ireland,_T,MALE,9.61
2004,Ireland,_T,FEMALE,4.68
2004,Ireland,PWD,FEMALE,4.46
2004,Ireland,PWD,MALE,9.14
2004,Ireland,PD,FEMALE,16.02
2004,Ireland,_T,BOTHSEX,7.58
2004,Ireland,PD,MALE,32.35
2005,Ireland,_T,FEMALE,4.91
2005,Ireland,PWD,FEMALE,4.68
2014,Austria,PWD,MALE,8.41
2014,Austria,_T,FEMALE,10.23
2014,Austria,_T,MALE,9.65
2014,Austria,_T,BOTHSEX,9.91
2014,Austria,PD,FEMALE,47.9
2015,Austria,PD,BOTHSEX,35.69
2015,Austria,PD,FEMALE,32.85
2015,Austria,_T,BOTHSEX,9.09
2015,Austria,_T,MALE,9.05
2010,Romania,_T,MALE,6.09
2010,Romania,PWD,MALE,6.07
2010,Romania,PWD,FEMALE,4.29
2011,Romania,_T,FEMALE,3.87
2011,Romania,PD,MALE,13.03
2011,Romania,_T,BOTHSEX,5.1
2011,Romania,_T,MALE,5.97
2011,Romania,PWD,FEMALE,3.78
2011,Romania,PWD,MALE,5.88
2005,Ireland,PD,MALE,32.76
2005,Ireland,_T,BOTHSEX,7.59
2005,Ireland,PWD,BOTHSEX,7.28
2005,Ireland,_T,MALE,9.56
2005,Ireland,PWD,MALE,9.17
2005,Ireland,PD,BOTHSEX,21.76
2005,Ireland,PD,FEMALE,12.82
2006,Ireland,_T,MALE,9.15
2006,Ireland,PD,BOTHSEX,18.86
2006,Ireland,PWD,BOTHSEX,6.86
2006,Ireland,PWD,MALE,8.81
2006,Ireland,PD,FEMALE,9.91
2006,Ireland,_T,FEMALE,4.3
2006,Ireland,PD,MALE,26.62
2006,Ireland,PWD,FEMALE,4.17
2006,Ireland,_T,BOTHSEX,7.11
2007,Ireland,_T,BOTHSEX,9.06
2007,Ireland,_T,MALE,11.14
2011,Romania,PD,BOTHSEX,10.96
2011,Romania,PWD,BOTHSEX,5.01
2012,Romania,PWD,BOTHSEX,4.77
2012,Romania,_T,BOTHSEX,4.83
2012,Romania,PD,MALE,18.88
2012,Romania,PWD,MALE,5.84
2012,Romania,PD,BOTHSEX,9.32
2012,Romania,PWD,FEMALE,3.26
2012,Romania,_T,FEMALE,3.25
2007,Ireland,PWD,BOTHSEX,8.83
2007,Ireland,PD,FEMALE,7.88
2007,Ireland,_T,FEMALE,6.3
2007,Ireland,PD,MALE,34.5
2007,Ireland,PWD,MALE,10.76
2007,Ireland,PWD,FEMALE,6.27
2007,Ireland,PD,BOTHSEX,22.02
2008,Ireland,PD,BOTHSEX,24.8
2008,Ireland,_T,MALE,14.33
2012,Romania,_T,MALE,5.96
2013,Romania,PD,BOTHSEX,9.4
2013,Romania,_T,FEMALE,3.34
2013,Romania,PD,MALE,17.11
2013,Romania,PWD,MALE,5.55
2013,Romania,PWD,FEMALE,3.36
2013,Romania,PWD,BOTHSEX,4.65
2013,Romania,_T,BOTHSEX,4.72
2013,Romania,_T,MALE,5.7
2008,Ireland,PWD,BOTHSEX,10.88
2008,Ireland,PD,MALE,33.11
2008,Ireland,PWD,FEMALE,6.7
2008,Ireland,PWD,MALE,14
2008,Ireland,_T,BOTHSEX,11.09
2008,Ireland,PD,FEMALE,9.5
2008,Ireland,_T,FEMALE,6.73
2009,Ireland,_T,FEMALE,11.01
2009,Ireland,PWD,BOTHSEX,16.49
2014,Romania,_T,MALE,5.76
2014,Romania,_T,FEMALE,3.45
2014,Romania,_T,BOTHSEX,4.8
2014,Romania,PWD,MALE,5.64
2014,Romania,PD,MALE,19.48
2014,Romania,PD,BOTHSEX,11.2
2014,Romania,PWD,FEMALE,3.44
2014,Romania,PWD,BOTHSEX,4.73
2015,Romania,_T,FEMALE,2.59
2009,Ireland,PD,FEMALE,16.12
2009,Ireland,_T,BOTHSEX,16.64
2009,Ireland,PWD,FEMALE,10.93
2009,Ireland,PWD,MALE,20.44
2009,Ireland,_T,MALE,20.65
2009,Ireland,PD,BOTHSEX,27.47
2009,Ireland,PD,MALE,35.86
2010,Ireland,_T,BOTHSEX,18.79
2010,Ireland,_T,MALE,24.22
2015,Romania,PWD,BOTHSEX,4.44
2015,Romania,_T,BOTHSEX,4.42
2015,Romania,_T,MALE,5.72
2015,Romania,PWD,MALE,5.76
2015,Romania,PWD,FEMALE,2.58
2016,Romania,_T,FEMALE,2.87
2016,Romania,PWD,BOTHSEX,4.58
2016,Romania,PWD,FEMALE,2.85
2016,Romania,PWD,MALE,5.76
2016,Romania,_T,MALE,5.77
2016,Romania,_T,BOTHSEX,4.58
2017,Romania,_T,FEMALE,2.18
2017,Romania,PWD,FEMALE,2.2
2017,Romania,PWD,MALE,4.39
2017,Romania,PWD,BOTHSEX,3.49
2017,Romania,_T,MALE,4.42
2017,Romania,_T,BOTHSEX,3.5
2018,Romania,_T,MALE,1.06
2018,Romania,PWD,FEMALE,0.51
2018,Romania,_T,FEMALE,0.53
2018,Romania,PWD,MALE,0.98
2018,Romania,_T,BOTHSEX,0.85
2018,Romania,PWD,BOTHSEX,0.79
2019,Romania,PWD,BOTHSEX,2.21
2019,Romania,_T,FEMALE,1.42
2019,Romania,PWD,FEMALE,1.43
2019,Romania,PWD,MALE,2.73
2019,Romania,_T,BOTHSEX,2.23
2019,Romania,_T,MALE,2.78
2020,Romania,PWD,FEMALE,1.31
2020,Romania,_T,FEMALE,1.3
2020,Romania,_T,MALE,2.96
2020,Romania,PWD,BOTHSEX,2.28
2020,Romania,PWD,MALE,2.95
2020,Romania,_T,BOTHSEX,2.28
2021,Romania,PWD,MALE,2.56
2021,Romania,_T,BOTHSEX,2.03
2021,Romania,_T,FEMALE,1.12
2021,Romania,_T,MALE,2.65
2021,Romania,PWD,FEMALE,1.12
2021,Romania,PWD,BOTHSEX,1.98
2013,Serbia,_T,FEMALE,32.1
2013,Serbia,PWD,FEMALE,31.75
2013,Serbia,_T,MALE,30.83
2013,Serbia,_T,BOTHSEX,31.39
2013,Serbia,PWD,MALE,30.49
2013,Serbia,PD,MALE,69.12
2013,Serbia,PWD,BOTHSEX,31.05
2013,Serbia,PD,FEMALE,63.2
2013,Serbia,PD,BOTHSEX,66.14
2014,Serbia,PD,FEMALE,52.94
2014,Serbia,PD,BOTHSEX,54.01
2014,Serbia,PD,MALE,54.71
2014,Serbia,PWD,FEMALE,36.7
2015,Austria,PWD,FEMALE,8.12
2015,Austria,_T,FEMALE,9.13
2015,Austria,PWD,MALE,8.1
2015,Austria,PD,MALE,38.71
2015,Austria,PWD,BOTHSEX,8.11
2016,Austria,PD,BOTHSEX,39.54
2016,Austria,_T,MALE,9.87
2016,Austria,PWD,BOTHSEX,8.08
2016,Austria,PWD,FEMALE,7.35
2014,Serbia,_T,BOTHSEX,35.95
2014,Serbia,_T,MALE,35.16
2014,Serbia,PWD,BOTHSEX,35.67
2014,Serbia,PWD,MALE,34.83
2014,Serbia,_T,FEMALE,36.92
2015,Serbia,PD,MALE,53.51
2015,Serbia,PWD,MALE,37.86
2015,Serbia,PD,BOTHSEX,56.64
2015,Serbia,_T,MALE,38.09
