Year,GeoAreaName,Age,Sex,Type of occupation,Value
2008,Türkiye,,BOTHSEX,isco88-2,9.29
2008,Türkiye,,BOTHSEX,isco88-6,3.22
2008,Türkiye,,BOTHSEX,isco88-7,3.2
2008,Türkiye,,BOTHSEX,isco88-5,3.11
2008,Türkiye,,FEMALE,_T,4.75
2008,Türkiye,,BOTHSEX,isco88-3,5.79
2008,Türkiye,,BOTHSEX,isco88-4,4.49
2008,Türkiye,,FEMALE,isco88-8,2.52
2008,Türkiye,,FEMALE,isco88-9,2.58
2008,Türkiye,,MALE,_T,4.38
2009,Türkiye,,MALE,_T,4.68
2009,Türkiye,,FEMALE,isco88-9,2.67
2009,Türkiye,,FEMALE,isco88-8,2.71
2009,Türkiye,,FEMALE,isco88-2,9.93
2009,Türkiye,,FEMALE,isco88-1,10.66
2009,Türkiye,,FEMALE,isco88-5,2.75
2009,Türkiye,,FEMALE,_T,5.17
2009,Türkiye,,BOTHSEX,isco88-5,3.36
2009,Türkiye,,BOTHSEX,isco88-2,10.44
2009,Türkiye,,BOTHSEX,isco88-6,2.86
2009,Türkiye,,BOTHSEX,isco88-1,9.5
2009,Türkiye,,MALE,isco88-1,9.22
2009,Türkiye,,MALE,isco88-4,5.06
2009,Türkiye,,MALE,isco88-2,10.79
2009,Türkiye,,MALE,isco88-3,6.46
2009,Türkiye,,FEMALE,isco88-4,4.59
2009,Türkiye,,FEMALE,isco88-7,2.33
2009,Türkiye,,FEMALE,isco88-6,2.05
2009,Türkiye,,FEMALE,isco88-3,5.94
2009,Türkiye,,BOTHSEX,_T,4.79
2009,Türkiye,,BOTHSEX,isco88-7,3.36
2009,Türkiye,,BOTHSEX,isco88-4,4.86
2009,Türkiye,,BOTHSEX,isco88-3,6.28
2009,Türkiye,,MALE,isco88-6,2.95
2009,Türkiye,,MALE,isco88-5,3.52
2009,Türkiye,,MALE,isco88-7,3.46
2009,Türkiye,,MALE,isco88-8,3.62
2009,Türkiye,,MALE,isco88-9,3.08
2009,Türkiye,,BOTHSEX,isco88-9,3
2021,Uzbekistan,,FEMALE,isco08-8,8577.4
2021,Uzbekistan,,FEMALE,isco08-7,10595.8
2021,Uzbekistan,,FEMALE,isco08-6,5335.3
2021,Uzbekistan,,FEMALE,isco08-5,7541.6
2021,Uzbekistan,,MALE,isco08-2,18391.1
2021,Uzbekistan,,FEMALE,isco08-3,12314
2021,Uzbekistan,,BOTHSEX,isco08-3,12613.4
2021,Uzbekistan,,BOTHSEX,isco08-2,17950.1
2021,Uzbekistan,,BOTHSEX,isco08-1,20098
2014,Slovakia,,BOTHSEX,isco08-3,5.97
2014,Slovakia,,BOTHSEX,isco08-2,6.89
2014,Slovakia,,BOTHSEX,isco08-1,10.91
2014,Slovakia,,FEMALE,isco08-4,4.38
2014,Slovakia,,FEMALE,isco08-2,6.1
2014,Slovakia,,FEMALE,_T,4.74
2009,Türkiye,,BOTHSEX,isco88-8,3.53
2010,Türkiye,,BOTHSEX,isco88-7,3.83
2010,Türkiye,,MALE,isco88-2,12.66
2010,Türkiye,,MALE,isco88-1,11.22
2010,Türkiye,,BOTHSEX,isco88-1,11.67
2010,Türkiye,,BOTHSEX,isco88-6,3.18
2010,Türkiye,,BOTHSEX,isco88-2,12.3
2010,Türkiye,,BOTHSEX,isco88-5,3.83
2010,Türkiye,,BOTHSEX,isco88-4,5.76
2010,Türkiye,,FEMALE,_T,5.94
2010,Türkiye,,FEMALE,isco88-9,2.98
2010,Türkiye,,FEMALE,isco88-8,3.18
2010,Türkiye,,MALE,_T,5.4
2010,Türkiye,,BOTHSEX,isco88-8,4.07
2010,Türkiye,,BOTHSEX,isco88-9,3.32
2010,Türkiye,,MALE,isco88-6,3.26
2010,Türkiye,,MALE,isco88-9,3.42
2010,Türkiye,,MALE,isco88-8,4.18
2010,Türkiye,,MALE,isco88-7,3.93
2010,Türkiye,,MALE,isco88-5,4.02
2010,Türkiye,,MALE,isco88-4,6
2010,Türkiye,,MALE,isco88-3,7.14
2010,Türkiye,,BOTHSEX,isco88-3,7.07
2010,Türkiye,,BOTHSEX,_T,5.52
2010,Türkiye,,FEMALE,isco88-7,2.72
2010,Türkiye,,FEMALE,isco88-6,2.49
2010,Türkiye,,FEMALE,isco88-3,6.93
2010,Türkiye,,FEMALE,isco88-5,3.12
2010,Türkiye,,FEMALE,isco88-4,5.43
2010,Türkiye,,FEMALE,isco88-1,13.85
2010,Türkiye,,FEMALE,isco88-2,11.75
2011,Türkiye,,FEMALE,isco88-4,5.99
2011,Türkiye,,FEMALE,isco88-7,3.06
2011,Türkiye,,FEMALE,isco88-5,3.49
2011,Türkiye,,FEMALE,isco88-3,7.75
2011,Türkiye,,FEMALE,isco88-6,2.45
2015,Spain,,BOTHSEX,isco08-6,12
2015,Spain,,BOTHSEX,isco08-2,22
2015,Spain,,BOTHSEX,isco08-1,31
2015,Spain,,BOTHSEX,isco08-9,10
2015,Spain,,FEMALE,_T,14
2015,Spain,,BOTHSEX,isco08-3,18
2014,Slovakia,,BOTHSEX,isco08-6,3.19
2014,Slovakia,,BOTHSEX,isco08-7,4.63
2015,Slovakia,,BOTHSEX,isco08-9,3.4
2015,Slovakia,,BOTHSEX,isco08-6,3.95
2015,Slovakia,,FEMALE,_T,5.38
2015,Slovakia,,FEMALE,isco08-2,6.92
2015,Slovakia,,BOTHSEX,_T,6.03
2011,Türkiye,,BOTHSEX,_T,6.25
2011,Türkiye,,BOTHSEX,isco88-3,8.04
2011,Türkiye,,FEMALE,_T,6.68
2011,Türkiye,,BOTHSEX,isco88-5,4.39
2011,Türkiye,,MALE,isco88-4,6.78
2011,Türkiye,,MALE,isco88-5,4.65
2011,Türkiye,,MALE,isco88-7,4.27
2011,Türkiye,,MALE,isco88-8,4.58
2011,Türkiye,,MALE,isco88-9,3.72
2015,Spain,,BOTHSEX,isco08-7,13
2015,Spain,,BOTHSEX,isco08-4,13
2015,Spain,,BOTHSEX,isco08-5,11
2015,Spain,,FEMALE,isco08-2,20
2015,Spain,,MALE,isco08-6,12
2015,Spain,,MALE,isco08-3,19
2015,Slovakia,,BOTHSEX,isco08-0,8.14
2015,Slovakia,,FEMALE,isco08-1,10.45
2015,Slovakia,,FEMALE,isco08-3,6
2015,Slovakia,,BOTHSEX,isco08-4,4.99
2015,Slovakia,,MALE,isco08-4,5.32
2015,Slovakia,,FEMALE,isco08-5,3.69
2015,Slovakia,,MALE,isco08-0,8.11
2015,Slovakia,,MALE,_T,6.65
2011,Türkiye,,BOTHSEX,isco88-8,4.45
2011,Türkiye,,BOTHSEX,isco88-9,3.63
2011,Türkiye,,BOTHSEX,isco88-7,4.17
2011,Türkiye,,FEMALE,isco88-9,3.37
2011,Türkiye,,MALE,_T,6.12
2011,Türkiye,,FEMALE,isco88-8,3.4
2011,Türkiye,,FEMALE,isco88-2,14.04
2011,Türkiye,,FEMALE,isco88-1,14.59
2011,Türkiye,,BOTHSEX,isco88-2,14.74
2015,Spain,,MALE,isco08-1,33
2015,Spain,,FEMALE,isco08-8,11
2015,Spain,,FEMALE,isco08-7,11
2015,Spain,,MALE,isco08-4,14
2015,Spain,,MALE,_T,16
2015,Spain,,MALE,isco08-5,13
2015,Slovakia,,FEMALE,isco08-7,4.03
2015,Slovakia,,FEMALE,isco08-8,4.08
2015,Slovakia,,FEMALE,isco08-6,3.55
2015,Slovakia,,FEMALE,isco08-9,3.11
2015,Slovakia,,FEMALE,isco08-4,4.86
2015,Slovakia,,FEMALE,isco08-0,8.48
2015,Slovakia,,BOTHSEX,isco08-8,4.77
2015,Slovakia,,BOTHSEX,isco08-7,5.17
2015,Spain,,MALE,isco08-2,24
2015,Spain,,FEMALE,isco08-4,12
2015,Spain,,BOTHSEX,_T,15
2015,Spain,,MALE,isco08-7,13
2015,Spain,,FEMALE,isco08-9,9
2015,Spain,,FEMALE,isco08-5,10
2015,Slovakia,,BOTHSEX,isco08-1,13.09
2015,Slovakia,,BOTHSEX,isco08-2,7.77
2015,Slovakia,,BOTHSEX,isco08-5,4.22
2015,Slovakia,,BOTHSEX,isco08-3,6.63
2015,Slovakia,,MALE,isco08-9,3.76
2015,Slovakia,,MALE,isco08-7,5.45
2015,Slovakia,,MALE,isco08-8,5.01
2015,Slovakia,,MALE,isco08-1,14.67
2011,Türkiye,,BOTHSEX,isco88-4,6.44
2011,Türkiye,,BOTHSEX,isco88-6,3.51
2011,Türkiye,,BOTHSEX,isco88-1,12.96
2011,Türkiye,,MALE,isco88-3,8.2
2011,Türkiye,,MALE,isco88-1,12.6
2011,Türkiye,,MALE,isco88-2,15.17
2011,Türkiye,,MALE,isco88-6,3.66
2012,Türkiye,,MALE,isco08-6,3.64
2012,Türkiye,,MALE,isco08-8,4.7
2015,Slovakia,,MALE,isco08-2,9.25
2015,Slovakia,,MALE,isco08-3,7.45
2015,Slovakia,,MALE,isco08-6,4.19
2015,Slovakia,,MALE,isco08-5,4.96
2019,Slovakia,,FEMALE,isco08-9,4.28
2019,Slovakia,,FEMALE,isco08-7,5.53
2019,Slovakia,,FEMALE,isco08-6,4.93
2019,Slovakia,,FEMALE,isco08-X,6.4
2019,Slovakia,,FEMALE,isco08-8,5.65
2019,Slovakia,,MALE,_T,8.25
2019,Slovakia,,MALE,isco08-0,12.4
2019,Slovakia,,FEMALE,isco08-1,12.48
2019,Slovakia,,BOTHSEX,_T,7.57
2019,Slovakia,,BOTHSEX,isco08-3,8.45
2019,Slovakia,,BOTHSEX,isco08-0,12.41
2019,Slovakia,,BOTHSEX,isco08-5,5.83
2019,Slovakia,,FEMALE,_T,6.86
2019,Slovakia,,BOTHSEX,isco08-8,6.55
2019,Slovakia,,MALE,isco08-1,16.83
2019,Slovakia,,MALE,isco08-5,6.78
2019,Slovakia,,MALE,isco08-3,9.5
2012,Türkiye,,MALE,isco08-7,4.45
2012,Türkiye,,BOTHSEX,isco08-6,3.57
2012,Türkiye,,BOTHSEX,isco08-7,4.36
2012,Türkiye,,BOTHSEX,isco08-4,6.94
2012,Türkiye,,BOTHSEX,isco08-5,4.53
2012,Türkiye,,BOTHSEX,isco08-9,3.83
2012,Türkiye,,BOTHSEX,isco08-3,8.15
2012,Türkiye,,BOTHSEX,isco08-2,13.91
2012,Türkiye,,BOTHSEX,isco08-1,13.77
2015,Spain,,FEMALE,isco08-1,27
2015,Spain,,FEMALE,isco08-3,16
2015,Spain,,MALE,isco08-9,11
2015,Spain,,MALE,isco08-8,13
2016,Spain,,MALE,isco08-5,13
2016,Spain,,FEMALE,isco08-8,11
2012,Türkiye,,FEMALE,isco08-3,7.8
2012,Türkiye,,FEMALE,isco08-4,6.38
2012,Türkiye,,FEMALE,isco08-9,3.44
2012,Türkiye,,MALE,isco08-3,8.29
2012,Türkiye,,MALE,isco08-5,4.87
2012,Türkiye,,MALE,isco08-9,3.97
2012,Türkiye,,BOTHSEX,isco08-8,4.56
2012,Türkiye,,FEMALE,_T,6.88
2012,Türkiye,,FEMALE,isco08-1,15.07
2019,Slovakia,,MALE,isco08-2,11.22
2019,Slovakia,,MALE,isco08-7,7.32
2019,Slovakia,,MALE,isco08-6,5.48
2019,Slovakia,,MALE,isco08-X,7.15
2019,Slovakia,,MALE,isco08-9,5.02
2019,Slovakia,,MALE,isco08-8,6.85
2019,Slovakia,,FEMALE,isco08-5,5.21
2016,Spain,,MALE,isco08-4,14
2016,Spain,,BOTHSEX,isco08-7,13
2016,Spain,,BOTHSEX,isco08-5,11
2016,Spain,,FEMALE,_T,14
2016,Spain,,MALE,isco08-1,32
2016,Spain,,MALE,isco08-9,10
2019,Slovakia,,MALE,isco08-4,6.86
2019,Slovakia,,BOTHSEX,isco08-4,6.46
2019,Slovakia,,BOTHSEX,isco08-1,15.18
2019,Slovakia,,BOTHSEX,isco08-2,9.62
2019,Slovakia,,BOTHSEX,isco08-7,6.98
2019,Slovakia,,FEMALE,isco08-3,7.57
2019,Slovakia,,FEMALE,isco08-0,12.49
2019,Slovakia,,FEMALE,isco08-4,6.29
2019,Slovakia,,FEMALE,isco08-2,8.71
2019,Slovakia,,BOTHSEX,isco08-6,5.28
2019,Slovakia,,BOTHSEX,isco08-X,6.81
2019,Slovakia,,BOTHSEX,isco08-9,4.6
2012,Türkiye,,FEMALE,isco08-2,13.11
2012,Türkiye,,FEMALE,isco08-7,3.34
2012,Türkiye,,FEMALE,isco08-6,3.1
2012,Türkiye,,FEMALE,isco08-5,3.59
2012,Türkiye,,FEMALE,isco08-8,3.46
2012,Türkiye,,BOTHSEX,_T,6.53
2012,Türkiye,,MALE,isco08-2,14.53
2012,Türkiye,,MALE,_T,6.41
2012,Türkiye,,MALE,isco08-1,13.47
2020,Slovakia,,BOTHSEX,isco08-9,4.93
2020,Slovakia,,BOTHSEX,isco08-8,6.78
2020,Slovakia,,BOTHSEX,isco08-6,5.65
2020,Slovakia,,BOTHSEX,isco08-X,7.03
2020,Slovakia,,BOTHSEX,isco08-5,6.37
2020,Slovakia,,BOTHSEX,_T,8.04
2016,Spain,,MALE,isco08-8,13
2016,Spain,,FEMALE,isco08-3,16
2016,Spain,,FEMALE,isco08-7,11
2016,Spain,,FEMALE,isco08-5,10
2016,Spain,,FEMALE,isco08-4,12
2016,Spain,,FEMALE,isco08-9,9
2020,Slovakia,,FEMALE,isco08-1,13.44
2020,Slovakia,,BOTHSEX,isco08-1,16.06
2020,Slovakia,,BOTHSEX,isco08-0,13.87
2020,Slovakia,,BOTHSEX,isco08-3,8.84
2020,Slovakia,,BOTHSEX,isco08-4,6.7
2020,Slovakia,,MALE,isco08-4,6.96
2012,Türkiye,,MALE,isco08-4,7.36
2013,Türkiye,,MALE,isco08-4,8.37
2013,Türkiye,,MALE,isco08-1,15.7
2013,Türkiye,,MALE,_T,7.41
2013,Türkiye,,MALE,isco08-2,16.34
2013,Türkiye,,MALE,isco08-5,5.53
2013,Türkiye,,FEMALE,isco08-5,4.19
2013,Türkiye,,FEMALE,isco08-6,3.89
2013,Türkiye,,FEMALE,isco08-7,3.94
2020,Slovakia,,MALE,isco08-3,9.81
2020,Slovakia,,FEMALE,isco08-5,5.66
2020,Slovakia,,MALE,_T,8.64
2020,Slovakia,,MALE,isco08-0,13.87
2020,Slovakia,,FEMALE,isco08-8,6.06
2020,Slovakia,,MALE,isco08-6,5.77
2020,Slovakia,,MALE,isco08-7,7.45
2020,Slovakia,,MALE,isco08-2,11.92
2020,Slovakia,,MALE,isco08-5,7.45
2020,Slovakia,,MALE,isco08-1,17.66
2020,Slovakia,,FEMALE,isco08-4,6.59
2020,Slovakia,,FEMALE,isco08-0,13.92
2020,Slovakia,,FEMALE,isco08-2,9.52
2013,Türkiye,,FEMALE,isco08-2,14.82
2013,Türkiye,,FEMALE,isco08-1,16.59
2013,Türkiye,,FEMALE,_T,7.74
2013,Türkiye,,BOTHSEX,isco08-8,5.41
2013,Türkiye,,BOTHSEX,isco08-9,4.52
2013,Türkiye,,BOTHSEX,isco08-5,5.15
2013,Türkiye,,MALE,isco08-3,9.98
2013,Türkiye,,FEMALE,isco08-9,4.06
2013,Türkiye,,FEMALE,isco08-4,7.5
2016,Spain,,MALE,isco08-7,13
2016,Spain,,FEMALE,isco08-2,20
2016,Spain,,FEMALE,isco08-1,26
2016,Spain,,BOTHSEX,isco08-4,13
2016,Spain,,BOTHSEX,isco08-9,10
2016,Spain,,BOTHSEX,isco08-1,30
2020,Slovakia,,FEMALE,isco08-3,8.06
2020,Slovakia,,FEMALE,_T,7.41
2020,Slovakia,,BOTHSEX,isco08-7,7.14
2020,Slovakia,,BOTHSEX,isco08-2,10.39
2020,Slovakia,,FEMALE,isco08-7,5.78
2020,Slovakia,,FEMALE,isco08-X,6.75
2020,Slovakia,,MALE,isco08-8,7.04
2020,Slovakia,,FEMALE,isco08-9,4.67
2020,Slovakia,,FEMALE,isco08-6,5.39
2020,Slovakia,,MALE,isco08-9,5.31
2020,Slovakia,,MALE,isco08-X,7.25
2021,Slovakia,,MALE,isco08-X,7.95
2021,Slovakia,,MALE,isco08-9,5.71
2021,Slovakia,,MALE,isco08-6,6.1
2021,Slovakia,,FEMALE,isco08-6,5.79
2021,Slovakia,,MALE,isco08-8,7.56
2021,Slovakia,,FEMALE,isco08-X,7.22
2021,Slovakia,,FEMALE,isco08-9,5.07
2021,Slovakia,,BOTHSEX,isco08-1,16.19
2013,Türkiye,,BOTHSEX,isco08-1,15.88
2013,Türkiye,,BOTHSEX,isco08-2,15.67
2013,Türkiye,,FEMALE,isco08-3,9.03
2013,Türkiye,,BOTHSEX,isco08-3,9.74
2013,Türkiye,,BOTHSEX,_T,7.5
2013,Türkiye,,BOTHSEX,isco08-7,5.18
2013,Türkiye,,BOTHSEX,isco08-6,3.94
2013,Türkiye,,BOTHSEX,isco08-4,8.01
2013,Türkiye,,FEMALE,isco08-8,4.22
2021,Slovakia,,BOTHSEX,isco08-7,7.64
2021,Slovakia,,FEMALE,_T,7.89
2021,Slovakia,,FEMALE,isco08-3,8.61
2021,Slovakia,,FEMALE,isco08-2,10.05
2021,Slovakia,,FEMALE,isco08-4,7.02
2021,Slovakia,,FEMALE,isco08-0,14.12
2016,Spain,,BOTHSEX,_T,15
2016,Spain,,MALE,isco08-3,19
2016,Spain,,MALE,_T,16
2016,Spain,,MALE,isco08-2,24
2016,Spain,,MALE,isco08-6,12
2016,Spain,,BOTHSEX,isco08-2,22
2013,Türkiye,,MALE,isco08-9,4.72
2013,Türkiye,,MALE,isco08-7,5.3
2013,Türkiye,,MALE,isco08-8,5.57
2013,Türkiye,,MALE,isco08-6,3.94
2014,Türkiye,,BOTHSEX,isco08-8,5.84
2014,Türkiye,,BOTHSEX,isco08-9,4.97
2014,Türkiye,,FEMALE,_T,8.3
2014,Türkiye,,FEMALE,isco08-2,16.32
2014,Türkiye,,FEMALE,isco08-7,4.48
2021,Slovakia,,MALE,isco08-1,17.73
2021,Slovakia,,MALE,isco08-5,7.85
2021,Slovakia,,MALE,isco08-2,12.5
2021,Slovakia,,MALE,isco08-0,14.06
2021,Slovakia,,MALE,isco08-7,7.98
2021,Slovakia,,FEMALE,isco08-8,6.38
2021,Slovakia,,FEMALE,isco08-7,6.09
2021,Slovakia,,FEMALE,isco08-5,6.06
2021,Slovakia,,MALE,_T,9.22
2021,Slovakia,,MALE,isco08-3,10.33
2021,Slovakia,,MALE,isco08-4,7.53
2021,Slovakia,,BOTHSEX,isco08-4,7.17
2021,Slovakia,,BOTHSEX,isco08-0,14.07
2021,Slovakia,,BOTHSEX,isco08-3,9.38
2014,Türkiye,,FEMALE,isco08-1,18.54
2014,Türkiye,,FEMALE,isco08-6,4.01
2014,Türkiye,,FEMALE,isco08-5,4.47
2014,Türkiye,,MALE,isco08-2,18.44
2014,Türkiye,,MALE,isco08-1,17.65
2014,Türkiye,,MALE,isco08-4,9.1
2014,Türkiye,,MALE,_T,8.19
2014,Türkiye,,MALE,isco08-8,6.02
2014,Türkiye,,MALE,isco08-7,5.83
2021,Slovakia,,BOTHSEX,isco08-2,10.94
2021,Slovakia,,FEMALE,isco08-1,13.74
2021,Slovakia,,BOTHSEX,_T,8.56
2021,Slovakia,,BOTHSEX,isco08-X,7.62
2021,Slovakia,,BOTHSEX,isco08-8,7.25
2021,Slovakia,,BOTHSEX,isco08-6,6
2016,Spain,,BOTHSEX,isco08-3,18
2016,Spain,,BOTHSEX,isco08-6,12
2016,Spain,,BOTHSEX,isco08-8,13
2017,Spain,,BOTHSEX,_T,15
2017,Spain,,BOTHSEX,isco08-1,31
2017,Spain,,BOTHSEX,isco08-8,13
2017,Spain,,BOTHSEX,isco08-6,12
2017,Spain,,BOTHSEX,isco08-5,11
2017,Spain,,FEMALE,isco08-5,10
2017,Spain,,FEMALE,isco08-7,11
2017,Spain,,MALE,isco08-4,14
2017,Spain,,MALE,isco08-9,11
2014,Türkiye,,MALE,isco08-6,4.6
2014,Türkiye,,MALE,isco08-9,5.16
2014,Türkiye,,FEMALE,isco08-8,4.59
2014,Türkiye,,BOTHSEX,isco08-4,8.63
2014,Türkiye,,BOTHSEX,isco08-7,5.71
2014,Türkiye,,BOTHSEX,isco08-6,4.53
2014,Türkiye,,BOTHSEX,isco08-5,5.58
2014,Türkiye,,BOTHSEX,_T,8.22
2014,Türkiye,,BOTHSEX,isco08-3,10.46
2014,Türkiye,,BOTHSEX,isco08-1,17.82
2014,Türkiye,,BOTHSEX,isco08-2,17.52
2014,Türkiye,,FEMALE,isco08-3,9.3
2014,Türkiye,,FEMALE,isco08-4,7.98
2014,Türkiye,,FEMALE,isco08-9,4.5
2014,Türkiye,,MALE,isco08-3,10.89
2014,Türkiye,,MALE,isco08-5,6.07
2015,Türkiye,,MALE,isco08-3,11.32
2015,Türkiye,,FEMALE,isco08-9,5.06
2017,Spain,,MALE,isco08-7,13
2017,Spain,,FEMALE,isco08-9,9
2017,Spain,,FEMALE,isco08-8,12
2017,Spain,,FEMALE,isco08-4,12
2017,Spain,,MALE,isco08-5,13
2017,Spain,,MALE,isco08-6,12
2021,Slovakia,,BOTHSEX,isco08-5,6.78
2021,Slovakia,,BOTHSEX,isco08-9,5.33
2002,Slovenia,,BOTHSEX,isco88-5,4.02
2002,Slovenia,,FEMALE,isco88-5,3.66
2002,Slovenia,,FEMALE,isco88-7,3.39
2002,Slovenia,,FEMALE,isco88-1,9.87
2002,Slovenia,,FEMALE,isco88-2,9.59
2002,Slovenia,,FEMALE,isco88-4,5.23
2002,Slovenia,,FEMALE,isco88-0,6.53
2002,Slovenia,,FEMALE,isco88-3,6.23
2002,Slovenia,,MALE,isco88-7,4.32
2002,Slovenia,,MALE,isco88-5,4.63
2002,Slovenia,,MALE,isco88-4,5.46
2002,Slovenia,,MALE,isco88-2,11.03
2002,Slovenia,,MALE,isco88-1,10
2002,Slovenia,,MALE,isco88-0,7.31
2002,Slovenia,,MALE,isco88-3,6.79
2015,Türkiye,,FEMALE,isco08-8,5.22
2015,Türkiye,,MALE,isco08-5,6.67
2015,Türkiye,,FEMALE,isco08-4,8.54
2015,Türkiye,,FEMALE,isco08-1,21.23
2015,Türkiye,,FEMALE,isco08-3,10.13
2015,Türkiye,,BOTHSEX,isco08-1,19.49
2015,Türkiye,,BOTHSEX,isco08-3,10.99
2015,Türkiye,,BOTHSEX,isco08-5,6.07
2015,Türkiye,,BOTHSEX,isco08-6,5.24
2002,Slovenia,,MALE,isco88-8,4.36
2002,Slovenia,,BOTHSEX,isco88-4,5.29
2002,Slovenia,,BOTHSEX,isco88-8,4.04
2002,Slovenia,,BOTHSEX,isco88-7,4.21
2002,Slovenia,,BOTHSEX,_T,5.61
2002,Slovenia,,FEMALE,_T,5.45
2002,Slovenia,,BOTHSEX,isco88-9,3.43
2002,Slovenia,,BOTHSEX,isco88-X,3.48
2002,Slovenia,,BOTHSEX,isco88-1,9.96
2017,Spain,,MALE,isco08-2,24
2017,Spain,,BOTHSEX,isco08-9,10
2017,Spain,,FEMALE,_T,14
2017,Spain,,BOTHSEX,isco08-7,13
2017,Spain,,FEMALE,isco08-2,21
2017,Spain,,FEMALE,isco08-3,16
2015,Türkiye,,BOTHSEX,isco08-7,6.4
2015,Türkiye,,BOTHSEX,isco08-4,9.26
2015,Türkiye,,MALE,isco08-9,5.8
2015,Türkiye,,MALE,isco08-8,6.68
2015,Türkiye,,MALE,isco08-6,5.3
2015,Türkiye,,MALE,isco08-7,6.55
2015,Türkiye,,FEMALE,_T,8.97
2015,Türkiye,,MALE,_T,8.97
2015,Türkiye,,MALE,isco08-4,9.79
2002,Slovenia,,BOTHSEX,isco88-2,10.18
2002,Slovenia,,BOTHSEX,isco88-0,7.22
2002,Slovenia,,BOTHSEX,isco88-3,6.5
2002,Slovenia,,FEMALE,isco88-8,3.5
2002,Slovenia,,MALE,isco88-X,3.6
2002,Slovenia,,MALE,isco88-9,3.7
2002,Slovenia,,MALE,_T,5.74
2002,Slovenia,,FEMALE,isco88-X,3.4
2002,Slovenia,,FEMALE,isco88-9,3.15
2015,Türkiye,,MALE,isco08-1,19.09
2015,Türkiye,,MALE,isco08-2,19.86
2015,Türkiye,,BOTHSEX,_T,8.97
2015,Türkiye,,BOTHSEX,isco08-2,18.72
2015,Türkiye,,FEMALE,isco08-5,4.82
2015,Türkiye,,FEMALE,isco08-6,4.82
2015,Türkiye,,FEMALE,isco08-7,4.91
2015,Türkiye,,FEMALE,isco08-2,17.34
2015,Türkiye,,BOTHSEX,isco08-8,6.5
2006,Slovenia,,FEMALE,isco88-8,3.9
2006,Slovenia,,FEMALE,isco88-9,3.42
2006,Slovenia,,FEMALE,isco88-X,3.53
2006,Slovenia,,MALE,isco88-9,4.24
2006,Slovenia,,MALE,isco88-4,6.41
2006,Slovenia,,MALE,isco88-6,4.87
2015,Türkiye,,BOTHSEX,isco08-9,5.58
2016,Türkiye,,FEMALE,_T,10.68
2016,Türkiye,,MALE,isco08-5,7.93
2016,Türkiye,,MALE,isco08-6,5.96
2016,Türkiye,,MALE,isco08-8,7.93
2016,Türkiye,,MALE,isco08-7,7.61
2016,Türkiye,,MALE,isco08-9,7.12
2016,Türkiye,,BOTHSEX,isco08-4,10.61
2016,Türkiye,,BOTHSEX,isco08-6,5.92
2006,Slovenia,,MALE,isco88-5,5.26
2006,Slovenia,,MALE,isco88-1,17.52
2006,Slovenia,,MALE,isco88-3,8.26
2006,Slovenia,,MALE,isco88-7,5.3
2006,Slovenia,,MALE,isco88-2,12.41
2006,Slovenia,,FEMALE,isco88-7,3.83
2016,Türkiye,,BOTHSEX,isco08-3,12.8
2016,Türkiye,,BOTHSEX,isco08-2,20.53
2016,Türkiye,,BOTHSEX,isco08-1,21.29
2016,Türkiye,,FEMALE,isco08-3,11.68
2016,Türkiye,,FEMALE,isco08-1,22.76
2016,Türkiye,,FEMALE,isco08-4,9.85
2016,Türkiye,,FEMALE,isco08-9,6.45
2016,Türkiye,,FEMALE,isco08-8,6.39
2016,Türkiye,,BOTHSEX,isco08-9,6.91
2017,Spain,,MALE,isco08-8,13
2017,Spain,,BOTHSEX,isco08-2,22
2017,Spain,,BOTHSEX,isco08-3,18
2017,Spain,,BOTHSEX,isco08-4,13
2017,Spain,,FEMALE,isco08-1,26
2017,Spain,,MALE,_T,16
2006,Slovenia,,BOTHSEX,isco88-2,11.35
2006,Slovenia,,BOTHSEX,isco88-3,7.68
2006,Slovenia,,BOTHSEX,isco88-1,16.87
2006,Slovenia,,BOTHSEX,isco88-8,4.9
2006,Slovenia,,BOTHSEX,isco88-X,4.01
2006,Slovenia,,FEMALE,_T,6.45
2006,Slovenia,,FEMALE,isco88-5,4.37
2006,Slovenia,,BOTHSEX,isco88-5,4.68
2006,Slovenia,,BOTHSEX,isco88-6,4.59
2006,Slovenia,,FEMALE,isco88-4,6.22
2006,Slovenia,,FEMALE,isco88-2,10.68
2006,Slovenia,,FEMALE,isco88-1,15.52
2006,Slovenia,,FEMALE,isco88-6,4.23
2006,Slovenia,,BOTHSEX,isco88-7,5.14
2006,Slovenia,,BOTHSEX,isco88-4,6.28
2006,Slovenia,,MALE,isco88-X,4.35
2006,Slovenia,,MALE,_T,7.01
2006,Slovenia,,MALE,isco88-8,5.41
2006,Slovenia,,BOTHSEX,isco88-9,3.8
2006,Slovenia,,BOTHSEX,_T,6.75
2006,Slovenia,,FEMALE,isco88-3,7.18
2010,Slovenia,,FEMALE,isco08-6,5.95
2016,Türkiye,,BOTHSEX,isco08-5,7.29
2016,Türkiye,,BOTHSEX,isco08-7,7.48
2016,Türkiye,,BOTHSEX,isco08-8,7.75
2016,Türkiye,,BOTHSEX,_T,10.48
2016,Türkiye,,FEMALE,isco08-2,19.43
2016,Türkiye,,FEMALE,isco08-6,5.57
2016,Türkiye,,FEMALE,isco08-7,6.16
2016,Türkiye,,FEMALE,isco08-5,5.97
