Year,GeoAreaName,Migratory status,Sex,Value
2018,Germany,_T,BOTHSEX,0.78
2019,Germany,_T,BOTHSEX,0.79
2020,Germany,_T,BOTHSEX,0.73
2000,Greece,_T,BOTHSEX,4.1
2001,Greece,_T,BOTHSEX,5.9
2002,Greece,_T,BOTHSEX,5.3
2011,Sweden,NONMIG,BOTHSEX,0.0
2011,Sweden,NONMIG,MALE,0.0
2012,Sweden,_T,FEMALE,0.18
2012,Sweden,_T,MALE,1.7
2012,Sweden,NONMIG,MALE,0.0
2012,Sweden,_T,BOTHSEX,0.98
2012,Sweden,NONMIG,FEMALE,0.0
2003,Greece,_T,BOTHSEX,5.43
2009,Greece,_T,BOTHSEX,0.73
2009,Greece,NONMIG,BOTHSEX,0.44
2009,Greece,_T,MALE,1.07
2009,Greece,_T,FEMALE,0.22
2009,Greece,NONMIG,MALE,0.66
2009,Greece,NONMIG,FEMALE,0.12
2012,Sweden,NONMIG,BOTHSEX,0.0
2013,Sweden,NONMIG,FEMALE,0.0
2013,Sweden,NONMIG,BOTHSEX,0.0
2013,Sweden,_T,BOTHSEX,0.79
2013,Sweden,_T,MALE,1.42
2013,Sweden,NONMIG,MALE,0.0
2013,Sweden,_T,FEMALE,0.09
2010,Greece,_T,FEMALE,0.23
2010,Greece,NONMIG,FEMALE,0.12
2010,Greece,NONMIG,BOTHSEX,0.45
2010,Greece,NONMIG,MALE,0.68
2010,Greece,_T,MALE,1.1
2010,Greece,_T,BOTHSEX,0.75
2011,Greece,NONMIG,MALE,1.53
2011,Greece,NONMIG,FEMALE,0.0
2011,Greece,_T,MALE,1.47
2011,Greece,_T,FEMALE,0.0
2011,Greece,_T,BOTHSEX,0.88
2011,Greece,NONMIG,BOTHSEX,0.91
2012,Greece,NONMIG,FEMALE,0.0
2012,Greece,_T,MALE,1.21
2012,Greece,NONMIG,BOTHSEX,0.55
2012,Greece,_T,FEMALE,0.0
2012,Greece,_T,BOTHSEX,0.72
2012,Greece,NONMIG,MALE,0.92
2013,Greece,_T,FEMALE,0.0
2013,Greece,NONMIG,MALE,0.99
2013,Greece,NONMIG,FEMALE,0.0
2014,Sweden,NONMIG,BOTHSEX,0.0
2014,Sweden,NONMIG,MALE,0.0
2014,Sweden,_T,FEMALE,0.09
2014,Sweden,NONMIG,FEMALE,0.0
2014,Sweden,_T,MALE,1.62
2014,Sweden,_T,BOTHSEX,0.89
2015,Sweden,NONMIG,BOTHSEX,0.0
2013,Greece,_T,BOTHSEX,0.65
2013,Greece,_T,MALE,1.11
2013,Greece,NONMIG,BOTHSEX,0.58
2014,Greece,_T,FEMALE,0.14
2014,Greece,_T,MALE,1.26
2014,Greece,NONMIG,FEMALE,0.15
2014,Greece,_T,BOTHSEX,0.79
2015,Sweden,_T,BOTHSEX,0.73
2015,Sweden,_T,MALE,1.31
2015,Sweden,NONMIG,MALE,0.0
2015,Sweden,NONMIG,FEMALE,0.0
2015,Sweden,_T,FEMALE,0.09
2016,Sweden,_T,MALE,1.0
2016,Sweden,_T,FEMALE,0.0
2014,Greece,NONMIG,BOTHSEX,0.61
2014,Greece,NONMIG,MALE,0.95
2015,Greece,NONMIG,FEMALE,0.0
2015,Greece,NONMIG,MALE,1.85
2015,Greece,_T,FEMALE,0.0
2015,Greece,_T,MALE,2.19
2015,Greece,_T,BOTHSEX,1.19
2015,Greece,NONMIG,BOTHSEX,1.0
2016,Greece,_T,BOTHSEX,1.25
2016,Greece,_T,FEMALE,0.45
2016,Greece,_T,MALE,1.83
2017,Greece,_T,BOTHSEX,1.22
2018,Greece,_T,BOTHSEX,0.97
2019,Greece,_T,BOTHSEX,0.92
2016,Sweden,_T,BOTHSEX,1.0
2017,Sweden,_T,BOTHSEX,0.9
2018,Sweden,_T,BOTHSEX,1.01
2019,Sweden,_T,BOTHSEX,0.7
2019,Sweden,_T,FEMALE,0.2
2019,Sweden,_T,MALE,1.2
2020,Sweden,_T,FEMALE,0.0
2020,Sweden,_T,BOTHSEX,0.5
2020,Greece,_T,BOTHSEX,0.88
2000,Hungary,_T,BOTHSEX,3.98
2001,Hungary,_T,FEMALE,0.52
2001,Hungary,_T,MALE,5.39
2001,Hungary,_T,BOTHSEX,3.21
2002,Hungary,_T,BOTHSEX,4.21
2002,Hungary,_T,FEMALE,0.8
2002,Hungary,_T,MALE,7.05
2020,Sweden,_T,MALE,0.9
2021,Sweden,_T,MALE,1.4
2021,Sweden,_T,FEMALE,0.1
2021,Sweden,_T,BOTHSEX,0.8
2000,Switzerland,_T,BOTHSEX,2.3
2001,Switzerland,_T,BOTHSEX,2.0
2002,Switzerland,_T,BOTHSEX,1.5
2003,Switzerland,_T,BOTHSEX,1.3
2004,Switzerland,_T,BOTHSEX,1.9
2005,Switzerland,_T,BOTHSEX,1.3
2006,Switzerland,_T,BOTHSEX,1.4
2007,Switzerland,_T,BOTHSEX,1.6
2008,Switzerland,_T,BOTHSEX,1.1
2003,Hungary,_T,FEMALE,0.23
2003,Hungary,_T,MALE,6.07
2003,Hungary,_T,BOTHSEX,3.39
2004,Hungary,_T,MALE,7.13
2004,Hungary,_T,BOTHSEX,4.1
2004,Hungary,_T,FEMALE,0.5
2005,Hungary,_T,BOTHSEX,3.2
2005,Hungary,_T,MALE,5.72
2009,Switzerland,_T,FEMALE,0.31
2009,Switzerland,NONMIG,BOTHSEX,1.33
2009,Switzerland,NONMIG,FEMALE,0.26
2009,Switzerland,_T,MALE,2.62
2009,Switzerland,_T,BOTHSEX,1.65
2009,Switzerland,NONMIG,MALE,2.16
2010,Switzerland,NONMIG,FEMALE,0.13
2005,Hungary,_T,FEMALE,0.22
2006,Hungary,_T,FEMALE,0.44
2006,Hungary,_T,BOTHSEX,3.13
2006,Hungary,_T,MALE,5.38
2007,Hungary,_T,BOTHSEX,3.01
2007,Hungary,_T,MALE,5.41
2007,Hungary,_T,FEMALE,0.11
2008,Hungary,_T,FEMALE,0.51
2008,Hungary,_T,BOTHSEX,2.99
2008,Hungary,_T,MALE,5.07
2009,Hungary,_T,MALE,4.6
2009,Hungary,NONMIG,BOTHSEX,2.59
2009,Hungary,NONMIG,MALE,4.44
2009,Hungary,_T,BOTHSEX,2.67
2009,Hungary,_T,FEMALE,0.4
2009,Hungary,NONMIG,FEMALE,0.41
2010,Hungary,_T,FEMALE,0.41
2010,Hungary,_T,BOTHSEX,2.74
2010,Hungary,NONMIG,MALE,4.63
2010,Hungary,NONMIG,FEMALE,0.41
2010,Hungary,NONMIG,BOTHSEX,2.65
2010,Hungary,_T,MALE,4.8
2011,Hungary,NONMIG,BOTHSEX,2.4
2011,Hungary,_T,MALE,4.69
2010,Switzerland,_T,MALE,3.69
2010,Switzerland,_T,FEMALE,0.31
2010,Switzerland,NONMIG,MALE,3.64
2010,Switzerland,NONMIG,BOTHSEX,1.98
2010,Switzerland,_T,BOTHSEX,2.15
2011,Switzerland,NONMIG,MALE,1.45
2011,Switzerland,_T,MALE,1.95
2011,Hungary,NONMIG,MALE,4.61
2011,Hungary,_T,BOTHSEX,2.44
2011,Hungary,NONMIG,FEMALE,0.24
2011,Hungary,_T,FEMALE,0.24
2012,Hungary,_T,FEMALE,0.22
2012,Hungary,NONMIG,FEMALE,0.11
2012,Hungary,NONMIG,BOTHSEX,1.64
2012,Hungary,_T,BOTHSEX,1.73
2012,Hungary,_T,MALE,3.03
2012,Hungary,NONMIG,MALE,2.95
2013,Hungary,NONMIG,FEMALE,0.11
2013,Hungary,NONMIG,BOTHSEX,1.43
2013,Hungary,_T,MALE,2.54
2013,Hungary,_T,BOTHSEX,1.42
2013,Hungary,_T,FEMALE,0.11
2013,Hungary,NONMIG,MALE,2.56
2011,Switzerland,_T,FEMALE,0.25
2011,Switzerland,NONMIG,BOTHSEX,0.95
2011,Switzerland,_T,BOTHSEX,1.23
2011,Switzerland,NONMIG,FEMALE,0.32
2012,Switzerland,NONMIG,FEMALE,0.29
2012,Switzerland,_T,MALE,2.64
2012,Switzerland,NONMIG,BOTHSEX,1.52
2014,Hungary,NONMIG,MALE,4.0
2014,Hungary,_T,BOTHSEX,2.25
2014,Hungary,_T,FEMALE,0.23
2014,Hungary,NONMIG,FEMALE,0.23
2014,Hungary,NONMIG,BOTHSEX,2.21
2014,Hungary,_T,MALE,4.07
2015,Hungary,_T,FEMALE,0.45
2015,Hungary,_T,BOTHSEX,2.29
2012,Switzerland,_T,FEMALE,0.23
2012,Switzerland,_T,BOTHSEX,1.61
2012,Switzerland,NONMIG,MALE,2.5
2013,Switzerland,_T,FEMALE,0.29
2013,Switzerland,NONMIG,BOTHSEX,1.36
2013,Switzerland,_T,MALE,3.0
2013,Switzerland,NONMIG,MALE,2.25
2015,Hungary,_T,MALE,3.93
2015,Hungary,NONMIG,MALE,3.96
2015,Hungary,NONMIG,FEMALE,0.45
2015,Hungary,NONMIG,BOTHSEX,2.3
2016,Hungary,_T,BOTHSEX,1.8
2016,Hungary,_T,MALE,3.2
2016,Hungary,_T,FEMALE,0.2
2017,Hungary,_T,BOTHSEX,2.01
2013,Switzerland,_T,BOTHSEX,1.75
2013,Switzerland,NONMIG,FEMALE,0.37
2014,Switzerland,NONMIG,MALE,2.7
2014,Switzerland,_T,BOTHSEX,1.63
2014,Switzerland,NONMIG,BOTHSEX,1.46
2014,Switzerland,_T,FEMALE,0.19
2014,Switzerland,_T,MALE,2.88
2014,Switzerland,NONMIG,FEMALE,0.12
2015,Switzerland,NONMIG,MALE,2.14
2015,Switzerland,NONMIG,FEMALE,0.16
2015,Switzerland,_T,MALE,2.07
2015,Switzerland,NONMIG,BOTHSEX,1.34
2015,Switzerland,_T,BOTHSEX,1.32
2015,Switzerland,_T,FEMALE,0.13
2018,Hungary,_T,BOTHSEX,1.97
2019,Hungary,_T,BOTHSEX,2.09
2020,Hungary,MIGPER,MALE,0.08
2020,Hungary,NONMIG,MALE,2.36
2020,Hungary,MIGPER,FEMALE,0.0
2020,Hungary,_T,MALE,2.44
2020,Hungary,MIGPER,BOTHSEX,0.04
2016,Switzerland,_T,BOTHSEX,1.97
2017,Switzerland,_T,BOTHSEX,0.91
2018,Switzerland,_T,BOTHSEX,1.24
2019,Switzerland,_T,BOTHSEX,1.35
2020,Switzerland,_T,BOTHSEX,1.08
2000,Türkiye,_T,BOTHSEX,24.6
2001,Türkiye,_T,BOTHSEX,20.6
2002,Türkiye,_T,BOTHSEX,16.8
2020,Hungary,_T,FEMALE,0.19
2020,Hungary,NONMIG,FEMALE,0.19
2020,Hungary,_T,BOTHSEX,1.39
2020,Hungary,NONMIG,BOTHSEX,1.35
2021,Hungary,_T,FEMALE,0.23
2021,Hungary,_T,MALE,3.19
2021,Hungary,_T,BOTHSEX,1.81
2003,Türkiye,_T,BOTHSEX,14.4
2004,Türkiye,_T,BOTHSEX,13.6
2005,Türkiye,_T,BOTHSEX,15.8
2006,Türkiye,_T,BOTHSEX,20.5
2007,Türkiye,_T,BOTHSEX,12.27
2008,Türkiye,MIGPER,FEMALE,0.0
2008,Türkiye,MIGPER,MALE,0.0
2021,Hungary,MIGPER,BOTHSEX,0.09
2021,Hungary,NONMIG,BOTHSEX,1.73
2021,Hungary,MIGPER,FEMALE,0.02
2021,Hungary,MIGPER,MALE,0.06
2021,Hungary,NONMIG,MALE,1.64
2021,Hungary,NONMIG,FEMALE,0.09
2011,Iceland,_T,BOTHSEX,0.0
2012,Iceland,_T,BOTHSEX,0.0
2013,Iceland,_T,BOTHSEX,0.0
2014,Iceland,_T,BOTHSEX,1.14
2015,Iceland,_T,BOTHSEX,1.09
2016,Iceland,_T,BOTHSEX,2.1
2017,Iceland,_T,BOTHSEX,1.03
2018,Iceland,_T,BOTHSEX,1.51
2008,Türkiye,MIGPER,BOTHSEX,0.0
2008,Türkiye,NONMIG,MALE,11.23
2008,Türkiye,_T,MALE,11.22
2008,Türkiye,NONMIG,FEMALE,0.75
2008,Türkiye,_T,FEMALE,0.75
2008,Türkiye,NONMIG,BOTHSEX,9.05
2019,Iceland,_T,BOTHSEX,0.99
2020,Iceland,_T,BOTHSEX,1.54
2000,Ireland,_T,BOTHSEX,4.2
2001,Ireland,_T,BOTHSEX,3.8
2002,Ireland,_T,BOTHSEX,3.0
2003,Ireland,_T,BOTHSEX,3.2
2004,Ireland,_T,BOTHSEX,2.5
2005,Ireland,_T,BOTHSEX,3.3
2008,Türkiye,_T,BOTHSEX,9.04
2009,Türkiye,_T,BOTHSEX,11.91
2009,Türkiye,_T,FEMALE,1.02
2009,Türkiye,NONMIG,MALE,15.38
2009,Türkiye,NONMIG,BOTHSEX,11.95
2009,Türkiye,_T,MALE,15.36
2006,Ireland,_T,BOTHSEX,2.2
2007,Ireland,_T,BOTHSEX,2.8
2008,Ireland,_T,BOTHSEX,2.5
2009,Ireland,NONMIG,BOTHSEX,2.09
2009,Ireland,_T,MALE,3.66
2009,Ireland,NONMIG,FEMALE,0.27
2009,Ireland,NONMIG,MALE,3.65
2009,Ireland,_T,BOTHSEX,2.09
2009,Türkiye,MIGPER,FEMALE,0.0
2009,Türkiye,NONMIG,FEMALE,1.02
2009,Türkiye,MIGPER,BOTHSEX,0.0
2009,Türkiye,MIGPER,MALE,0.0
2010,Türkiye,_T,FEMALE,0.87
2010,Türkiye,MIGPER,MALE,0.0
2009,Ireland,_T,FEMALE,0.23
2010,Ireland,_T,BOTHSEX,2.16
2010,Ireland,NONMIG,MALE,3.8
2010,Ireland,NONMIG,BOTHSEX,2.15
2010,Ireland,_T,FEMALE,0.23
2010,Ireland,NONMIG,FEMALE,0.27
2010,Ireland,_T,MALE,3.84
2011,Ireland,NONMIG,MALE,4.77
2011,Ireland,NONMIG,BOTHSEX,2.66
2011,Ireland,_T,MALE,4.96
2011,Ireland,_T,FEMALE,0.23
2011,Ireland,_T,BOTHSEX,2.76
2011,Ireland,NONMIG,FEMALE,0.27
2012,Ireland,NONMIG,BOTHSEX,2.36
2012,Ireland,_T,BOTHSEX,2.23
2012,Ireland,_T,FEMALE,0.0
2010,Türkiye,NONMIG,FEMALE,0.88
2010,Türkiye,NONMIG,BOTHSEX,13.34
2010,Türkiye,_T,BOTHSEX,13.29
2010,Türkiye,MIGPER,BOTHSEX,0.0
2010,Türkiye,_T,MALE,17.28
2010,Türkiye,MIGPER,FEMALE,0.0
2012,Ireland,_T,MALE,4.18
2012,Ireland,NONMIG,MALE,4.43
2012,Ireland,NONMIG,FEMALE,0.0
2013,Ireland,NONMIG,MALE,3.69
2013,Ireland,_T,FEMALE,0.0
2013,Ireland,NONMIG,FEMALE,0.0
2013,Ireland,NONMIG,BOTHSEX,1.99
2013,Ireland,_T,BOTHSEX,2.07
2010,Türkiye,NONMIG,MALE,17.32
2011,Türkiye,MIGPER,MALE,0.0
2011,Türkiye,_T,BOTHSEX,14.35
2011,Türkiye,NONMIG,MALE,18.68
2011,Türkiye,MIGPER,BOTHSEX,0.0
2011,Türkiye,_T,FEMALE,1.11
2013,Ireland,_T,MALE,3.84
2014,Ireland,NONMIG,MALE,4.62
2014,Ireland,_T,FEMALE,0.23
2014,Ireland,NONMIG,BOTHSEX,2.62
2014,Ireland,NONMIG,FEMALE,0.26
2014,Ireland,_T,MALE,4.33
2014,Ireland,_T,BOTHSEX,2.46
2015,Ireland,NONMIG,FEMALE,0.26
2015,Ireland,NONMIG,BOTHSEX,2.75
2015,Ireland,NONMIG,MALE,4.86
2015,Ireland,_T,MALE,4.34
2015,Ireland,_T,BOTHSEX,2.46
2015,Ireland,_T,FEMALE,0.23
2016,Ireland,_T,BOTHSEX,2.14
2017,Ireland,_T,BOTHSEX,1.87
2018,Ireland,_T,BOTHSEX,1.51
2011,Türkiye,NONMIG,FEMALE,1.12
2011,Türkiye,MIGPER,FEMALE,0.0
2011,Türkiye,_T,MALE,18.64
2011,Türkiye,NONMIG,BOTHSEX,14.41
2012,Türkiye,MIGPER,BOTHSEX,5.16
2012,Türkiye,MIGPER,FEMALE,0.0
2012,Türkiye,_T,BOTHSEX,5.75
2012,Türkiye,MIGPER,MALE,12.08
2012,Türkiye,NONMIG,FEMALE,0.28
2012,Türkiye,NONMIG,BOTHSEX,5.75
2012,Türkiye,NONMIG,MALE,7.57
2012,Türkiye,_T,FEMALE,0.28
2012,Türkiye,_T,MALE,7.59
2013,Türkiye,_T,BOTHSEX,8.31
2013,Türkiye,NONMIG,MALE,10.87
2013,Türkiye,NONMIG,FEMALE,0.57
2013,Türkiye,_T,MALE,10.85
2013,Türkiye,_T,FEMALE,0.59
2019,Ireland,_T,BOTHSEX,1.77
2020,Ireland,_T,BOTHSEX,1.79
2000,Italy,_T,BOTHSEX,7.0
2001,Italy,_T,BOTHSEX,6.0
2002,Italy,_T,BOTHSEX,5.0
2003,Italy,_T,BOTHSEX,5.0
2004,Italy,_T,BOTHSEX,5.0
2005,Italy,_T,BOTHSEX,5.0
2006,Italy,_T,BOTHSEX,5.0
2007,Italy,_T,BOTHSEX,4.0
2008,Italy,_T,BOTHSEX,4.0
2009,Italy,_T,FEMALE,0.26
2009,Italy,_T,MALE,4.83
2009,Italy,NONMIG,FEMALE,0.0
2009,Italy,NONMIG,BOTHSEX,0.0
2009,Italy,_T,BOTHSEX,3.01
2009,Italy,NONMIG,MALE,0.0
2010,Italy,NONMIG,MALE,0.0
2010,Italy,_T,FEMALE,0.26
2010,Italy,_T,BOTHSEX,3.02
2010,Italy,NONMIG,FEMALE,0.0
2010,Italy,NONMIG,BOTHSEX,0.0
2010,Italy,_T,MALE,4.88
2013,Türkiye,MIGPER,FEMALE,2.43
2013,Türkiye,MIGPER,BOTHSEX,2.77
2013,Türkiye,MIGPER,MALE,3.22
2013,Türkiye,NONMIG,BOTHSEX,8.34
2014,Türkiye,_T,MALE,12.31
2014,Türkiye,NONMIG,FEMALE,0.82
2011,Italy,_T,BOTHSEX,2.71
2011,Italy,_T,MALE,4.27
2011,Italy,_T,FEMALE,0.39
2011,Italy,NONMIG,BOTHSEX,0.0
2011,Italy,NONMIG,MALE,0.0
2011,Italy,NONMIG,FEMALE,0.0
2012,Italy,NONMIG,FEMALE,0.0
2014,Türkiye,NONMIG,MALE,12.35
2014,Türkiye,NONMIG,BOTHSEX,9.43
2014,Türkiye,_T,FEMALE,0.84
2014,Türkiye,MIGPER,FEMALE,2.11
2014,Türkiye,_T,BOTHSEX,9.39
2014,Türkiye,MIGPER,BOTHSEX,1.19
2012,Italy,_T,MALE,4.28
2012,Italy,NONMIG,BOTHSEX,0.0
2012,Italy,_T,FEMALE,0.31
2012,Italy,NONMIG,MALE,0.0
2012,Italy,_T,BOTHSEX,2.64
2013,Italy,_T,BOTHSEX,2.31
2013,Italy,NONMIG,BOTHSEX,0.0
2014,Türkiye,MIGPER,MALE,0.0
2015,Türkiye,_T,BOTHSEX,6.87
2015,Türkiye,MIGPER,FEMALE,0.0
2015,Türkiye,MIGPER,MALE,0.0
2015,Türkiye,NONMIG,FEMALE,0.69
2015,Türkiye,MIGPER,BOTHSEX,0.0
2015,Türkiye,NONMIG,MALE,9.13
2015,Türkiye,_T,FEMALE,0.68
2015,Türkiye,NONMIG,BOTHSEX,6.9
2015,Türkiye,_T,MALE,9.11
2016,Türkiye,NONMIG,BOTHSEX,7.53
2016,Türkiye,_T,MALE,9.97
2013,Italy,NONMIG,FEMALE,0.0
2013,Italy,_T,MALE,3.67
2013,Italy,NONMIG,MALE,0.0
2013,Italy,_T,FEMALE,0.39
2014,Italy,NONMIG,MALE,0.0
2014,Italy,_T,FEMALE,0.33
2014,Italy,_T,MALE,3.79
2016,Türkiye,MIGPER,BOTHSEX,5.04
2016,Türkiye,NONMIG,FEMALE,0.73
2016,Türkiye,_T,FEMALE,0.73
2016,Türkiye,MIGPER,MALE,9.52
2016,Türkiye,NONMIG,MALE,9.97
2016,Türkiye,MIGPER,FEMALE,0.0
2014,Italy,NONMIG,FEMALE,0.0
2014,Italy,NONMIG,BOTHSEX,0.0
2014,Italy,_T,BOTHSEX,2.34
2015,Italy,NONMIG,FEMALE,0.0
2015,Italy,_T,BOTHSEX,2.42
2015,Italy,_T,MALE,3.93
2015,Italy,NONMIG,BOTHSEX,0.0
2016,Türkiye,_T,BOTHSEX,7.52
2017,Türkiye,MIGPER,MALE,10.61
2017,Türkiye,NONMIG,FEMALE,0.53
2017,Türkiye,NONMIG,BOTHSEX,8.25
2017,Türkiye,NONMIG,MALE,11.2
2017,Türkiye,_T,BOTHSEX,8.24
2015,Italy,NONMIG,MALE,0.0
2015,Italy,_T,FEMALE,0.31
2016,Italy,_T,BOTHSEX,2.11
2017,Italy,_T,BOTHSEX,2.1
2018,Italy,_T,BOTHSEX,2.25
2019,Italy,_T,BOTHSEX,2.1
2020,Italy,_T,BOTHSEX,3.39
2017,Türkiye,_T,MALE,11.2
2017,Türkiye,MIGPER,FEMALE,0.0
2017,Türkiye,MIGPER,BOTHSEX,6.98
2017,Türkiye,_T,FEMALE,0.53
2018,Türkiye,MIGPER,MALE,12.97
2018,Türkiye,NONMIG,BOTHSEX,7.87
2000,Kazakhstan,_T,BOTHSEX,11.3
2000,Kazakhstan,_T,FEMALE,1.9
2000,Kazakhstan,_T,MALE,19.4
2001,Kazakhstan,_T,FEMALE,0.8
2001,Kazakhstan,_T,MALE,17.2
2001,Kazakhstan,_T,BOTHSEX,9.7
2002,Kazakhstan,_T,MALE,17.2
2002,Kazakhstan,_T,FEMALE,1.4
2002,Kazakhstan,_T,BOTHSEX,10.7
2003,Kazakhstan,_T,FEMALE,1.3
2003,Kazakhstan,_T,BOTHSEX,9.3
2003,Kazakhstan,_T,MALE,15.9
2004,Kazakhstan,_T,FEMALE,1.8
2004,Kazakhstan,_T,MALE,17.7
2004,Kazakhstan,_T,BOTHSEX,10.4
2005,Kazakhstan,_T,FEMALE,2.0
2005,Kazakhstan,_T,BOTHSEX,10.3
2005,Kazakhstan,_T,MALE,17.2
2006,Kazakhstan,_T,FEMALE,1.6
2006,Kazakhstan,_T,BOTHSEX,11.3
2006,Kazakhstan,_T,MALE,17.8
2007,Kazakhstan,_T,BOTHSEX,8.7
2007,Kazakhstan,_T,FEMALE,1.1
2007,Kazakhstan,_T,MALE,15.0
2018,Türkiye,MIGPER,FEMALE,0.0
2018,Türkiye,MIGPER,BOTHSEX,8.66
2018,Türkiye,NONMIG,FEMALE,0.81
2018,Türkiye,_T,FEMALE,0.8
2018,Türkiye,NONMIG,MALE,10.81
2018,Türkiye,_T,BOTHSEX,7.88
2008,Kazakhstan,_T,BOTHSEX,8.2
2008,Kazakhstan,_T,MALE,14.1
2008,Kazakhstan,_T,FEMALE,0.8
2009,Kazakhstan,_T,BOTHSEX,7.46
2009,Kazakhstan,_T,FEMALE,1.24
2009,Kazakhstan,_T,MALE,12.76
2010,Kazakhstan,_T,MALE,12.94
2018,Türkiye,_T,MALE,10.83
2019,Türkiye,MIGPER,BOTHSEX,4.77
2019,Türkiye,_T,BOTHSEX,5.9
2019,Türkiye,MIGPER,MALE,6.67
2019,Türkiye,NONMIG,FEMALE,0.37
2019,Türkiye,NONMIG,BOTHSEX,5.91
2010,Kazakhstan,_T,FEMALE,1.39
2010,Kazakhstan,_T,BOTHSEX,7.63
2013,Kazakhstan,_T,MALE,10.32
2013,Kazakhstan,_T,BOTHSEX,5.91
2013,Kazakhstan,_T,FEMALE,0.77
2015,Kazakhstan,_T,BOTHSEX,5.0
2019,Türkiye,_T,FEMALE,0.36
2019,Türkiye,NONMIG,MALE,8.27
2019,Türkiye,_T,MALE,8.25
2019,Türkiye,MIGPER,FEMALE,0.0
2020,Türkiye,NONMIG,MALE,8.24
2020,Türkiye,_T,BOTHSEX,5.95
2020,Türkiye,_T,FEMALE,0.55
2020,Türkiye,NONMIG,FEMALE,0.56
2020,Türkiye,_T,MALE,8.21
2020,Türkiye,MIGPER,BOTHSEX,3.96
2020,Türkiye,MIGPER,MALE,5.7
2020,Türkiye,MIGPER,FEMALE,0.0
2013,Austria,_T,FEMALE,0.46
2013,Austria,NONMIG,BOTHSEX,3.26
2013,Austria,_T,MALE,6.07
2013,Austria,NONMIG,MALE,5.77
2014,Austria,NONMIG,MALE,5.1
2014,Austria,_T,MALE,5.24
2020,Türkiye,NONMIG,BOTHSEX,5.98
2021,Türkiye,NONMIG,MALE,8.78
2021,Türkiye,_T,BOTHSEX,6.26
2021,Türkiye,NONMIG,FEMALE,0.48
2021,Türkiye,_T,FEMALE,0.47
2021,Türkiye,NONMIG,BOTHSEX,6.26
2021,Türkiye,_T,MALE,8.77
2014,Austria,_T,BOTHSEX,3.09
2014,Austria,_T,FEMALE,0.67
2014,Austria,NONMIG,FEMALE,0.65
2014,Austria,NONMIG,BOTHSEX,3.01
2015,Austria,_T,BOTHSEX,3.23
2015,Austria,_T,MALE,5.65
2021,Türkiye,MIGPER,BOTHSEX,5.71
2021,Türkiye,MIGPER,FEMALE,0.0
2021,Türkiye,MIGPER,MALE,7.84
2000,Ukraine,_T,BOTHSEX,9.5
2001,Ukraine,_T,FEMALE,1.3
2001,Ukraine,_T,BOTHSEX,10.5
2001,Ukraine,_T,MALE,19.5
2002,Ukraine,_T,FEMALE,1.5
2015,Austria,NONMIG,FEMALE,0.59
2015,Austria,NONMIG,BOTHSEX,3.31
2015,Austria,NONMIG,MALE,5.76
2015,Austria,_T,FEMALE,0.51
2016,Austria,_T,BOTHSEX,2.0
2016,Austria,_T,FEMALE,0.1
2002,Ukraine,_T,BOTHSEX,10.0
2002,Ukraine,_T,MALE,18.7
2003,Ukraine,_T,MALE,18.2
2003,Ukraine,_T,BOTHSEX,9.4
2003,Ukraine,_T,FEMALE,1.0
2004,Ukraine,_T,BOTHSEX,8.9
2004,Ukraine,_T,MALE,16.9
2004,Ukraine,_T,FEMALE,1.2
2015,Kazakhstan,_T,MALE,8.8
2015,Kazakhstan,_T,FEMALE,0.4
2017,Kazakhstan,_T,FEMALE,0.9
2017,Kazakhstan,_T,MALE,3.4
2017,Kazakhstan,_T,BOTHSEX,4.3
2016,Austria,_T,MALE,3.5
2017,Austria,_T,BOTHSEX,2.53
2018,Austria,_T,BOTHSEX,2.87
2019,Austria,_T,BOTHSEX,2.49
2020,Austria,_T,BOTHSEX,2.36
2013,Armenia,_T,FEMALE,0.0
2000,Kyrgyzstan,_T,BOTHSEX,7.0
2001,Kyrgyzstan,_T,BOTHSEX,7.0
2002,Kyrgyzstan,_T,BOTHSEX,7.0
2003,Kyrgyzstan,_T,BOTHSEX,5.0
2004,Kyrgyzstan,_T,BOTHSEX,8.0
2005,Kyrgyzstan,_T,BOTHSEX,5.0
2006,Kyrgyzstan,_T,BOTHSEX,5.0
2007,Kyrgyzstan,_T,BOTHSEX,5.0
2005,Ukraine,_T,FEMALE,1.4
2005,Ukraine,_T,BOTHSEX,8.4
2005,Ukraine,_T,MALE,15.7
2006,Ukraine,_T,FEMALE,1.2
2006,Ukraine,_T,BOTHSEX,8.3
2006,Ukraine,_T,MALE,15.7
2007,Ukraine,_T,MALE,17.8
2007,Ukraine,_T,FEMALE,1.5
2007,Ukraine,_T,BOTHSEX,9.3
2008,Ukraine,_T,BOTHSEX,8.0
2008,Ukraine,_T,FEMALE,1.1
2008,Ukraine,_T,MALE,15.6
2009,Ukraine,_T,FEMALE,0.72
2009,Ukraine,_T,MALE,10.89
2009,Ukraine,_T,BOTHSEX,5.51
2007,Kyrgyzstan,_T,FEMALE,1.0
2007,Kyrgyzstan,_T,MALE,9.0
2008,Kyrgyzstan,_T,MALE,9.0
2008,Kyrgyzstan,_T,FEMALE,0.0
2008,Kyrgyzstan,_T,BOTHSEX,5.0
2013,Kyrgyzstan,_T,BOTHSEX,6.0
2013,Kyrgyzstan,_T,MALE,11.0
2010,Ukraine,_T,MALE,11.22
2010,Ukraine,_T,FEMALE,0.56
2010,Ukraine,_T,BOTHSEX,5.58
