Year,GeoAreaName,Age,Location,Sex,Value
2000,Romania,15-24,URBAN,MALE,5.0
2021,Georgia,65+,URBAN,MALE,4.63413
2021,Georgia,45-54,URBAN,MALE,3.98171
2021,Georgia,15-24,RURAL,MALE,1.17244
2021,Georgia,65+,RURAL,FEMALE,13.74331
2021,Georgia,15+,ALLAREA,FEMALE,17.78896
2021,Georgia,15-24,ALLAREA,FEMALE,10.45554
2021,Georgia,65+,ALLAREA,MALE,4.41468
2021,Georgia,15+,RURAL,FEMALE,18.51561
2021,Georgia,15-24,RURAL,FEMALE,15.83118
2021,Georgia,25-44,RURAL,FEMALE,24.81921
2000,Romania,10+,URBAN,MALE,7.08333
2000,Romania,65+,URBAN,FEMALE,20.83333
2000,Romania,10+,URBAN,FEMALE,17.91667
2000,Romania,65+,RURAL,MALE,17.91667
2000,Romania,45-64,RURAL,MALE,15.83333
2000,Romania,25-44,RURAL,MALE,11.25
2000,Romania,15-24,RURAL,MALE,9.58333
2000,Romania,10+,RURAL,MALE,12.5
2000,Romania,65+,RURAL,FEMALE,23.75
2000,Romania,45-64,RURAL,FEMALE,28.33333
2000,Romania,25-44,RURAL,FEMALE,28.33333
2012,Romania,25-44,URBAN,FEMALE,19.30556
2012,Romania,15-24,URBAN,FEMALE,8.68056
2012,Romania,10+,URBAN,FEMALE,17.5
2012,Romania,65+,RURAL,MALE,14.44444
2012,Romania,15-24,URBAN,MALE,3.68056
2012,Romania,65+,URBAN,MALE,12.91667
2012,Romania,55-64,URBAN,MALE,11.45833
2012,Romania,45-54,URBAN,MALE,9.09722
2012,Romania,15-24,ALLAREA,FEMALE,11.31944
2021,Georgia,45-54,RURAL,FEMALE,20.00774
2021,Georgia,55-64,RURAL,FEMALE,17.74316
2021,Georgia,65+,ALLAREA,FEMALE,14.39263
2002,Germany,10+,ALLAREA,FEMALE,17.675
2002,Germany,10+,ALLAREA,MALE,10.47917
2013,Germany,10+,ALLAREA,FEMALE,15.875
2013,Germany,15+,ALLAREA,FEMALE,16.44167
2013,Germany,15-24,ALLAREA,FEMALE,6.65417
2013,Germany,25-44,ALLAREA,FEMALE,18.27083
2013,Germany,45-54,ALLAREA,FEMALE,16.5
2013,Germany,55-64,ALLAREA,FEMALE,16.65
2013,Germany,65+,ALLAREA,MALE,14.10833
2013,Germany,10+,RURAL,FEMALE,16.25417
2012,Romania,10+,ALLAREA,FEMALE,19.02778
2012,Romania,55-64,ALLAREA,FEMALE,23.40278
2012,Romania,45-54,ALLAREA,FEMALE,20.83333
2012,Romania,25-44,ALLAREA,FEMALE,21.31944
2012,Romania,65+,ALLAREA,FEMALE,19.93056
2012,Romania,15-24,RURAL,MALE,6.875
2012,Romania,55-64,RURAL,MALE,14.86111
2012,Romania,10+,URBAN,MALE,8.47222
2012,Romania,45-54,RURAL,MALE,11.59722
2012,Romania,25-44,RURAL,MALE,10.0
2013,Germany,15+,RURAL,FEMALE,16.84167
2013,Germany,15-24,RURAL,FEMALE,6.1625
2013,Germany,25-44,RURAL,FEMALE,19.67083
2013,Germany,45-54,RURAL,FEMALE,16.8875
2013,Germany,55-64,RURAL,FEMALE,16.349
2013,Germany,65+,RURAL,FEMALE,18.8625
2013,Germany,65+,RURAL,MALE,13.71667
2013,Germany,10+,URBAN,FEMALE,15.77917
2013,Germany,15+,URBAN,FEMALE,16.34167
2013,Germany,15-24,URBAN,FEMALE,6.78333
2013,Germany,25-44,URBAN,FEMALE,17.9375
2013,Germany,45-54,URBAN,FEMALE,16.4
2012,Romania,10+,ALLAREA,MALE,9.375
2012,Romania,10+,RURAL,MALE,10.76389
2012,Romania,65+,URBAN,FEMALE,18.81944
2012,Romania,55-64,URBAN,FEMALE,22.01389
2012,Romania,45-54,URBAN,FEMALE,19.16667
2012,Romania,25-44,URBAN,MALE,8.26389
2012,Romania,65+,RURAL,FEMALE,20.83333
2012,Romania,55-64,RURAL,FEMALE,25.27778
2012,Romania,45-54,RURAL,FEMALE,23.68056
2012,Romania,25-44,RURAL,FEMALE,24.51389
2013,Germany,55-64,URBAN,FEMALE,16.725
2013,Germany,25-44,ALLAREA,MALE,9.80833
2013,Germany,55-64,URBAN,MALE,10.86667
2013,Germany,65+,URBAN,MALE,14.20417
2013,Germany,65+,ALLAREA,FEMALE,18.4625
2013,Germany,10+,URBAN,MALE,9.97917
2013,Germany,15+,URBAN,MALE,10.34167
2013,Germany,15-24,URBAN,MALE,4.09167
2013,Germany,45-54,ALLAREA,MALE,10.61667
2013,Germany,55-64,ALLAREA,MALE,11.425
2013,Germany,10+,RURAL,MALE,10.17917
2013,Germany,15+,RURAL,MALE,10.49583
2012,Romania,15-24,RURAL,FEMALE,14.09722
2012,Romania,10+,RURAL,FEMALE,20.83333
2012,Romania,65+,ALLAREA,MALE,13.75
2012,Romania,55-64,ALLAREA,MALE,12.84722
2012,Romania,45-54,ALLAREA,MALE,10.27778
2012,Romania,25-44,ALLAREA,MALE,9.02778
2012,Romania,15-24,ALLAREA,MALE,5.27778
2011,Serbia,15+,ALLAREA,FEMALE,20.23684
2011,Serbia,45-54,URBAN,FEMALE,19.95808
2013,Germany,15-24,RURAL,MALE,4.38333
2013,Germany,25-44,RURAL,MALE,10.09583
2013,Germany,45-54,RURAL,MALE,10.1375
2013,Germany,55-64,RURAL,MALE,12.37083
2013,Germany,15-24,ALLAREA,MALE,4.15417
2013,Germany,15+,ALLAREA,MALE,10.375
2013,Germany,10+,ALLAREA,MALE,10.02083
2013,Germany,65+,URBAN,FEMALE,18.35833
2013,Germany,25-44,URBAN,MALE,9.7375
2013,Germany,45-54,URBAN,MALE,10.60417
2014,Greece,10+,ALLAREA,FEMALE,17.5
2014,Greece,15+,ALLAREA,FEMALE,18.125
2011,Serbia,25-44,URBAN,FEMALE,21.11911
2011,Serbia,15-24,URBAN,FEMALE,6.13941
2011,Serbia,15+,URBAN,FEMALE,19.09054
2011,Serbia,65+,ALLAREA,MALE,13.22708
2011,Serbia,25-44,ALLAREA,FEMALE,22.54798
2011,Serbia,15+,RURAL,FEMALE,21.98432
2011,Serbia,15-24,RURAL,FEMALE,10.90274
2011,Serbia,65+,RURAL,MALE,13.95672
2014,Greece,15+,ALLAREA,MALE,7.01389
2014,Greece,15-24,ALLAREA,MALE,2.91667
2014,Greece,25-44,ALLAREA,MALE,6.18055
2014,Greece,45-54,ALLAREA,MALE,7.56944
2014,Greece,55-64,ALLAREA,MALE,8.88889
2014,Greece,65+,ALLAREA,MALE,9.65278
2014,Greece,10+,RURAL,FEMALE,19.79167
2014,Greece,15+,RURAL,FEMALE,20.41667
2011,Serbia,55-64,RURAL,MALE,11.5305
2011,Serbia,15-24,ALLAREA,FEMALE,7.93026
2011,Serbia,65+,URBAN,MALE,12.37202
2011,Serbia,55-64,URBAN,MALE,10.51983
2011,Serbia,45-54,URBAN,MALE,10.54809
2011,Serbia,25-44,URBAN,MALE,6.81739
2011,Serbia,15-24,URBAN,MALE,2.84158
2011,Serbia,15+,URBAN,MALE,8.72562
2011,Serbia,65+,URBAN,FEMALE,19.33168
2011,Serbia,55-64,URBAN,FEMALE,23.02209
2011,Serbia,55-64,ALLAREA,MALE,11.00258
2011,Serbia,45-54,ALLAREA,MALE,10.45362
2011,Serbia,25-44,ALLAREA,MALE,7.43
2011,Serbia,15-24,ALLAREA,MALE,3.32826
2011,Serbia,15+,ALLAREA,MALE,9.48935
2011,Serbia,65+,ALLAREA,FEMALE,20.15875
2014,Greece,45-54,RURAL,MALE,7.77778
2014,Greece,55-64,RURAL,MALE,9.51389
2014,Greece,65+,RURAL,MALE,11.66667
2014,Greece,10+,URBAN,FEMALE,16.73611
2014,Greece,15+,URBAN,FEMALE,17.63889
2014,Greece,15-24,URBAN,FEMALE,5.0
2014,Greece,55-64,RURAL,FEMALE,23.61111
2014,Greece,25-44,URBAN,FEMALE,17.56944
2011,Serbia,55-64,ALLAREA,FEMALE,23.39791
2011,Serbia,45-54,ALLAREA,FEMALE,21.45434
2011,Serbia,45-54,RURAL,MALE,10.32814
2011,Serbia,25-44,RURAL,MALE,8.34258
2011,Serbia,15-24,RURAL,MALE,4.16847
2011,Serbia,15+,RURAL,MALE,10.43281
2011,Serbia,65+,RURAL,FEMALE,21.01163
2011,Serbia,55-64,RURAL,FEMALE,24.00781
2014,Greece,55-64,URBAN,MALE,8.75
2014,Greece,65+,URBAN,MALE,8.88889
2014,Greece,45-54,URBAN,FEMALE,20.625
2014,Greece,45-54,RURAL,FEMALE,21.45833
2014,Greece,15-24,RURAL,FEMALE,9.44444
2014,Greece,15-24,ALLAREA,FEMALE,5.69444
2014,Greece,25-44,RURAL,FEMALE,20.97222
2014,Greece,25-44,ALLAREA,FEMALE,18.19444
2011,Serbia,45-54,RURAL,FEMALE,23.88745
2011,Serbia,25-44,RURAL,FEMALE,25.18555
2015,Serbia,65+,ALLAREA,MALE,10.75145
2015,Serbia,55-64,ALLAREA,MALE,11.13031
2015,Serbia,45-54,ALLAREA,MALE,8.14322
2015,Serbia,25-44,ALLAREA,MALE,8.2738
2015,Serbia,15-24,ALLAREA,MALE,4.36854
2015,Serbia,65+,ALLAREA,FEMALE,17.95209
2014,Greece,55-64,ALLAREA,FEMALE,22.29167
2014,Greece,65+,ALLAREA,FEMALE,19.30556
2014,Greece,10+,ALLAREA,MALE,6.66667
2014,Greece,45-54,ALLAREA,FEMALE,20.83333
2014,Greece,65+,RURAL,FEMALE,20.83333
2014,Greece,10+,RURAL,MALE,8.125
2014,Greece,15+,RURAL,MALE,8.47222
2014,Greece,15-24,RURAL,MALE,5.90278
2014,Greece,25-44,RURAL,MALE,6.04167
2014,Greece,55-64,URBAN,FEMALE,22.01389
2014,Greece,65+,URBAN,FEMALE,18.61111
2014,Greece,10+,URBAN,MALE,6.38889
2014,Greece,15+,URBAN,MALE,6.59722
2014,Greece,15-24,URBAN,MALE,1.94444
2014,Greece,25-44,URBAN,MALE,6.11111
2014,Greece,45-54,URBAN,MALE,7.5
2000,Hungary,15+,ALLAREA,FEMALE,19.51389
2000,Hungary,15+,ALLAREA,MALE,11.04167
2010,Hungary,10+,ALLAREA,FEMALE,16.57483
2010,Hungary,15+,ALLAREA,FEMALE,17.27674
2010,Hungary,45-54,URBAN,MALE,8.30497
2010,Hungary,55-64,URBAN,MALE,9.68975
2010,Hungary,65+,URBAN,MALE,10.1483
2010,Hungary,65+,ALLAREA,FEMALE,17.7125
2010,Hungary,65+,URBAN,FEMALE,17.82375
2010,Hungary,45-54,URBAN,FEMALE,15.89186
2010,Hungary,15-24,RURAL,FEMALE,8.1971
2010,Hungary,25-44,RURAL,FEMALE,22.93565
2010,Hungary,45-54,RURAL,FEMALE,18.21243
2010,Hungary,55-64,URBAN,FEMALE,18.37406
2010,Hungary,55-64,RURAL,FEMALE,19.44285
2010,Hungary,10+,RURAL,MALE,7.82936
2010,Hungary,15-24,URBAN,FEMALE,8.02266
2010,Hungary,25-44,URBAN,FEMALE,19.13403
2010,Hungary,65+,RURAL,FEMALE,17.41352
2010,Hungary,10+,URBAN,MALE,7.57856
2010,Hungary,15-24,ALLAREA,FEMALE,8.08194
2010,Hungary,25-44,ALLAREA,FEMALE,20.294
2010,Hungary,45-54,ALLAREA,FEMALE,16.57304
2010,Hungary,55-64,ALLAREA,FEMALE,18.66177
2015,Serbia,55-64,ALLAREA,FEMALE,23.62315
2015,Serbia,45-54,ALLAREA,FEMALE,19.37193
2015,Serbia,65+,RURAL,FEMALE,18.03198
2015,Serbia,55-64,RURAL,FEMALE,23.94808
2015,Serbia,25-44,RURAL,FEMALE,24.51235
2015,Serbia,15-24,RURAL,FEMALE,10.895
2015,Serbia,45-54,RURAL,FEMALE,23.1018
2010,Hungary,10+,ALLAREA,MALE,7.65622
2010,Hungary,15+,URBAN,MALE,7.90735
2010,Hungary,15-24,URBAN,MALE,3.32261
2010,Hungary,25-44,URBAN,MALE,7.81445
2010,Hungary,15+,ALLAREA,MALE,7.9796
2010,Hungary,15-24,ALLAREA,MALE,3.52702
2010,Hungary,25-44,ALLAREA,MALE,8.12113
2010,Hungary,45-54,ALLAREA,MALE,8.45575
2015,Serbia,15+,URBAN,FEMALE,17.92229
2015,Serbia,15-24,URBAN,FEMALE,7.4812
2015,Serbia,65+,URBAN,MALE,11.79619
2015,Serbia,65+,URBAN,FEMALE,17.88991
2015,Serbia,15+,ALLAREA,MALE,8.69038
2015,Serbia,25-44,ALLAREA,FEMALE,21.62099
2015,Serbia,15-24,ALLAREA,FEMALE,8.53853
2010,Hungary,55-64,ALLAREA,MALE,9.86178
2010,Hungary,65+,ALLAREA,MALE,9.75249
2010,Hungary,10+,RURAL,FEMALE,17.5957
2010,Hungary,15+,RURAL,FEMALE,18.3143
2010,Hungary,15+,RURAL,MALE,8.14008
2010,Hungary,15-24,RURAL,MALE,3.91363
2010,Hungary,25-44,RURAL,MALE,8.79409
2010,Hungary,45-54,RURAL,MALE,8.74837
2010,Hungary,55-64,RURAL,MALE,10.27891
2010,Hungary,65+,RURAL,MALE,8.63301
2010,Hungary,10+,URBAN,FEMALE,16.14572
2010,Hungary,15+,URBAN,FEMALE,16.84454
2005,Ireland,15-64,ALLAREA,FEMALE,20.55556
2005,Ireland,15-64,ALLAREA,MALE,8.95833
2003,Italy,15-24,ALLAREA,FEMALE,7.70833
2003,Italy,25-44,ALLAREA,FEMALE,22.91667
2003,Italy,3+,ALLAREA,FEMALE,19.20833
2003,Italy,45-54,ALLAREA,MALE,7.0
2003,Italy,15+,ALLAREA,FEMALE,21.375
2003,Italy,15+,RURAL,FEMALE,21.91667
2003,Italy,65+,ALLAREA,MALE,9.25
2003,Italy,45-54,RURAL,MALE,6.29167
2003,Italy,55-64,RURAL,MALE,9.58333
2015,Serbia,15+,RURAL,FEMALE,21.12948
2015,Serbia,55-64,URBAN,FEMALE,23.38187
2015,Serbia,45-54,URBAN,FEMALE,17.20157
2015,Serbia,25-44,URBAN,FEMALE,19.93192
2015,Serbia,15+,ALLAREA,FEMALE,19.16756
2015,Serbia,65+,RURAL,MALE,9.30698
2015,Serbia,55-64,RURAL,MALE,11.53903
2003,Italy,15-24,RURAL,FEMALE,8.125
2003,Italy,65+,RURAL,MALE,8.33333
2003,Italy,45-54,ALLAREA,FEMALE,25.125
2003,Italy,55-64,ALLAREA,FEMALE,26.5
2003,Italy,65+,ALLAREA,FEMALE,20.70833
2003,Italy,15+,ALLAREA,MALE,6.58333
2003,Italy,15-24,ALLAREA,MALE,2.125
2015,Serbia,45-54,RURAL,MALE,9.59626
2015,Serbia,25-44,RURAL,MALE,8.07917
2015,Serbia,15-24,RURAL,MALE,4.33657
2015,Serbia,15+,RURAL,MALE,8.6731
2015,Serbia,55-64,URBAN,MALE,10.79273
2015,Serbia,45-54,URBAN,MALE,7.12885
2015,Serbia,25-44,URBAN,MALE,8.39914
2003,Italy,25-44,ALLAREA,MALE,5.625
2003,Italy,3+,ALLAREA,MALE,5.91667
2003,Italy,45-54,RURAL,FEMALE,26.29167
2003,Italy,55-64,RURAL,FEMALE,26.91667
2003,Italy,65+,RURAL,FEMALE,21.20833
2003,Italy,15+,RURAL,MALE,6.29167
2003,Italy,15-24,RURAL,MALE,2.04167
2003,Italy,25-44,RURAL,MALE,5.625
2003,Italy,3+,RURAL,MALE,5.66667
2003,Italy,65+,URBAN,FEMALE,20.45833
2003,Italy,15+,URBAN,MALE,6.66667
2003,Italy,15-24,URBAN,MALE,2.16667
2003,Italy,25-44,URBAN,MALE,5.58333
2003,Italy,3+,URBAN,MALE,6.0
2015,Serbia,15-24,URBAN,MALE,4.39412
2015,Serbia,15+,URBAN,MALE,8.70281
2001,Slovenia,20-74,ALLAREA,FEMALE,20.55556
2001,Slovenia,20-74,ALLAREA,MALE,11.11111
2003,Spain,20-74,ALLAREA,FEMALE,20.48611
2003,Spain,20-74,ALLAREA,MALE,6.73611
2010,Spain,20-74,ALLAREA,FEMALE,18.95833
2003,Italy,45-54,URBAN,MALE,7.29167
2003,Italy,15+,URBAN,FEMALE,21.20833
2003,Italy,55-64,ALLAREA,MALE,9.29167
2003,Italy,65+,URBAN,MALE,9.66667
2003,Italy,55-64,URBAN,MALE,9.16667
2003,Italy,25-44,RURAL,FEMALE,23.625
2003,Italy,3+,RURAL,FEMALE,19.70833
2003,Italy,15-24,URBAN,FEMALE,7.54167
2003,Italy,25-44,URBAN,FEMALE,22.625
2003,Italy,3+,URBAN,FEMALE,19.04167
2003,Italy,45-54,URBAN,FEMALE,24.70833
2003,Italy,55-64,URBAN,FEMALE,26.375
2009,Italy,15+,ALLAREA,MALE,6.75
2009,Italy,15-24,ALLAREA,MALE,2.04167
2010,Spain,20-74,ALLAREA,MALE,8.61111
2001,Sweden,20-24,ALLAREA,FEMALE,9.55781
2001,Sweden,20-64,ALLAREA,FEMALE,17.22222
2001,Sweden,25-44,ALLAREA,FEMALE,18.94744
2001,Sweden,25-44,ALLAREA,MALE,11.8206
2001,Sweden,20-64,ALLAREA,MALE,11.94444
2001,Sweden,20-24,ALLAREA,MALE,7.49338
2001,Sweden,20+,ALLAREA,FEMALE,17.65101
2001,Sweden,20+,ALLAREA,MALE,12.69744
2001,Sweden,65+,ALLAREA,FEMALE,19.37666
2009,Italy,25-44,ALLAREA,MALE,5.91667
2009,Italy,3+,ALLAREA,MALE,6.08333
2009,Italy,45-54,ALLAREA,MALE,6.66667
2009,Italy,55-64,ALLAREA,MALE,9.20833
2009,Italy,65+,ALLAREA,MALE,9.58333
2009,Italy,25-44,RURAL,MALE,5.45833
2001,Sweden,45-54,ALLAREA,FEMALE,16.35983
2001,Sweden,55-64,ALLAREA,FEMALE,17.63773
2001,Sweden,65+,ALLAREA,MALE,16.45241
2001,Sweden,55-64,ALLAREA,MALE,13.36768
2001,Sweden,45-54,ALLAREA,MALE,12.72956
2011,Sweden,15-24,ALLAREA,MALE,4.87697
2011,Sweden,15+,ALLAREA,MALE,12.82797
2011,Sweden,20-64,ALLAREA,FEMALE,15.97222
2011,Sweden,65+,ALLAREA,FEMALE,19.00517
2011,Sweden,55-64,ALLAREA,FEMALE,16.41327
2009,Italy,3+,RURAL,MALE,5.875
2009,Italy,15-24,ALLAREA,FEMALE,6.875
2009,Italy,15+,ALLAREA,FEMALE,20.5
2009,Italy,15-24,URBAN,FEMALE,6.45833
2009,Italy,25-44,URBAN,FEMALE,21.5
2009,Italy,3+,URBAN,FEMALE,18.20833
2011,Sweden,45-54,ALLAREA,FEMALE,15.38029
2011,Sweden,25-44,ALLAREA,FEMALE,17.4841
2011,Sweden,65+,ALLAREA,MALE,16.4367
2011,Sweden,15-24,ALLAREA,FEMALE,8.1511
2011,Sweden,55-64,ALLAREA,MALE,14.12553
2011,Sweden,45-54,ALLAREA,MALE,12.81061
2011,Sweden,25-44,ALLAREA,MALE,13.09791
2011,Sweden,20-64,ALLAREA,MALE,12.63889
2011,Sweden,15+,ALLAREA,FEMALE,16.04201
2000,Switzerland,15-24,ALLAREA,FEMALE,9.24167
2009,Italy,65+,URBAN,MALE,9.79167
2009,Italy,55-64,RURAL,MALE,9.41667
2009,Italy,65+,RURAL,MALE,9.25
2009,Italy,15+,URBAN,FEMALE,20.20833
2009,Italy,45-54,RURAL,MALE,6.16667
2009,Italy,25-44,ALLAREA,FEMALE,21.875
2000,Switzerland,25-44,ALLAREA,MALE,11.22917
2000,Switzerland,15-24,ALLAREA,MALE,6.64167
2000,Switzerland,15+,ALLAREA,MALE,9.84167
2000,Switzerland,65+,ALLAREA,FEMALE,15.02083
2000,Switzerland,55-64,ALLAREA,FEMALE,16.975
2000,Switzerland,15+,ALLAREA,FEMALE,18.12083
2000,Switzerland,45-54,ALLAREA,FEMALE,19.15417
2000,Switzerland,25-44,ALLAREA,FEMALE,23.17917
2000,Switzerland,65+,ALLAREA,MALE,10.0625
2009,Italy,3+,ALLAREA,FEMALE,18.45833
2009,Italy,45-54,ALLAREA,FEMALE,23.45833
2009,Italy,55-64,ALLAREA,FEMALE,24.25
2009,Italy,65+,ALLAREA,FEMALE,20.70833
2009,Italy,15+,RURAL,FEMALE,21.16667
2009,Italy,15-24,RURAL,FEMALE,7.875
2000,Switzerland,55-64,ALLAREA,MALE,8.94583
2000,Switzerland,45-54,ALLAREA,MALE,9.88333
2004,Switzerland,25-44,ALLAREA,FEMALE,23.22083
2004,Switzerland,15+,ALLAREA,FEMALE,18.10417
2004,Switzerland,55-64,ALLAREA,MALE,9.65
2004,Switzerland,65+,ALLAREA,MALE,10.80833
2004,Switzerland,45-54,ALLAREA,MALE,10.525
2004,Switzerland,25-44,ALLAREA,MALE,11.65417
2004,Switzerland,15-24,ALLAREA,MALE,6.89583
2009,Italy,25-44,RURAL,FEMALE,22.83333
2009,Italy,3+,RURAL,FEMALE,19.125
2009,Italy,45-54,RURAL,FEMALE,25.16667
2009,Italy,55-64,RURAL,FEMALE,25.58333
2009,Italy,65+,RURAL,FEMALE,20.70833
2009,Italy,15+,RURAL,MALE,6.5
2009,Italy,15-24,RURAL,MALE,2.20833
2009,Italy,45-54,URBAN,FEMALE,22.83333
2009,Italy,55-64,URBAN,FEMALE,23.79167
2009,Italy,65+,URBAN,FEMALE,20.70833
2009,Italy,15+,URBAN,MALE,6.875
2009,Italy,15-24,URBAN,MALE,1.95833
2004,Switzerland,15+,ALLAREA,MALE,10.32917
2004,Switzerland,65+,ALLAREA,FEMALE,14.96667
2004,Switzerland,55-64,ALLAREA,FEMALE,17.32917
2004,Switzerland,45-54,ALLAREA,FEMALE,19.37083
2004,Switzerland,15-24,ALLAREA,FEMALE,9.01667
2007,Switzerland,65+,ALLAREA,MALE,10.32917
2007,Switzerland,45-54,ALLAREA,MALE,11.73333
2007,Switzerland,25-44,ALLAREA,MALE,12.59583
2007,Switzerland,15-24,ALLAREA,MALE,7.51667
2009,Italy,25-44,URBAN,MALE,6.08333
2009,Italy,3+,URBAN,MALE,6.20833
2009,Italy,45-54,URBAN,MALE,6.91667
2009,Italy,55-64,URBAN,MALE,9.125
2014,Italy,45-54,ALLAREA,FEMALE,23.08333
2014,Italy,55-64,ALLAREA,FEMALE,23.04167
2014,Italy,65+,ALLAREA,FEMALE,19.75
2014,Italy,15+,ALLAREA,MALE,7.5
2014,Italy,15-24,ALLAREA,MALE,2.16667
2014,Italy,25-44,ALLAREA,MALE,6.875
2014,Italy,3+,ALLAREA,MALE,6.79167
2014,Italy,55-64,ALLAREA,MALE,9.375
2007,Switzerland,55-64,ALLAREA,FEMALE,16.41667
2007,Switzerland,15-24,ALLAREA,FEMALE,9.6375
2007,Switzerland,15+,ALLAREA,FEMALE,17.91667
2007,Switzerland,55-64,ALLAREA,MALE,9.89167
2007,Switzerland,65+,ALLAREA,FEMALE,14.4
2007,Switzerland,45-54,ALLAREA,FEMALE,19.0875
2007,Switzerland,25-44,ALLAREA,FEMALE,23.47917
2007,Switzerland,15+,ALLAREA,MALE,10.90833
2010,Switzerland,45-54,URBAN,MALE,9.8125
2014,Italy,65+,ALLAREA,MALE,10.125
2014,Italy,65+,RURAL,FEMALE,20.83333
2014,Italy,15+,RURAL,MALE,7.29167
2014,Italy,15-24,RURAL,MALE,2.33333
2014,Italy,25-44,RURAL,MALE,6.625
2014,Italy,3+,RURAL,MALE,6.66667
2010,Switzerland,25-44,URBAN,MALE,11.15417
2010,Switzerland,15+,URBAN,MALE,9.74583
2010,Switzerland,15-24,URBAN,MALE,6.37083
2010,Switzerland,25-44,ALLAREA,MALE,11.71667
2010,Switzerland,65+,ALLAREA,FEMALE,13.53333
2010,Switzerland,55-64,ALLAREA,FEMALE,15.55417
2010,Switzerland,15+,ALLAREA,MALE,9.775
2010,Switzerland,25-44,ALLAREA,FEMALE,21.55833
2010,Switzerland,45-54,ALLAREA,FEMALE,18.25417
2014,Italy,45-54,RURAL,MALE,7.33333
2014,Italy,15+,RURAL,FEMALE,21.04167
2014,Italy,55-64,RURAL,MALE,8.58333
2014,Italy,15+,URBAN,FEMALE,19.5
2014,Italy,15-24,URBAN,MALE,2.125
2014,Italy,25-44,URBAN,MALE,6.95833
2010,Switzerland,15-24,ALLAREA,FEMALE,9.60833
2010,Switzerland,65+,URBAN,FEMALE,13.05417
2010,Switzerland,55-64,URBAN,FEMALE,14.35
2010,Switzerland,45-54,URBAN,FEMALE,15.9375
2010,Switzerland,55-64,URBAN,MALE,8.45
2010,Switzerland,65+,URBAN,MALE,9.77917
2010,Switzerland,25-44,RURAL,MALE,12.7
2010,Switzerland,15-24,URBAN,FEMALE,8.41667
2010,Switzerland,15+,URBAN,FEMALE,15.04583
2014,Italy,3+,URBAN,MALE,6.83333
2014,Italy,65+,RURAL,MALE,9.70833
2014,Italy,45-54,URBAN,MALE,7.70833
2014,Italy,55-64,URBAN,MALE,9.70833
2014,Italy,15+,ALLAREA,FEMALE,19.95833
2014,Italy,15-24,ALLAREA,FEMALE,6.58333
2014,Italy,25-44,ALLAREA,FEMALE,21.54167
2014,Italy,3+,ALLAREA,FEMALE,17.91667
2014,Italy,45-54,ALLAREA,MALE,7.58333
2014,Italy,65+,URBAN,MALE,10.375
2014,Italy,15-24,RURAL,FEMALE,7.20833
2014,Italy,25-44,RURAL,FEMALE,22.75
2010,Switzerland,65+,RURAL,MALE,9.45833
2010,Switzerland,55-64,RURAL,MALE,9.52917
2010,Switzerland,45-54,RURAL,MALE,10.69583
2010,Switzerland,45-54,ALLAREA,MALE,9.95
2010,Switzerland,15-24,RURAL,FEMALE,9.85417
2010,Switzerland,15-24,ALLAREA,MALE,6.34583
2010,Switzerland,15+,ALLAREA,FEMALE,16.74167
2010,Switzerland,65+,ALLAREA,MALE,9.35417
2010,Switzerland,15+,RURAL,FEMALE,18.38333
2014,Italy,3+,RURAL,FEMALE,19.0
2014,Italy,45-54,RURAL,FEMALE,24.5
2014,Italy,55-64,RURAL,FEMALE,24.70833
2014,Italy,15-24,URBAN,FEMALE,6.33333
2014,Italy,25-44,URBAN,FEMALE,21.04167
2014,Italy,3+,URBAN,FEMALE,17.54167
2010,Switzerland,55-64,ALLAREA,MALE,8.89583
2010,Switzerland,15-24,RURAL,MALE,7.23333
2010,Switzerland,55-64,RURAL,FEMALE,17.13333
2010,Switzerland,15+,RURAL,MALE,10.45417
2010,Switzerland,25-44,RURAL,FEMALE,24.00833
2010,Switzerland,45-54,RURAL,FEMALE,19.6875
2010,Switzerland,65+,RURAL,FEMALE,14.85833
2010,Switzerland,25-44,URBAN,FEMALE,18.70833
2013,Switzerland,15-24,RURAL,MALE,5.89583
2014,Italy,45-54,URBAN,FEMALE,22.625
2014,Italy,55-64,URBAN,FEMALE,22.45833
2014,Italy,65+,URBAN,FEMALE,19.29167
2014,Italy,15+,URBAN,MALE,7.625
2013,Switzerland,15-24,URBAN,FEMALE,8.4125
2013,Switzerland,15+,URBAN,MALE,10.3875
2013,Switzerland,55-64,ALLAREA,MALE,9.6375
2013,Switzerland,15-24,ALLAREA,MALE,6.77083
2013,Switzerland,45-54,ALLAREA,MALE,11.15833
2013,Switzerland,65+,RURAL,MALE,10.05
2013,Switzerland,45-54,RURAL,MALE,12.18333
2013,Switzerland,25-44,ALLAREA,MALE,12.18333
2013,Switzerland,55-64,RURAL,FEMALE,15.975
2013,Switzerland,15+,ALLAREA,MALE,10.3875
2013,Switzerland,65+,RURAL,FEMALE,14.975
2013,Switzerland,55-64,URBAN,MALE,10.0625
2013,Switzerland,15+,URBAN,FEMALE,15.24167
2013,Switzerland,55-64,RURAL,MALE,10.2
2013,Switzerland,65+,ALLAREA,FEMALE,13.4375
2013,Switzerland,15+,ALLAREA,FEMALE,16.5375
2013,Switzerland,25-44,ALLAREA,FEMALE,22.02917
2013,Switzerland,15-24,ALLAREA,FEMALE,9.3
2013,Switzerland,55-64,ALLAREA,FEMALE,14.775
