Year,GeoAreaName,Age,Location,Sex,Value
2016,Türkiye,ALLAGE,ALLAREA,BOTHSEX,45
2016,Türkiye,ALLAGE,ALLAREA,MALE,44
2010,Bulgaria,ALLAGE,URBAN,BOTHSEX,40
2010,Bulgaria,<18Y,ALLAREA,BOTHSEX,50
2011,Bulgaria,ALLAGE,URBAN,BOTHSEX,41
2011,Bulgaria,<16Y,ALLAREA,BOTHSEX,51
2011,Bulgaria,ALLAGE,RURAL,BOTHSEX,58
2011,Bulgaria,ALLAGE,ALLAREA,MALE,48
2011,Bulgaria,ALLAGE,ALLAREA,FEMALE,51
2011,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,49
2012,Bulgaria,ALLAGE,ALLAREA,MALE,48
2012,Bulgaria,ALLAGE,RURAL,BOTHSEX,61
2012,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,49
2012,Bulgaria,ALLAGE,URBAN,BOTHSEX,43
2012,Bulgaria,<16Y,ALLAREA,BOTHSEX,52
2012,Bulgaria,ALLAGE,ALLAREA,FEMALE,51
2013,Bulgaria,ALLAGE,URBAN,BOTHSEX,42
2013,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,48
2013,Bulgaria,ALLAGE,RURAL,BOTHSEX,60
2013,Bulgaria,ALLAGE,ALLAREA,FEMALE,49
2013,Bulgaria,<16Y,ALLAREA,BOTHSEX,52
2013,Bulgaria,ALLAGE,ALLAREA,MALE,47
2014,Bulgaria,ALLAGE,ALLAREA,MALE,39
2014,Bulgaria,ALLAGE,URBAN,BOTHSEX,34
2014,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,40
2014,Bulgaria,ALLAGE,ALLAREA,FEMALE,41
2014,Bulgaria,ALLAGE,RURAL,BOTHSEX,51
2016,Cyprus,<16Y,ALLAREA,BOTHSEX,29
2016,Cyprus,ALLAGE,ALLAREA,BOTHSEX,28
2016,Cyprus,ALLAGE,URBAN,BOTHSEX,26
2016,Cyprus,ALLAGE,ALLAREA,FEMALE,29
2016,Cyprus,ALLAGE,RURAL,BOTHSEX,32
2014,Bulgaria,<16Y,ALLAREA,BOTHSEX,45
2015,Bulgaria,<16Y,ALLAREA,BOTHSEX,43
2015,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,41
2015,Bulgaria,ALLAGE,RURAL,BOTHSEX,55
2015,Bulgaria,ALLAGE,URBAN,BOTHSEX,35
2017,Cyprus,ALLAGE,ALLAREA,FEMALE,26
2017,Cyprus,<16Y,ALLAREA,BOTHSEX,25
2017,Cyprus,ALLAGE,RURAL,BOTHSEX,30
2017,Cyprus,ALLAGE,URBAN,BOTHSEX,24
2017,Cyprus,ALLAGE,ALLAREA,MALE,24
2015,Bulgaria,ALLAGE,ALLAREA,MALE,40
2015,Bulgaria,ALLAGE,ALLAREA,FEMALE,43
2016,Bulgaria,ALLAGE,ALLAREA,MALE,39
2016,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,40
2016,Bulgaria,ALLAGE,RURAL,BOTHSEX,54
2016,Bulgaria,ALLAGE,URBAN,BOTHSEX,34
2016,Bulgaria,ALLAGE,ALLAREA,FEMALE,42
2016,Bulgaria,<16Y,ALLAREA,BOTHSEX,46
2017,Bulgaria,<16Y,ALLAREA,BOTHSEX,41
2017,Bulgaria,ALLAGE,ALLAREA,MALE,37
2017,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,39
2017,Bulgaria,ALLAGE,ALLAREA,FEMALE,40
2017,Bulgaria,ALLAGE,URBAN,BOTHSEX,33
2017,Bulgaria,ALLAGE,RURAL,BOTHSEX,52
2018,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,33
2018,Bulgaria,ALLAGE,ALLAREA,MALE,31
2018,Bulgaria,ALLAGE,RURAL,BOTHSEX,47
2018,Bulgaria,ALLAGE,ALLAREA,FEMALE,35
2018,Bulgaria,<16Y,ALLAREA,BOTHSEX,33
2018,Bulgaria,ALLAGE,URBAN,BOTHSEX,26
2019,Bulgaria,ALLAGE,RURAL,BOTHSEX,49
2019,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,33
2019,Bulgaria,ALLAGE,ALLAREA,MALE,31
2019,Bulgaria,ALLAGE,ALLAREA,FEMALE,34
2019,Bulgaria,<16Y,ALLAREA,BOTHSEX,34
2019,Bulgaria,ALLAGE,URBAN,BOTHSEX,26
2020,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,32
2020,Bulgaria,ALLAGE,ALLAREA,MALE,30
2020,Bulgaria,<16Y,ALLAREA,BOTHSEX,33
2020,Bulgaria,ALLAGE,ALLAREA,FEMALE,34
2021,Bulgaria,ALLAGE,ALLAREA,BOTHSEX,32
2021,Bulgaria,ALLAGE,ALLAREA,MALE,29
2021,Bulgaria,ALLAGE,ALLAREA,FEMALE,34
2021,Bulgaria,<16Y,ALLAREA,BOTHSEX,33
2022,Bulgaria,ALLAGE,ALLAREA,FEMALE,35
2016,Türkiye,<16Y,ALLAREA,BOTHSEX,51
2016,Türkiye,ALLAGE,ALLAREA,FEMALE,46
2017,Türkiye,ALLAGE,ALLAREA,BOTHSEX,41
2017,Türkiye,<16Y,ALLAREA,BOTHSEX,48
2017,Türkiye,ALLAGE,ALLAREA,MALE,40
2017,Türkiye,ALLAGE,ALLAREA,FEMALE,43
2018,Türkiye,ALLAGE,ALLAREA,FEMALE,41
2018,Türkiye,ALLAGE,ALLAREA,BOTHSEX,40
2018,Türkiye,ALLAGE,ALLAREA,MALE,39
2018,Türkiye,<16Y,ALLAREA,BOTHSEX,48
2017,Cyprus,ALLAGE,ALLAREA,BOTHSEX,25
2018,Cyprus,ALLAGE,RURAL,BOTHSEX,26
2018,Cyprus,ALLAGE,URBAN,BOTHSEX,23
2018,Cyprus,ALLAGE,ALLAREA,BOTHSEX,24
2018,Cyprus,<16Y,ALLAREA,BOTHSEX,25
2019,Türkiye,ALLAGE,ALLAREA,MALE,39
2019,Türkiye,ALLAGE,ALLAREA,FEMALE,41
2019,Türkiye,<16Y,ALLAREA,BOTHSEX,48
2019,Türkiye,ALLAGE,ALLAREA,BOTHSEX,40
2020,Türkiye,ALLAGE,ALLAREA,MALE,40
2018,Cyprus,ALLAGE,ALLAREA,MALE,23
2018,Cyprus,ALLAGE,ALLAREA,FEMALE,25
2019,Cyprus,ALLAGE,RURAL,BOTHSEX,25
2019,Cyprus,<16Y,ALLAREA,BOTHSEX,23
2019,Cyprus,ALLAGE,ALLAREA,MALE,21
2020,Türkiye,ALLAGE,ALLAREA,FEMALE,43
2020,Türkiye,<16Y,ALLAREA,BOTHSEX,49
2020,Türkiye,ALLAGE,ALLAREA,BOTHSEX,42
2010,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,47
2010,North Macedonia,ALLAGE,ALLAREA,MALE,48
2019,Cyprus,ALLAGE,ALLAREA,FEMALE,23
2019,Cyprus,ALLAGE,ALLAREA,BOTHSEX,22
2019,Cyprus,ALLAGE,URBAN,BOTHSEX,22
2020,Cyprus,ALLAGE,ALLAREA,MALE,20
2020,Cyprus,ALLAGE,ALLAREA,BOTHSEX,21
2020,Cyprus,<16Y,ALLAREA,BOTHSEX,23
2020,Cyprus,ALLAGE,ALLAREA,FEMALE,22
2021,Cyprus,ALLAGE,ALLAREA,BOTHSEX,17
2021,Cyprus,ALLAGE,ALLAREA,FEMALE,19
2021,Cyprus,<16Y,ALLAREA,BOTHSEX,20
2021,Cyprus,ALLAGE,ALLAREA,MALE,16
2010,Czechia,ALLAGE,RURAL,BOTHSEX,16
2010,Czechia,ALLAGE,URBAN,BOTHSEX,13
2010,Czechia,ALLAGE,ALLAREA,MALE,13
2010,Czechia,ALLAGE,ALLAREA,FEMALE,16
2010,North Macedonia,ALLAGE,ALLAREA,FEMALE,47
2010,North Macedonia,ALLAGE,URBAN,BOTHSEX,47
2011,North Macedonia,ALLAGE,ALLAREA,FEMALE,50
2011,North Macedonia,ALLAGE,ALLAREA,MALE,51
2011,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,50
2011,North Macedonia,ALLAGE,URBAN,BOTHSEX,51
2011,North Macedonia,<16Y,ALLAREA,BOTHSEX,53
2010,Czechia,<18Y,ALLAREA,BOTHSEX,19
2010,Czechia,ALLAGE,ALLAREA,BOTHSEX,14
2011,Czechia,ALLAGE,ALLAREA,BOTHSEX,15
2011,Czechia,ALLAGE,RURAL,BOTHSEX,17
2011,Czechia,ALLAGE,URBAN,BOTHSEX,14
2012,North Macedonia,ALLAGE,ALLAREA,FEMALE,50
2012,North Macedonia,ALLAGE,ALLAREA,MALE,50
2012,North Macedonia,<16Y,ALLAREA,BOTHSEX,53
2012,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,50
2013,North Macedonia,ALLAGE,ALLAREA,FEMALE,48
2013,North Macedonia,<16Y,ALLAREA,BOTHSEX,50
2013,North Macedonia,ALLAGE,ALLAREA,MALE,48
2011,Czechia,<16Y,ALLAREA,BOTHSEX,19
2011,Czechia,ALLAGE,ALLAREA,FEMALE,17
2011,Czechia,ALLAGE,ALLAREA,MALE,14
2012,Czechia,ALLAGE,RURAL,BOTHSEX,15
2012,Czechia,ALLAGE,ALLAREA,FEMALE,17
2013,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,48
2014,North Macedonia,ALLAGE,ALLAREA,MALE,44
2014,North Macedonia,ALLAGE,ALLAREA,FEMALE,43
2014,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,43
2014,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2015,North Macedonia,ALLAGE,ALLAREA,MALE,41
2015,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2012,Czechia,ALLAGE,ALLAREA,MALE,14
2012,Czechia,ALLAGE,URBAN,BOTHSEX,15
2012,Czechia,<16Y,ALLAREA,BOTHSEX,18
2012,Czechia,ALLAGE,ALLAREA,BOTHSEX,15
2013,Czechia,ALLAGE,ALLAREA,FEMALE,16
2013,Czechia,ALLAGE,URBAN,BOTHSEX,14
2013,Czechia,ALLAGE,ALLAREA,BOTHSEX,15
2013,Czechia,ALLAGE,ALLAREA,MALE,13
2013,Czechia,ALLAGE,RURAL,BOTHSEX,15
2013,Czechia,<16Y,ALLAREA,BOTHSEX,16
2015,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,42
2015,North Macedonia,ALLAGE,ALLAREA,FEMALE,42
2016,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,41
2016,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2016,North Macedonia,ALLAGE,URBAN,BOTHSEX,40
2016,North Macedonia,ALLAGE,ALLAREA,FEMALE,41
2016,North Macedonia,ALLAGE,RURAL,BOTHSEX,45
2014,Czechia,<16Y,ALLAREA,BOTHSEX,19
2014,Czechia,ALLAGE,RURAL,BOTHSEX,15
2014,Czechia,ALLAGE,URBAN,BOTHSEX,15
2014,Czechia,ALLAGE,ALLAREA,FEMALE,16
2014,Czechia,ALLAGE,ALLAREA,MALE,13
2014,Czechia,ALLAGE,ALLAREA,BOTHSEX,15
2015,Czechia,<16Y,ALLAREA,BOTHSEX,18
2015,Czechia,ALLAGE,URBAN,BOTHSEX,15
2015,Czechia,ALLAGE,ALLAREA,BOTHSEX,14
2015,Czechia,ALLAGE,ALLAREA,FEMALE,16
2016,North Macedonia,ALLAGE,ALLAREA,MALE,41
2017,North Macedonia,ALLAGE,URBAN,BOTHSEX,41
2017,North Macedonia,ALLAGE,ALLAREA,MALE,42
2017,North Macedonia,ALLAGE,RURAL,BOTHSEX,44
2017,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,42
2017,North Macedonia,ALLAGE,ALLAREA,FEMALE,42
2017,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2015,Czechia,ALLAGE,ALLAREA,MALE,12
2015,Czechia,ALLAGE,RURAL,BOTHSEX,13
2016,Czechia,ALLAGE,URBAN,BOTHSEX,14
2016,Czechia,ALLAGE,ALLAREA,MALE,12
2016,Czechia,ALLAGE,RURAL,BOTHSEX,11
2016,Czechia,ALLAGE,ALLAREA,FEMALE,15
2016,Czechia,ALLAGE,ALLAREA,BOTHSEX,13
2016,Czechia,<16Y,ALLAREA,BOTHSEX,18
2017,Czechia,ALLAGE,ALLAREA,BOTHSEX,12
2017,Czechia,ALLAGE,ALLAREA,FEMALE,14
2018,North Macedonia,ALLAGE,ALLAREA,FEMALE,41
2018,North Macedonia,ALLAGE,ALLAREA,MALE,41
2018,North Macedonia,<16Y,ALLAREA,BOTHSEX,45
2018,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,41
2018,North Macedonia,ALLAGE,RURAL,BOTHSEX,47
2018,North Macedonia,ALLAGE,URBAN,BOTHSEX,39
2017,Czechia,ALLAGE,RURAL,BOTHSEX,12
2017,Czechia,ALLAGE,URBAN,BOTHSEX,13
2017,Czechia,<16Y,ALLAREA,BOTHSEX,14
2017,Czechia,ALLAGE,ALLAREA,MALE,11
2018,Czechia,ALLAGE,RURAL,BOTHSEX,12
2019,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,40
2019,North Macedonia,ALLAGE,RURAL,BOTHSEX,48
2019,North Macedonia,ALLAGE,URBAN,BOTHSEX,38
2020,North Macedonia,<16Y,ALLAREA,BOTHSEX,46
2020,North Macedonia,ALLAGE,ALLAREA,FEMALE,40
2018,Czechia,<16Y,ALLAREA,BOTHSEX,13
2018,Czechia,ALLAGE,URBAN,BOTHSEX,13
2018,Czechia,ALLAGE,ALLAREA,MALE,10
2018,Czechia,ALLAGE,ALLAREA,BOTHSEX,12
2018,Czechia,ALLAGE,ALLAREA,FEMALE,14
2019,Czechia,ALLAGE,RURAL,BOTHSEX,12
2019,Czechia,ALLAGE,ALLAREA,MALE,10
2019,Czechia,<16Y,ALLAREA,BOTHSEX,13
2019,Czechia,ALLAGE,URBAN,BOTHSEX,13
2019,Czechia,ALLAGE,ALLAREA,FEMALE,15
2019,Czechia,ALLAGE,ALLAREA,BOTHSEX,13
2020,Czechia,ALLAGE,ALLAREA,BOTHSEX,12
2020,Czechia,ALLAGE,ALLAREA,FEMALE,14
2020,Czechia,<16Y,ALLAREA,BOTHSEX,13
2020,Czechia,ALLAGE,ALLAREA,MALE,10
2021,Czechia,ALLAGE,ALLAREA,MALE,9
2021,Czechia,ALLAGE,ALLAREA,FEMALE,12
2021,Czechia,ALLAGE,ALLAREA,BOTHSEX,11
2021,Czechia,<16Y,ALLAREA,BOTHSEX,13
2010,Denmark,ALLAGE,ALLAREA,BOTHSEX,18
2010,Denmark,ALLAGE,ALLAREA,MALE,18
2010,Denmark,ALLAGE,ALLAREA,FEMALE,19
2010,Denmark,ALLAGE,URBAN,BOTHSEX,19
2010,Denmark,<18Y,ALLAREA,BOTHSEX,15
2010,Denmark,ALLAGE,RURAL,BOTHSEX,18
2011,Denmark,ALLAGE,ALLAREA,BOTHSEX,18
2011,Denmark,ALLAGE,URBAN,BOTHSEX,17
2011,Denmark,ALLAGE,RURAL,BOTHSEX,19
2011,Denmark,ALLAGE,ALLAREA,MALE,17
2011,Denmark,ALLAGE,ALLAREA,FEMALE,18
2011,Denmark,<16Y,ALLAREA,BOTHSEX,16
2012,Denmark,ALLAGE,URBAN,BOTHSEX,19
2012,Denmark,ALLAGE,ALLAREA,BOTHSEX,18
2012,Denmark,ALLAGE,ALLAREA,MALE,17
2012,Denmark,ALLAGE,RURAL,BOTHSEX,15
2012,Denmark,ALLAGE,ALLAREA,FEMALE,18
2012,Denmark,<16Y,ALLAREA,BOTHSEX,14
2013,Denmark,<16Y,ALLAREA,BOTHSEX,15
2013,Denmark,ALLAGE,RURAL,BOTHSEX,15
2013,Denmark,ALLAGE,ALLAREA,MALE,18
2021,Latvia,ALLAGE,ALLAREA,BOTHSEX,26
2010,Lithuania,<18Y,ALLAREA,BOTHSEX,36
2010,Lithuania,ALLAGE,ALLAREA,MALE,34
2010,Lithuania,ALLAGE,URBAN,BOTHSEX,30
2010,Lithuania,ALLAGE,RURAL,BOTHSEX,37
2013,Denmark,ALLAGE,ALLAREA,FEMALE,19
2013,Denmark,ALLAGE,URBAN,BOTHSEX,21
2013,Denmark,ALLAGE,ALLAREA,BOTHSEX,18
2014,Denmark,ALLAGE,ALLAREA,FEMALE,18
2014,Denmark,ALLAGE,ALLAREA,BOTHSEX,18
2010,Lithuania,ALLAGE,ALLAREA,BOTHSEX,34
2010,Lithuania,ALLAGE,ALLAREA,FEMALE,34
2011,Lithuania,ALLAGE,ALLAREA,MALE,33
2011,Lithuania,ALLAGE,ALLAREA,FEMALE,33
2011,Lithuania,ALLAGE,URBAN,BOTHSEX,27
2014,Denmark,ALLAGE,URBAN,BOTHSEX,21
2014,Denmark,<16Y,ALLAREA,BOTHSEX,14
2014,Denmark,ALLAGE,ALLAREA,MALE,18
2014,Denmark,ALLAGE,RURAL,BOTHSEX,15
2015,Denmark,ALLAGE,ALLAREA,BOTHSEX,18
2011,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2011,Lithuania,ALLAGE,ALLAREA,BOTHSEX,33
2011,Lithuania,<16Y,ALLAREA,BOTHSEX,34
2012,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2012,Lithuania,ALLAGE,ALLAREA,MALE,31
2015,Denmark,ALLAGE,RURAL,BOTHSEX,16
2015,Denmark,ALLAGE,ALLAREA,FEMALE,18
2015,Denmark,ALLAGE,ALLAREA,MALE,18
2015,Denmark,ALLAGE,URBAN,BOTHSEX,19
2015,Denmark,<16Y,ALLAREA,BOTHSEX,15
2012,Lithuania,<16Y,ALLAREA,BOTHSEX,31
2012,Lithuania,ALLAGE,URBAN,BOTHSEX,27
2012,Lithuania,ALLAGE,ALLAREA,FEMALE,33
2012,Lithuania,ALLAGE,ALLAREA,BOTHSEX,33
2013,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2016,Denmark,ALLAGE,ALLAREA,FEMALE,17
2016,Denmark,<16Y,ALLAREA,BOTHSEX,14
2016,Denmark,ALLAGE,ALLAREA,BOTHSEX,17
2016,Denmark,ALLAGE,ALLAREA,MALE,16
2016,Denmark,ALLAGE,RURAL,BOTHSEX,13
2013,Lithuania,<16Y,ALLAREA,BOTHSEX,35
2013,Lithuania,ALLAGE,URBAN,BOTHSEX,25
2013,Lithuania,ALLAGE,ALLAREA,MALE,28
2013,Lithuania,ALLAGE,ALLAREA,FEMALE,33
2013,Lithuania,ALLAGE,ALLAREA,BOTHSEX,31
2014,Lithuania,ALLAGE,RURAL,BOTHSEX,32
2014,Lithuania,<16Y,ALLAREA,BOTHSEX,29
2014,Lithuania,ALLAGE,ALLAREA,MALE,26
2014,Lithuania,ALLAGE,URBAN,BOTHSEX,23
2014,Lithuania,ALLAGE,ALLAREA,BOTHSEX,27
2016,Denmark,ALLAGE,URBAN,BOTHSEX,19
2017,Denmark,ALLAGE,ALLAREA,FEMALE,17
2017,Denmark,ALLAGE,ALLAREA,MALE,18
2017,Denmark,ALLAGE,ALLAREA,BOTHSEX,17
2017,Denmark,ALLAGE,URBAN,BOTHSEX,19
2014,Lithuania,ALLAGE,ALLAREA,FEMALE,29
2015,Lithuania,ALLAGE,ALLAREA,MALE,28
2015,Lithuania,ALLAGE,RURAL,BOTHSEX,35
2015,Lithuania,ALLAGE,ALLAREA,BOTHSEX,29
2015,Lithuania,<16Y,ALLAREA,BOTHSEX,32
2015,Lithuania,ALLAGE,URBAN,BOTHSEX,23
2015,Lithuania,ALLAGE,ALLAREA,FEMALE,30
2016,Lithuania,ALLAGE,ALLAREA,FEMALE,32
2016,Lithuania,ALLAGE,RURAL,BOTHSEX,38
2016,Lithuania,<16Y,ALLAREA,BOTHSEX,32
2016,Lithuania,ALLAGE,URBAN,BOTHSEX,21
2016,Lithuania,ALLAGE,ALLAREA,BOTHSEX,30
2016,Lithuania,ALLAGE,ALLAREA,MALE,29
2017,Lithuania,ALLAGE,ALLAREA,BOTHSEX,30
2017,Lithuania,ALLAGE,RURAL,BOTHSEX,37
2017,Lithuania,<16Y,ALLAREA,BOTHSEX,31
2017,Lithuania,ALLAGE,URBAN,BOTHSEX,20
2017,Lithuania,ALLAGE,ALLAREA,MALE,28
2017,Lithuania,ALLAGE,ALLAREA,FEMALE,31
2018,Lithuania,ALLAGE,ALLAREA,MALE,26
2018,Lithuania,ALLAGE,ALLAREA,BOTHSEX,28
2018,Lithuania,<16Y,ALLAREA,BOTHSEX,27
2018,Lithuania,ALLAGE,ALLAREA,FEMALE,31
2018,Lithuania,ALLAGE,URBAN,BOTHSEX,20
2018,Lithuania,ALLAGE,RURAL,BOTHSEX,35
2019,Lithuania,ALLAGE,ALLAREA,MALE,24
2019,Lithuania,ALLAGE,ALLAREA,BOTHSEX,26
2019,Lithuania,ALLAGE,URBAN,BOTHSEX,20
2019,Lithuania,ALLAGE,ALLAREA,FEMALE,28
2019,Lithuania,<16Y,ALLAREA,BOTHSEX,27
2019,Lithuania,ALLAGE,RURAL,BOTHSEX,31
2020,Lithuania,<16Y,ALLAREA,BOTHSEX,23
2020,Lithuania,ALLAGE,ALLAREA,BOTHSEX,25
2020,Lithuania,ALLAGE,ALLAREA,MALE,22
2020,Lithuania,ALLAGE,ALLAREA,FEMALE,27
2017,Denmark,ALLAGE,RURAL,BOTHSEX,13
2017,Denmark,<16Y,ALLAREA,BOTHSEX,15
2018,Denmark,ALLAGE,ALLAREA,BOTHSEX,17
2018,Denmark,ALLAGE,URBAN,BOTHSEX,18
2018,Denmark,ALLAGE,RURAL,BOTHSEX,15
2021,Lithuania,ALLAGE,ALLAREA,FEMALE,26
2021,Lithuania,<16Y,ALLAREA,BOTHSEX,21
2021,Lithuania,ALLAGE,ALLAREA,BOTHSEX,23
2021,Lithuania,ALLAGE,ALLAREA,MALE,20
2010,Luxembourg,<18Y,ALLAREA,BOTHSEX,22
2010,Luxembourg,ALLAGE,ALLAREA,MALE,17
2010,Luxembourg,ALLAGE,ALLAREA,FEMALE,18
2010,Luxembourg,ALLAGE,URBAN,BOTHSEX,18
2010,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,17
2010,Luxembourg,ALLAGE,RURAL,BOTHSEX,15
2011,Luxembourg,ALLAGE,ALLAREA,MALE,16
2011,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,17
2011,Luxembourg,<16Y,ALLAREA,BOTHSEX,21
2011,Luxembourg,ALLAGE,URBAN,BOTHSEX,17
2011,Luxembourg,ALLAGE,RURAL,BOTHSEX,15
2011,Luxembourg,ALLAGE,ALLAREA,FEMALE,18
2012,Luxembourg,ALLAGE,ALLAREA,MALE,17
2012,Luxembourg,ALLAGE,RURAL,BOTHSEX,15
2012,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,18
2012,Luxembourg,ALLAGE,URBAN,BOTHSEX,21
2012,Luxembourg,ALLAGE,ALLAREA,FEMALE,19
2012,Luxembourg,<16Y,ALLAREA,BOTHSEX,24
2013,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,19
2013,Luxembourg,ALLAGE,RURAL,BOTHSEX,16
2013,Luxembourg,ALLAGE,ALLAREA,FEMALE,19
2013,Luxembourg,<16Y,ALLAREA,BOTHSEX,25
2013,Luxembourg,ALLAGE,URBAN,BOTHSEX,22
2013,Luxembourg,ALLAGE,ALLAREA,MALE,19
2014,Luxembourg,ALLAGE,ALLAREA,MALE,19
2014,Luxembourg,<16Y,ALLAREA,BOTHSEX,26
2014,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,19
2014,Luxembourg,ALLAGE,URBAN,BOTHSEX,21
2014,Luxembourg,ALLAGE,ALLAREA,FEMALE,20
2014,Luxembourg,ALLAGE,RURAL,BOTHSEX,17
2015,Luxembourg,ALLAGE,RURAL,BOTHSEX,16
2018,Denmark,<16Y,ALLAREA,BOTHSEX,15
2018,Denmark,ALLAGE,ALLAREA,FEMALE,17
2018,Denmark,ALLAGE,ALLAREA,MALE,17
2019,Denmark,<16Y,ALLAREA,BOTHSEX,14
2019,Denmark,ALLAGE,RURAL,BOTHSEX,14
2015,Luxembourg,ALLAGE,ALLAREA,FEMALE,19
2015,Luxembourg,<16Y,ALLAREA,BOTHSEX,23
2015,Luxembourg,ALLAGE,URBAN,BOTHSEX,21
2015,Luxembourg,ALLAGE,ALLAREA,MALE,18
2015,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,19
2019,Denmark,ALLAGE,URBAN,BOTHSEX,17
2019,Denmark,ALLAGE,ALLAREA,BOTHSEX,17
2019,Denmark,ALLAGE,ALLAREA,MALE,17
2019,Denmark,ALLAGE,ALLAREA,FEMALE,16
2020,Denmark,ALLAGE,ALLAREA,FEMALE,16
2016,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,20
2016,Luxembourg,<16Y,ALLAREA,BOTHSEX,22
2016,Luxembourg,ALLAGE,ALLAREA,FEMALE,21
2016,Luxembourg,ALLAGE,URBAN,BOTHSEX,24
2016,Luxembourg,ALLAGE,ALLAREA,MALE,19
2020,Denmark,<16Y,ALLAREA,BOTHSEX,13
2020,Denmark,ALLAGE,ALLAREA,MALE,16
2020,Denmark,ALLAGE,ALLAREA,BOTHSEX,16
2021,Denmark,ALLAGE,ALLAREA,FEMALE,18
2021,Denmark,ALLAGE,ALLAREA,MALE,16
2016,Luxembourg,ALLAGE,RURAL,BOTHSEX,14
2017,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,22
2017,Luxembourg,ALLAGE,RURAL,BOTHSEX,17
2017,Luxembourg,ALLAGE,ALLAREA,FEMALE,23
2017,Luxembourg,ALLAGE,URBAN,BOTHSEX,21
2017,Luxembourg,<16Y,ALLAREA,BOTHSEX,19
2017,Luxembourg,ALLAGE,ALLAREA,MALE,20
2018,Luxembourg,ALLAGE,ALLAREA,FEMALE,24
2018,Luxembourg,<16Y,ALLAREA,BOTHSEX,23
2018,Luxembourg,ALLAGE,RURAL,BOTHSEX,17
2021,Denmark,<16Y,ALLAREA,BOTHSEX,14
2021,Denmark,ALLAGE,ALLAREA,BOTHSEX,17
2010,Estonia,ALLAGE,ALLAREA,BOTHSEX,22
2010,Estonia,<18Y,ALLAREA,BOTHSEX,24
2010,Estonia,ALLAGE,URBAN,BOTHSEX,19
2018,Luxembourg,ALLAGE,URBAN,BOTHSEX,23
2018,Luxembourg,ALLAGE,ALLAREA,MALE,20
2018,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,22
2019,Luxembourg,ALLAGE,RURAL,BOTHSEX,19
2019,Luxembourg,ALLAGE,ALLAREA,MALE,20
2019,Luxembourg,ALLAGE,ALLAREA,FEMALE,22
2019,Luxembourg,<16Y,ALLAREA,BOTHSEX,26
2019,Luxembourg,ALLAGE,URBAN,BOTHSEX,22
2019,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,21
2020,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,21
2020,Luxembourg,ALLAGE,ALLAREA,FEMALE,21
2020,Luxembourg,ALLAGE,ALLAREA,MALE,21
2020,Luxembourg,<16Y,ALLAREA,BOTHSEX,24
2021,Luxembourg,ALLAGE,ALLAREA,FEMALE,26
2021,Luxembourg,ALLAGE,ALLAREA,BOTHSEX,23
2010,Estonia,ALLAGE,ALLAREA,MALE,22
2010,Estonia,ALLAGE,RURAL,BOTHSEX,25
2010,Estonia,ALLAGE,ALLAREA,FEMALE,22
2011,Estonia,ALLAGE,ALLAREA,BOTHSEX,23
2011,Estonia,ALLAGE,ALLAREA,MALE,23
2021,Luxembourg,<16Y,ALLAREA,BOTHSEX,21
2021,Luxembourg,ALLAGE,ALLAREA,MALE,20
2010,Malta,ALLAGE,ALLAREA,MALE,20
2010,Malta,<18Y,ALLAREA,BOTHSEX,27
2010,Malta,ALLAGE,ALLAREA,BOTHSEX,21
2010,Malta,ALLAGE,URBAN,BOTHSEX,21
