Year,GeoAreaName,Sex,Value
2016,Romania,MALE,201.6
2016,Romania,FEMALE,167.94
2020,Romania,FEMALE,457.52
2020,Romania,BOTHSEX,453.26
2020,Romania,MALE,452.27
2010,Ireland,BOTHSEX,277.08
2010,Ireland,FEMALE,183.96
2010,Ireland,MALE,284.18
2013,Ireland,BOTHSEX,317.2
2013,Ireland,MALE,323.71
2013,Ireland,FEMALE,213.6
2010,Slovakia,MALE,378.74
2010,Slovakia,BOTHSEX,381.97
2010,Slovakia,FEMALE,422.86
2013,Slovakia,FEMALE,446.26
2016,Ireland,FEMALE,308.27
2016,Ireland,BOTHSEX,405.9
2016,Ireland,MALE,412.01
2020,Ireland,FEMALE,505.32
2020,Ireland,BOTHSEX,446.3
2020,Ireland,MALE,441.22
2013,Slovakia,MALE,404.17
2013,Slovakia,BOTHSEX,407.58
2016,Slovakia,MALE,460.74
2016,Slovakia,BOTHSEX,461.01
2016,Slovakia,FEMALE,463.56
2020,Slovakia,FEMALE,481.9
2020,Slovakia,MALE,437.05
2020,Slovakia,BOTHSEX,441.35
2010,Italy,BOTHSEX,543.59
2010,Italy,MALE,556.22
2010,Italy,FEMALE,476.49
2010,Slovenia,FEMALE,133.54
2010,Slovenia,MALE,168.18
2010,Slovenia,BOTHSEX,162.32
2013,Slovenia,MALE,185.13
2013,Italy,BOTHSEX,468.36
2013,Italy,MALE,486.28
2013,Italy,FEMALE,381.66
2016,Italy,BOTHSEX,508.67
2016,Italy,FEMALE,410.48
2016,Italy,MALE,527.47
2020,Italy,MALE,645.19
2020,Italy,BOTHSEX,625.35
2020,Italy,FEMALE,540.03
2013,Slovenia,BOTHSEX,180.31
2013,Slovenia,FEMALE,149.45
2016,Slovenia,MALE,213.96
2016,Slovenia,FEMALE,183.72
2016,Slovenia,BOTHSEX,209.89
2020,Slovenia,MALE,249.68
2020,Slovenia,FEMALE,211.7
2020,Slovenia,BOTHSEX,243.7
2010,Spain,BOTHSEX,412.85
2010,Spain,MALE,421.25
2010,Spain,FEMALE,356.37
2013,Spain,FEMALE,428.21
2013,Spain,MALE,461.13
2013,Spain,BOTHSEX,457.03
2016,Spain,BOTHSEX,515.35
2016,Spain,MALE,518.22
2016,Spain,FEMALE,495.69
2020,Spain,BOTHSEX,549.19
2020,Spain,MALE,565.38
2020,Spain,FEMALE,480.78
