Year,GeoAreaName,Age,Education level,Location,Quantile,Sex,Value
2011,Georgia,15-24,_T,ALLAREA,_T,BOTHSEX,13.28285
2011,Georgia,25+,_T,ALLAREA,_T,BOTHSEX,37.63525
2011,Georgia,15+,_T,ALLAREA,_T,MALE,30.64698
2011,Georgia,15+,_T,ALLAREA,B40,BOTHSEX,22.06307
2011,Georgia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,20.16196
2011,Georgia,15+,_T,ALLAREA,_T,BOTHSEX,32.98097
2011,Georgia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,36.34408
2011,Georgia,15+,_T,ALLAREA,R60,BOTHSEX,40.23882
2014,Georgia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,40.96056
2014,Georgia,15+,_T,ALLAREA,_T,BOTHSEX,39.66507
2014,Georgia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,35.00793
2014,Georgia,15+,_T,ALLAREA,B40,BOTHSEX,28.38016
2014,Georgia,15+,_T,ALLAREA,R60,BOTHSEX,47.16617
2014,Georgia,15+,_T,ALLAREA,_T,MALE,39.55237
2014,Georgia,25+,_T,ALLAREA,_T,BOTHSEX,44.79681
2014,Georgia,15-24,_T,ALLAREA,_T,BOTHSEX,9.87407
2014,Georgia,15+,_T,ALLAREA,_T,FEMALE,39.76326
2017,Georgia,25+,_T,ALLAREA,_T,BOTHSEX,66.8773
2017,Georgia,15+,_T,ALLAREA,_T,MALE,58.49179
2017,Georgia,15+,_T,ALLAREA,R60,BOTHSEX,71.25711
2017,Georgia,15+,_T,ALLAREA,B40,BOTHSEX,46.1205
2017,Georgia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,34.11446
2017,Georgia,15+,_T,ALLAREA,_T,BOTHSEX,61.23045
2017,Georgia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,64.86667
2017,Georgia,15+,_T,ALLAREA,_T,FEMALE,63.61226
2017,Georgia,15-24,_T,ALLAREA,_T,BOTHSEX,30.73835
2021,Georgia,15+,_T,ALLAREA,R60,BOTHSEX,75.86194
2021,Georgia,15+,_T,ALLAREA,_T,MALE,70.25383
2021,Georgia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,74.55412
2021,Georgia,15+,_T,ALLAREA,_T,BOTHSEX,70.49869
2021,Georgia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,41.7108
2021,Georgia,15+,_T,ALLAREA,B40,BOTHSEX,62.44556
2021,Georgia,25+,_T,ALLAREA,_T,BOTHSEX,73.59125
2021,Georgia,15-24,_T,ALLAREA,_T,BOTHSEX,54.54147
2021,Georgia,15+,_T,URBAN,_T,BOTHSEX,74.61724
2021,Georgia,15+,_T,ALLAREA,_T,FEMALE,70.71136
2021,Georgia,15+,_T,RURAL,_T,BOTHSEX,63.90581
2011,Germany,25+,_T,ALLAREA,_T,BOTHSEX,98.47208
2011,Germany,15+,_T,ALLAREA,_T,MALE,97.53622
2011,Germany,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2011,Germany,15+,_T,ALLAREA,B40,BOTHSEX,98.13175
2011,Germany,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,97.15405
2011,Germany,15+,_T,ALLAREA,_T,BOTHSEX,98.13362
2011,Germany,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.17022
2011,Germany,15-24,_T,ALLAREA,_T,BOTHSEX,96.04281
2011,Germany,15+,_T,ALLAREA,_T,FEMALE,98.70454
2014,Germany,15+,_T,ALLAREA,R60,BOTHSEX,99.88058
2014,Germany,15+,_T,ALLAREA,_T,MALE,98.04925
2014,Germany,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,97.64349
2014,Germany,15+,_T,ALLAREA,B40,BOTHSEX,96.9911
2014,Germany,25+,_T,ALLAREA,_T,BOTHSEX,99.50544
2014,Germany,15+,_T,ALLAREA,_T,FEMALE,99.4418
2014,Germany,15-24,_T,ALLAREA,_T,BOTHSEX,93.68467
2014,Germany,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,98.81764
2014,Germany,15+,_T,ALLAREA,_T,BOTHSEX,98.76041
2017,Germany,15+,_T,ALLAREA,B40,BOTHSEX,98.12227
2017,Germany,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2017,Germany,15+,_T,ALLAREA,_T,BOTHSEX,99.14119
2017,Germany,15+,_T,ALLAREA,R60,BOTHSEX,99.81583
2017,Germany,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.10192
2017,Germany,15-24,_T,ALLAREA,_T,BOTHSEX,97.03093
2017,Germany,15+,_T,ALLAREA,_T,FEMALE,99.19925
2017,Germany,25+,_T,ALLAREA,_T,BOTHSEX,99.51486
2017,Germany,15+,_T,ALLAREA,_T,MALE,99.07893
2021,Germany,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2021,Germany,15+,_T,ALLAREA,_T,MALE,99.95197
2021,Germany,25+,_T,ALLAREA,_T,BOTHSEX,99.97396
2021,Germany,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2021,Germany,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.97433
2021,Germany,15+,_T,ALLAREA,_T,FEMALE,100.0
2021,Germany,15+,_T,ALLAREA,_T,BOTHSEX,99.97659
2021,Germany,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,Germany,15+,_T,ALLAREA,B40,BOTHSEX,99.94111
2011,Greece,15+,_T,ALLAREA,_T,BOTHSEX,77.93986
2011,Greece,15+,_T,ALLAREA,_T,FEMALE,75.70966
2011,Greece,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,78.76181
2011,Greece,15-24,_T,ALLAREA,_T,BOTHSEX,47.06178
2011,Greece,15+,_T,ALLAREA,B40,BOTHSEX,69.74509
2011,Greece,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,76.58818
2011,Greece,25+,_T,ALLAREA,_T,BOTHSEX,83.34171
2011,Greece,15+,_T,ALLAREA,_T,MALE,80.33688
2011,Greece,15+,_T,ALLAREA,R60,BOTHSEX,83.4018
2014,Greece,15-24,_T,ALLAREA,_T,BOTHSEX,46.99828
2014,Greece,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,86.73586
2014,Greece,15+,_T,ALLAREA,_T,FEMALE,86.61267
2014,Greece,15+,_T,ALLAREA,_T,BOTHSEX,87.51865
2014,Greece,15+,_T,ALLAREA,R60,BOTHSEX,90.92075
2014,Greece,15+,_T,ALLAREA,_T,MALE,88.48009
2014,Greece,25+,_T,ALLAREA,_T,BOTHSEX,93.43222
2014,Greece,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,89.63519
2014,Greece,15+,_T,ALLAREA,B40,BOTHSEX,82.35474
2017,Greece,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,84.93416
2017,Greece,15-24,_T,ALLAREA,_T,BOTHSEX,49.06939
2017,Greece,25+,_T,ALLAREA,_T,BOTHSEX,90.79205
2017,Greece,15+,_T,ALLAREA,_T,MALE,86.44856
2017,Greece,15+,_T,ALLAREA,B40,BOTHSEX,81.51775
2017,Greece,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,86.89629
2017,Greece,15+,_T,ALLAREA,_T,BOTHSEX,85.46652
2017,Greece,15+,_T,ALLAREA,_T,FEMALE,84.5369
2017,Greece,15+,_T,ALLAREA,R60,BOTHSEX,88.09524
2021,Greece,15+,_T,ALLAREA,_T,FEMALE,93.43134
2021,Greece,15+,_T,ALLAREA,_T,BOTHSEX,94.8841
2021,Greece,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,91.83239
2021,Greece,15+,_T,ALLAREA,B40,BOTHSEX,91.64217
2021,Greece,15+,_T,ALLAREA,R60,BOTHSEX,97.03632
2021,Greece,15+,_T,ALLAREA,_T,MALE,96.32556
2021,Greece,25+,_T,ALLAREA,_T,BOTHSEX,95.55128
2021,Greece,15-24,_T,ALLAREA,_T,BOTHSEX,90.13727
2021,Greece,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.10802
2011,Hungary,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,46.34415
2011,Hungary,25+,_T,ALLAREA,_T,BOTHSEX,76.3521
2011,Hungary,15+,_T,ALLAREA,R60,BOTHSEX,75.89096
2011,Hungary,15+,_T,ALLAREA,B40,BOTHSEX,67.83187
2011,Hungary,15+,_T,ALLAREA,_T,BOTHSEX,72.67432
2011,Hungary,15+,_T,ALLAREA,_T,FEMALE,73.0622
2011,Hungary,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,83.57211
2011,Hungary,15-24,_T,ALLAREA,_T,BOTHSEX,51.01575
2011,Hungary,15+,_T,ALLAREA,_T,MALE,72.21408
2014,Hungary,15+,_T,ALLAREA,R60,BOTHSEX,76.03838
2014,Hungary,15+,_T,ALLAREA,_T,MALE,71.98016
2014,Hungary,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,44.97493
2014,Hungary,25+,_T,ALLAREA,_T,BOTHSEX,75.83492
2014,Hungary,15-24,_T,ALLAREA,_T,BOTHSEX,50.68082
2014,Hungary,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,83.57179
2014,Hungary,15+,_T,ALLAREA,_T,FEMALE,72.49835
2014,Hungary,15+,_T,ALLAREA,_T,BOTHSEX,72.25683
2014,Hungary,15+,_T,ALLAREA,B40,BOTHSEX,66.57468
2017,Hungary,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,55.82926
2017,Hungary,15+,_T,ALLAREA,B40,BOTHSEX,67.66965
2017,Hungary,15+,_T,ALLAREA,_T,BOTHSEX,74.94497
2017,Hungary,15+,_T,ALLAREA,_T,FEMALE,72.15752
2017,Hungary,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,82.77486
2017,Hungary,15-24,_T,ALLAREA,_T,BOTHSEX,60.08718
2017,Hungary,15+,_T,ALLAREA,_T,MALE,78.16256
2017,Hungary,25+,_T,ALLAREA,_T,BOTHSEX,77.1302
2017,Hungary,15+,_T,ALLAREA,R60,BOTHSEX,79.77351
2021,Hungary,15+,_T,ALLAREA,R60,BOTHSEX,92.85042
2021,Hungary,25+,_T,ALLAREA,_T,BOTHSEX,87.67455
2021,Hungary,15+,_T,ALLAREA,_T,MALE,89.73231
2021,Hungary,15-24,_T,ALLAREA,_T,BOTHSEX,92.49277
2021,Hungary,15+,_T,ALLAREA,_T,FEMALE,86.87672
2021,Hungary,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,92.9287
2021,Hungary,15+,_T,ALLAREA,_T,BOTHSEX,88.21879
2021,Hungary,15+,_T,ALLAREA,B40,BOTHSEX,81.24547
2021,Hungary,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,71.58274
2021,Iceland,15+,_T,ALLAREA,B40,BOTHSEX,100.0
2021,Iceland,15+,_T,ALLAREA,_T,BOTHSEX,100.0
2021,Iceland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,100.0
2021,Iceland,15+,_T,ALLAREA,_T,FEMALE,100.0
2021,Iceland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,Iceland,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2021,Iceland,15+,_T,ALLAREA,_T,MALE,100.0
2021,Iceland,25+,_T,ALLAREA,_T,BOTHSEX,100.0
2021,Iceland,15+,_T,ALLAREA,R60,BOTHSEX,100.0
2011,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,95.33375
2011,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,88.08247
2011,Ireland,15+,_T,ALLAREA,_T,FEMALE,92.20029
2011,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.06558
2011,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,94.42683
2011,Ireland,15+,_T,ALLAREA,_T,MALE,95.74241
2011,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,93.88835
2011,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,93.08043
2011,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,83.19666
2014,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.848
2014,Ireland,15+,_T,ALLAREA,_T,FEMALE,94.76854
2014,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,90.94524
2014,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,95.44325
2014,Ireland,15+,_T,ALLAREA,_T,MALE,94.65115
2014,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,70.9669
2014,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,92.2543
2014,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,94.71014
2014,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,96.37013
2017,Ireland,15+,_T,ALLAREA,_T,FEMALE,95.30704
2017,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.00288
2017,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,95.34045
2017,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,92.9394
2017,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,96.94106
2017,Ireland,15+,_T,ALLAREA,_T,MALE,95.3754
2017,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,97.55849
2017,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,83.74769
2017,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,84.23675
2021,Ireland,15-24,_T,ALLAREA,_T,BOTHSEX,100.0
2021,Ireland,25+,_T,ALLAREA,_T,BOTHSEX,99.60925
2021,Ireland,15+,_T,ALLAREA,_T,MALE,99.79656
2021,Ireland,15+,_T,ALLAREA,R60,BOTHSEX,99.91328
2021,Ireland,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,100.0
2021,Ireland,15+,_T,ALLAREA,B40,BOTHSEX,99.28684
2021,Ireland,15+,_T,ALLAREA,_T,BOTHSEX,99.6634
2021,Ireland,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.62248
2021,Ireland,15+,_T,ALLAREA,_T,FEMALE,99.53479
2011,Italy,15+,_T,ALLAREA,R60,BOTHSEX,76.73464
2011,Italy,15+,_T,ALLAREA,_T,MALE,79.1312
2011,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,64.25581
2011,Italy,25+,_T,ALLAREA,_T,BOTHSEX,76.55457
2011,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,31.75473
2011,Italy,15+,_T,ALLAREA,_T,FEMALE,64.34535
2011,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,77.4399
2011,Italy,15+,_T,ALLAREA,_T,BOTHSEX,71.00853
2011,Italy,15+,_T,ALLAREA,B40,BOTHSEX,62.35211
2014,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,79.48219
2014,Italy,15+,_T,ALLAREA,B40,BOTHSEX,82.62798
2014,Italy,15+,_T,ALLAREA,_T,BOTHSEX,87.33458
2014,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,94.63657
2014,Italy,15+,_T,ALLAREA,_T,FEMALE,83.15963
2014,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,60.79763
2014,Italy,25+,_T,ALLAREA,_T,BOTHSEX,91.4782
2014,Italy,15+,_T,ALLAREA,_T,MALE,91.86937
2014,Italy,15+,_T,ALLAREA,R60,BOTHSEX,90.64137
2017,Italy,15+,_T,ALLAREA,R60,BOTHSEX,95.77914
2017,Italy,15+,_T,ALLAREA,_T,MALE,96.13545
2017,Italy,25+,_T,ALLAREA,_T,BOTHSEX,97.65889
2017,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,63.90962
2017,Italy,15+,_T,ALLAREA,_T,FEMALE,91.62444
2017,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.73492
2017,Italy,15+,_T,ALLAREA,_T,BOTHSEX,93.78502
2017,Italy,15+,_T,ALLAREA,B40,BOTHSEX,90.63109
2017,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,92.00822
2021,Italy,15+,_T,ALLAREA,B40,BOTHSEX,94.79102
2021,Italy,15+,_T,ALLAREA,_T,BOTHSEX,97.29456
2021,Italy,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,97.32424
2021,Italy,15+,_T,ALLAREA,_T,FEMALE,97.09161
2021,Italy,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,97.25324
2021,Italy,15-24,_T,ALLAREA,_T,BOTHSEX,82.7702
2021,Romania,25+,_T,ALLAREA,_T,BOTHSEX,68.69563
2021,Romania,15+,_T,ALLAREA,_T,BOTHSEX,69.1155
2021,Italy,25+,_T,ALLAREA,_T,BOTHSEX,99.06812
2021,Italy,15+,_T,ALLAREA,_T,MALE,97.48341
2021,Italy,15+,_T,ALLAREA,R60,BOTHSEX,98.95731
2021,Uzbekistan,15+,_T,ALLAREA,_T,FEMALE,38.81831
2021,Uzbekistan,15-24,_T,ALLAREA,_T,BOTHSEX,24.40003
2021,Uzbekistan,15+,_T,ALLAREA,R60,BOTHSEX,45.88332
2017,Belarus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,33.98655
2017,Belarus,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,33.98655
