Year,GeoAreaName,Type of waste treatment,Value
2008,Malta,INCINRT_EGY,0.0
2008,Malta,INCINRT,0.0
2009,Malta,INCINRT_EGY,0.00542
2009,Malta,INCINRT,0.00542
2010,Malta,INCINRT_EGY,0.02361
2010,Malta,INCINRT,0.02361
2011,Malta,INCINRT,0.04517
2011,Malta,INCINRT_EGY,1.03166
2012,Malta,INCINRT,0.01051
2012,Malta,INCINRT_EGY,0.41099
2013,Malta,INCINRT_EGY,0.25174
2013,Malta,INCINRT,0.01715
2014,Malta,INCINRT,0.0198
2014,Malta,INCINRT_EGY,0.32669
2015,Malta,INCINRT,0.01436
2015,Malta,INCINRT_EGY,0.29457
2016,Malta,INCINRT,0.00958
2016,Malta,INCINRT_EGY,0.28501
2017,Malta,INCINRT,0.00642
2017,Malta,INCINRT_EGY,0.00642
2018,Malta,INCINRT,0.00491
2018,Malta,INCINRT_EGY,0.00491
2019,Malta,INCINRT_EGY,0.00484
2019,Malta,INCINRT,0.00484
2020,Malta,INCINRT_EGY,0.02265
2020,Malta,INCINRT,0.02265
2006,Bulgaria,INCINRT_EGY,0.0
2006,Bulgaria,INCINRT,0.0
2007,Bulgaria,INCINRT,0.0
2007,Bulgaria,INCINRT_EGY,0.0
2008,Bulgaria,INCINRT_EGY,0.0
2008,Bulgaria,INCINRT,0.0
2009,Bulgaria,INCINRT,0.0
2009,Bulgaria,INCINRT_EGY,0.0
2010,Bulgaria,INCINRT_EGY,0.0
2010,Bulgaria,INCINRT,0.0
2011,Bulgaria,INCINRT_EGY,0.0
2011,Bulgaria,INCINRT,0.0
2012,Bulgaria,INCINRT,0.0
2021,Malta,INCINRT,0.01105
2021,Malta,INCINRT_EGY,4.03565
2012,Montenegro,INCINRT_EGY,0.0
2012,Montenegro,INCINRT,0.0
2013,Montenegro,INCINRT_EGY,0.0
2013,Montenegro,INCINRT,0.0
2014,Montenegro,INCINRT,0.0
2014,Montenegro,INCINRT_EGY,0.0
2015,Montenegro,INCINRT,0.0
2015,Montenegro,INCINRT_EGY,0.0
2016,Montenegro,INCINRT_EGY,0.0
2016,Montenegro,INCINRT,0.0
2012,Bulgaria,INCINRT_EGY,0.0
2013,Bulgaria,INCINRT,0.0
2013,Bulgaria,INCINRT_EGY,1.563
2014,Bulgaria,INCINRT_EGY,1.59774
2014,Bulgaria,INCINRT,0.0
2015,Bulgaria,INCINRT_EGY,2.72335
2015,Bulgaria,INCINRT,0.0
2016,Bulgaria,INCINRT,0.0
2016,Bulgaria,INCINRT_EGY,3.78341
2017,Bulgaria,INCINRT_EGY,3.34416
2017,Bulgaria,INCINRT,0.0
2018,Bulgaria,INCINRT,0.0
2018,Bulgaria,INCINRT_EGY,7.26765
2018,Montenegro,INCINRT_EGY,0.0
2018,Montenegro,INCINRT,0.0
2019,Montenegro,INCINRT_EGY,0.0
2019,Montenegro,INCINRT,0.0
2020,Montenegro,INCINRT,0.0
2020,Montenegro,INCINRT_EGY,0.0
2000,Netherlands,INCINRT,31.69273
2001,Netherlands,INCINRT,33.29843
2002,Netherlands,INCINRT,32.26972
2003,Netherlands,INCINRT,33.6069
2004,Netherlands,INCINRT,33.66509
2005,Netherlands,INCINRT,33.78033
2006,Netherlands,INCINRT,33.3265
2007,Netherlands,INCINRT,32.92683
2008,Netherlands,INCINRT_EGY,50.01013
2008,Netherlands,INCINRT,41.19376
2009,Netherlands,INCINRT,40.6449
2009,Netherlands,INCINRT_EGY,49.37359
2010,Netherlands,INCINRT,19.32729
2010,Netherlands,INCINRT_EGY,49.283
2011,Netherlands,INCINRT,7.61684
2011,Netherlands,INCINRT_EGY,49.3512
2012,Netherlands,INCINRT_EGY,49.06009
2012,Netherlands,INCINRT,1.19526
2013,Netherlands,INCINRT,1.17647
2013,Netherlands,INCINRT_EGY,48.68778
2014,Netherlands,INCINRT,1.09062
2014,Netherlands,INCINRT_EGY,47.6501
2015,Netherlands,INCINRT,1.06023
2015,Netherlands,INCINRT_EGY,46.81931
2016,Netherlands,INCINRT_EGY,45.0852
2016,Netherlands,INCINRT,1.06083
2017,Netherlands,INCINRT,1.05778
2017,Netherlands,INCINRT_EGY,43.99454
2018,Netherlands,INCINRT_EGY,42.6868
2018,Netherlands,INCINRT,1.03339
2019,Netherlands,INCINRT_EGY,41.69884
2019,Netherlands,INCINRT,1.07881
2020,Netherlands,INCINRT_EGY,41.681
2020,Netherlands,INCINRT,0.90284
2021,Netherlands,INCINRT,0.92982
2021,Netherlands,INCINRT_EGY,40.86783
2000,Norway,INCINRT_EGY,14.70054
2000,Norway,INCINRT,0.0
2001,Norway,INCINRT,0.0
2001,Norway,INCINRT_EGY,29.52732
2002,Norway,INCINRT_EGY,30.50562
2002,Norway,INCINRT,0.0
2003,Norway,INCINRT,0.0
2003,Norway,INCINRT_EGY,32.57081
2004,Norway,INCINRT_EGY,30.84603
2019,Bulgaria,INCINRT_EGY,3.34416
2019,Bulgaria,INCINRT,0.0
2020,Bulgaria,INCINRT,0.0
2020,Bulgaria,INCINRT_EGY,0.0
2006,Croatia,INCINRT,0.0
2007,Croatia,INCINRT,0.0
2008,Croatia,INCINRT,0.0
2009,Croatia,INCINRT,0.0
2010,Croatia,INCINRT,0.0
2011,Croatia,INCINRT,0.0
2012,Croatia,INCINRT,0.0
2013,Croatia,INCINRT_EGY,0.05811
2013,Croatia,INCINRT,0.0
2004,Norway,INCINRT,0.0
2005,Norway,INCINRT_EGY,33.33333
2005,Norway,INCINRT,0.0
2006,Norway,INCINRT_EGY,31.54206
2006,Norway,INCINRT,0.0
2007,Norway,INCINRT,0.0
2007,Norway,INCINRT_EGY,37.45675
2008,Norway,INCINRT,0.0
2008,Norway,INCINRT_EGY,37.56454
2009,Norway,INCINRT,0.0
2009,Norway,INCINRT_EGY,41.47201
2010,Norway,INCINRT,0.0
2010,Norway,INCINRT_EGY,50.28322
2011,Norway,INCINRT_EGY,55.80524
2011,Norway,INCINRT,0.0
2012,Norway,INCINRT,0.0
2012,Norway,INCINRT_EGY,56.2709
2013,Norway,INCINRT_EGY,57.42653
2013,Norway,INCINRT,0.0
2014,Norway,INCINRT_EGY,52.78161
2014,Norway,INCINRT,0.0
2015,Norway,INCINRT,0.0
2015,Norway,INCINRT_EGY,52.35482
2016,Norway,INCINRT_EGY,53.5479
2016,Norway,INCINRT,0.0
2017,Norway,INCINRT_EGY,52.87415
2017,Norway,INCINRT,0.0
2018,Norway,INCINRT,0.0
2018,Norway,INCINRT_EGY,51.08225
2019,Norway,INCINRT_EGY,49.45796
2019,Norway,INCINRT,0.0
2020,Norway,INCINRT,0.30798
2020,Norway,INCINRT_EGY,48.29073
2021,Norway,INCINRT_EGY,50.0
2021,Norway,INCINRT,0.0
2000,Poland,INCINRT,0.0
2000,Poland,INCINRT_EGY,0.0
2001,Poland,INCINRT_EGY,0.12602
2001,Poland,INCINRT,0.12602
2014,Croatia,INCINRT_EGY,0.18326
2014,Croatia,INCINRT,0.0
2015,Croatia,INCINRT,0.0
2015,Croatia,INCINRT_EGY,0.0
2016,Croatia,INCINRT,0.0
2016,Croatia,INCINRT_EGY,0.05952
2017,Croatia,INCINRT,0.0
2017,Croatia,INCINRT_EGY,0.05828
2018,Croatia,INCINRT_EGY,0.05656
2018,Croatia,INCINRT,0.0
2019,Croatia,INCINRT,0.0
2019,Croatia,INCINRT_EGY,0.05519
2020,Croatia,INCINRT_EGY,0.1772
2020,Croatia,INCINRT,0.0
2021,Croatia,INCINRT,0.0
2021,Croatia,INCINRT_EGY,0.28297
2000,Cyprus,INCINRT,0.0
2000,Cyprus,INCINRT_EGY,0.0
2001,Cyprus,INCINRT,0.0
2001,Cyprus,INCINRT_EGY,0.0
2002,Cyprus,INCINRT_EGY,0.0
2002,Cyprus,INCINRT,0.0
2003,Cyprus,INCINRT_EGY,0.0
2003,Cyprus,INCINRT,0.0
2004,Cyprus,INCINRT,0.0
2004,Cyprus,INCINRT_EGY,0.0
2005,Cyprus,INCINRT_EGY,0.0
2005,Cyprus,INCINRT,0.0
2006,Cyprus,INCINRT,0.0
2006,Cyprus,INCINRT_EGY,0.0
2007,Cyprus,INCINRT,0.0
2007,Cyprus,INCINRT_EGY,0.0
2008,Cyprus,INCINRT,0.0
2008,Cyprus,INCINRT_EGY,0.0
2009,Cyprus,INCINRT_EGY,0.0
2009,Cyprus,INCINRT,0.0
2010,Cyprus,INCINRT_EGY,0.0
2010,Cyprus,INCINRT,0.0
2011,Cyprus,INCINRT,0.0
2002,Poland,INCINRT,0.34256
2002,Poland,INCINRT_EGY,0.34256
2003,Poland,INCINRT,0.42317
2003,Poland,INCINRT_EGY,0.42317
2004,Poland,INCINRT,0.45087
2004,Poland,INCINRT_EGY,0.45087
2005,Poland,INCINRT_EGY,0.36157
2005,Poland,INCINRT,0.36157
2006,Poland,INCINRT,0.3678
2006,Poland,INCINRT_EGY,0.3678
2007,Poland,INCINRT,0.33431
2007,Poland,INCINRT_EGY,0.33431
2008,Poland,INCINRT_EGY,0.32803
2008,Poland,INCINRT,0.32803
2009,Poland,INCINRT,0.38165
2009,Poland,INCINRT_EGY,0.38165
2010,Poland,INCINRT_EGY,0.32414
2010,Poland,INCINRT,0.32414
2011,Poland,INCINRT_EGY,0.37101
2011,Poland,INCINRT,0.37101
2012,Poland,INCINRT,0.42205
2012,Poland,INCINRT_EGY,0.42205
2013,Poland,INCINRT_EGY,6.78176
2013,Poland,INCINRT,1.79726
2014,Poland,INCINRT_EGY,15.10165
2014,Poland,INCINRT,3.85286
2015,Poland,INCINRT,1.11387
2015,Poland,INCINRT_EGY,13.2468
2016,Poland,INCINRT,1.30427
2016,Poland,INCINRT_EGY,19.44397
2017,Poland,INCINRT_EGY,24.41307
2017,Poland,INCINRT,1.65427
2018,Poland,INCINRT,1.52984
2018,Poland,INCINRT_EGY,24.13296
2019,Poland,INCINRT_EGY,22.89657
2019,Poland,INCINRT,1.40359
2020,Poland,INCINRT_EGY,21.52169
2011,Cyprus,INCINRT_EGY,0.0
2012,Cyprus,INCINRT_EGY,0.0
2012,Cyprus,INCINRT,0.0
2013,Cyprus,INCINRT,0.0
2013,Cyprus,INCINRT_EGY,0.0
2014,Cyprus,INCINRT_EGY,0.77973
2014,Cyprus,INCINRT,0.0
2015,Cyprus,INCINRT,0.0
2015,Cyprus,INCINRT_EGY,0.0
2016,Cyprus,INCINRT_EGY,0.37106
2016,Cyprus,INCINRT,0.0
2017,Cyprus,INCINRT_EGY,0.37244
2017,Cyprus,INCINRT,0.0
2020,Poland,INCINRT,1.26553
2021,Poland,INCINRT,1.25055
2021,Poland,INCINRT_EGY,21.01068
2000,Portugal,INCINRT,0.0
2000,Portugal,INCINRT_EGY,20.93518
2001,Portugal,INCINRT,0.0
2001,Portugal,INCINRT_EGY,20.66256
2002,Portugal,INCINRT_EGY,20.54407
2002,Portugal,INCINRT,0.0
2003,Portugal,INCINRT,0.0
2003,Portugal,INCINRT_EGY,21.35095
2004,Portugal,INCINRT,0.0
2004,Portugal,INCINRT_EGY,21.28617
2018,Cyprus,INCINRT,0.0
2018,Cyprus,INCINRT_EGY,0.71174
2019,Cyprus,INCINRT_EGY,1.05079
2019,Cyprus,INCINRT,0.0
2020,Cyprus,INCINRT,0.0
2020,Cyprus,INCINRT_EGY,1.4733
2021,Cyprus,INCINRT_EGY,2.45614
2021,Cyprus,INCINRT,0.0
2000,Czechia,INCINRT,0.08736
2000,Czechia,INCINRT_EGY,9.31858
2001,Czechia,INCINRT,0.10722
2001,Czechia,INCINRT_EGY,12.75911
2002,Czechia,INCINRT_EGY,14.0949
2005,Portugal,INCINRT_EGY,22.27608
2005,Portugal,INCINRT,0.0
2006,Portugal,INCINRT,0.0
2006,Portugal,INCINRT_EGY,19.96733
2007,Portugal,INCINRT,0.0
2007,Portugal,INCINRT_EGY,19.08597
2008,Portugal,INCINRT,0.0
2008,Portugal,INCINRT_EGY,18.14693
2009,Portugal,INCINRT_EGY,19.70524
2009,Portugal,INCINRT,0.0
2010,Portugal,INCINRT_EGY,19.38794
2010,Portugal,INCINRT,0.0
2011,Portugal,INCINRT_EGY,21.01197
2011,Portugal,INCINRT,0.0
2012,Portugal,INCINRT_EGY,19.51322
2012,Portugal,INCINRT,0.0
2013,Portugal,INCINRT_EGY,23.72771
2013,Portugal,INCINRT,0.0
2014,Portugal,INCINRT_EGY,20.67941
2014,Portugal,INCINRT,0.0
2015,Portugal,INCINRT_EGY,19.7316
2015,Portugal,INCINRT,0.0
2016,Portugal,INCINRT_EGY,19.42343
2016,Portugal,INCINRT,0.0
2017,Portugal,INCINRT_EGY,19.75235
2017,Portugal,INCINRT,0.0
2002,Czechia,INCINRT,0.10545
2003,Czechia,INCINRT_EGY,14.0357
2003,Czechia,INCINRT,0.07
2004,Czechia,INCINRT,0.0352
2004,Czechia,INCINRT_EGY,14.22034
2005,Czechia,INCINRT_EGY,12.89777
2005,Czechia,INCINRT,0.03385
2006,Czechia,INCINRT,0.06581
2006,Czechia,INCINRT_EGY,12.89898
2007,Czechia,INCINRT,0.06612
2007,Czechia,INCINRT_EGY,12.89256
2008,Czechia,INCINRT,0.06297
2018,Portugal,INCINRT_EGY,18.14694
2018,Portugal,INCINRT,0.0
2019,Portugal,INCINRT_EGY,18.86006
2019,Portugal,INCINRT,0.0
2020,Portugal,INCINRT_EGY,21.38663
2020,Portugal,INCINRT,0.0
2000,Romania,INCINRT_EGY,0.0
2000,Romania,INCINRT,0.0
2001,Romania,INCINRT,0.0
2001,Romania,INCINRT_EGY,0.0
2002,Romania,INCINRT_EGY,0.0
2002,Romania,INCINRT,0.0
2003,Romania,INCINRT,0.0
2008,Czechia,INCINRT_EGY,11.61839
2009,Czechia,INCINRT,0.06042
2009,Czechia,INCINRT_EGY,11.23867
2010,Czechia,INCINRT_EGY,14.90702
2010,Czechia,INCINRT,0.05999
2011,Czechia,INCINRT,0.08934
2011,Czechia,INCINRT_EGY,18.16557
2012,Czechia,INCINRT,0.09279
2012,Czechia,INCINRT_EGY,20.22889
2013,Czechia,INCINRT,0.09294
2013,Czechia,INCINRT_EGY,19.54771
2014,Czechia,INCINRT,0.12266
2003,Romania,INCINRT_EGY,0.0
2004,Romania,INCINRT_EGY,0.0
2004,Romania,INCINRT,0.0
2005,Romania,INCINRT_EGY,0.0
2005,Romania,INCINRT,0.0
2006,Romania,INCINRT,0.0
2006,Romania,INCINRT_EGY,0.0
2007,Romania,INCINRT_EGY,0.0
2007,Romania,INCINRT,0.0
2008,Romania,INCINRT_EGY,0.0
2008,Romania,INCINRT,0.0
2009,Romania,INCINRT,0.0
2009,Romania,INCINRT_EGY,0.0
2010,Romania,INCINRT,0.0
2010,Romania,INCINRT_EGY,0.33107
2011,Romania,INCINRT_EGY,0.90107
2011,Romania,INCINRT,0.0
2012,Romania,INCINRT,0.0
2012,Romania,INCINRT_EGY,1.76447
2013,Romania,INCINRT_EGY,1.91284
2013,Romania,INCINRT,0.0
2014,Romania,INCINRT,0.0
2014,Romania,INCINRT_EGY,2.68362
2015,Romania,INCINRT,0.0
2015,Romania,INCINRT_EGY,2.36542
2016,Romania,INCINRT,0.0
2014,Czechia,INCINRT_EGY,18.52193
2015,Czechia,INCINRT,0.11987
2015,Czechia,INCINRT_EGY,17.68055
2016,Czechia,INCINRT,0.11173
2016,Czechia,INCINRT_EGY,16.42458
2017,Czechia,INCINRT_EGY,17.48117
2017,Czechia,INCINRT,0.07726
2018,Czechia,INCINRT,0.09527
2018,Czechia,INCINRT_EGY,16.74924
2019,Czechia,INCINRT,0.07493
2019,Czechia,INCINRT_EGY,16.35444
2020,Czechia,INCINRT_EGY,12.6763
2016,Romania,INCINRT_EGY,4.27766
2017,Romania,INCINRT,0.0
2017,Romania,INCINRT_EGY,4.25652
2018,Romania,INCINRT_EGY,4.5506
2018,Romania,INCINRT,0.0
2019,Romania,INCINRT,0.0
2019,Romania,INCINRT_EGY,4.62247
2020,Romania,INCINRT_EGY,5.33286
2020,Romania,INCINRT,0.0
2021,Romania,INCINRT_EGY,5.80791
2021,Romania,INCINRT,0.0
2016,Serbia,INCINRT,0.0
2016,Serbia,INCINRT_EGY,0.0
2017,Serbia,INCINRT_EGY,0.0
2017,Serbia,INCINRT,0.0
2018,Serbia,INCINRT_EGY,0.0
2018,Serbia,INCINRT,0.0
2019,Serbia,INCINRT,0.0
2000,Slovakia,INCINRT,0.36523
2000,Slovakia,INCINRT_EGY,15.26662
2001,Slovakia,INCINRT_EGY,10.34215
2001,Slovakia,INCINRT,0.31104
2002,Slovakia,INCINRT_EGY,10.76605
2002,Slovakia,INCINRT,4.48585
2003,Slovakia,INCINRT,4.43415
2003,Slovakia,INCINRT_EGY,10.72138
2004,Slovakia,INCINRT_EGY,13.14286
2004,Slovakia,INCINRT,4.85714
2005,Slovakia,INCINRT,12.3297
2005,Slovakia,INCINRT_EGY,12.46594
2006,Slovakia,INCINRT_EGY,12.46719
2006,Slovakia,INCINRT,12.46719
2007,Slovakia,INCINRT,4.0532
2007,Slovakia,INCINRT_EGY,11.39962
2008,Slovakia,INCINRT_EGY,9.31198
2008,Slovakia,INCINRT,0.0
2009,Slovakia,INCINRT_EGY,11.06409
2009,Slovakia,INCINRT,0.18138
2010,Slovakia,INCINRT,0.69808
2010,Slovakia,INCINRT_EGY,10.64572
2011,Slovakia,INCINRT,0.23824
2011,Slovakia,INCINRT_EGY,11.07802
2012,Slovakia,INCINRT,0.2414
2012,Slovakia,INCINRT_EGY,10.13881
2013,Slovakia,INCINRT,0.0
2013,Slovakia,INCINRT_EGY,10.57751
2014,Slovakia,INCINRT_EGY,10.96365
2014,Slovakia,INCINRT,0.23081
2015,Slovakia,INCINRT,0.0
2015,Slovakia,INCINRT_EGY,10.70628
2016,Slovakia,INCINRT_EGY,10.42328
2016,Slovakia,INCINRT,0.0
2017,Slovakia,INCINRT_EGY,9.5724
2017,Slovakia,INCINRT,0.0
2018,Slovakia,INCINRT_EGY,8.29636
2018,Slovakia,INCINRT,1.33097
2019,Slovakia,INCINRT_EGY,9.1779
2019,Slovakia,INCINRT,3.69726
2020,Slovakia,INCINRT_EGY,7.38897
2020,Slovakia,INCINRT,0.0
2021,Slovakia,INCINRT_EGY,8.14212
2021,Slovakia,INCINRT,0.0
2000,Slovenia,INCINRT_EGY,0.0
2000,Slovenia,INCINRT,0.0
2001,Slovenia,INCINRT_EGY,0.0
2020,Czechia,INCINRT,0.086
2021,Czechia,INCINRT,0.06677
2021,Czechia,INCINRT_EGY,12.11818
2000,Denmark,INCINRT_EGY,52.90468
2000,Denmark,INCINRT,0.0
2001,Denmark,INCINRT_EGY,56.77749
2001,Denmark,INCINRT,0.0
2002,Denmark,INCINRT,0.0
2002,Denmark,INCINRT_EGY,56.27803
2003,Denmark,INCINRT_EGY,54.03538
2003,Denmark,INCINRT,0.0
2004,Denmark,INCINRT_EGY,54.45834
2004,Denmark,INCINRT,0.0
2001,Slovenia,INCINRT,0.0
2002,Slovenia,INCINRT_EGY,0.61576
2002,Slovenia,INCINRT,0.0
2003,Slovenia,INCINRT,0.0
2003,Slovenia,INCINRT_EGY,0.59952
2004,Slovenia,INCINRT,0.0
2004,Slovenia,INCINRT_EGY,1.54799
2005,Slovenia,INCINRT,0.0
2005,Slovenia,INCINRT_EGY,0.10111
2006,Slovenia,INCINRT_EGY,0.09653
2006,Slovenia,INCINRT,0.0
2007,Slovenia,INCINRT,0.0
2007,Slovenia,INCINRT_EGY,0.0
2008,Slovenia,INCINRT_EGY,1.18721
2008,Slovenia,INCINRT,0.0
2009,Slovenia,INCINRT_EGY,1.30964
2009,Slovenia,INCINRT,0.0
2010,Slovenia,INCINRT_EGY,0.89641
2010,Slovenia,INCINRT,0.0996
2011,Slovenia,INCINRT_EGY,1.29108
2011,Slovenia,INCINRT,0.0
2012,Slovenia,INCINRT,0.13441
2012,Slovenia,INCINRT_EGY,1.34409
2013,Slovenia,INCINRT,0.11723
2013,Slovenia,INCINRT_EGY,0.46893
2014,Slovenia,INCINRT_EGY,0.22422
2005,Denmark,INCINRT_EGY,53.78446
2005,Denmark,INCINRT,0.0
2006,Denmark,INCINRT_EGY,53.17085
2006,Denmark,INCINRT,0.0
2007,Denmark,INCINRT_EGY,51.07814
2007,Denmark,INCINRT,0.0
2008,Denmark,INCINRT,0.0
2008,Denmark,INCINRT_EGY,48.22368
2009,Denmark,INCINRT_EGY,48.14551
2009,Denmark,INCINRT,0.0
2011,Denmark,INCINRT,0.0
2011,Denmark,INCINRT_EGY,55.02811
2012,Denmark,INCINRT_EGY,55.34605
2014,Slovenia,INCINRT,0.0
2015,Slovenia,INCINRT,0.0
2015,Slovenia,INCINRT_EGY,17.06263
2016,Slovenia,INCINRT,2.01485
2016,Slovenia,INCINRT_EGY,19.93637
2017,Slovenia,INCINRT_EGY,11.3963
2017,Slovenia,INCINRT,3.79877
2018,Slovenia,INCINRT_EGY,10.40634
2018,Slovenia,INCINRT,0.69376
2019,Slovenia,INCINRT,0.09506
2019,Slovenia,INCINRT_EGY,13.02281
2020,Slovenia,INCINRT,2.05078
2020,Slovenia,INCINRT_EGY,13.08594
2021,Slovenia,INCINRT,1.94986
2021,Slovenia,INCINRT_EGY,10.95636
2000,Spain,INCINRT,0.0
2000,Spain,INCINRT_EGY,5.51594
2001,Spain,INCINRT,0.0
2001,Spain,INCINRT_EGY,5.59062
2002,Spain,INCINRT,0.0
2002,Spain,INCINRT_EGY,5.93471
2003,Spain,INCINRT_EGY,6.47231
2003,Spain,INCINRT,0.0
2004,Spain,INCINRT,0.0
2004,Spain,INCINRT_EGY,5.21634
2005,Spain,INCINRT_EGY,7.45629
2005,Spain,INCINRT,0.0
2006,Spain,INCINRT,1.36594
2006,Spain,INCINRT_EGY,9.0923
2007,Spain,INCINRT_EGY,9.90671
2007,Spain,INCINRT,1.49117
2008,Spain,INCINRT_EGY,8.57132
2008,Spain,INCINRT,0.0
2009,Spain,INCINRT,0.0
2009,Spain,INCINRT_EGY,8.92544
2010,Spain,INCINRT_EGY,8.59763
2010,Spain,INCINRT,0.0
2011,Spain,INCINRT_EGY,10.32992
2011,Spain,INCINRT,0.0
2012,Spain,INCINRT_EGY,9.6456
2012,Spain,INCINRT,0.0
2013,Spain,INCINRT,0.0
2013,Spain,INCINRT_EGY,11.7636
2014,Spain,INCINRT,0.0
2014,Spain,INCINRT_EGY,11.48973
2015,Spain,INCINRT_EGY,12.69024
2015,Spain,INCINRT,0.0
2016,Spain,INCINRT,0.0
2016,Spain,INCINRT_EGY,12.01838
2017,Spain,INCINRT_EGY,12.73503
2017,Spain,INCINRT,0.0
2018,Spain,INCINRT,0.0
2012,Denmark,INCINRT,0.0
2013,Denmark,INCINRT_EGY,54.99562
2013,Denmark,INCINRT,0.0
2014,Denmark,INCINRT,0.0
2014,Denmark,INCINRT_EGY,53.18122
2015,Denmark,INCINRT_EGY,51.29523
2015,Denmark,INCINRT,0.0
2016,Denmark,INCINRT_EGY,50.49401
2016,Denmark,INCINRT,0.0
2017,Denmark,INCINRT,0.0
2017,Denmark,INCINRT_EGY,51.37479
2018,Denmark,INCINRT,0.0
2018,Denmark,INCINRT_EGY,48.82291
2018,Spain,INCINRT_EGY,11.60646
2019,Spain,INCINRT,0.0
2019,Spain,INCINRT_EGY,10.98284
2000,Sweden,INCINRT,0.0
2000,Sweden,INCINRT_EGY,38.61649
2001,Sweden,INCINRT_EGY,38.49501
2001,Sweden,INCINRT,0.0
2002,Sweden,INCINRT_EGY,40.37117
2002,Sweden,INCINRT,0.0
2003,Sweden,INCINRT_EGY,44.91464
2003,Sweden,INCINRT,0.0
2004,Sweden,INCINRT_EGY,46.92252
2004,Sweden,INCINRT,0.0
2019,Denmark,INCINRT_EGY,47.54432
2019,Denmark,INCINRT,0.0
2020,Denmark,INCINRT_EGY,53.457
2020,Denmark,INCINRT,0.0
2021,Denmark,INCINRT,0.0
2021,Denmark,INCINRT_EGY,68.61552
2000,Estonia,INCINRT_EGY,0.0
2000,Estonia,INCINRT,0.0
2001,Estonia,INCINRT,0.0
2001,Estonia,INCINRT_EGY,0.0
2002,Estonia,INCINRT,0.0
2002,Estonia,INCINRT_EGY,0.0
2003,Estonia,INCINRT_EGY,0.0
2005,Sweden,INCINRT,0.0
2005,Sweden,INCINRT_EGY,50.49757
2006,Sweden,INCINRT_EGY,47.25398
2006,Sweden,INCINRT,0.0
2007,Sweden,INCINRT_EGY,49.12556
2007,Sweden,INCINRT,0.0
2008,Sweden,INCINRT_EGY,51.22878
2008,Sweden,INCINRT,0.0
2009,Sweden,INCINRT_EGY,49.49886
2009,Sweden,INCINRT,0.0
2010,Sweden,INCINRT,0.0
2010,Sweden,INCINRT_EGY,51.30435
2011,Sweden,INCINRT_EGY,52.26741
2011,Sweden,INCINRT,0.0
2012,Sweden,INCINRT,0.0
2012,Sweden,INCINRT_EGY,52.52081
2013,Sweden,INCINRT_EGY,51.15534
2013,Sweden,INCINRT,0.0
2014,Sweden,INCINRT,0.0
2014,Sweden,INCINRT_EGY,50.03492
2015,Sweden,INCINRT,0.0
2015,Sweden,INCINRT_EGY,51.65084
2016,Sweden,INCINRT,0.0
2016,Sweden,INCINRT_EGY,50.97995
2017,Sweden,INCINRT_EGY,52.73566
2017,Sweden,INCINRT,0.0
2003,Estonia,INCINRT,0.0
2004,Estonia,INCINRT,0.0
2004,Estonia,INCINRT_EGY,0.0
2005,Estonia,INCINRT_EGY,0.0
2005,Estonia,INCINRT,0.0
2006,Estonia,INCINRT,0.0
2006,Estonia,INCINRT_EGY,0.18657
2007,Estonia,INCINRT_EGY,0.33223
2007,Estonia,INCINRT,0.0
2008,Estonia,INCINRT,0.0
2008,Estonia,INCINRT_EGY,0.19084
2009,Estonia,INCINRT_EGY,0.22124
2009,Estonia,INCINRT,0.0
2010,Estonia,INCINRT_EGY,0.0
2010,Estonia,INCINRT,0.0
2011,Estonia,INCINRT,0.0
2011,Estonia,INCINRT_EGY,0.0
2012,Estonia,INCINRT_EGY,12.66846
2012,Estonia,INCINRT,0.0
2013,Estonia,INCINRT_EGY,55.44041
2013,Estonia,INCINRT,0.0
2014,Estonia,INCINRT_EGY,47.23404
2014,Estonia,INCINRT,0.0
2015,Estonia,INCINRT_EGY,51.37421
2015,Estonia,INCINRT,0.0
2016,Estonia,INCINRT,0.0
2018,Sweden,INCINRT_EGY,53.48732
2018,Sweden,INCINRT,0.0
2019,Sweden,INCINRT_EGY,52.635
2019,Sweden,INCINRT,0.0
2020,Sweden,INCINRT_EGY,60.08969
2020,Sweden,INCINRT,0.0
2021,Sweden,INCINRT,0.0
2021,Sweden,INCINRT_EGY,59.71967
2000,Switzerland,INCINRT_EGY,46.48066
2000,Switzerland,INCINRT,0.0
2001,Switzerland,INCINRT,0.0
2001,Switzerland,INCINRT_EGY,49.16562
2002,Switzerland,INCINRT_EGY,51.66126
2016,Estonia,INCINRT_EGY,48.98785
2017,Estonia,INCINRT_EGY,42.2179
2017,Estonia,INCINRT,0.0
2018,Estonia,INCINRT_EGY,41.30841
2018,Estonia,INCINRT,0.0
2019,Estonia,INCINRT_EGY,45.10204
2019,Estonia,INCINRT,0.0
2020,Estonia,INCINRT_EGY,42.82908
2020,Estonia,INCINRT,0.0
2021,Estonia,INCINRT_EGY,48.57143
2021,Estonia,INCINRT,0.0
2001,Finland,INCINRT,0.04146
2001,Finland,INCINRT_EGY,8.91376
2002,Switzerland,INCINRT,0.0
2003,Switzerland,INCINRT_EGY,51.05777
2003,Switzerland,INCINRT,0.0
2004,Switzerland,INCINRT,0.0
2004,Switzerland,INCINRT_EGY,51.28571
2005,Switzerland,INCINRT,0.0
2005,Switzerland,INCINRT_EGY,49.39271
2006,Switzerland,INCINRT_EGY,49.90619
2006,Switzerland,INCINRT,0.0
