Year,GeoAreaName,Age,Sex,Value
2017,Belarus,<18Y,FEMALE,0.75
2017,Belarus,<18Y,MALE,2.67
2017,Belarus,<18Y,BOTHSEX,1.73
2017,Belarus,ALLAGE,BOTHSEX,1.32
2017,Belarus,18+,MALE,2.65
2017,Belarus,18+,BOTHSEX,1.22
2015,Azerbaijan,ALLAGE,BOTHSEX,0.48
2007,Austria,ALLAGE,BOTHSEX,1.24
2008,Austria,ALLAGE,BOTHSEX,1.44
2009,Austria,ALLAGE,BOTHSEX,1.44
2019,Norway,ALLAGE,BOTHSEX,2.66
2020,Norway,ALLAGE,BOTHSEX,2.58
2004,Poland,ALLAGE,BOTHSEX,0.07
2005,Poland,ALLAGE,BOTHSEX,0.07
2006,Poland,ALLAGE,BOTHSEX,0.06
2018,Belarus,<18Y,FEMALE,1.82
2018,Belarus,18+,MALE,2.91
2018,Belarus,18+,BOTHSEX,1.31
2018,Belarus,<18Y,MALE,1.33
2018,Belarus,ALLAGE,BOTHSEX,1.36
2018,Belarus,<18Y,BOTHSEX,1.57
2019,Belarus,ALLAGE,BOTHSEX,1.27
2007,Poland,ALLAGE,BOTHSEX,0.09
2014,Poland,18+,MALE,0.29
2014,Poland,ALLAGE,BOTHSEX,0.2
2015,Poland,18+,MALE,0.18
2015,Poland,ALLAGE,BOTHSEX,0.13
2019,Belarus,<18Y,FEMALE,1.07
2019,Belarus,<18Y,BOTHSEX,1.47
2019,Belarus,<18Y,MALE,1.85
2019,Belarus,18+,MALE,2.63
2019,Belarus,18+,BOTHSEX,1.22
2020,Belarus,18+,MALE,2.02
2020,Belarus,<18Y,BOTHSEX,1.78
2018,Austria,18+,MALE,0.17
2019,Austria,18+,MALE,0.17
2020,Austria,18+,MALE,5.82
2020,Belarus,<18Y,MALE,3.08
2020,Belarus,ALLAGE,BOTHSEX,1.08
2020,Belarus,18+,BOTHSEX,0.93
2004,Croatia,ALLAGE,BOTHSEX,0.32
2007,Croatia,ALLAGE,BOTHSEX,0.3
2009,Croatia,ALLAGE,BOTHSEX,0.11
2016,Poland,18+,MALE,0.03
2016,Poland,ALLAGE,BOTHSEX,0.06
2017,Poland,18+,FEMALE,0.05
2017,Poland,ALLAGE,BOTHSEX,0.12
2011,Croatia,ALLAGE,BOTHSEX,0.25
2012,Croatia,ALLAGE,BOTHSEX,0.16
2014,Croatia,ALLAGE,BOTHSEX,0.68
2014,Croatia,18+,MALE,0.66
2014,Croatia,<18Y,MALE,3.81
2015,Croatia,ALLAGE,BOTHSEX,0.87
2017,Poland,18+,MALE,0.09
2017,Poland,18+,BOTHSEX,0.07
2018,Poland,ALLAGE,BOTHSEX,0.11
2018,Poland,18+,MALE,0.25
2018,Poland,18+,BOTHSEX,0.12
2019,Poland,<18Y,MALE,0.17
2019,Poland,ALLAGE,BOTHSEX,0.04
2019,Poland,<18Y,BOTHSEX,0.13
2019,Poland,18+,MALE,0.06
2019,Poland,18+,BOTHSEX,0.02
2015,Croatia,18+,MALE,1.79
2015,Croatia,<18Y,MALE,1.81
2016,Croatia,18+,MALE,0.42
2016,Croatia,<18Y,MALE,1.59
2016,Croatia,ALLAGE,BOTHSEX,0.36
2017,Croatia,<18Y,MALE,1.61
2017,Croatia,ALLAGE,BOTHSEX,0.21
2018,Croatia,18+,MALE,0.6
2018,Croatia,ALLAGE,BOTHSEX,0.24
2020,Austria,ALLAGE,BOTHSEX,2.38
2006,Armenia,ALLAGE,BOTHSEX,1.45
2007,Armenia,ALLAGE,BOTHSEX,1.13
2008,Armenia,ALLAGE,BOTHSEX,1.04
2009,Armenia,ALLAGE,BOTHSEX,1.32
