Year,GeoAreaName,Sex,Value
2001,Ireland,FEMALE,20
2002,Ireland,FEMALE,20
2010,Slovakia,FEMALE,27
2011,Slovakia,FEMALE,23
2012,Slovakia,FEMALE,24
2013,Slovakia,FEMALE,28
2014,Slovakia,FEMALE,28
2015,Slovakia,FEMALE,28
2016,Slovakia,FEMALE,28
2017,Slovakia,FEMALE,30
2018,Slovakia,FEMALE,30
2021,Belarus,FEMALE,44
2022,Belarus,FEMALE,44
2023,Belarus,FEMALE,44
2000,Croatia,FEMALE,0
2001,Croatia,FEMALE,31
2002,Croatia,FEMALE,31
2003,Croatia,FEMALE,31
2004,Croatia,FEMALE,27
2005,Croatia,FEMALE,33
2003,Ireland,FEMALE,22
2004,Ireland,FEMALE,22
2005,Ireland,FEMALE,22
2006,Ireland,FEMALE,22
2007,Ireland,FEMALE,22
2008,Ireland,FEMALE,22
2009,Ireland,FEMALE,22
2010,Ireland,FEMALE,23
2011,Ireland,FEMALE,23
2012,Ireland,FEMALE,25
2013,Ireland,FEMALE,25
2014,Ireland,FEMALE,26
2015,Ireland,FEMALE,27
2016,Ireland,FEMALE,27
2017,Ireland,FEMALE,35
2018,Ireland,FEMALE,35
2019,Ireland,FEMALE,35
2020,Ireland,FEMALE,33
2021,Ireland,FEMALE,36
2022,Ireland,FEMALE,37
2023,Ireland,FEMALE,37
2000,Italy,FEMALE,70
2001,Italy,FEMALE,70
2002,Italy,FEMALE,62
2003,Italy,FEMALE,71
2004,Italy,FEMALE,71
2005,Italy,FEMALE,71
2006,Italy,FEMALE,71
2007,Italy,FEMALE,109
2008,Italy,FEMALE,109
2009,Italy,FEMALE,134
2010,Italy,FEMALE,134
2011,Italy,FEMALE,134
2012,Italy,FEMALE,136
2013,Italy,FEMALE,135
2014,Italy,FEMALE,198
2006,Croatia,FEMALE,33
2007,Croatia,FEMALE,33
2008,Croatia,FEMALE,32
2009,Croatia,FEMALE,32
2010,Croatia,FEMALE,36
2011,Croatia,FEMALE,36
2012,Croatia,FEMALE,36
2013,Croatia,FEMALE,36
2014,Croatia,FEMALE,36
