Year,GeoAreaName,Sex,Value
2015,Uzbekistan,BOTHSEX,9.2
2019,Uzbekistan,FEMALE,4.8
2019,Uzbekistan,BOTHSEX,8.0
2019,Uzbekistan,MALE,11.3
2015,Austria,BOTHSEX,16.0
2015,Austria,FEMALE,7.6
2019,Austria,BOTHSEX,14.6
2019,Austria,MALE,22.8
2019,Austria,FEMALE,6.7
2000,Armenia,MALE,5.1
2000,Armenia,BOTHSEX,3.4
2000,Armenia,FEMALE,1.9
2005,Armenia,BOTHSEX,4.2
2005,Armenia,FEMALE,2.1
2005,Armenia,MALE,6.6
2010,Armenia,MALE,10.5
2010,Armenia,BOTHSEX,6.7
2010,Armenia,FEMALE,3.5
2015,Armenia,BOTHSEX,6.2
2015,Armenia,FEMALE,3.7
2015,Armenia,MALE,8.9
2019,Armenia,BOTHSEX,3.3
2019,Armenia,FEMALE,1.3
2019,Armenia,MALE,5.6
2000,Belgium,BOTHSEX,22.0
2000,Belgium,FEMALE,12.9
2000,Belgium,MALE,31.5
2005,Belgium,BOTHSEX,20.7
2005,Belgium,MALE,30.3
2005,Belgium,FEMALE,11.4
2010,Belgium,BOTHSEX,20.5
2010,Belgium,FEMALE,12.2
2010,Belgium,MALE,29.1
2015,Belgium,BOTHSEX,18.6
2015,Belgium,FEMALE,11.7
2015,Belgium,MALE,25.8
2019,Belgium,BOTHSEX,18.3
2019,Belgium,FEMALE,11.8
2019,Belgium,MALE,24.9
2000,Bosnia and Herzegovina,BOTHSEX,9.0
2000,Bosnia and Herzegovina,FEMALE,4.0
2000,Bosnia and Herzegovina,MALE,14.3
2005,Bosnia and Herzegovina,BOTHSEX,10.8
2005,Bosnia and Herzegovina,FEMALE,4.4
2005,Bosnia and Herzegovina,MALE,17.3
2010,Bosnia and Herzegovina,BOTHSEX,10.5
2010,Bosnia and Herzegovina,MALE,16.8
2010,Bosnia and Herzegovina,FEMALE,4.5
2015,Bosnia and Herzegovina,BOTHSEX,10.7
2015,Bosnia and Herzegovina,FEMALE,4.6
2015,Bosnia and Herzegovina,MALE,17.0
2019,Bosnia and Herzegovina,BOTHSEX,10.9
2015,Estonia,BOTHSEX,15.9
2015,Estonia,FEMALE,5.4
2015,Estonia,MALE,27.9
2019,Estonia,BOTHSEX,14.9
2019,Estonia,FEMALE,6.5
2019,Estonia,MALE,24.3
2000,Finland,FEMALE,12.2
2000,Finland,MALE,37.0
