Year,GeoAreaName,Age,Sex,Value
2011,Armenia,<5Y,FEMALE,15.7
2011,Armenia,<5Y,BOTHSEX,17.6
2012,Armenia,<5Y,BOTHSEX,16.8
2012,Armenia,<5Y,FEMALE,15.0
2004,Lithuania,<5Y,FEMALE,8.4
2005,Lithuania,<5Y,MALE,9.9
2005,Lithuania,<5Y,FEMALE,8.1
2005,Lithuania,<5Y,BOTHSEX,9.0
2006,Lithuania,<5Y,BOTHSEX,8.6
2006,Lithuania,<5Y,MALE,9.4
2006,Lithuania,<5Y,FEMALE,7.7
2007,Lithuania,<5Y,MALE,8.7
2007,Lithuania,<5Y,BOTHSEX,8.0
2007,Lithuania,<5Y,FEMALE,7.3
2003,Croatia,<5Y,FEMALE,6.7
2003,Croatia,<5Y,MALE,8.0
2004,Croatia,<5Y,MALE,7.6
2004,Croatia,<5Y,FEMALE,6.4
2004,Croatia,<5Y,BOTHSEX,7.0
2005,Croatia,<5Y,BOTHSEX,6.7
2005,Croatia,<5Y,FEMALE,6.2
2005,Croatia,<5Y,MALE,7.2
2006,Croatia,<5Y,MALE,6.9
2006,Croatia,<5Y,FEMALE,5.9
2010,Georgia,<5Y,FEMALE,12.4
2010,Georgia,<5Y,BOTHSEX,14.1
2010,Georgia,<5Y,MALE,15.8
2011,Georgia,<5Y,MALE,14.5
2011,Georgia,<5Y,BOTHSEX,13.0
2011,Georgia,<5Y,FEMALE,11.4
2012,Georgia,<5Y,MALE,13.5
2012,Georgia,<5Y,FEMALE,10.6
2012,Georgia,<5Y,BOTHSEX,12.1
2013,Georgia,<5Y,MALE,12.7
2012,Armenia,<5Y,MALE,18.4
2013,Armenia,<5Y,MALE,17.5
2013,Armenia,<5Y,FEMALE,14.2
2013,Armenia,<5Y,BOTHSEX,15.9
2014,Armenia,<5Y,FEMALE,13.5
2014,Armenia,<5Y,MALE,16.7
2014,Armenia,<5Y,BOTHSEX,15.1
2015,Armenia,<5Y,MALE,15.8
2015,Armenia,<5Y,FEMALE,12.9
2015,Armenia,<5Y,BOTHSEX,14.4
2006,Croatia,<5Y,BOTHSEX,6.4
2007,Croatia,<5Y,BOTHSEX,6.1
2007,Croatia,<5Y,FEMALE,5.7
2007,Croatia,<5Y,MALE,6.6
2008,Croatia,<5Y,MALE,6.3
2008,Croatia,<5Y,FEMALE,5.4
2008,Croatia,<5Y,BOTHSEX,5.9
2009,Croatia,<5Y,BOTHSEX,5.7
2009,Croatia,<5Y,FEMALE,5.2
2009,Croatia,<5Y,MALE,6.1
2008,Lithuania,<5Y,MALE,8.0
2008,Lithuania,<5Y,BOTHSEX,7.4
2008,Lithuania,<5Y,FEMALE,6.7
2009,Lithuania,<5Y,FEMALE,6.1
2009,Lithuania,<5Y,BOTHSEX,6.7
2009,Lithuania,<5Y,MALE,7.3
2010,Lithuania,<5Y,FEMALE,5.5
2010,Lithuania,<5Y,BOTHSEX,6.0
2010,Lithuania,<5Y,MALE,6.6
2011,Lithuania,<5Y,BOTHSEX,5.5
2013,Georgia,<5Y,BOTHSEX,11.4
2013,Georgia,<5Y,FEMALE,10.0
2014,Georgia,<5Y,BOTHSEX,10.9
2014,Georgia,<5Y,FEMALE,9.6
2014,Georgia,<5Y,MALE,12.1
2015,Georgia,<5Y,MALE,11.7
2015,Georgia,<5Y,FEMALE,9.3
2015,Georgia,<5Y,BOTHSEX,10.5
2016,Georgia,<5Y,BOTHSEX,10.2
2016,Georgia,<5Y,FEMALE,9.0
2016,Armenia,<5Y,FEMALE,12.3
2016,Armenia,<5Y,BOTHSEX,13.7
2016,Armenia,<5Y,MALE,15.1
2017,Armenia,<5Y,MALE,14.4
2017,Armenia,<5Y,FEMALE,11.7
2017,Armenia,<5Y,BOTHSEX,13.0
2018,Armenia,<5Y,BOTHSEX,12.4
2018,Armenia,<5Y,FEMALE,11.1
2018,Armenia,<5Y,MALE,13.7
2019,Armenia,<5Y,FEMALE,10.6
2010,Croatia,<5Y,MALE,5.9
2010,Croatia,<5Y,FEMALE,5.0
2010,Croatia,<5Y,BOTHSEX,5.5
2011,Croatia,<5Y,BOTHSEX,5.3
2011,Croatia,<5Y,FEMALE,4.9
2011,Croatia,<5Y,MALE,5.7
2012,Croatia,<5Y,MALE,5.6
2012,Croatia,<5Y,FEMALE,4.8
2012,Croatia,<5Y,BOTHSEX,5.2
2013,Croatia,<5Y,BOTHSEX,5.1
2013,Croatia,<5Y,FEMALE,4.7
2013,Croatia,<5Y,MALE,5.5
2014,Croatia,<5Y,MALE,5.4
2014,Croatia,<5Y,FEMALE,4.6
2014,Croatia,<5Y,BOTHSEX,5.0
2015,Croatia,<5Y,BOTHSEX,4.9
2015,Croatia,<5Y,FEMALE,4.5
2015,Croatia,<5Y,MALE,5.3
2016,Croatia,<5Y,MALE,5.2
2016,Croatia,<5Y,FEMALE,4.5
2016,Croatia,<5Y,BOTHSEX,4.9
2017,Croatia,<5Y,MALE,5.2
2017,Croatia,<5Y,FEMALE,4.4
2017,Croatia,<5Y,BOTHSEX,4.8
2018,Croatia,<5Y,BOTHSEX,4.8
2018,Croatia,<5Y,FEMALE,4.4
2018,Croatia,<5Y,MALE,5.1
2019,Croatia,<5Y,FEMALE,4.3
2019,Croatia,<5Y,BOTHSEX,4.7
2019,Croatia,<5Y,MALE,5.1
2016,Georgia,<5Y,MALE,11.4
2017,Georgia,<5Y,BOTHSEX,10.0
2017,Georgia,<5Y,MALE,11.1
2017,Georgia,<5Y,FEMALE,8.8
2018,Georgia,<5Y,BOTHSEX,9.8
2018,Georgia,<5Y,FEMALE,8.7
2018,Georgia,<5Y,MALE,10.9
2019,Georgia,<5Y,MALE,10.8
2019,Georgia,<5Y,FEMALE,8.6
2019,Georgia,<5Y,BOTHSEX,9.7
2011,Lithuania,<5Y,FEMALE,5.0
2011,Lithuania,<5Y,MALE,6.0
2012,Lithuania,<5Y,BOTHSEX,5.2
2012,Lithuania,<5Y,MALE,5.6
2012,Lithuania,<5Y,FEMALE,4.7
2013,Lithuania,<5Y,MALE,5.5
2013,Lithuania,<5Y,BOTHSEX,5.1
2013,Lithuania,<5Y,FEMALE,4.6
2014,Lithuania,<5Y,FEMALE,4.5
2014,Lithuania,<5Y,BOTHSEX,5.0
2020,Croatia,<5Y,MALE,5.1
2020,Croatia,<5Y,FEMALE,4.3
2020,Croatia,<5Y,BOTHSEX,4.7
2021,Croatia,<5Y,BOTHSEX,4.6
