Year,GeoAreaName,Age,Sex,Value
2016,Albania,ALLAGE,BOTHSEX,3.3
2016,Albania,ALLAGE,FEMALE,0.77
2016,Albania,18+,BOTHSEX,2.28
2016,Albania,18+,MALE,3.96
2017,Albania,ALLAGE,FEMALE,1.74
2017,Albania,ALLAGE,MALE,5.54
2017,Albania,<18Y,MALE,9.89
2017,Albania,<18Y,BOTHSEX,8.89
2018,Austria,ALLAGE,MALE,5.89
2018,Austria,ALLAGE,FEMALE,1.07
2018,Austria,18+,BOTHSEX,4.48
2018,Austria,ALLAGE,BOTHSEX,3.88
2018,Austria,<18Y,BOTHSEX,1.04
2019,Austria,<18Y,FEMALE,0.8
2019,Austria,18+,FEMALE,1.25
2017,Albania,<18Y,FEMALE,7.84
2017,Albania,ALLAGE,BOTHSEX,3.65
2017,Albania,18+,BOTHSEX,2.18
2017,Albania,18+,MALE,4.29
2018,Albania,18+,BOTHSEX,1.24
2018,Albania,<18Y,FEMALE,10.38
2018,Albania,<18Y,MALE,11.44
2018,Albania,<18Y,BOTHSEX,10.92
2018,Croatia,ALLAGE,FEMALE,2.24
2018,Croatia,ALLAGE,MALE,1.39
2007,Cyprus,ALLAGE,BOTHSEX,5.03
2007,Cyprus,ALLAGE,MALE,10.01
2007,Cyprus,18+,MALE,12.74
2019,Austria,18+,BOTHSEX,2.3
2019,Austria,ALLAGE,FEMALE,1.17
2019,Austria,18+,MALE,2.94
2019,Austria,ALLAGE,BOTHSEX,1.98
2019,Austria,ALLAGE,MALE,2.43
2019,Austria,<18Y,BOTHSEX,0.45
2018,Albania,ALLAGE,BOTHSEX,3.3
2018,Albania,18+,MALE,2.13
2018,Albania,ALLAGE,MALE,4.16
2018,Albania,ALLAGE,FEMALE,2.44
2019,Albania,18+,BOTHSEX,1.58
2019,Albania,18+,MALE,3.0
2019,Albania,<18Y,FEMALE,6.84
2019,Albania,<18Y,BOTHSEX,11.17
2019,Albania,<18Y,MALE,15.3
2019,Albania,ALLAGE,FEMALE,1.53
2019,Albania,ALLAGE,MALE,5.63
2019,Albania,ALLAGE,BOTHSEX,3.58
2020,Albania,<18Y,BOTHSEX,9.88
2020,Albania,<18Y,MALE,9.0
2020,Albania,ALLAGE,MALE,3.77
2020,Albania,ALLAGE,FEMALE,2.23
2007,Cyprus,18+,BOTHSEX,6.34
2008,Cyprus,18+,MALE,13.35
2008,Cyprus,ALLAGE,BOTHSEX,5.31
2008,Cyprus,18+,BOTHSEX,6.88
2008,Cyprus,ALLAGE,MALE,10.21
2009,Cyprus,18+,FEMALE,19.77
2009,Cyprus,ALLAGE,MALE,4.84
2009,Cyprus,ALLAGE,FEMALE,15.54
2009,Cyprus,18+,MALE,6.26
2009,Cyprus,ALLAGE,BOTHSEX,10.17
2009,Cyprus,18+,BOTHSEX,13.05
2010,Cyprus,ALLAGE,FEMALE,0.89
2010,Cyprus,ALLAGE,BOTHSEX,4.6
2010,Cyprus,ALLAGE,MALE,8.3
2010,Cyprus,18+,BOTHSEX,5.62
2010,Cyprus,18+,FEMALE,1.12
2020,Austria,ALLAGE,MALE,2.1
2020,Austria,18+,MALE,2.45
2020,Austria,18+,FEMALE,0.58
2020,Austria,ALLAGE,FEMALE,0.49
2020,Austria,ALLAGE,BOTHSEX,1.45
2020,Austria,18+,BOTHSEX,1.68
2007,Armenia,ALLAGE,MALE,2.58
2007,Armenia,18+,BOTHSEX,1.64
2007,Armenia,ALLAGE,BOTHSEX,1.2
2020,Albania,18+,MALE,2.38
2020,Albania,<18Y,FEMALE,10.8
2020,Albania,18+,BOTHSEX,1.23
2020,Albania,ALLAGE,BOTHSEX,3.0
2021,Albania,ALLAGE,BOTHSEX,5.57
2021,Albania,ALLAGE,FEMALE,4.2
2021,Albania,18+,MALE,3.97
2021,Albania,<18Y,FEMALE,20.61
2021,Albania,18+,BOTHSEX,2.06
2010,Cyprus,18+,MALE,10.16
2011,Cyprus,ALLAGE,BOTHSEX,3.49
2011,Cyprus,18+,BOTHSEX,4.29
2011,Cyprus,ALLAGE,FEMALE,0.88
2011,Cyprus,ALLAGE,MALE,6.1
2011,Cyprus,18+,FEMALE,1.1
2011,Cyprus,18+,MALE,7.51
2008,Hungary,18+,MALE,0.16
2008,Hungary,ALLAGE,BOTHSEX,0.1
2008,Hungary,18+,BOTHSEX,0.09
2008,Hungary,ALLAGE,MALE,0.19
2021,Albania,<18Y,MALE,18.43
2021,Albania,ALLAGE,MALE,6.94
2021,Albania,<18Y,BOTHSEX,19.5
2007,Azerbaijan,18+,MALE,3.43
2007,Armenia,18+,MALE,3.68
2008,Armenia,18+,MALE,3.16
2008,Armenia,18+,BOTHSEX,1.4
2008,Armenia,ALLAGE,BOTHSEX,1.14
2008,Armenia,ALLAGE,MALE,2.31
2007,Azerbaijan,ALLAGE,MALE,2.33
2007,Azerbaijan,ALLAGE,BOTHSEX,1.14
2007,Azerbaijan,18+,BOTHSEX,1.62
2008,Azerbaijan,ALLAGE,MALE,1.73
2008,Azerbaijan,18+,BOTHSEX,1.19
2008,Azerbaijan,18+,MALE,2.49
2014,Cyprus,18+,MALE,5.31
2014,Cyprus,ALLAGE,MALE,4.58
2014,Cyprus,ALLAGE,BOTHSEX,3.57
2014,Cyprus,18+,BOTHSEX,4.23
2014,Cyprus,18+,FEMALE,3.16
2014,Cyprus,ALLAGE,FEMALE,2.55
2015,Cyprus,18+,BOTHSEX,3.35
2015,Cyprus,ALLAGE,BOTHSEX,2.78
2015,Cyprus,18+,FEMALE,2.92
2015,Cyprus,18+,MALE,3.78
2015,Cyprus,ALLAGE,FEMALE,2.36
2015,Cyprus,ALLAGE,MALE,3.19
2009,Armenia,ALLAGE,FEMALE,1.13
2009,Armenia,18+,FEMALE,1.05
2009,Armenia,<18Y,FEMALE,1.4
2009,Armenia,ALLAGE,MALE,3.06
2009,Armenia,ALLAGE,BOTHSEX,2.02
2009,Armenia,18+,BOTHSEX,2.48
2009,Armenia,<18Y,BOTHSEX,0.67
2009,Armenia,18+,MALE,4.28
2010,Armenia,18+,MALE,1.63
2010,Armenia,ALLAGE,BOTHSEX,0.64
2010,Armenia,18+,BOTHSEX,0.72
2010,Armenia,ALLAGE,MALE,1.4
2011,Armenia,ALLAGE,MALE,0.89
2011,Armenia,ALLAGE,BOTHSEX,0.44
2011,Armenia,18+,MALE,0.71
2011,Armenia,<18Y,BOTHSEX,0.86
2011,Armenia,<18Y,MALE,1.37
2011,Armenia,18+,BOTHSEX,0.31
2008,Azerbaijan,ALLAGE,BOTHSEX,0.87
2009,Azerbaijan,18+,FEMALE,0.33
2009,Azerbaijan,ALLAGE,MALE,1.79
2009,Azerbaijan,18+,MALE,2.5
2009,Azerbaijan,ALLAGE,BOTHSEX,1.0
2016,Cyprus,ALLAGE,BOTHSEX,2.5
2016,Cyprus,18+,MALE,5.19
2016,Cyprus,ALLAGE,MALE,4.5
2016,Cyprus,18+,BOTHSEX,2.9
2017,Cyprus,ALLAGE,MALE,2.97
2009,Azerbaijan,18+,BOTHSEX,1.36
2009,Azerbaijan,ALLAGE,FEMALE,0.24
2010,Azerbaijan,18+,BOTHSEX,0.48
2012,Armenia,18+,BOTHSEX,0.54
2012,Armenia,ALLAGE,MALE,0.75
2012,Armenia,ALLAGE,BOTHSEX,0.48
2012,Armenia,18+,MALE,0.82
2010,Azerbaijan,ALLAGE,MALE,0.73
2010,Azerbaijan,18+,MALE,1.0
2010,Azerbaijan,ALLAGE,BOTHSEX,0.37
2011,Azerbaijan,ALLAGE,BOTHSEX,0.31
2012,Azerbaijan,ALLAGE,MALE,0.77
2012,Azerbaijan,18+,MALE,1.09
2012,Azerbaijan,ALLAGE,FEMALE,0.35
2012,Azerbaijan,ALLAGE,BOTHSEX,0.56
2012,Azerbaijan,18+,FEMALE,0.48
2012,Azerbaijan,18+,BOTHSEX,0.77
2013,Azerbaijan,18+,MALE,1.25
2017,Cyprus,ALLAGE,FEMALE,0.83
2017,Cyprus,18+,MALE,3.7
2017,Cyprus,ALLAGE,BOTHSEX,1.9
2017,Cyprus,18+,FEMALE,1.02
2017,Cyprus,18+,BOTHSEX,2.36
2013,Armenia,ALLAGE,MALE,1.28
2013,Armenia,<18Y,BOTHSEX,1.33
2013,Armenia,18+,MALE,1.23
2013,Armenia,18+,BOTHSEX,0.54
2013,Armenia,ALLAGE,BOTHSEX,0.72
2013,Armenia,<18Y,MALE,1.4
2013,Azerbaijan,18+,FEMALE,0.39
2013,Azerbaijan,ALLAGE,BOTHSEX,0.58
2013,Azerbaijan,18+,BOTHSEX,0.8
2013,Azerbaijan,ALLAGE,FEMALE,0.31
2013,Azerbaijan,ALLAGE,MALE,0.87
2014,Azerbaijan,ALLAGE,MALE,1.06
2018,Cyprus,ALLAGE,MALE,6.06
2018,Cyprus,ALLAGE,BOTHSEX,3.36
2018,Cyprus,18+,BOTHSEX,4.16
2018,Cyprus,18+,MALE,7.54
2019,Cyprus,18+,BOTHSEX,3.42
2019,Cyprus,18+,MALE,6.66
2019,Cyprus,ALLAGE,BOTHSEX,2.93
2019,Cyprus,ALLAGE,MALE,5.69
2020,Cyprus,ALLAGE,BOTHSEX,2.02
2014,Azerbaijan,ALLAGE,BOTHSEX,0.55
2014,Azerbaijan,18+,MALE,1.54
2014,Azerbaijan,18+,BOTHSEX,0.78
2015,Azerbaijan,ALLAGE,BOTHSEX,0.49
2015,Azerbaijan,18+,MALE,1.4
2015,Azerbaijan,18+,BOTHSEX,0.67
2015,Azerbaijan,ALLAGE,MALE,0.97
2016,Azerbaijan,ALLAGE,BOTHSEX,0.7
2017,Azerbaijan,ALLAGE,BOTHSEX,0.7
2014,Armenia,18+,BOTHSEX,0.32
2014,Armenia,ALLAGE,MALE,0.45
2014,Armenia,18+,MALE,0.62
2014,Armenia,ALLAGE,BOTHSEX,0.28
2018,Azerbaijan,ALLAGE,BOTHSEX,0.97
2019,Azerbaijan,ALLAGE,BOTHSEX,0.89
2020,Azerbaijan,ALLAGE,BOTHSEX,0.91
2020,Luxembourg,ALLAGE,FEMALE,2.55
2020,Luxembourg,ALLAGE,BOTHSEX,1.59
2021,Luxembourg,ALLAGE,BOTHSEX,7.82
2021,Luxembourg,<18Y,BOTHSEX,8.23
2015,Armenia,ALLAGE,BOTHSEX,0.17
2016,Armenia,18+,FEMALE,1.69
2016,Armenia,ALLAGE,BOTHSEX,0.87
2016,Armenia,18+,BOTHSEX,1.14
2020,Cyprus,ALLAGE,MALE,1.77
2020,Cyprus,18+,BOTHSEX,2.5
2020,Cyprus,ALLAGE,FEMALE,2.27
2020,Cyprus,18+,MALE,2.2
2020,Cyprus,18+,FEMALE,2.78
2007,Czechia,18+,BOTHSEX,0.37
2016,Armenia,ALLAGE,FEMALE,1.34
2017,Armenia,ALLAGE,FEMALE,0.45
2007,Malta,ALLAGE,MALE,3.43
2007,Malta,ALLAGE,BOTHSEX,1.7
2007,Malta,18+,BOTHSEX,2.12
2007,Malta,18+,MALE,4.31
2017,Armenia,18+,BOTHSEX,0.37
2017,Armenia,ALLAGE,BOTHSEX,0.42
2018,Armenia,ALLAGE,BOTHSEX,0.99
2018,Armenia,ALLAGE,FEMALE,1.61
2018,Armenia,18+,BOTHSEX,1.2
2018,Armenia,18+,FEMALE,1.86
2019,Armenia,18+,BOTHSEX,0.33
2009,Hungary,18+,MALE,0.13
2009,Hungary,18+,BOTHSEX,0.06
2009,Hungary,ALLAGE,MALE,0.19
2009,Hungary,ALLAGE,BOTHSEX,0.09
2019,Armenia,ALLAGE,BOTHSEX,0.28
2020,Armenia,18+,BOTHSEX,0.37
2020,Armenia,18+,FEMALE,0.57
2020,Armenia,ALLAGE,BOTHSEX,0.39
2020,Armenia,ALLAGE,FEMALE,0.58
2021,Armenia,ALLAGE,FEMALE,0.46
2021,Armenia,18+,BOTHSEX,0.47
2021,Armenia,18+,MALE,0.66
2021,Armenia,ALLAGE,BOTHSEX,0.47
2021,Armenia,18+,FEMALE,0.41
2021,Armenia,ALLAGE,MALE,0.48
2007,Belgium,ALLAGE,BOTHSEX,0.69
2007,Belgium,18+,BOTHSEX,0.85
2008,Belgium,ALLAGE,BOTHSEX,0.61
2008,Belgium,18+,BOTHSEX,0.74
2009,Belgium,18+,BOTHSEX,0.55
2009,Belgium,ALLAGE,BOTHSEX,0.46
2012,Belgium,ALLAGE,BOTHSEX,1.15
2012,Belgium,<18Y,MALE,0.61
2012,Belgium,ALLAGE,MALE,1.16
2012,Belgium,ALLAGE,FEMALE,1.14
2012,Belgium,18+,BOTHSEX,1.32
2012,Belgium,<18Y,BOTHSEX,0.49
2012,Belgium,18+,FEMALE,1.33
2012,Belgium,18+,MALE,1.31
2013,Belgium,18+,FEMALE,1.47
2013,Belgium,18+,BOTHSEX,1.27
2013,Belgium,ALLAGE,MALE,0.88
2013,Belgium,18+,MALE,1.05
2013,Belgium,ALLAGE,FEMALE,1.2
2013,Belgium,ALLAGE,BOTHSEX,1.04
2014,Belgium,18+,BOTHSEX,0.91
2014,Belgium,ALLAGE,BOTHSEX,0.75
2014,Belgium,ALLAGE,MALE,0.51
2014,Belgium,ALLAGE,FEMALE,1.0
2014,Belgium,18+,MALE,0.6
2014,Belgium,18+,FEMALE,1.2
2015,Belgium,18+,MALE,0.66
2015,Belgium,18+,FEMALE,1.24
2015,Belgium,ALLAGE,FEMALE,1.03
2015,Belgium,18+,BOTHSEX,0.96
2015,Belgium,ALLAGE,MALE,0.56
2015,Belgium,ALLAGE,BOTHSEX,0.8
2016,Belgium,ALLAGE,MALE,0.75
2016,Belgium,18+,FEMALE,0.86
2016,Belgium,18+,BOTHSEX,0.86
2016,Belgium,18+,MALE,0.86
2016,Belgium,ALLAGE,BOTHSEX,0.74
2016,Belgium,<18Y,BOTHSEX,0.26
2016,Belgium,ALLAGE,FEMALE,0.73
2017,Belgium,ALLAGE,FEMALE,0.83
2017,Belgium,<18Y,BOTHSEX,0.22
2017,Belgium,18+,BOTHSEX,1.28
2017,Belgium,ALLAGE,MALE,1.3
2017,Belgium,ALLAGE,BOTHSEX,1.06
2017,Belgium,18+,MALE,1.56
2017,Belgium,18+,FEMALE,1.01
2018,Belgium,<18Y,BOTHSEX,0.3
2018,Belgium,ALLAGE,BOTHSEX,1.0
2018,Belgium,ALLAGE,FEMALE,1.22
2018,Belgium,ALLAGE,MALE,0.78
2018,Belgium,<18Y,MALE,0.42
2018,Belgium,18+,MALE,0.87
2018,Belgium,18+,FEMALE,1.48
2018,Belgium,18+,BOTHSEX,1.18
2019,Belgium,<18Y,BOTHSEX,0.47
2019,Belgium,ALLAGE,BOTHSEX,1.25
2019,Belgium,ALLAGE,FEMALE,1.18
2019,Belgium,ALLAGE,MALE,1.32
2019,Belgium,<18Y,MALE,0.59
2019,Belgium,18+,MALE,1.51
2019,Belgium,18+,FEMALE,1.38
2019,Belgium,18+,BOTHSEX,1.45
2020,Belgium,18+,BOTHSEX,0.91
2020,Belgium,18+,MALE,1.02
2013,Malta,18+,BOTHSEX,2.77
2013,Malta,18+,MALE,5.55
2013,Malta,ALLAGE,MALE,4.56
2013,Malta,ALLAGE,BOTHSEX,2.29
2007,Czechia,ALLAGE,BOTHSEX,0.32
2008,Czechia,ALLAGE,BOTHSEX,1.15
2008,Czechia,18+,BOTHSEX,1.35
2009,Czechia,18+,BOTHSEX,0.47
2009,Czechia,ALLAGE,BOTHSEX,0.4
2010,Czechia,<18Y,BOTHSEX,0.38
2014,Malta,ALLAGE,BOTHSEX,4.48
2014,Malta,ALLAGE,MALE,7.57
2014,Malta,18+,BOTHSEX,5.13
2020,Belgium,18+,FEMALE,0.81
2020,Belgium,ALLAGE,BOTHSEX,0.76
2020,Belgium,ALLAGE,MALE,0.88
2020,Belgium,ALLAGE,FEMALE,0.65
2007,Bosnia and Herzegovina,18+,BOTHSEX,0.72
2007,Bosnia and Herzegovina,ALLAGE,BOTHSEX,1.02
2007,Bosnia and Herzegovina,<18Y,BOTHSEX,2.22
2010,Czechia,18+,BOTHSEX,0.8
2010,Czechia,ALLAGE,BOTHSEX,0.73
2011,Czechia,ALLAGE,BOTHSEX,0.49
2012,Czechia,ALLAGE,FEMALE,0.34
2012,Czechia,<18Y,MALE,1.06
2012,Czechia,<18Y,FEMALE,2.01
2012,Czechia,18+,MALE,0.57
2012,Czechia,<18Y,BOTHSEX,1.52
2008,Bosnia and Herzegovina,ALLAGE,BOTHSEX,0.84
2008,Bosnia and Herzegovina,<18Y,BOTHSEX,3.56
2008,Bosnia and Herzegovina,18+,BOTHSEX,0.16
2009,Bosnia and Herzegovina,18+,MALE,2.73
2009,Bosnia and Herzegovina,ALLAGE,BOTHSEX,1.78
2009,Bosnia and Herzegovina,ALLAGE,MALE,3.38
2009,Bosnia and Herzegovina,<18Y,BOTHSEX,3.54
2009,Bosnia and Herzegovina,ALLAGE,FEMALE,0.25
2009,Bosnia and Herzegovina,<18Y,MALE,5.87
2014,Malta,18+,MALE,8.63
2012,Czechia,18+,BOTHSEX,0.28
2012,Czechia,ALLAGE,BOTHSEX,0.49
2012,Czechia,ALLAGE,MALE,0.66
2013,Czechia,<18Y,BOTHSEX,2.39
2013,Czechia,ALLAGE,BOTHSEX,0.54
2013,Czechia,<18Y,MALE,1.37
2013,Czechia,18+,FEMALE,0.2
2013,Czechia,ALLAGE,FEMALE,0.75
2009,Bosnia and Herzegovina,18+,BOTHSEX,1.35
2010,Bosnia and Herzegovina,ALLAGE,MALE,1.13
2010,Bosnia and Herzegovina,<18Y,BOTHSEX,2.68
2010,Bosnia and Herzegovina,<18Y,MALE,4.71
2010,Bosnia and Herzegovina,ALLAGE,BOTHSEX,0.66
2010,Bosnia and Herzegovina,18+,BOTHSEX,0.16
2011,Bosnia and Herzegovina,<18Y,FEMALE,1.96
2011,Bosnia and Herzegovina,<18Y,BOTHSEX,2.59
2011,Bosnia and Herzegovina,<18Y,MALE,3.19
2011,Bosnia and Herzegovina,18+,MALE,1.1
2011,Bosnia and Herzegovina,18+,BOTHSEX,0.53
2013,Czechia,ALLAGE,MALE,0.33
2013,Czechia,18+,BOTHSEX,0.15
2013,Czechia,<18Y,FEMALE,3.45
2014,Czechia,<18Y,BOTHSEX,2.2
2014,Czechia,ALLAGE,FEMALE,0.15
2014,Czechia,18+,BOTHSEX,0.13
2014,Czechia,ALLAGE,BOTHSEX,0.64
2014,Czechia,<18Y,MALE,0.94
2011,Bosnia and Herzegovina,ALLAGE,BOTHSEX,0.94
2011,Bosnia and Herzegovina,ALLAGE,MALE,1.53
2011,Bosnia and Herzegovina,ALLAGE,FEMALE,0.37
2012,Bosnia and Herzegovina,ALLAGE,MALE,2.18
2012,Bosnia and Herzegovina,<18Y,BOTHSEX,2.63
2012,Bosnia and Herzegovina,ALLAGE,BOTHSEX,1.06
2012,Bosnia and Herzegovina,<18Y,MALE,5.14
2012,Bosnia and Herzegovina,18+,MALE,1.41
2012,Bosnia and Herzegovina,18+,BOTHSEX,0.68
2014,Bosnia and Herzegovina,<18Y,FEMALE,3.89
2014,Czechia,18+,FEMALE,0.18
2014,Czechia,ALLAGE,MALE,0.23
2015,Czechia,18+,FEMALE,0.41
2015,Czechia,ALLAGE,BOTHSEX,0.48
2015,Czechia,ALLAGE,MALE,0.29
2015,Czechia,18+,MALE,0.21
2015,Czechia,<18Y,BOTHSEX,0.74
2015,Czechia,<18Y,MALE,0.62
2015,Czechia,<18Y,FEMALE,0.87
2015,Czechia,18+,BOTHSEX,0.31
2015,Czechia,ALLAGE,FEMALE,0.49
2016,Czechia,ALLAGE,BOTHSEX,0.36
2016,Czechia,<18Y,MALE,0.82
2016,Czechia,18+,MALE,0.69
2016,Czechia,18+,BOTHSEX,0.34
2016,Czechia,<18Y,BOTHSEX,0.47
2016,Malta,18+,BOTHSEX,6.91
2016,Malta,ALLAGE,FEMALE,7.38
2016,Malta,ALLAGE,MALE,4.21
2016,Malta,ALLAGE,BOTHSEX,5.77
2014,Bosnia and Herzegovina,18+,MALE,0.79
2014,Bosnia and Herzegovina,<18Y,MALE,6.87
2014,Bosnia and Herzegovina,18+,BOTHSEX,0.42
2014,Bosnia and Herzegovina,<18Y,BOTHSEX,5.41
