Year,GeoAreaName,Age,Freq,Location,Sex,Value
2016,Iceland,,,,FEMALE,2.99803
2017,Iceland,,,,FEMALE,2.80497
2018,Iceland,,,,FEMALE,2.80324
2000,Uzbekistan,,,,FEMALE,42.647
2001,Uzbekistan,,,,FEMALE,40.28183
2002,Uzbekistan,,,,FEMALE,41.28752
2003,Uzbekistan,,,,FEMALE,42.90228
2004,Uzbekistan,,,,FEMALE,42.49742
2005,Uzbekistan,,,,FEMALE,45.11973
2006,Uzbekistan,,,,FEMALE,43.91255
2007,Uzbekistan,,,,FEMALE,40.96167
2008,Uzbekistan,,,,FEMALE,38.47462
2009,Uzbekistan,,,,FEMALE,37.88391
2010,Uzbekistan,,,,FEMALE,37.77097
2011,Uzbekistan,,,,FEMALE,37.13542
2012,Uzbekistan,,,,FEMALE,35.98205
2013,Uzbekistan,,,,FEMALE,33.78471
2014,Uzbekistan,,,,FEMALE,31.67814
2015,Uzbekistan,,,,FEMALE,30.68784
2016,Uzbekistan,,,,FEMALE,30.28351
2017,Uzbekistan,,,,FEMALE,29.70989
2018,Uzbekistan,,,,FEMALE,30.71034
2019,Uzbekistan,,,,FEMALE,29.839
2019,Iceland,,,,FEMALE,3.12294
2020,Iceland,,,,FEMALE,2.65442
2000,Ireland,,,,FEMALE,10.44951
2001,Ireland,,,,FEMALE,9.31862
2002,Ireland,,,,FEMALE,8.45366
2003,Ireland,,,,FEMALE,7.42227
2004,Ireland,,,,FEMALE,7.98283
2005,Ireland,,,,FEMALE,8.60985
2006,Ireland,,,,FEMALE,7.90994
2007,Ireland,,,,FEMALE,7.02795
2008,Ireland,,,,FEMALE,7.58736
2009,Ireland,,,,FEMALE,7.14212
2010,Ireland,,,,FEMALE,6.54873
2011,Ireland,,,,FEMALE,7.41757
2012,Ireland,,,,FEMALE,7.04002
2013,Ireland,,,,FEMALE,6.45713
2014,Ireland,,,,FEMALE,6.27288
2015,Ireland,,,,FEMALE,6.48503
2016,Ireland,,,,FEMALE,5.34325
2017,Ireland,,,,FEMALE,5.58339
2018,Ireland,,,,FEMALE,5.43022
2019,Ireland,,,,FEMALE,5.5232
2020,Ireland,,,,FEMALE,4.98396
2000,Italy,,,,FEMALE,10.07318
2001,Italy,,,,FEMALE,9.7848
2002,Italy,,,,FEMALE,9.38142
2003,Italy,,,,FEMALE,8.80219
2004,Italy,,,,FEMALE,7.89939
2005,Italy,,,,FEMALE,7.74645
2006,Italy,,,,FEMALE,7.23907
2007,Italy,,,,FEMALE,7.07436
2008,Italy,,,,FEMALE,6.7582
2009,Italy,,,,FEMALE,6.93247
2010,Italy,,,,FEMALE,6.72922
2011,Italy,,,,FEMALE,6.84178
2012,Italy,,,,FEMALE,6.78469
2013,Italy,,,,FEMALE,6.78029
2014,Italy,,,,FEMALE,6.46279
2015,Italy,,,,FEMALE,6.50161
2016,Italy,,,,FEMALE,6.31546
2017,Italy,,,,FEMALE,6.36589
2018,Italy,,,,FEMALE,4.88753
2019,Italy,,,,FEMALE,4.72368
2020,Italy,,,,FEMALE,4.59094
2000,Kazakhstan,,,,FEMALE,56.33923
2001,Kazakhstan,,,,FEMALE,51.67359
2002,Kazakhstan,,,,FEMALE,49.17224
2003,Kazakhstan,,,,FEMALE,41.72062
2004,Kazakhstan,,,,FEMALE,35.98777
2005,Kazakhstan,,,,FEMALE,35.53063
2006,Kazakhstan,,,,FEMALE,30.56539
2007,Kazakhstan,,,,FEMALE,28.01561
2008,Kazakhstan,,,,FEMALE,25.93166
2009,Kazakhstan,,,,FEMALE,23.01158
2010,Kazakhstan,,,,FEMALE,19.63789
2011,Kazakhstan,,,,FEMALE,16.88869
2012,Kazakhstan,,,,FEMALE,14.41196
2013,Kazakhstan,,,,FEMALE,13.01082
2014,Kazakhstan,,,,FEMALE,12.98815
2015,Kazakhstan,,,,FEMALE,12.55368
2016,Kazakhstan,,,,FEMALE,13.40244
2017,Kazakhstan,,,,FEMALE,13.40551
2018,Kazakhstan,,,,FEMALE,13.80216
2019,Kazakhstan,,,,FEMALE,14.01699
2020,Kazakhstan,,,,FEMALE,13.38363
2000,Kyrgyzstan,,,,FEMALE,86.86123
2001,Kyrgyzstan,,,,FEMALE,86.4951
2002,Kyrgyzstan,,,,FEMALE,84.72025
2003,Kyrgyzstan,,,,FEMALE,83.66336
2004,Kyrgyzstan,,,,FEMALE,84.50026
2005,Kyrgyzstan,,,,FEMALE,83.38379
2006,Kyrgyzstan,,,,FEMALE,77.9241
2007,Kyrgyzstan,,,,FEMALE,84.07946
2008,Kyrgyzstan,,,,FEMALE,78.28426
2009,Kyrgyzstan,,,,FEMALE,70.83901
2010,Kyrgyzstan,,,,FEMALE,71.67822
2011,Kyrgyzstan,,,,FEMALE,65.85657
2012,Kyrgyzstan,,,,FEMALE,62.21809
2013,Kyrgyzstan,,,,FEMALE,65.70327
2014,Kyrgyzstan,,,,FEMALE,59.71467
2015,Kyrgyzstan,,,,FEMALE,61.29533
2016,Kyrgyzstan,,,,FEMALE,53.22415
2017,Kyrgyzstan,,,,FEMALE,52.60601
2018,Kyrgyzstan,,,,FEMALE,53.67607
2019,Kyrgyzstan,,,,FEMALE,47.4402
2020,Kyrgyzstan,,,,FEMALE,50.38244
2000,Latvia,,,,FEMALE,31.95239
2001,Latvia,,,,FEMALE,32.08755
2002,Latvia,,,,FEMALE,28.11077
2003,Latvia,,,,FEMALE,34.16283
2004,Latvia,,,,FEMALE,31.14076
2005,Latvia,,,,FEMALE,28.01326
2006,Latvia,,,,FEMALE,26.02717
2007,Latvia,,,,FEMALE,24.50617
2008,Latvia,,,,FEMALE,22.40285
2009,Latvia,,,,FEMALE,23.48106
2010,Latvia,,,,FEMALE,25.41326
2011,Latvia,,,,FEMALE,24.45541
2012,Latvia,,,,FEMALE,23.06033
2013,Latvia,,,,FEMALE,21.03054
2014,Latvia,,,,FEMALE,22.3484
2015,Latvia,,,,FEMALE,22.23746
2016,Latvia,,,,FEMALE,21.44729
2017,Latvia,,,,FEMALE,21.79118
2018,Latvia,,,,FEMALE,23.36722
2019,Latvia,,,,FEMALE,21.80957
2020,Latvia,,,,FEMALE,18.32162
2000,Lithuania,,,,FEMALE,17.54245
2001,Lithuania,,,,FEMALE,18.14229
2002,Lithuania,,,,FEMALE,14.35496
2003,Lithuania,,,,FEMALE,12.99399
2004,Lithuania,,,,FEMALE,12.03094
2005,Lithuania,,,,FEMALE,11.37465
2006,Lithuania,,,,FEMALE,13.44831
2007,Lithuania,,,,FEMALE,12.35622
2008,Lithuania,,,,FEMALE,11.09314
2009,Lithuania,,,,FEMALE,9.92503
2010,Lithuania,,,,FEMALE,9.67792
2011,Lithuania,,,,FEMALE,8.55968
2012,Lithuania,,,,FEMALE,8.04017
2013,Lithuania,,,,FEMALE,7.92503
2014,Lithuania,,,,FEMALE,8.70464
2015,Lithuania,,,,FEMALE,8.42008
2016,Lithuania,,,,FEMALE,8.14155
2017,Lithuania,,,,FEMALE,8.03496
2018,Lithuania,,,,FEMALE,7.84595
2019,Lithuania,,,,FEMALE,7.35745
2020,Lithuania,,,,FEMALE,8.66048
2000,Luxembourg,,,,FEMALE,9.25856
2001,Luxembourg,,,,FEMALE,11.4685
2002,Luxembourg,,,,FEMALE,11.21259
2003,Luxembourg,,,,FEMALE,12.27647
2004,Luxembourg,,,,FEMALE,10.47353
2005,Luxembourg,,,,FEMALE,10.6829
2006,Luxembourg,,,,FEMALE,11.38945
2007,Luxembourg,,,,FEMALE,9.22603
2008,Luxembourg,,,,FEMALE,10.32282
2009,Luxembourg,,,,FEMALE,8.45208
2010,Luxembourg,,,,FEMALE,8.27141
2011,Luxembourg,,,,FEMALE,6.95618
2012,Luxembourg,,,,FEMALE,8.47788
2013,Luxembourg,,,,FEMALE,8.27981
2014,Luxembourg,,,,FEMALE,6.28768
2015,Luxembourg,,,,FEMALE,6.92088
2016,Luxembourg,,,,FEMALE,6.3304
2017,Luxembourg,,,,FEMALE,6.72579
2018,Luxembourg,,,,FEMALE,6.62667
2019,Luxembourg,,,,FEMALE,6.41366
2020,Luxembourg,,,,FEMALE,6.4855
2000,Malta,,,,FEMALE,10.48433
2001,Malta,,,,FEMALE,9.24934
2002,Malta,,,,FEMALE,9.62948
2003,Malta,,,,FEMALE,9.00517
2004,Malta,,,,FEMALE,8.40827
2005,Malta,,,,FEMALE,7.63634
2006,Malta,,,,FEMALE,7.22085
2007,Malta,,,,FEMALE,6.65397
2008,Malta,,,,FEMALE,6.57028
2009,Malta,,,,FEMALE,5.71027
2010,Malta,,,,FEMALE,5.32015
2011,Malta,,,,FEMALE,6.11645
2012,Malta,,,,FEMALE,5.00761
2013,Malta,,,,FEMALE,4.47759
2014,Malta,,,,FEMALE,4.40949
2015,Malta,,,,FEMALE,4.19629
2016,Malta,,,,FEMALE,3.29983
2017,Malta,,,,FEMALE,3.78224
2018,Malta,,,,FEMALE,4.05398
2019,Malta,,,,FEMALE,4.0504
2020,Malta,,,,FEMALE,2.89278
2000,Republic of Moldova,,,,FEMALE,48.90637
2001,Republic of Moldova,,,,FEMALE,43.63405
2002,Republic of Moldova,,,,FEMALE,40.18088
2003,Republic of Moldova,,,,FEMALE,34.17322
2004,Republic of Moldova,,,,FEMALE,28.23497
2005,Republic of Moldova,,,,FEMALE,30.09974
2006,Republic of Moldova,,,,FEMALE,26.57547
2007,Republic of Moldova,,,,FEMALE,23.42879
2008,Republic of Moldova,,,,FEMALE,20.71729
2009,Republic of Moldova,,,,FEMALE,18.54885
2010,Republic of Moldova,,,,FEMALE,18.12744
2011,Republic of Moldova,,,,FEMALE,18.06624
2012,Republic of Moldova,,,,FEMALE,17.51796
2013,Republic of Moldova,,,,FEMALE,17.22634
2014,Republic of Moldova,,,,FEMALE,17.85906
2015,Republic of Moldova,,,,FEMALE,16.70353
2016,Republic of Moldova,,,,FEMALE,15.00122
2017,Republic of Moldova,,,,FEMALE,14.69324
2018,Republic of Moldova,,,,FEMALE,14.48033
2019,Republic of Moldova,,,,FEMALE,12.09517
2020,Republic of Moldova,,,,FEMALE,12.26477
2000,Montenegro,,,,FEMALE,10.53046
2001,Montenegro,,,,FEMALE,9.46954
2002,Montenegro,,,,FEMALE,9.41364
2003,Montenegro,,,,FEMALE,9.39258
2004,Montenegro,,,,FEMALE,9.38755
2005,Montenegro,,,,FEMALE,9.61711
2006,Montenegro,,,,FEMALE,9.42944
2007,Montenegro,,,,FEMALE,8.07606
2008,Montenegro,,,,FEMALE,8.36149
2009,Montenegro,,,,FEMALE,8.39503
2010,Montenegro,,,,FEMALE,7.19156
2011,Montenegro,,,,FEMALE,6.96968
2012,Montenegro,,,,FEMALE,7.18833
2013,Montenegro,,,,FEMALE,6.47137
2014,Montenegro,,,,FEMALE,6.09441
2015,Montenegro,,,,FEMALE,6.11491
2016,Montenegro,,,,FEMALE,5.88192
2017,Montenegro,,,,FEMALE,5.45676
2018,Montenegro,,,,FEMALE,5.3854
2019,Montenegro,,,,FEMALE,5.81691
2020,Montenegro,,,,FEMALE,6.17443
2000,Netherlands,,,,FEMALE,12.96045
2001,Netherlands,,,,FEMALE,12.52177
2002,Netherlands,,,,FEMALE,12.52637
2003,Netherlands,,,,FEMALE,11.89511
2004,Netherlands,,,,FEMALE,11.0667
2005,Netherlands,,,,FEMALE,10.47869
2006,Netherlands,,,,FEMALE,9.21644
2007,Netherlands,,,,FEMALE,8.43573
2008,Netherlands,,,,FEMALE,7.73913
2009,Netherlands,,,,FEMALE,7.06541
2010,Netherlands,,,,FEMALE,6.26842
2011,Netherlands,,,,FEMALE,6.4952
2012,Netherlands,,,,FEMALE,6.08938
2013,Netherlands,,,,FEMALE,5.72644
2014,Netherlands,,,,FEMALE,5.39129
2015,Netherlands,,,,FEMALE,5.15528
2016,Netherlands,,,,FEMALE,5.16781
2017,Netherlands,,,,FEMALE,4.97639
2018,Netherlands,,,,FEMALE,3.99093
2019,Netherlands,,,,FEMALE,3.94088
2020,Netherlands,,,,FEMALE,4.31174
2000,Norway,,,,FEMALE,5.73014
2001,Norway,,,,FEMALE,5.2088
2002,Norway,,,,FEMALE,5.14449
2003,Norway,,,,FEMALE,5.34536
2004,Norway,,,,FEMALE,5.53192
2005,Norway,,,,FEMALE,5.51651
2006,Norway,,,,FEMALE,5.15048
2007,Norway,,,,FEMALE,4.95254
2008,Norway,,,,FEMALE,4.50723
2009,Norway,,,,FEMALE,4.27285
2010,Norway,,,,FEMALE,4.02086
2011,Norway,,,,FEMALE,3.81889
2012,Norway,,,,FEMALE,3.19265
2013,Norway,,,,FEMALE,3.13226
2014,Norway,,,,FEMALE,2.58239
2015,Norway,,,,FEMALE,2.40531
2016,Norway,,,,FEMALE,2.23243
2017,Norway,,,,FEMALE,2.15293
2018,Norway,,,,FEMALE,1.9932
2019,Norway,,,,FEMALE,1.94227
2020,Norway,,,,FEMALE,1.66374
2000,Poland,,,,FEMALE,7.78266
2001,Poland,,,,FEMALE,6.95141
2002,Poland,,,,FEMALE,6.33524
2003,Poland,,,,FEMALE,5.7707
2004,Poland,,,,FEMALE,5.33928
2005,Poland,,,,FEMALE,4.81798
2006,Poland,,,,FEMALE,4.30405
2007,Poland,,,,FEMALE,3.81595
2008,Poland,,,,FEMALE,3.26435
2009,Poland,,,,FEMALE,2.95934
2010,Poland,,,,FEMALE,2.53814
2011,Poland,,,,FEMALE,2.54214
2012,Poland,,,,FEMALE,2.38044
2013,Poland,,,,FEMALE,2.28899
2014,Poland,,,,FEMALE,2.16563
2015,Poland,,,,FEMALE,2.10058
2016,Poland,,,,FEMALE,1.98213
2017,Poland,,,,FEMALE,1.88476
2018,Poland,,,,FEMALE,1.86507
2019,Poland,,,,FEMALE,1.88953
2020,Poland,,,,FEMALE,1.95947
2000,Portugal,,,,FEMALE,10.82362
2001,Portugal,,,,FEMALE,9.49163
2002,Portugal,,,,FEMALE,9.06961
2003,Portugal,,,,FEMALE,8.99618
2004,Portugal,,,,FEMALE,8.78923
2005,Portugal,,,,FEMALE,8.96024
2006,Portugal,,,,FEMALE,8.69011
2007,Portugal,,,,FEMALE,9.30018
2008,Portugal,,,,FEMALE,9.16597
2009,Portugal,,,,FEMALE,9.82824
2010,Portugal,,,,FEMALE,9.90078
2011,Portugal,,,,FEMALE,9.48787
2012,Portugal,,,,FEMALE,10.35081
2013,Portugal,,,,FEMALE,8.72879
2014,Portugal,,,,FEMALE,8.81218
2015,Portugal,,,,FEMALE,10.40371
2016,Portugal,,,,FEMALE,10.5471
2017,Portugal,,,,FEMALE,11.16626
2018,Portugal,,,,FEMALE,10.98013
2019,Portugal,,,,FEMALE,11.33437
2020,Portugal,,,,FEMALE,11.79945
2000,Romania,,,,FEMALE,50.21136
2001,Romania,,,,FEMALE,47.50526
2002,Romania,,,,FEMALE,47.09216
2003,Romania,,,,FEMALE,48.16796
2004,Romania,,,,FEMALE,45.6559
2005,Romania,,,,FEMALE,36.82855
2006,Romania,,,,FEMALE,30.8004
2007,Romania,,,,FEMALE,25.54304
2008,Romania,,,,FEMALE,23.45434
2009,Romania,,,,FEMALE,21.14933
2010,Romania,,,,FEMALE,22.20897
2011,Romania,,,,FEMALE,18.86594
2012,Romania,,,,FEMALE,17.88736
2013,Romania,,,,FEMALE,17.00038
2014,Romania,,,,FEMALE,15.441
2015,Romania,,,,FEMALE,14.7569
2016,Romania,,,,FEMALE,15.66287
2017,Romania,,,,FEMALE,12.75659
2018,Romania,,,,FEMALE,11.40143
2019,Romania,,,,FEMALE,10.35986
2020,Romania,,,,FEMALE,10.0708
2000,Serbia,,,,FEMALE,17.81678
2001,Serbia,,,,FEMALE,14.8507
2002,Serbia,,,,FEMALE,14.66891
2003,Serbia,,,,FEMALE,14.42046
2004,Serbia,,,,FEMALE,15.4618
2005,Serbia,,,,FEMALE,16.12241
2006,Serbia,,,,FEMALE,15.92018
2007,Serbia,,,,FEMALE,15.40794
2008,Serbia,,,,FEMALE,14.86783
2009,Serbia,,,,FEMALE,14.6713
2010,Serbia,,,,FEMALE,14.23741
2011,Serbia,,,,FEMALE,13.9629
2012,Serbia,,,,FEMALE,13.45022
2020,Uzbekistan,,,,FEMALE,30.17849
2013,Belarus,,,,FEMALE,1.67166
2014,Belarus,,,,FEMALE,1.45479
2015,Belarus,,,,FEMALE,1.31394
2016,Belarus,,,,FEMALE,1.23891
2017,Belarus,,,,FEMALE,1.31347
2018,Belarus,,,,FEMALE,1.11169
2019,Belarus,,,,FEMALE,1.08201
2020,Belarus,,,,FEMALE,1.10192
2013,Serbia,,,,FEMALE,12.95013
2014,Serbia,,,,FEMALE,12.70803
2015,Serbia,,,,FEMALE,12.68457
2016,Serbia,,,,FEMALE,12.11222
2017,Serbia,,,,FEMALE,12.00503
2018,Serbia,,,,FEMALE,11.46952
2019,Serbia,,,,FEMALE,10.47125
2020,Serbia,,,,FEMALE,10.18134
2020,Serbia,,,,FEMALE,10.18134
