Year,GeoAreaName,Type of waste treatment,Value
2010,Slovenia,INCINRT_EGY,9000.0
2011,Slovenia,INCINRT,0.0
2011,Slovenia,INCINRT_EGY,11000.0
2012,Slovenia,INCINRT,1000.0
2012,Slovenia,INCINRT_EGY,10000.0
2013,Slovenia,INCINRT_EGY,4000.0
2010,France,INCINRT_EGY,12058000.0
2010,France,INCINRT,424000.0
2011,France,INCINRT,433000.0
2011,France,INCINRT_EGY,12265000.0
2012,France,INCINRT,401000.0
2012,France,INCINRT_EGY,12191000.0
2013,France,INCINRT,369000.0
2013,France,INCINRT_EGY,12116000.0
2014,France,INCINRT_EGY,12158000.0
2014,France,INCINRT,306000.0
2015,France,INCINRT_EGY,12199000.0
2015,France,INCINRT,242000.0
2016,France,INCINRT,99000.0
2013,Slovenia,INCINRT,1000.0
2014,Slovenia,INCINRT_EGY,2000.0
2014,Slovenia,INCINRT,0.0
2015,Slovenia,INCINRT,0.0
2015,Slovenia,INCINRT_EGY,158000.0
2016,Slovenia,INCINRT,19000.0
2016,Slovenia,INCINRT_EGY,188000.0
2017,Slovenia,INCINRT_EGY,111000.0
2017,Slovenia,INCINRT,37000.0
2018,Slovenia,INCINRT_EGY,105000.0
2018,Slovenia,INCINRT,7000.0
2019,Slovenia,INCINRT_EGY,137000.0
2019,Slovenia,INCINRT,1000.0
2013,Belgium,INCINRT_EGY,2131000.0
2014,Belgium,INCINRT,39000.0
2014,Belgium,INCINRT_EGY,2078000.0
2015,Belgium,INCINRT,36000.0
2015,Belgium,INCINRT_EGY,2050000.0
2016,Belgium,INCINRT,48000.0
2016,Belgium,INCINRT_EGY,2113000.0
2017,Belgium,INCINRT,38000.0
2017,Belgium,INCINRT_EGY,2002000.0
2018,Belgium,INCINRT,39000.0
2018,Belgium,INCINRT_EGY,2022000.0
2019,Belgium,INCINRT_EGY,2047000.0
2019,Belgium,INCINRT,25000.0
2016,France,INCINRT_EGY,11701000.0
2017,France,INCINRT_EGY,11634000.0
2017,France,INCINRT,98000.0
2018,France,INCINRT_EGY,11638000.0
2018,France,INCINRT,53000.0
2019,France,INCINRT_EGY,11505000.0
2019,France,INCINRT,53000.0
2020,France,INCINRT_EGY,11700000.0
2020,France,INCINRT,52000.0
2021,France,INCINRT,54000.0
2021,France,INCINRT_EGY,11847000.0
2015,Georgia,OTHERWM,774700.0
2015,Georgia,LANDFILCTL,774700.0
2020,Slovenia,INCINRT_EGY,134000.0
2020,Slovenia,INCINRT,21000.0
2021,Slovenia,INCINRT_EGY,118000.0
2021,Slovenia,INCINRT,21000.0
2000,Spain,INCINRT,0.0
2000,Spain,INCINRT_EGY,1462000.0
2001,Spain,INCINRT,0.0
2001,Spain,INCINRT_EGY,1488000.0
2002,Spain,INCINRT,0.0
2002,Spain,INCINRT_EGY,1567000.0
2003,Spain,INCINRT,0.0
2003,Spain,INCINRT_EGY,1765000.0
2004,Spain,INCINRT,0.0
2020,Belgium,INCINRT,0.0
2020,Belgium,INCINRT_EGY,4112000.0
2021,Belgium,INCINRT,2000.0
2021,Belgium,INCINRT_EGY,4261000.0
2008,Bosnia and Herzegovina,INCINRT,0.0
2008,Bosnia and Herzegovina,OTHERWM,1220000.0
2008,Bosnia and Herzegovina,LANDFILCTL,1220000.0
2008,Bosnia and Herzegovina,INCINRT_EGY,0.0
2009,Bosnia and Herzegovina,LANDFILCTL,1112512.939
2009,Bosnia and Herzegovina,INCINRT_EGY,0.0
2009,Bosnia and Herzegovina,OTHERWM,1002000.0
2009,Bosnia and Herzegovina,INCINRT,0.0
2004,Spain,INCINRT_EGY,1343000.0
2005,Spain,INCINRT_EGY,1915000.0
2005,Spain,INCINRT,0.0
2006,Spain,INCINRT_EGY,2383000.0
2006,Spain,INCINRT,358000.0
2007,Spain,INCINRT_EGY,2591000.0
2007,Spain,INCINRT,390000.0
2008,Spain,INCINRT,0.0
2008,Spain,INCINRT_EGY,2170000.0
2009,Spain,INCINRT,0.0
2009,Spain,INCINRT_EGY,2241000.0
2010,Spain,INCINRT_EGY,2044000.0
2010,Spain,INCINRT,0.0
2015,Georgia,LANDFIL,774700.0
2016,Georgia,LANDFIL,870300.0
2016,Georgia,LANDFILCTL,870300.0
2016,Georgia,OTHERWM,870300.0
2017,Georgia,LANDFIL,922100.0
2017,Georgia,OTHERWM,922100.0
2017,Georgia,LANDFILCTL,922100.0
2018,Georgia,LANDFIL,977400.0
2018,Georgia,LANDFILCTL,977400.0
2018,Georgia,OTHERWM,977400.0
2019,Georgia,OTHERWM,994600.0
2019,Georgia,LANDFIL,994600.0
2010,Bosnia and Herzegovina,INCINRT_EGY,0.0
2010,Bosnia and Herzegovina,LANDFILCTL,1102031.982
2010,Bosnia and Herzegovina,OTHERWM,1042000.0
2010,Bosnia and Herzegovina,INCINRT,0.0
2011,Bosnia and Herzegovina,INCINRT_EGY,0.0
2011,Bosnia and Herzegovina,INCINRT,0.0
2011,Bosnia and Herzegovina,LANDFILCTL,1073953.979
2011,Bosnia and Herzegovina,OTHERWM,1074000.0
2012,Bosnia and Herzegovina,OTHERWM,926000.0
2012,Bosnia and Herzegovina,LANDFILCTL,925739.99
2012,Bosnia and Herzegovina,INCINRT_EGY,0.0
2011,Spain,INCINRT_EGY,2342000.0
2011,Spain,INCINRT,0.0
2012,Spain,INCINRT_EGY,2112000.0
2012,Spain,INCINRT,0.0
2013,Spain,INCINRT_EGY,2492000.0
2013,Spain,INCINRT,0.0
2014,Spain,INCINRT_EGY,2394000.0
2014,Spain,INCINRT,0.0
2015,Spain,INCINRT,0.0
2015,Spain,INCINRT_EGY,2685000.0
2016,Spain,INCINRT,0.0
2016,Spain,INCINRT_EGY,2589000.0
2017,Spain,INCINRT,0.0
2012,Bosnia and Herzegovina,INCINRT,0.0
2013,Bosnia and Herzegovina,INCINRT,0.0
2013,Bosnia and Herzegovina,LANDFILCTL,894000.0
2013,Bosnia and Herzegovina,OTHERWM,894182.983
2013,Bosnia and Herzegovina,INCINRT_EGY,0.0
2014,Bosnia and Herzegovina,LANDFILCTL,986000.0
2014,Bosnia and Herzegovina,INCINRT_EGY,0.0
2014,Bosnia and Herzegovina,OTHERWM,985989.014
2014,Bosnia and Herzegovina,INCINRT,0.0
2015,Bosnia and Herzegovina,LANDFILCTL,954000.0
2015,Bosnia and Herzegovina,INCINRT_EGY,0.0
2019,Georgia,LANDFILCTL,994600.0
2020,Georgia,LANDFIL,973300.0
2020,Georgia,LANDFILCTL,973300.0
2020,Georgia,OTHERWM,973300.0
2000,Germany,INCINRT_EGY,11386000.0
2000,Germany,INCINRT,11300000.0
2001,Germany,INCINRT,11444000.0
2001,Germany,INCINRT_EGY,11541000.0
2002,Germany,INCINRT,11762000.0
2002,Germany,INCINRT_EGY,11915000.0
2003,Germany,INCINRT,11238000.0
2003,Germany,INCINRT_EGY,11416000.0
2017,Spain,INCINRT_EGY,2804000.0
2018,Spain,INCINRT_EGY,2580000.0
2018,Spain,INCINRT,0.0
2019,Spain,INCINRT,0.0
2019,Spain,INCINRT_EGY,2445000.0
2000,Sweden,INCINRT,0.0
2000,Sweden,INCINRT_EGY,1457000.0
2001,Sweden,INCINRT,0.0
2001,Sweden,INCINRT_EGY,1504000.0
2002,Sweden,INCINRT,0.0
2002,Sweden,INCINRT_EGY,1675000.0
2003,Sweden,INCINRT_EGY,1868000.0
2003,Sweden,INCINRT,0.0
2004,Sweden,INCINRT,0.0
2004,Sweden,INCINRT_EGY,1944000.0
2005,Sweden,INCINRT_EGY,2182000.0
2005,Sweden,INCINRT,0.0
2006,Sweden,INCINRT_EGY,2108000.0
2006,Sweden,INCINRT,0.0
2007,Sweden,INCINRT,0.0
2007,Sweden,INCINRT_EGY,2191000.0
2008,Sweden,INCINRT,0.0
2008,Sweden,INCINRT_EGY,2293000.0
2009,Sweden,INCINRT,0.0
2009,Sweden,INCINRT_EGY,2173000.0
2010,Sweden,INCINRT_EGY,2124000.0
2004,Germany,INCINRT,12146000.0
2004,Germany,INCINRT_EGY,12517000.0
2005,Germany,INCINRT_EGY,14208000.0
2005,Germany,INCINRT,13778000.0
2006,Germany,INCINRT,13422000.0
2006,Germany,INCINRT_EGY,17293000.0
2007,Germany,INCINRT_EGY,17324000.0
2007,Germany,INCINRT,11799000.0
2008,Germany,INCINRT,10982000.0
2008,Germany,INCINRT_EGY,17247000.0
2009,Germany,INCINRT,10890000.0
2009,Germany,INCINRT_EGY,17698000.0
2015,Bosnia and Herzegovina,INCINRT,0.0
2015,Bosnia and Herzegovina,OTHERWM,954163.025
2016,Bosnia and Herzegovina,INCINRT,0.0
2016,Bosnia and Herzegovina,INCINRT_EGY,0.0
2017,Bosnia and Herzegovina,INCINRT_EGY,0.0
2017,Bosnia and Herzegovina,INCINRT,0.0
2018,Bosnia and Herzegovina,INCINRT,0.0
2019,Bosnia and Herzegovina,INCINRT,0.0
2021,Bosnia and Herzegovina,INCINRT,966000.0
2000,Bulgaria,INCINRT_EGY,0.0
2000,Bulgaria,INCINRT,0.0
2001,Bulgaria,INCINRT_EGY,0.0
2001,Bulgaria,INCINRT,0.0
2010,Sweden,INCINRT,0.0
2011,Sweden,INCINRT_EGY,2236000.0
2011,Sweden,INCINRT,0.0
2012,Sweden,INCINRT,0.0
2012,Sweden,INCINRT_EGY,2271000.0
2013,Sweden,INCINRT_EGY,2236000.0
2013,Sweden,INCINRT,0.0
2014,Sweden,INCINRT,0.0
2014,Sweden,INCINRT_EGY,2149000.0
2015,Sweden,INCINRT_EGY,2284000.0
2015,Sweden,INCINRT,0.0
2016,Sweden,INCINRT_EGY,2263000.0
2016,Sweden,INCINRT,0.0
2002,Bulgaria,INCINRT,0.0
2002,Bulgaria,INCINRT_EGY,0.0
2003,Bulgaria,INCINRT,0.0
2003,Bulgaria,INCINRT_EGY,0.0
2004,Bulgaria,INCINRT,0.0
2004,Bulgaria,INCINRT_EGY,0.0
2005,Bulgaria,INCINRT,0.0
2005,Bulgaria,INCINRT_EGY,0.0
2006,Bulgaria,INCINRT_EGY,0.0
2006,Bulgaria,INCINRT,0.0
2007,Bulgaria,INCINRT_EGY,0.0
2007,Bulgaria,INCINRT,0.0
2008,Bulgaria,INCINRT_EGY,0.0
2017,Sweden,INCINRT,0.0
2017,Sweden,INCINRT_EGY,2400000.0
2018,Sweden,INCINRT,0.0
2018,Sweden,INCINRT_EGY,2362000.0
2019,Sweden,INCINRT_EGY,2427000.0
2019,Sweden,INCINRT,0.0
2020,Sweden,INCINRT_EGY,2680000.0
2020,Sweden,INCINRT,0.0
2021,Sweden,INCINRT_EGY,2599000.0
2021,Sweden,INCINRT,0.0
2000,Switzerland,INCINRT_EGY,2199000.0
2000,Switzerland,INCINRT,0.0
2001,Switzerland,INCINRT_EGY,2357000.0
2010,Germany,INCINRT_EGY,18256000.0
2010,Germany,INCINRT,10534000.0
2011,Germany,INCINRT,10284000.0
2011,Germany,INCINRT_EGY,18358000.0
2012,Germany,INCINRT,8329000.0
2012,Germany,INCINRT_EGY,17192000.0
2013,Germany,INCINRT,5236000.0
2013,Germany,INCINRT_EGY,16707000.0
2014,Germany,INCINRT_EGY,16877000.0
2014,Germany,INCINRT,5324000.0
2015,Germany,INCINRT_EGY,16527000.0
2015,Germany,INCINRT,4459000.0
2008,Bulgaria,INCINRT,0.0
2009,Bulgaria,INCINRT,0.0
2009,Bulgaria,INCINRT_EGY,0.0
2010,Bulgaria,INCINRT,0.0
2010,Bulgaria,INCINRT_EGY,0.0
2011,Bulgaria,INCINRT,0.0
2011,Bulgaria,INCINRT_EGY,0.0
2012,Bulgaria,INCINRT_EGY,0.0
2012,Bulgaria,INCINRT,0.0
2013,Bulgaria,INCINRT_EGY,49000.0
2013,Bulgaria,INCINRT,0.0
2014,Bulgaria,INCINRT_EGY,51000.0
2014,Bulgaria,INCINRT,0.0
2016,Germany,INCINRT_EGY,16652000.0
2016,Germany,INCINRT,2392000.0
2017,Germany,INCINRT,612000.0
2017,Germany,INCINRT_EGY,16558000.0
2018,Germany,INCINRT,480000.0
2018,Germany,INCINRT_EGY,16127000.0
2019,Germany,INCINRT_EGY,16464000.0
2019,Germany,INCINRT,484000.0
2020,Germany,INCINRT,616000.0
2020,Germany,INCINRT_EGY,16133000.0
2021,Germany,INCINRT_EGY,16026000.0
2021,Germany,INCINRT,385000.0
2001,Switzerland,INCINRT,0.0
2002,Switzerland,INCINRT_EGY,2550000.0
2002,Switzerland,INCINRT,0.0
2003,Switzerland,INCINRT,0.0
2003,Switzerland,INCINRT_EGY,2510000.0
2004,Switzerland,INCINRT,0.0
2004,Switzerland,INCINRT_EGY,2513000.0
2005,Switzerland,INCINRT,0.0
2005,Switzerland,INCINRT_EGY,2440000.0
2006,Switzerland,INCINRT,0.0
2006,Switzerland,INCINRT_EGY,2660000.0
2007,Switzerland,INCINRT,0.0
2007,Switzerland,INCINRT_EGY,2680000.0
2015,Bulgaria,INCINRT,0.0
2015,Bulgaria,INCINRT_EGY,82000.0
2016,Bulgaria,INCINRT,0.0
2016,Bulgaria,INCINRT_EGY,109000.0
2017,Bulgaria,INCINRT_EGY,103000.0
2017,Bulgaria,INCINRT,0.0
2018,Bulgaria,INCINRT_EGY,208000.0
2018,Bulgaria,INCINRT,0.0
2019,Bulgaria,INCINRT,0.0
2019,Bulgaria,INCINRT_EGY,103000.0
2020,Bulgaria,INCINRT_EGY,0.0
2020,Bulgaria,INCINRT,0.0
2004,Belarus,INCINRT,0.0
2008,Switzerland,INCINRT_EGY,2830000.0
2008,Switzerland,INCINRT,0.0
2009,Switzerland,INCINRT_EGY,2660000.0
2009,Switzerland,INCINRT,0.0
2010,Switzerland,INCINRT,0.0
2010,Switzerland,INCINRT_EGY,2757000.0
2011,Switzerland,INCINRT_EGY,2732000.0
2011,Switzerland,INCINRT,0.0
2012,Switzerland,INCINRT,0.0
2012,Switzerland,INCINRT_EGY,2786000.0
2013,Switzerland,INCINRT,0.0
2013,Switzerland,INCINRT_EGY,2798000.0
2014,Switzerland,INCINRT_EGY,2790000.0
2000,Greece,INCINRT,0.0
2000,Greece,INCINRT_EGY,0.0
2001,Greece,INCINRT,0.0
2001,Greece,INCINRT_EGY,0.0
2002,Greece,INCINRT,0.0
2002,Greece,INCINRT_EGY,0.0
2003,Greece,INCINRT_EGY,0.0
2003,Greece,INCINRT,0.0
2004,Greece,INCINRT,0.0
2004,Greece,INCINRT_EGY,0.0
2005,Greece,INCINRT_EGY,0.0
2005,Greece,INCINRT,0.0
2006,Greece,INCINRT_EGY,0.0
2004,Belarus,LANDFIL,2395200.0
2004,Belarus,LANDFILCTL,2395200.0
2004,Belarus,COMPOST,0.0
2004,Belarus,INCINRT_EGY,0.0
2004,Belarus,OTHERWM,2395200.0
2005,Belarus,OTHERWM,2530399.9
2005,Belarus,COMPOST,0.0
2005,Belarus,INCINRT_EGY,0.0
2005,Belarus,LANDFIL,2530399.9
2005,Belarus,INCINRT,0.0
2014,Switzerland,INCINRT,0.0
2015,Switzerland,INCINRT,0.0
2015,Switzerland,INCINRT_EGY,2850000.0
2016,Switzerland,INCINRT_EGY,2876000.0
2016,Switzerland,INCINRT,0.0
2017,Switzerland,INCINRT,0.0
2017,Switzerland,INCINRT_EGY,2846000.0
2018,Switzerland,INCINRT_EGY,2856000.0
2018,Switzerland,INCINRT,0.0
2019,Switzerland,INCINRT_EGY,2857000.0
2019,Switzerland,INCINRT,0.0
2020,Switzerland,INCINRT,0.0
2020,Switzerland,INCINRT_EGY,2875000.0
2005,Belarus,LANDFILCTL,2530399.9
2006,Belarus,COMPOST,0.0
2006,Belarus,INCINRT,0.0
2006,Belarus,INCINRT_EGY,0.0
2006,Belarus,OTHERWM,2733800.0
2006,Belarus,LANDFIL,2702200.0
2006,Belarus,LANDFILCTL,2702200.0
2007,Belarus,COMPOST,0.0
2007,Belarus,INCINRT,0.0
2007,Belarus,LANDFILCTL,2624399.9
2006,Greece,INCINRT,0.0
2007,Greece,INCINRT,0.0
2007,Greece,INCINRT_EGY,0.0
2008,Greece,INCINRT_EGY,0.0
2008,Greece,INCINRT,0.0
2009,Greece,INCINRT_EGY,0.0
2009,Greece,INCINRT,0.0
2010,Greece,INCINRT_EGY,0.0
2010,Greece,INCINRT,0.0
2011,Greece,INCINRT_EGY,16000.0
2011,Greece,INCINRT,0.0
2012,Greece,INCINRT,0.0
2012,Greece,INCINRT_EGY,29000.0
2007,Belarus,LANDFIL,2624399.9
2007,Belarus,OTHERWM,2663800.0
2007,Belarus,INCINRT_EGY,0.0
2008,Belarus,COMPOST,0.0
2008,Belarus,OTHERWM,3003200.0
2008,Belarus,INCINRT_EGY,0.0
2008,Belarus,INCINRT,0.0
2008,Belarus,LANDFIL,2830300.0
2008,Belarus,LANDFILCTL,2830300.0
2009,Belarus,COMPOST,0.0
2009,Belarus,LANDFIL,3013000.0
2009,Belarus,INCINRT,0.0
2009,Belarus,LANDFILCTL,3013000.0
2009,Belarus,OTHERWM,3301200.0
2009,Belarus,INCINRT_EGY,0.0
2010,Belarus,LANDFIL,3361500.0
2010,Belarus,INCINRT_EGY,0.0
2010,Belarus,COMPOST,0.0
2010,Belarus,OTHERWM,3689899.9
2010,Belarus,INCINRT,0.0
2021,Switzerland,INCINRT_EGY,2926000.0
2021,Switzerland,INCINRT,0.0
2000,Türkiye,INCINRT,0.0
2000,Türkiye,INCINRT_EGY,0.0
2001,Türkiye,INCINRT,0.0
2001,Türkiye,INCINRT_EGY,0.0
2002,Türkiye,INCINRT,0.0
2002,Türkiye,INCINRT_EGY,0.0
2003,Türkiye,INCINRT,0.0
2003,Türkiye,INCINRT_EGY,0.0
2004,Türkiye,INCINRT_EGY,0.0
2004,Türkiye,INCINRT,0.0
2005,Türkiye,INCINRT_EGY,0.0
2016,Greece,INCINRT,0.0
2016,Greece,INCINRT_EGY,27000.0
2017,Greece,INCINRT,0.0
2017,Greece,INCINRT_EGY,58000.0
2018,Greece,INCINRT_EGY,83000.0
2018,Greece,INCINRT,0.0
2019,Greece,INCINRT_EGY,74000.0
2019,Greece,INCINRT,0.0
2000,Hungary,INCINRT_EGY,348000.0
2000,Hungary,INCINRT,0.0
2001,Hungary,INCINRT_EGY,353000.0
2001,Hungary,INCINRT,0.0
2002,Hungary,INCINRT_EGY,288000.0
2010,Belarus,LANDFILCTL,3361500.0
2011,Belarus,LANDFIL,3487300.0
2011,Belarus,INCINRT_EGY,0.0
2011,Belarus,LANDFILCTL,3487300.0
2011,Belarus,OTHERWM,3832200.0
2011,Belarus,COMPOST,0.0
2011,Belarus,INCINRT,0.0
2012,Belarus,COMPOST,0.0
2012,Belarus,INCINRT_EGY,0.0
2012,Belarus,LANDFIL,3355200.0
2012,Belarus,LANDFILCTL,3355200.0
2012,Belarus,OTHERWM,3728000.0
2005,Türkiye,INCINRT,0.0
2006,Türkiye,INCINRT_EGY,0.0
2006,Türkiye,INCINRT,0.0
2007,Türkiye,INCINRT_EGY,0.0
2007,Türkiye,INCINRT,0.0
2008,Türkiye,INCINRT_EGY,0.0
2008,Türkiye,INCINRT,0.0
2009,Türkiye,INCINRT,0.0
2009,Türkiye,INCINRT_EGY,0.0
2010,Türkiye,INCINRT,0.0
2010,Türkiye,INCINRT_EGY,0.0
2011,Türkiye,INCINRT_EGY,0.0
2011,Türkiye,INCINRT,0.0
2002,Hungary,INCINRT,0.0
2003,Hungary,INCINRT,0.0
2003,Hungary,INCINRT_EGY,245000.0
2004,Hungary,INCINRT_EGY,155000.0
2004,Hungary,INCINRT,0.0
2005,Hungary,INCINRT,0.0
2005,Hungary,INCINRT_EGY,303000.0
2006,Hungary,INCINRT_EGY,389000.0
2006,Hungary,INCINRT,0.0
2007,Hungary,INCINRT_EGY,382000.0
2007,Hungary,INCINRT,0.0
2008,Hungary,INCINRT,0.0
2008,Hungary,INCINRT_EGY,393000.0
2012,Türkiye,INCINRT,0.0
2012,Türkiye,INCINRT_EGY,0.0
2013,Türkiye,INCINRT_EGY,0.0
2013,Türkiye,INCINRT,0.0
2014,Türkiye,INCINRT_EGY,0.0
2014,Türkiye,INCINRT,0.0
2015,Türkiye,INCINRT,0.0
2015,Türkiye,INCINRT_EGY,0.0
2016,Türkiye,INCINRT,0.0
2016,Türkiye,INCINRT_EGY,0.0
2017,Türkiye,INCINRT_EGY,0.0
2017,Türkiye,INCINRT,0.0
2018,Türkiye,INCINRT,0.0
2012,Belarus,INCINRT,0.0
2013,Belarus,INCINRT_EGY,0.0
2013,Belarus,OTHERWM,3681700.0
2013,Belarus,LANDFILCTL,3239899.9
2013,Belarus,INCINRT,0.0
2013,Belarus,COMPOST,0.0
2013,Belarus,LANDFIL,3239899.9
2014,Belarus,LANDFILCTL,3183000.0
2014,Belarus,INCINRT,0.0
2014,Belarus,OTHERWM,3722800.0
2014,Belarus,LANDFIL,3183000.0
2014,Belarus,COMPOST,0.0
2009,Hungary,INCINRT,0.0
2009,Hungary,INCINRT_EGY,406000.0
2010,Hungary,INCINRT_EGY,406000.0
2010,Hungary,INCINRT,0.0
2011,Hungary,INCINRT_EGY,408000.0
2011,Hungary,INCINRT,0.0
2012,Hungary,INCINRT,0.0
2012,Hungary,INCINRT_EGY,364000.0
2013,Hungary,INCINRT,0.0
2013,Hungary,INCINRT_EGY,336000.0
2014,Hungary,INCINRT,0.0
2014,Hungary,INCINRT_EGY,373000.0
2015,Hungary,INCINRT,0.0
2015,Hungary,INCINRT_EGY,525000.0
2016,Hungary,INCINRT,0.0
2016,Hungary,INCINRT_EGY,554000.0
2017,Hungary,INCINRT_EGY,608000.0
2017,Hungary,INCINRT,0.0
2018,Hungary,INCINRT_EGY,501000.0
2018,Hungary,INCINRT,0.0
2019,Hungary,INCINRT,0.0
2019,Hungary,INCINRT_EGY,515000.0
2020,Hungary,INCINRT_EGY,470000.0
2020,Hungary,INCINRT,4000.0
2021,Hungary,INCINRT_EGY,503000.0
2021,Hungary,INCINRT,3000.0
2018,Türkiye,INCINRT_EGY,0.0
2019,Türkiye,INCINRT_EGY,0.0
2019,Türkiye,INCINRT,0.0
2020,Türkiye,INCINRT,0.0
2020,Türkiye,INCINRT_EGY,0.0
2007,Ukraine,OTHERWM,11694900.391
2007,Ukraine,INCINRT_EGY,229000.0
2007,Ukraine,LANDFIL,11177299.805
2007,Ukraine,COMPOST,280.0
2008,Ukraine,INCINRT_EGY,415000.0
2008,Ukraine,OTHERWM,11388000.0
2008,Ukraine,LANDFIL,10566900.391
2009,Ukraine,INCINRT_EGY,324500.0
2000,Iceland,INCINRT,11000.0
2000,Iceland,INCINRT_EGY,17000.0
2001,Iceland,INCINRT,5000.0
2001,Iceland,INCINRT_EGY,11000.0
2002,Iceland,INCINRT,3000.0
2002,Iceland,INCINRT_EGY,10000.0
2003,Iceland,INCINRT_EGY,13000.0
2003,Iceland,INCINRT,2000.0
2004,Iceland,INCINRT_EGY,15000.0
2004,Iceland,INCINRT,2000.0
2005,Iceland,INCINRT_EGY,13000.0
2005,Iceland,INCINRT,2000.0
2006,Iceland,INCINRT_EGY,13000.0
2014,Belarus,INCINRT_EGY,0.0
2015,Belarus,INCINRT_EGY,0.0
2015,Belarus,COMPOST,0.0
2015,Belarus,OTHERWM,3734600.1
2015,Belarus,LANDFILCTL,3152000.0
2015,Belarus,INCINRT,0.0
2015,Belarus,LANDFIL,3152000.0
2016,Belarus,OTHERWM,3794000.0
2016,Belarus,INCINRT,0.0
2016,Belarus,LANDFIL,3194500.0
2016,Belarus,LANDFILCTL,3194500.0
2016,Belarus,COMPOST,0.0
2009,Ukraine,LANDFIL,12498299.805
2009,Ukraine,COMPOST,460.0
2009,Ukraine,OTHERWM,10276000.0
2010,Ukraine,LANDFILCTL,7943500.0
2010,Ukraine,INCINRT,288299.988
2010,Ukraine,OTHERWM,9766400.391
2010,Ukraine,INCINRT_EGY,162199.997
2010,Ukraine,LANDFIL,12012400.391
2011,Ukraine,LANDFILCTL,4321500.0
2011,Ukraine,INCINRT,252500.0
2011,Ukraine,LANDFIL,7027700.195
2011,Ukraine,OTHERWM,10357400.391
2006,Iceland,INCINRT,2000.0
2007,Iceland,INCINRT,2000.0
2007,Iceland,INCINRT_EGY,17000.0
2008,Iceland,INCINRT_EGY,13000.0
2008,Iceland,INCINRT,0.0
2009,Iceland,INCINRT_EGY,11000.0
2009,Iceland,INCINRT,2000.0
2010,Iceland,INCINRT,2000.0
2010,Iceland,INCINRT_EGY,12000.0
2011,Iceland,INCINRT,2000.0
2011,Iceland,INCINRT_EGY,10000.0
2012,Iceland,INCINRT_EGY,9000.0
2012,Iceland,INCINRT,2000.0
2013,Iceland,INCINRT_EGY,6000.0
2013,Iceland,INCINRT,1000.0
2014,Iceland,INCINRT,7000.0
2014,Iceland,INCINRT_EGY,7000.0
2015,Iceland,INCINRT,6000.0
2015,Iceland,INCINRT_EGY,6000.0
2016,Iceland,INCINRT_EGY,8000.0
2016,Iceland,INCINRT,8000.0
2017,Iceland,INCINRT,8000.0
2017,Iceland,INCINRT_EGY,8000.0
2018,Iceland,INCINRT_EGY,12000.0
2018,Iceland,INCINRT,11000.0
2020,Iceland,INCINRT,6000.0
2011,Ukraine,INCINRT_EGY,154000.0
2012,Ukraine,LANDFILCTL,5175100.098
2012,Ukraine,LANDFIL,9359400.391
2012,Ukraine,INCINRT_EGY,149899.994
2012,Ukraine,INCINRT,228500.0
2012,Ukraine,OTHERWM,13878000.0
2013,Ukraine,INCINRT_EGY,147600.006
2013,Ukraine,INCINRT,150500.0
2013,Ukraine,LANDFILCTL,5178500.0
2013,Ukraine,COMPOST,3700.0
2013,Ukraine,OTHERWM,14501599.609
2013,Ukraine,LANDFIL,9504400.391
2020,Iceland,INCINRT_EGY,24000.0
2000,Ireland,INCINRT,0.0
2000,Ireland,INCINRT_EGY,0.0
2001,Ireland,INCINRT_EGY,0.0
2001,Ireland,INCINRT,0.0
2002,Ireland,INCINRT_EGY,0.0
2002,Ireland,INCINRT,0.0
2003,Ireland,INCINRT,0.0
2003,Ireland,INCINRT_EGY,0.0
2004,Ireland,INCINRT_EGY,0.0
2004,Ireland,INCINRT,0.0
2005,Ireland,INCINRT,0.0
2005,Ireland,INCINRT_EGY,0.0
2016,Belarus,INCINRT_EGY,0.0
2017,Belarus,COMPOST,0.0
2017,Belarus,INCINRT_EGY,0.0
2017,Belarus,OTHERWM,3801399.9
2017,Belarus,INCINRT,0.0
2017,Belarus,LANDFILCTL,3147600.1
2017,Belarus,LANDFIL,3147600.1
2018,Belarus,LANDFILCTL,3081100.1
2018,Belarus,INCINRT,0.0
2018,Belarus,INCINRT_EGY,0.0
2018,Belarus,OTHERWM,3795300.0
2018,Belarus,LANDFIL,3081100.1
2006,Ireland,INCINRT,0.0
2006,Ireland,INCINRT_EGY,0.0
2007,Ireland,INCINRT_EGY,0.0
2007,Ireland,INCINRT,0.0
2008,Ireland,INCINRT_EGY,82000.0
2008,Ireland,INCINRT,0.0
2009,Ireland,INCINRT,0.0
2009,Ireland,INCINRT_EGY,111000.0
2010,Ireland,INCINRT,1000.0
2010,Ireland,INCINRT_EGY,109000.0
2011,Ireland,INCINRT,0.0
2011,Ireland,INCINRT_EGY,196000.0
2012,Ireland,INCINRT_EGY,427000.0
2014,Ukraine,INCINRT,152800.003
2014,Ukraine,OTHERWM,10737299.805
2014,Ukraine,INCINRT_EGY,149000.0
2014,Ukraine,COMPOST,0.0
2014,Ukraine,LANDFILCTL,3397899.902
2014,Ukraine,LANDFIL,5893799.805
2015,Ukraine,OTHERWM,11490900.391
2015,Ukraine,INCINRT_EGY,254300.003
2015,Ukraine,INCINRT,256399.994
2015,Ukraine,LANDFIL,6233000.0
2015,Ukraine,LANDFILCTL,4194299.805
2015,Ukraine,COMPOST,400.0
2018,Belarus,COMPOST,0.0
2019,Belarus,INCINRT_EGY,31200.0
